,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-11-25-17-chicago-state.html,"Wed, Nov 25, 2020",5:00p,REG,N,/cbb/schools/chicago-state/men/2021.html,Chicago State,/cbb/conferences/wac/men/2021.html,WAC,-31.82,W,84,61,1,0,W 1,State Farm Center,/cbb/schools/ohio/men/2021.html
1,/cbb/boxscores/2020-11-26-15-north-carolina-at.html,"Thu, Nov 26, 2020",3:00p,REG,@,/cbb/schools/north-carolina-at/men/2021.html,North Carolina A&T,/cbb/conferences/meac/men/2021.html,MEAC,-14.27,W,84,72,2,0,W 2,State Farm Center,/cbb/schools/ohio/men/2021.html
2,/cbb/boxscores/2020-11-27-13-illinois.html,"Fri, Nov 27, 2020",1:00p,REG,@,/cbb/schools/illinois/men/2021.html,Illinois,/cbb/conferences/big-ten/men/2021.html,Big Ten,23.25,L,75,77,2,1,L 1,State Farm Center,/cbb/schools/ohio/men/2021.html
3,/cbb/boxscores/2020-12-06-14-ohio.html,"Sun, Dec 6, 2020",2:00p,REG,,/cbb/schools/cleveland-state/men/2021.html,Cleveland State,/cbb/conferences/horizon/men/2021.html,Horizon,-5.12,W,101,46,3,1,W 1,Convocation Center,/cbb/schools/ohio/men/2021.html
4,/cbb/boxscores/2020-12-10-14-ohio.html,"Thu, Dec 10, 2020",2:00p,REG,,,Purdue Northwest,,,,W,92,72,4,1,W 2,Convocation Center,/cbb/schools/ohio/men/2021.html
5,/cbb/boxscores/2020-12-13-14-marshall.html,"Sun, Dec 13, 2020",2:00p,REG,@,/cbb/schools/marshall/men/2021.html,Marshall,/cbb/conferences/cusa/men/2021.html,CUSA,5.70,L,67,81,4,2,L 1,Henderson Center,/cbb/schools/ohio/men/2021.html
6,/cbb/boxscores/2020-12-22-14-akron.html,"Tue, Dec 22, 2020",2:00p,REG,@,/cbb/schools/akron/men/2021.html,Akron,/cbb/conferences/mac/men/2021.html,MAC,1.85,L,70,90,4,3,L 2,James A. Rhodes Arena,/cbb/schools/ohio/men/2021.html
7,/cbb/boxscores/2020-12-30-14-ohio.html,"Wed, Dec 30, 2020",2:00p,REG,,/cbb/schools/bowling-green-state/men/2021.html,Bowling Green State,/cbb/conferences/mac/men/2021.html,MAC,-0.17,L,75,83,4,4,L 3,Convocation Center,/cbb/schools/ohio/men/2021.html
8,/cbb/boxscores/2021-01-02-15-ball-state.html,"Sat, Jan 2, 2021",3:00p,REG,@,/cbb/schools/ball-state/men/2021.html,Ball State,/cbb/conferences/mac/men/2021.html,MAC,-1.96,W,78,68,5,4,W 1,Worthen Arena,/cbb/schools/ohio/men/2021.html
9,/cbb/boxscores/2021-01-05-18-ohio.html,"Tue, Jan 5, 2021",6:00p,REG,,/cbb/schools/northern-illinois/men/2021.html,Northern Illinois,/cbb/conferences/mac/men/2021.html,MAC,-17.90,W,76,73,6,4,W 2,Convocation Center,/cbb/schools/ohio/men/2021.html
