,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2020-11-25-14-maryland.html,"Wed, Nov 25, 2020",2:00p,REG,/cbb/schools/old-dominion/men/2021.html,Old Dominion,/cbb/conferences/cusa/men/2021.html,CUSA,-1.10,W,85,67,1,0,W 1,Xfinity Center,/cbb/schools/maryland/men/2021.html,
1,/cbb/boxscores/2020-11-27-15-maryland.html,"Fri, Nov 27, 2020",3:00p,REG,/cbb/schools/navy/men/2021.html,Navy,/cbb/conferences/patriot/men/2021.html,Patriot,1.02,W,82,52,2,0,W 2,Xfinity Center,/cbb/schools/maryland/men/2021.html,
2,/cbb/boxscores/2020-11-29-14-maryland.html,"Sun, Nov 29, 2020",2:00p,REG,/cbb/schools/mount-st-marys/men/2021.html,Mount St. Mary's,/cbb/conferences/northeast/men/2021.html,NEC,-5.67,W,79,61,3,0,W 3,Xfinity Center,/cbb/schools/maryland/men/2021.html,
3,/cbb/boxscores/2020-12-04-15-maryland.html,"Fri, Dec 4, 2020",3:00p,REG,/cbb/schools/saint-peters/men/2021.html,Saint Peter's,/cbb/conferences/maac/men/2021.html,MAAC,-5.48,W,90,57,4,0,W 4,Xfinity Center,/cbb/schools/maryland/men/2021.html,
4,/cbb/boxscores/2020-12-09-17-clemson.html,"Wed, Dec 9, 2020",5:00p,REG,/cbb/schools/clemson/men/2021.html,Clemson,/cbb/conferences/acc/men/2021.html,ACC,12.49,L,51,67,4,1,L 1,Littlejohn Coliseum,/cbb/schools/maryland/men/2021.html,@
5,/cbb/boxscores/2020-12-14-18-maryland.html,"Mon, Dec 14, 2020",6:00p,REG,/cbb/schools/rutgers/men/2021.html,Rutgers,/cbb/conferences/big-ten/men/2021.html,Big Ten,14.14,L,60,74,4,2,L 2,Xfinity Center,/cbb/schools/maryland/men/2021.html,
6,/cbb/boxscores/2020-12-22-19-maryland.html,"Tue, Dec 22, 2020",7:00p,REG,/cbb/schools/la-salle/men/2021.html,La Salle,/cbb/conferences/atlantic-10/men/2021.html,A-10,-3.57,W,84,71,5,2,W 1,Xfinity Center,/cbb/schools/maryland/men/2021.html,
7,/cbb/boxscores/2020-12-25-14-purdue.html,"Fri, Dec 25, 2020",2:30p,REG,/cbb/schools/purdue/men/2021.html,Purdue,/cbb/conferences/big-ten/men/2021.html,Big Ten,15.55,L,70,73,5,3,L 1,Mackey Arena,/cbb/schools/maryland/men/2021.html,@
8,/cbb/boxscores/2020-12-28-19-wisconsin.html,"Mon, Dec 28, 2020",7:00p,REG,/cbb/schools/wisconsin/men/2021.html,Wisconsin,/cbb/conferences/big-ten/men/2021.html,Big Ten,17.22,W,70,64,6,3,W 1,Kohl Center,/cbb/schools/maryland/men/2021.html,@
9,/cbb/boxscores/2020-12-31-20-maryland.html,"Thu, Dec 31, 2020",8:00p,REG,/cbb/schools/michigan/men/2021.html,Michigan,/cbb/conferences/big-ten/men/2021.html,Big Ten,22.00,L,73,84,6,4,L 1,Xfinity Center,/cbb/schools/maryland/men/2021.html,
