,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-12-01-20-north-carolina-greensboro.html,"Tue, Dec 1, 2020",8:30p,REG,N,/cbb/schools/north-carolina-greensboro/men/2021.html,UNC Greensboro,/cbb/conferences/southern/men/2021.html,Southern,3.48,W,75,67,1,0,W 1,KFC Yum! Center,/cbb/schools/winthrop/men/2021.html
1,/cbb/boxscores/2020-12-03-16-arkansas-little-rock.html,"Thu, Dec 3, 2020",4:00p,REG,N,/cbb/schools/arkansas-little-rock/men/2021.html,Little Rock,/cbb/conferences/sun-belt/men/2021.html,Sun Belt,-6.36,W,80,75,2,0,W 2,KFC Yum! Center,/cbb/schools/winthrop/men/2021.html
2,/cbb/boxscores/2020-12-12-16-south-carolina-upstate.html,"Sat, Dec 12, 2020",4:00p,REG,@,/cbb/schools/south-carolina-upstate/men/2021.html,South Carolina Upstate,/cbb/conferences/big-south/men/2021.html,Big South,-13.70,W,95,77,3,0,W 3,G.B. Hodge Center,/cbb/schools/winthrop/men/2021.html
3,/cbb/boxscores/2020-12-13-14-south-carolina-upstate.html,"Sun, Dec 13, 2020",2:00p,REG,@,/cbb/schools/south-carolina-upstate/men/2021.html,South Carolina Upstate,/cbb/conferences/big-south/men/2021.html,Big South,-13.70,W,107,77,4,0,W 4,G.B. Hodge Center,/cbb/schools/winthrop/men/2021.html
4,/cbb/boxscores/2020-12-19-16-winthrop.html,"Sat, Dec 19, 2020",4:00p,REG,,/cbb/schools/furman/men/2021.html,Furman,/cbb/conferences/southern/men/2021.html,Southern,5.99,W,87,71,5,0,W 5,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
5,/cbb/boxscores/2020-12-30-15-winthrop.html,"Wed, Dec 30, 2020",3:00p,REG,,/cbb/schools/campbell/men/2021.html,Campbell,/cbb/conferences/big-south/men/2021.html,Big South,-6.82,W,84,83,6,0,W 6,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
6,/cbb/boxscores/2020-12-31-13-winthrop.html,"Thu, Dec 31, 2020",1:00p,REG,,/cbb/schools/campbell/men/2021.html,Campbell,/cbb/conferences/big-south/men/2021.html,Big South,-6.82,W,94,76,7,0,W 7,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
7,/cbb/boxscores/2021-01-04-16-charleston-southern.html,"Mon, Jan 4, 2021",4:00p,REG,@,/cbb/schools/charleston-southern/men/2021.html,Charleston Southern,/cbb/conferences/big-south/men/2021.html,Big South,-16.72,W,85,69,8,0,W 8,CSU Fieldhouse,/cbb/schools/winthrop/men/2021.html
8,/cbb/boxscores/2021-01-05-15-charleston-southern.html,"Tue, Jan 5, 2021",3:00p,REG,@,/cbb/schools/charleston-southern/men/2021.html,Charleston Southern,/cbb/conferences/big-south/men/2021.html,Big South,-16.72,W,78,76,9,0,W 9,CSU Fieldhouse,/cbb/schools/winthrop/men/2021.html
9,/cbb/boxscores/2021-01-09-13-winthrop.html,"Sat, Jan 9, 2021",1:00p,REG,,/cbb/schools/gardner-webb/men/2021.html,Gardner-Webb,/cbb/conferences/big-south/men/2021.html,Big South,-3.87,W,75,65,10,0,W 10,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
10,/cbb/boxscores/2021-01-10-13-winthrop.html,"Sun, Jan 10, 2021",1:00p,REG,,/cbb/schools/gardner-webb/men/2021.html,Gardner-Webb,/cbb/conferences/big-south/men/2021.html,Big South,-3.87,W,91,83,11,0,W 11,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
11,/cbb/boxscores/2021-01-14-19-winthrop.html,"Thu, Jan 14, 2021",7:00p,REG,,/cbb/schools/longwood/men/2021.html,Longwood,/cbb/conferences/big-south/men/2021.html,Big South,-7.93,W,72,61,12,0,W 12,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
12,/cbb/boxscores/2021-01-15-18-winthrop.html,"Fri, Jan 15, 2021",6:00p,REG,,/cbb/schools/longwood/men/2021.html,Longwood,/cbb/conferences/big-south/men/2021.html,Big South,-7.93,W,70,50,13,0,W 13,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
13,/cbb/boxscores/2021-01-19-19-presbyterian.html,"Tue, Jan 19, 2021",7:00p,REG,@,/cbb/schools/presbyterian/men/2021.html,Presbyterian,/cbb/conferences/big-south/men/2021.html,Big South,-13.96,W,72,58,14,0,W 14,Ross E.Templeton Center,/cbb/schools/winthrop/men/2021.html
14,/cbb/boxscores/2021-01-20-17-presbyterian.html,"Wed, Jan 20, 2021",5:00p,REG,@,/cbb/schools/presbyterian/men/2021.html,Presbyterian,/cbb/conferences/big-south/men/2021.html,Big South,-13.96,W,78,66,15,0,W 15,Ross E.Templeton Center,/cbb/schools/winthrop/men/2021.html
15,/cbb/boxscores/2021-01-28-19-winthrop.html,"Thu, Jan 28, 2021",7:00p,REG,,/cbb/schools/north-carolina-asheville/men/2021.html,UNC Asheville,/cbb/conferences/big-south/men/2021.html,Big South,-6.99,W,84,80,16,0,W 16,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
16,/cbb/boxscores/2021-01-29-18-winthrop.html,"Fri, Jan 29, 2021",6:00p,REG,,/cbb/schools/north-carolina-asheville/men/2021.html,UNC Asheville,/cbb/conferences/big-south/men/2021.html,Big South,-6.99,L,55,57,16,1,L 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
17,/cbb/boxscores/2021-02-11-18-radford.html,"Thu, Feb 11, 2021",6:00p,REG,@,/cbb/schools/radford/men/2021.html,Radford,/cbb/conferences/big-south/men/2021.html,Big South,-6.20,W,80,64,17,1,W 1,Donald N. Dedmon Center,/cbb/schools/winthrop/men/2021.html
18,/cbb/boxscores/2021-02-12-19-radford.html,"Fri, Feb 12, 2021",7:00p,REG,@,/cbb/schools/radford/men/2021.html,Radford,/cbb/conferences/big-south/men/2021.html,Big South,-6.20,W,55,47,18,1,W 2,Donald N. Dedmon Center,/cbb/schools/winthrop/men/2021.html
19,/cbb/boxscores/2021-02-18-21-high-point.html,"Thu, Feb 18, 2021",9:00p,REG,@,/cbb/schools/high-point/men/2021.html,High Point,/cbb/conferences/big-south/men/2021.html,Big South,-10.78,W,76,70,19,1,W 3,Millis Center,/cbb/schools/winthrop/men/2021.html
20,/cbb/boxscores/2021-02-19-19-high-point.html,"Fri, Feb 19, 2021",7:00p,REG,@,/cbb/schools/high-point/men/2021.html,High Point,/cbb/conferences/big-south/men/2021.html,Big South,-10.78,W,71,63,20,1,W 4,Millis Center,/cbb/schools/winthrop/men/2021.html
21,/cbb/boxscores/2021-03-01-18-winthrop.html,"Mon, Mar 1, 2021",6:00p,CTOURN,,/cbb/schools/high-point/men/2021.html,High Point,/cbb/conferences/big-south/men/2021.html,Big South,-10.78,W,83,54,21,1,W 5,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
22,/cbb/boxscores/2021-03-04-19-winthrop.html,"Thu, Mar 4, 2021",7:30p,CTOURN,,/cbb/schools/longwood/men/2021.html,Longwood,/cbb/conferences/big-south/men/2021.html,Big South,-7.93,W,82,61,22,1,W 6,Winthrop Coliseum,/cbb/schools/winthrop/men/2021.html
