,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2020-11-25-22-san-diego-state.html,"Wed, Nov 25, 2020",10:30p,REG,@,/cbb/schools/san-diego-state/men/2021.html,San Diego State,/cbb/conferences/mwc/men/2021.html,MWC,14.36,L,58,73,0,1,L 1,Viejas Arena,/cbb/schools/ucla/men/2021.html,
1,/cbb/boxscores/2020-11-27-15-pepperdine.html,"Fri, Nov 27, 2020",3:00p,REG,N,/cbb/schools/pepperdine/men/2021.html,Pepperdine,/cbb/conferences/wcc/men/2021.html,WCC,5.65,W,107,98,1,1,W 1,Viejas Arena,/cbb/schools/ucla/men/2021.html,3OT
2,/cbb/boxscores/2020-12-03-20-ucla.html,"Thu, Dec 3, 2020",8:00p,REG,,/cbb/schools/seattle/men/2021.html,Seattle,/cbb/conferences/wac/men/2021.html,WAC,-5.24,W,78,52,2,1,W 2,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
3,/cbb/boxscores/2020-12-06-20-ucla.html,"Sun, Dec 6, 2020",8:00p,REG,,/cbb/schools/california/men/2021.html,California,/cbb/conferences/pac-12/men/2021.html,Pac-12,4.89,W,76,56,3,1,W 3,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
4,/cbb/boxscores/2020-12-09-21-ucla.html,"Wed, Dec 9, 2020",9:00p,REG,,/cbb/schools/san-diego/men/2021.html,San Diego,/cbb/conferences/wcc/men/2021.html,WCC,-5.22,W,83,56,4,1,W 4,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
5,/cbb/boxscores/2020-12-11-21-ucla.html,"Fri, Dec 11, 2020",9:30p,REG,,/cbb/schools/marquette/men/2021.html,Marquette,/cbb/conferences/big-east/men/2021.html,Big East,8.51,W,69,60,5,1,W 5,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
6,/cbb/boxscores/2020-12-19-16-ohio-state.html,"Sat, Dec 19, 2020",4:56p,REG,N,/cbb/schools/ohio-state/men/2021.html,Ohio State,/cbb/conferences/big-ten/men/2021.html,Big Ten,18.25,L,70,77,5,2,L 1,Quicken Loans Arena,/cbb/schools/ucla/men/2021.html,
7,/cbb/boxscores/2020-12-31-19-ucla.html,"Thu, Dec 31, 2020",7:00p,REG,,/cbb/schools/utah/men/2021.html,Utah,/cbb/conferences/pac-12/men/2021.html,Pac-12,11.86,W,72,70,6,2,W 1,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
8,/cbb/boxscores/2021-01-02-20-ucla.html,"Sat, Jan 2, 2021",8:00p,REG,,/cbb/schools/colorado/men/2021.html,Colorado,/cbb/conferences/pac-12/men/2021.html,Pac-12,18.88,W,65,62,7,2,W 2,Pauley Pavilion,/cbb/schools/ucla/men/2021.html,
9,/cbb/boxscores/2021-01-07-22-arizona-state.html,"Thu, Jan 7, 2021",10:30p,REG,@,/cbb/schools/arizona-state/men/2021.html,Arizona State,/cbb/conferences/pac-12/men/2021.html,Pac-12,7.48,W,81,75,8,2,W 3,Desert Financial Arena,/cbb/schools/ucla/men/2021.html,OT
