,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-11-30-21-seton-hall.html,"Mon, Nov 30, 2020",9:00p,REG,@,/cbb/schools/seton-hall/men/2021.html,Seton Hall,/cbb/conferences/big-east/men/2021.html,Big East,11.12,L,64,86,0,1,L 1,Prudential Center,/cbb/schools/iona/men/2021.html
1,/cbb/boxscores/2020-12-05-16-hofstra.html,"Sat, Dec 5, 2020",4:00p,REG,@,/cbb/schools/hofstra/men/2021.html,Hofstra,/cbb/conferences/colonial/men/2021.html,CAA,-2.77,W,82,74,1,1,W 1,Mack Sports Complex,/cbb/schools/iona/men/2021.html
2,/cbb/boxscores/2020-12-08-15-iona.html,"Tue, Dec 8, 2020",3:00p,REG,,/cbb/schools/morgan-state/men/2021.html,Morgan State,/cbb/conferences/meac/men/2021.html,MEAC,-6.55,L,72,83,1,2,L 1,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
3,/cbb/boxscores/2020-12-11-19-fairfield.html,"Fri, Dec 11, 2020",7:00p,REG,@,/cbb/schools/fairfield/men/2021.html,Fairfield,/cbb/conferences/maac/men/2021.html,MAAC,-11.46,W,70,42,2,2,W 1,Webster Bank Arena,/cbb/schools/iona/men/2021.html
4,/cbb/boxscores/2020-12-12-19-fairfield.html,"Sat, Dec 12, 2020",7:00p,REG,@,/cbb/schools/fairfield/men/2021.html,Fairfield,/cbb/conferences/maac/men/2021.html,MAAC,-11.46,L,52,67,2,3,L 1,Webster Bank Arena,/cbb/schools/iona/men/2021.html
5,/cbb/boxscores/2020-12-18-19-rider.html,"Fri, Dec 18, 2020",7:00p,REG,@,/cbb/schools/rider/men/2021.html,Rider,/cbb/conferences/maac/men/2021.html,MAAC,-12.24,W,70,56,3,3,W 1,Alumni Gymnasium,/cbb/schools/iona/men/2021.html
6,/cbb/boxscores/2020-12-19-19-rider.html,"Sat, Dec 19, 2020",7:00p,REG,@,/cbb/schools/rider/men/2021.html,Rider,/cbb/conferences/maac/men/2021.html,MAAC,-12.24,W,72,64,4,3,W 2,Alumni Gymnasium,/cbb/schools/iona/men/2021.html
7,/cbb/boxscores/2020-12-23-19-iona.html,"Wed, Dec 23, 2020",7:00p,REG,,/cbb/schools/coppin-state/men/2021.html,Coppin State,/cbb/conferences/meac/men/2021.html,MEAC,-12.37,W,85,65,5,3,W 3,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
8,/cbb/boxscores/2021-02-12-17-iona.html,"Fri, Feb 12, 2021",5:00p,REG,,/cbb/schools/manhattan/men/2021.html,Manhattan,/cbb/conferences/maac/men/2021.html,MAAC,-12.20,W,85,67,6,3,W 4,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
9,/cbb/boxscores/2021-02-13-17-iona.html,"Sat, Feb 13, 2021",5:00p,REG,,/cbb/schools/manhattan/men/2021.html,Manhattan,/cbb/conferences/maac/men/2021.html,MAAC,-12.20,L,70,77,6,4,L 1,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
10,/cbb/boxscores/2021-02-17-16-quinnipiac.html,"Wed, Feb 17, 2021",4:00p,REG,@,/cbb/schools/quinnipiac/men/2021.html,Quinnipiac,/cbb/conferences/maac/men/2021.html,MAAC,-9.10,L,70,74,6,5,L 2,TD Bank Sports Center,/cbb/schools/iona/men/2021.html
11,/cbb/boxscores/2021-02-19-19-iona.html,"Fri, Feb 19, 2021",7:00p,REG,,/cbb/schools/monmouth/men/2021.html,Monmouth,/cbb/conferences/maac/men/2021.html,MAAC,-5.88,W,91,86,7,5,W 1,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
12,/cbb/boxscores/2021-02-20-19-iona.html,"Sat, Feb 20, 2021",7:00p,REG,,/cbb/schools/monmouth/men/2021.html,Monmouth,/cbb/conferences/maac/men/2021.html,MAAC,-5.88,W,88,65,8,5,W 2,Hynes Athletics Center,/cbb/schools/iona/men/2021.html
13,/cbb/boxscores/2021-03-09-17-quinnipiac.html,"Tue, Mar 9, 2021",5:00p,CTOURN,N,/cbb/schools/quinnipiac/men/2021.html,Quinnipiac,/cbb/conferences/maac/men/2021.html,MAAC,-9.10,W,72,48,9,5,W 3,Boardwalk Hall,/cbb/schools/iona/men/2021.html
14,/cbb/boxscores/2021-03-10-17-siena.html,"Wed, Mar 10, 2021",5:00p,CTOURN,N,/cbb/schools/siena/men/2021.html,Siena,/cbb/conferences/maac/men/2021.html,MAAC,-3.99,W,55,52,10,5,W 4,Boardwalk Hall,/cbb/schools/iona/men/2021.html
15,/cbb/boxscores/2021-03-12-18-niagara.html,"Fri, Mar 12, 2021",6:00p,CTOURN,N,/cbb/schools/niagara/men/2021.html,Niagara,/cbb/conferences/maac/men/2021.html,MAAC,-7.54,W,70,64,11,5,W 5,Boardwalk Hall,/cbb/schools/iona/men/2021.html
16,/cbb/boxscores/2021-03-13-16-fairfield.html,"Sat, Mar 13, 2021",4:00p,CTOURN,N,/cbb/schools/fairfield/men/2021.html,Fairfield,/cbb/conferences/maac/men/2021.html,MAAC,-11.46,W,60,51,12,5,W 6,Boardwalk Hall,/cbb/schools/iona/men/2021.html
17,/cbb/boxscores/2021-03-20-16-alabama.html,"Sat, Mar 20, 2021",4:00p,NCAA,N,/cbb/schools/alabama/men/2021.html,Alabama,/cbb/conferences/sec/men/2021.html,SEC,19.58,L,55,68,12,6,L 1,Hinkle Fieldhouse,/cbb/schools/iona/men/2021.html
