,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-12-15-14-akron.html,"Tue, Dec 15, 2020",2:00p,REG,N,/cbb/schools/akron/men/2021.html,Akron,/cbb/conferences/mac/men/2021.html,MAC,1.85,W,81,74,1,0,W 1,Quicken Loans Arena,/cbb/schools/st-bonaventure/men/2021.html
1,/cbb/boxscores/2020-12-19-14-st-bonaventure.html,"Sat, Dec 19, 2020",2:00p,REG,,/cbb/schools/hofstra/men/2021.html,Hofstra,/cbb/conferences/colonial/men/2021.html,CAA,-2.77,W,77,69,2,0,W 2,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
2,/cbb/boxscores/2020-12-30-16-rhode-island.html,"Wed, Dec 30, 2020",4:00p,REG,@,/cbb/schools/rhode-island/men/2021.html,Rhode Island,/cbb/conferences/atlantic-10/men/2021.html,A-10,5.29,L,57,63,2,1,L 1,Ryan Center,/cbb/schools/st-bonaventure/men/2021.html
3,/cbb/boxscores/2021-01-02-17-richmond.html,"Sat, Jan 2, 2021",5:00p,REG,@,/cbb/schools/richmond/men/2021.html,Richmond,/cbb/conferences/atlantic-10/men/2021.html,A-10,9.04,W,69,66,3,1,W 1,Robins Center,/cbb/schools/st-bonaventure/men/2021.html
4,/cbb/boxscores/2021-01-06-16-st-bonaventure.html,"Wed, Jan 6, 2021",4:00p,REG,,/cbb/schools/saint-josephs/men/2021.html,Saint Joseph's,/cbb/conferences/atlantic-10/men/2021.html,A-10,-4.56,W,83,57,4,1,W 2,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
5,/cbb/boxscores/2021-01-13-14-fordham.html,"Wed, Jan 13, 2021",2:00p,REG,@,/cbb/schools/fordham/men/2021.html,Fordham,/cbb/conferences/atlantic-10/men/2021.html,A-10,-11.69,W,68,54,5,1,W 3,Rose Hill Gym,/cbb/schools/st-bonaventure/men/2021.html
6,/cbb/boxscores/2021-01-15-19-st-bonaventure.html,"Fri, Jan 15, 2021",7:00p,REG,,/cbb/schools/duquesne/men/2021.html,Duquesne,/cbb/conferences/atlantic-10/men/2021.html,A-10,2.32,W,62,48,6,1,W 4,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
7,/cbb/boxscores/2021-01-20-18-st-bonaventure.html,"Wed, Jan 20, 2021",6:00p,REG,,/cbb/schools/virginia-commonwealth/men/2021.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2021.html,A-10,11.30,W,70,54,7,1,W 5,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
8,/cbb/boxscores/2021-01-23-19-duquesne.html,"Sat, Jan 23, 2021",7:00p,REG,@,/cbb/schools/duquesne/men/2021.html,Duquesne,/cbb/conferences/atlantic-10/men/2021.html,A-10,2.32,W,65,61,8,1,W 6,A.J. Palumbo Center,/cbb/schools/st-bonaventure/men/2021.html
9,/cbb/boxscores/2021-01-30-14-st-bonaventure.html,"Sat, Jan 30, 2021",2:00p,REG,,/cbb/schools/george-mason/men/2021.html,George Mason,/cbb/conferences/atlantic-10/men/2021.html,A-10,1.91,W,84,67,9,1,W 7,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
10,/cbb/boxscores/2021-02-06-14-saint-louis.html,"Sat, Feb 6, 2021",2:00p,REG,@,/cbb/schools/saint-louis/men/2021.html,Saint Louis,/cbb/conferences/atlantic-10/men/2021.html,A-10,11.76,L,59,70,9,2,L 1,Chaifetz Arena,/cbb/schools/st-bonaventure/men/2021.html
11,/cbb/boxscores/2021-02-09-18-st-bonaventure.html,"Tue, Feb 9, 2021",6:00p,REG,,/cbb/schools/la-salle/men/2021.html,La Salle,/cbb/conferences/atlantic-10/men/2021.html,A-10,-3.57,W,86,73,10,2,W 1,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
12,/cbb/boxscores/2021-02-12-19-virginia-commonwealth.html,"Fri, Feb 12, 2021",7:00p,REG,@,/cbb/schools/virginia-commonwealth/men/2021.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2021.html,A-10,11.30,L,64,67,10,3,L 1,Stuart Siegel Center,/cbb/schools/st-bonaventure/men/2021.html
13,/cbb/boxscores/2021-02-21-15-st-bonaventure.html,"Sun, Feb 21, 2021",3:30p,REG,,/cbb/schools/davidson/men/2021.html,Davidson,/cbb/conferences/atlantic-10/men/2021.html,A-10,9.02,W,69,58,11,3,W 1,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
14,/cbb/boxscores/2021-02-24-17-davidson.html,"Wed, Feb 24, 2021",5:00p,REG,@,/cbb/schools/davidson/men/2021.html,Davidson,/cbb/conferences/atlantic-10/men/2021.html,A-10,9.02,W,56,53,12,3,W 2,Belk Arena,/cbb/schools/st-bonaventure/men/2021.html
15,/cbb/boxscores/2021-02-26-18-st-bonaventure.html,"Fri, Feb 26, 2021",6:00p,REG,,/cbb/schools/george-washington/men/2021.html,George Washington,/cbb/conferences/atlantic-10/men/2021.html,A-10,-5.75,W,88,41,13,3,W 3,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
16,/cbb/boxscores/2021-03-01-17-st-bonaventure.html,"Mon, Mar 1, 2021",5:00p,REG,,/cbb/schools/dayton/men/2021.html,Dayton,/cbb/conferences/atlantic-10/men/2021.html,A-10,6.31,L,52,55,13,4,L 1,Reilly Center,/cbb/schools/st-bonaventure/men/2021.html
17,/cbb/boxscores/2021-03-05-11-st-bonaventure.html,"Fri, Mar 5, 2021",11:00a,CTOURN,N,/cbb/schools/duquesne/men/2021.html,Duquesne,/cbb/conferences/atlantic-10/men/2021.html,A-10,2.32,W,75,59,14,4,W 1,Stuart Siegel Center,/cbb/schools/st-bonaventure/men/2021.html
18,/cbb/boxscores/2021-03-06-18-st-bonaventure.html,"Sat, Mar 6, 2021",6:00p,CTOURN,N,/cbb/schools/saint-louis/men/2021.html,Saint Louis,/cbb/conferences/atlantic-10/men/2021.html,A-10,11.76,W,71,53,15,4,W 2,Stuart Siegel Center,/cbb/schools/st-bonaventure/men/2021.html
19,/cbb/boxscores/2021-03-14-13-st-bonaventure.html,"Sun, Mar 14, 2021",1:00p,CTOURN,N,/cbb/schools/virginia-commonwealth/men/2021.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2021.html,A-10,11.30,W,74,65,16,4,W 3,University of Dayton Arena,/cbb/schools/st-bonaventure/men/2021.html
20,/cbb/boxscores/2021-03-20-13-louisiana-state.html,"Sat, Mar 20, 2021",1:45p,NCAA,N,/cbb/schools/louisiana-state/men/2021.html,Louisiana State,/cbb/conferences/sec/men/2021.html,SEC,15.70,L,61,76,16,5,L 1,Assembly Hall,/cbb/schools/st-bonaventure/men/2021.html
