,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2020-11-25-18-north-carolina.html,"Wed, Nov 25, 2020",6:00p,REG,/cbb/schools/college-of-charleston/men/2021.html,College of Charleston,/cbb/conferences/colonial/men/2021.html,CAA,-4.96,W,79,60,1,0,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
1,/cbb/boxscores/2020-11-30-19-nevada-las-vegas.html,"Mon, Nov 30, 2020",7:00p,REG,/cbb/schools/nevada-las-vegas/men/2021.html,Nevada-Las Vegas,/cbb/conferences/mwc/men/2021.html,MWC,-1.48,W,78,51,2,0,W 2,Harrah's Cherokee Center,/cbb/schools/north-carolina/men/2021.html,N
2,/cbb/boxscores/2020-12-01-16-stanford.html,"Tue, Dec 1, 2020",4:00p,REG,/cbb/schools/stanford/men/2021.html,Stanford,/cbb/conferences/pac-12/men/2021.html,Pac-12,10.15,W,67,63,3,0,W 3,Harrah's Cherokee Center,/cbb/schools/north-carolina/men/2021.html,N
3,/cbb/boxscores/2020-12-02-16-north-carolina.html,"Wed, Dec 2, 2020",4:00p,REG,/cbb/schools/texas/men/2021.html,Texas,/cbb/conferences/big-12/men/2021.html,Big 12,15.51,L,67,69,3,1,L 1,Harrah's Cherokee Center,/cbb/schools/north-carolina/men/2021.html,N
4,/cbb/boxscores/2020-12-08-19-iowa.html,"Tue, Dec 8, 2020",7:30p,REG,/cbb/schools/iowa/men/2021.html,Iowa,/cbb/conferences/big-ten/men/2021.html,Big Ten,21.40,L,80,93,3,2,L 2,Carver-Hawkeye Arena,/cbb/schools/north-carolina/men/2021.html,@
5,/cbb/boxscores/2020-12-12-14-north-carolina.html,"Sat, Dec 12, 2020",2:00p,REG,/cbb/schools/north-carolina-central/men/2021.html,North Carolina Central,/cbb/conferences/meac/men/2021.html,MEAC,-15.99,W,73,67,4,2,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
6,/cbb/boxscores/2020-12-19-14-kentucky.html,"Sat, Dec 19, 2020",2:00p,REG,/cbb/schools/kentucky/men/2021.html,Kentucky,/cbb/conferences/sec/men/2021.html,SEC,11.77,W,75,63,5,2,W 2,Quicken Loans Arena,/cbb/schools/north-carolina/men/2021.html,N
7,/cbb/boxscores/2020-12-22-19-north-carolina-state.html,"Tue, Dec 22, 2020",7:00p,REG,/cbb/schools/north-carolina-state/men/2021.html,NC State,/cbb/conferences/acc/men/2021.html,ACC,9.60,L,76,79,5,3,L 1,PNC Arena,/cbb/schools/north-carolina/men/2021.html,@
8,/cbb/boxscores/2020-12-30-20-georgia-tech.html,"Wed, Dec 30, 2020",8:00p,REG,/cbb/schools/georgia-tech/men/2021.html,Georgia Tech,/cbb/conferences/acc/men/2021.html,ACC,12.79,L,67,72,5,4,L 2,McCamish Pavilion,/cbb/schools/north-carolina/men/2021.html,@
9,/cbb/boxscores/2021-01-02-16-north-carolina.html,"Sat, Jan 2, 2021",4:00p,REG,/cbb/schools/notre-dame/men/2021.html,Notre Dame,/cbb/conferences/acc/men/2021.html,ACC,7.73,W,66,65,6,4,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
10,/cbb/boxscores/2021-01-05-20-miami-fl.html,"Tue, Jan 5, 2021",8:00p,REG,/cbb/schools/miami-fl/men/2021.html,Miami (FL),/cbb/conferences/acc/men/2021.html,ACC,3.23,W,67,65,7,4,W 2,BankUnited Center,/cbb/schools/north-carolina/men/2021.html,@
11,/cbb/boxscores/2021-01-12-21-north-carolina.html,"Tue, Jan 12, 2021",9:00p,REG,/cbb/schools/syracuse/men/2021.html,Syracuse,/cbb/conferences/acc/men/2021.html,ACC,13.27,W,81,75,8,4,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
12,/cbb/boxscores/2021-01-16-12-florida-state.html,"Sat, Jan 16, 2021",12:00p,REG,/cbb/schools/florida-state/men/2021.html,Florida State,/cbb/conferences/acc/men/2021.html,ACC,17.12,L,75,82,8,5,L 1,Donald L. Tucker Center,/cbb/schools/north-carolina/men/2021.html,@
13,/cbb/boxscores/2021-01-20-19-north-carolina.html,"Wed, Jan 20, 2021",7:00p,REG,/cbb/schools/wake-forest/men/2021.html,Wake Forest,/cbb/conferences/acc/men/2021.html,ACC,1.72,W,80,73,9,5,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
14,/cbb/boxscores/2021-01-23-14-north-carolina.html,"Sat, Jan 23, 2021",2:00p,REG,/cbb/schools/north-carolina-state/men/2021.html,NC State,/cbb/conferences/acc/men/2021.html,ACC,9.60,W,86,76,10,5,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
15,/cbb/boxscores/2021-01-26-19-pittsburgh.html,"Tue, Jan 26, 2021",7:00p,REG,/cbb/schools/pittsburgh/men/2021.html,Pittsburgh,/cbb/conferences/acc/men/2021.html,ACC,7.80,W,75,65,11,5,W 3,Petersen Events Center,/cbb/schools/north-carolina/men/2021.html,@
16,/cbb/boxscores/2021-02-02-19-clemson.html,"Tue, Feb 2, 2021",7:00p,REG,/cbb/schools/clemson/men/2021.html,Clemson,/cbb/conferences/acc/men/2021.html,ACC,12.49,L,50,63,11,6,L 1,Littlejohn Coliseum,/cbb/schools/north-carolina/men/2021.html,@
17,/cbb/boxscores/2021-02-06-18-duke.html,"Sat, Feb 6, 2021",6:00p,REG,/cbb/schools/duke/men/2021.html,Duke,/cbb/conferences/acc/men/2021.html,ACC,13.04,W,91,87,12,6,W 1,Cameron Indoor Stadium,/cbb/schools/north-carolina/men/2021.html,@
18,/cbb/boxscores/2021-02-13-18-virginia.html,"Sat, Feb 13, 2021",6:00p,REG,/cbb/schools/virginia/men/2021.html,Virginia,/cbb/conferences/acc/men/2021.html,ACC,15.27,L,48,60,12,7,L 1,John Paul Jones Arena,/cbb/schools/north-carolina/men/2021.html,@
19,/cbb/boxscores/2021-02-17-19-north-carolina.html,"Wed, Feb 17, 2021",7:00p,REG,/cbb/schools/northeastern/men/2021.html,Northeastern,/cbb/conferences/colonial/men/2021.html,CAA,-1.09,W,82,62,13,7,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
20,/cbb/boxscores/2021-02-20-18-north-carolina.html,"Sat, Feb 20, 2021",6:00p,REG,/cbb/schools/louisville/men/2021.html,Louisville,/cbb/conferences/acc/men/2021.html,ACC,10.35,W,99,54,14,7,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
21,/cbb/boxscores/2021-02-24-19-north-carolina.html,"Wed, Feb 24, 2021",7:00p,REG,/cbb/schools/marquette/men/2021.html,Marquette,/cbb/conferences/big-east/men/2021.html,Big East,8.51,L,70,83,14,8,L 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
22,/cbb/boxscores/2021-02-27-16-north-carolina.html,"Sat, Feb 27, 2021",4:00p,REG,/cbb/schools/florida-state/men/2021.html,Florida State,/cbb/conferences/acc/men/2021.html,ACC,17.12,W,78,70,15,8,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
23,/cbb/boxscores/2021-03-01-19-syracuse.html,"Mon, Mar 1, 2021",7:00p,REG,/cbb/schools/syracuse/men/2021.html,Syracuse,/cbb/conferences/acc/men/2021.html,ACC,13.27,L,70,72,15,9,L 1,Carrier Dome,/cbb/schools/north-carolina/men/2021.html,@
24,/cbb/boxscores/2021-03-06-18-north-carolina.html,"Sat, Mar 6, 2021",6:00p,REG,/cbb/schools/duke/men/2021.html,Duke,/cbb/conferences/acc/men/2021.html,ACC,13.04,W,91,73,16,9,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2021.html,
25,/cbb/boxscores/2021-03-10-21-north-carolina.html,"Wed, Mar 10, 2021",9:00p,CTOURN,/cbb/schools/notre-dame/men/2021.html,Notre Dame,/cbb/conferences/acc/men/2021.html,ACC,7.73,W,101,59,17,9,W 2,Greensboro Coliseum,/cbb/schools/north-carolina/men/2021.html,N
26,/cbb/boxscores/2021-03-11-20-virginia-tech.html,"Thu, Mar 11, 2021",8:30p,CTOURN,/cbb/schools/virginia-tech/men/2021.html,Virginia Tech,/cbb/conferences/acc/men/2021.html,ACC,12.59,W,81,73,18,9,W 3,Greensboro Coliseum,/cbb/schools/north-carolina/men/2021.html,N
27,/cbb/boxscores/2021-03-12-20-florida-state.html,"Fri, Mar 12, 2021",8:30p,CTOURN,/cbb/schools/florida-state/men/2021.html,Florida State,/cbb/conferences/acc/men/2021.html,ACC,17.12,L,66,69,18,10,L 1,Greensboro Coliseum,/cbb/schools/north-carolina/men/2021.html,N
