,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-11-27-20-connecticut.html,"Fri, Nov 27, 2020",8:00p,REG,@,/cbb/schools/connecticut/men/2021.html,Connecticut,/cbb/conferences/big-east/men/2021.html,Big East,15.77,L,57,69,0,1,L 1,Harry A. Gampel Pavilion,/cbb/schools/hartford/men/2021.html
1,/cbb/boxscores/2020-12-01-17-hartford.html,"Tue, Dec 1, 2020",5:00p,REG,N,/cbb/schools/villanova/men/2021.html,Villanova,/cbb/conferences/big-east/men/2021.html,Big East,17.47,L,53,87,0,2,L 2,Mohegan Sun Arena,/cbb/schools/hartford/men/2021.html
2,/cbb/boxscores/2020-12-02-19-fairfield.html,"Wed, Dec 2, 2020",7:00p,REG,@,/cbb/schools/fairfield/men/2021.html,Fairfield,/cbb/conferences/maac/men/2021.html,MAAC,-11.46,W,66,61,1,2,W 1,George Bisacca Court at Alumni Hall,/cbb/schools/hartford/men/2021.html
3,/cbb/boxscores/2020-12-04-18-hartford.html,"Fri, Dec 4, 2020",6:00p,REG,,/cbb/schools/central-connecticut-state/men/2021.html,Central Connecticut State,/cbb/conferences/northeast/men/2021.html,NEC,-15.12,W,80,65,2,2,W 2,Chase Family Arena,/cbb/schools/hartford/men/2021.html
4,/cbb/boxscores/2020-12-07-16-hartford.html,"Mon, Dec 7, 2020",4:00p,REG,,/cbb/schools/fairfield/men/2021.html,Fairfield,/cbb/conferences/maac/men/2021.html,MAAC,-11.46,W,67,54,3,2,W 3,Chase Family Arena,/cbb/schools/hartford/men/2021.html
5,/cbb/boxscores/2020-12-19-14-hartford.html,"Sat, Dec 19, 2020",2:00p,REG,,/cbb/schools/maine/men/2021.html,Maine,/cbb/conferences/america-east/men/2021.html,AEC,-15.66,W,63,60,4,2,W 4,Chase Family Arena,/cbb/schools/hartford/men/2021.html
6,/cbb/boxscores/2020-12-20-14-hartford.html,"Sun, Dec 20, 2020",2:00p,REG,,/cbb/schools/maine/men/2021.html,Maine,/cbb/conferences/america-east/men/2021.html,AEC,-15.66,W,65,50,5,2,W 5,Chase Family Arena,/cbb/schools/hartford/men/2021.html
7,/cbb/boxscores/2020-12-27-13-new-hampshire.html,"Sun, Dec 27, 2020",1:00p,REG,@,/cbb/schools/new-hampshire/men/2021.html,New Hampshire,/cbb/conferences/america-east/men/2021.html,AEC,-8.20,L,69,77,5,3,L 1,Lundholm Gymnasium,/cbb/schools/hartford/men/2021.html
8,/cbb/boxscores/2020-12-28-13-new-hampshire.html,"Mon, Dec 28, 2020",1:00p,REG,@,/cbb/schools/new-hampshire/men/2021.html,New Hampshire,/cbb/conferences/america-east/men/2021.html,AEC,-8.20,L,51,53,5,4,L 2,Lundholm Gymnasium,/cbb/schools/hartford/men/2021.html
9,/cbb/boxscores/2021-01-02-14-hartford.html,"Sat, Jan 2, 2021",2:00p,REG,,/cbb/schools/binghamton/men/2021.html,Binghamton,/cbb/conferences/america-east/men/2021.html,AEC,-12.24,W,76,56,6,4,W 1,Chase Family Arena,/cbb/schools/hartford/men/2021.html
