,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2020-11-25-14-south-carolina-state.html,"Wed, Nov 25, 2020",2:00p,REG,@,/cbb/schools/south-carolina-state/men/2021.html,South Carolina State,/cbb/conferences/meac/men/2021.html,MEAC,-24.90,W,81,61,1,0,W 1,SHM Memorial Center,/cbb/schools/appalachian-state/men/2021.html,
1,/cbb/boxscores/2020-11-27-18-appalachian-state.html,"Fri, Nov 27, 2020",6:00p,REG,,,Carver College,,,,W,105,23,2,0,W 2,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,
2,/cbb/boxscores/2020-11-30-18-appalachian-state.html,"Mon, Nov 30, 2020",6:00p,REG,,/cbb/schools/bowling-green-state/men/2021.html,Bowling Green State,/cbb/conferences/mac/men/2021.html,MAC,-0.17,L,76,78,2,1,L 1,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,OT
3,/cbb/boxscores/2020-12-06-16-appalachian-state.html,"Sun, Dec 6, 2020",4:00p,REG,,,North Carolina Wesleyan,,,,W,81,57,3,1,W 1,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,
4,/cbb/boxscores/2020-12-11-17-charlotte.html,"Fri, Dec 11, 2020",5:00p,REG,@,/cbb/schools/charlotte/men/2021.html,Charlotte,/cbb/conferences/cusa/men/2021.html,CUSA,-5.68,W,61,57,4,1,W 2,Dale F. Halton Arena,/cbb/schools/appalachian-state/men/2021.html,
5,/cbb/boxscores/2020-12-15-19-tennessee.html,"Tue, Dec 15, 2020",7:00p,REG,@,/cbb/schools/tennessee/men/2021.html,Tennessee,/cbb/conferences/sec/men/2021.html,SEC,16.87,L,38,79,4,2,L 1,Thompson-Boling Arena,/cbb/schools/appalachian-state/men/2021.html,
6,/cbb/boxscores/2020-12-17-18-appalachian-state.html,"Thu, Dec 17, 2020",6:00p,REG,,,Greensboro,,,,W,87,47,5,2,W 1,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,
7,/cbb/boxscores/2020-12-18-16-appalachian-state.html,"Fri, Dec 18, 2020",4:00p,REG,,,Columbia International,,,,W,77,41,6,2,W 2,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,
8,/cbb/boxscores/2020-12-22-15-auburn.html,"Tue, Dec 22, 2020",3:00p,REG,@,/cbb/schools/auburn/men/2021.html,Auburn,/cbb/conferences/sec/men/2021.html,SEC,10.02,L,53,67,6,3,L 1,Auburn Arena,/cbb/schools/appalachian-state/men/2021.html,
9,/cbb/boxscores/2021-01-01-18-appalachian-state.html,"Fri, Jan 1, 2021",6:00p,REG,,/cbb/schools/troy/men/2021.html,Troy,/cbb/conferences/sun-belt/men/2021.html,Sun Belt,-12.06,L,56,69,6,4,L 2,Holmes Convocation Center,/cbb/schools/appalachian-state/men/2021.html,
