,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2020-11-25-11-abilene-christian.html,"Wed, Nov 25, 2020",11:00a,REG,N,/cbb/schools/east-tennessee-state/men/2021.html,East Tennessee State,/cbb/conferences/southern/men/2021.html,Southern,1.65,W,70,47,1,0,W 1,Hertz Arena,/cbb/schools/abilene-christian/men/2021.html
1,/cbb/boxscores/2020-11-27-14-austin-peay.html,"Fri, Nov 27, 2020",2:00p,REG,N,/cbb/schools/austin-peay/men/2021.html,Austin Peay,/cbb/conferences/ovc/men/2021.html,OVC,-6.66,W,80,72,2,0,W 2,Hertz Arena,/cbb/schools/abilene-christian/men/2021.html
2,/cbb/boxscores/2020-11-28-11-nebraska-omaha.html,"Sat, Nov 28, 2020",11:00a,REG,N,/cbb/schools/nebraska-omaha/men/2021.html,Omaha,/cbb/conferences/summit/men/2021.html,Summit,-12.73,W,70,58,3,0,W 3,Hertz Arena,/cbb/schools/abilene-christian/men/2021.html
3,/cbb/boxscores/2020-12-01-20-abilene-christian.html,"Tue, Dec 1, 2020",8:30p,REG,,,Howard Payne,,,,W,81,51,4,0,W 4,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
4,/cbb/boxscores/2020-12-05-20-abilene-christian.html,"Sat, Dec 5, 2020",8:00p,REG,,/cbb/schools/tarleton-state/men/2021.html,Tarleton State,/cbb/conferences/wac/men/2021.html,WAC,-7.28,W,69,48,5,0,W 5,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
5,/cbb/boxscores/2020-12-09-19-texas-tech.html,"Wed, Dec 9, 2020",7:00p,REG,@,/cbb/schools/texas-tech/men/2021.html,Texas Tech,/cbb/conferences/big-12/men/2021.html,Big 12,16.59,L,44,51,5,1,L 1,United Supermarkets Arena,/cbb/schools/abilene-christian/men/2021.html
6,/cbb/boxscores/2020-12-12-14-abilene-christian.html,"Sat, Dec 12, 2020",2:00p,REG,,,McMurry,,,,W,83,46,6,1,W 1,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
7,/cbb/boxscores/2020-12-16-20-abilene-christian.html,"Wed, Dec 16, 2020",8:00p,REG,,,Hardin-Simmons,,,,W,95,73,7,1,W 2,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
8,/cbb/boxscores/2020-12-22-17-arkansas.html,"Tue, Dec 22, 2020",5:00p,REG,@,/cbb/schools/arkansas/men/2021.html,Arkansas,/cbb/conferences/sec/men/2021.html,SEC,17.80,L,72,85,7,2,L 1,Bud Walton Arena,/cbb/schools/abilene-christian/men/2021.html
9,/cbb/boxscores/2020-12-29-20-abilene-christian.html,"Tue, Dec 29, 2020",8:00p,REG,,,Dallas Christian,,,,W,82,44,8,2,W 1,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
10,/cbb/boxscores/2021-01-02-16-abilene-christian.html,"Sat, Jan 2, 2021",4:00p,REG,,/cbb/schools/lamar/men/2021.html,Lamar,/cbb/conferences/southland/men/2021.html,Southland,-13.10,W,83,65,9,2,W 2,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
11,/cbb/boxscores/2021-01-06-20-houston-baptist.html,"Wed, Jan 6, 2021",8:00p,REG,@,/cbb/schools/houston-baptist/men/2021.html,Houston Christian,/cbb/conferences/southland/men/2021.html,Southland,-16.72,W,66,63,10,2,W 3,Frank and Lucille Sharp Gymnasium,/cbb/schools/abilene-christian/men/2021.html
12,/cbb/boxscores/2021-01-16-16-abilene-christian.html,"Sat, Jan 16, 2021",4:00p,REG,,/cbb/schools/southeastern-louisiana/men/2021.html,Southeastern Louisiana,/cbb/conferences/southland/men/2021.html,Southland,-17.40,W,76,42,11,2,W 4,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
13,/cbb/boxscores/2021-01-20-21-sam-houston-state.html,"Wed, Jan 20, 2021",9:00p,REG,@,/cbb/schools/sam-houston-state/men/2021.html,Sam Houston,/cbb/conferences/southland/men/2021.html,Southland,-3.29,L,57,64,11,3,L 1,Johnson Coliseum,/cbb/schools/abilene-christian/men/2021.html
14,/cbb/boxscores/2021-01-23-16-abilene-christian.html,"Sat, Jan 23, 2021",4:00p,REG,,/cbb/schools/central-arkansas/men/2021.html,Central Arkansas,/cbb/conferences/southland/men/2021.html,Southland,-14.86,W,93,58,12,3,W 1,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
15,/cbb/boxscores/2021-01-27-20-abilene-christian.html,"Wed, Jan 27, 2021",8:30p,REG,,/cbb/schools/stephen-f-austin/men/2021.html,Stephen F. Austin,/cbb/conferences/southland/men/2021.html,Southland,-1.63,W,82,62,13,3,W 2,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
16,/cbb/boxscores/2021-01-30-15-incarnate-word.html,"Sat, Jan 30, 2021",3:00p,REG,@,/cbb/schools/incarnate-word/men/2021.html,Incarnate Word,/cbb/conferences/southland/men/2021.html,Southland,-15.91,W,75,67,14,3,W 3,McDermott Center,/cbb/schools/abilene-christian/men/2021.html
17,/cbb/boxscores/2021-02-06-17-lamar.html,"Sat, Feb 6, 2021",5:30p,REG,@,/cbb/schools/lamar/men/2021.html,Lamar,/cbb/conferences/southland/men/2021.html,Southland,-13.10,W,77,62,15,3,W 4,Montagne Center,/cbb/schools/abilene-christian/men/2021.html
18,/cbb/boxscores/2021-02-08-20-texas-am-corpus-christi.html,"Mon, Feb 8, 2021",8:00p,REG,@,/cbb/schools/texas-am-corpus-christi/men/2021.html,Texas A&M-Corpus Christi,/cbb/conferences/southland/men/2021.html,Southland,-16.77,W,82,69,16,3,W 5,American Bank Center,/cbb/schools/abilene-christian/men/2021.html
19,/cbb/boxscores/2021-02-10-20-abilene-christian.html,"Wed, Feb 10, 2021",8:00p,REG,,/cbb/schools/houston-baptist/men/2021.html,Houston Christian,/cbb/conferences/southland/men/2021.html,Southland,-16.72,W,88,59,17,3,W 6,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
20,/cbb/boxscores/2021-02-13-17-abilene-christian.html,"Sat, Feb 13, 2021",5:00p,REG,,/cbb/schools/texas-am-corpus-christi/men/2021.html,Texas A&M-Corpus Christi,/cbb/conferences/southland/men/2021.html,Southland,-16.77,W,83,55,18,3,W 7,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
21,/cbb/boxscores/2021-02-24-20-abilene-christian.html,"Wed, Feb 24, 2021",8:30p,REG,,/cbb/schools/sam-houston-state/men/2021.html,Sam Houston,/cbb/conferences/southland/men/2021.html,Southland,-3.29,W,86,72,19,3,W 8,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
22,/cbb/boxscores/2021-02-27-18-central-arkansas.html,"Sat, Feb 27, 2021",6:00p,REG,@,/cbb/schools/central-arkansas/men/2021.html,Central Arkansas,/cbb/conferences/southland/men/2021.html,Southland,-14.86,L,82,84,19,4,L 1,Jeff Farris Center,/cbb/schools/abilene-christian/men/2021.html
23,/cbb/boxscores/2021-03-03-21-stephen-f-austin.html,"Wed, Mar 3, 2021",9:00p,REG,@,/cbb/schools/stephen-f-austin/men/2021.html,Stephen F. Austin,/cbb/conferences/southland/men/2021.html,Southland,-1.63,W,63,61,20,4,W 1,William Johnson Coliseum,/cbb/schools/abilene-christian/men/2021.html
24,/cbb/boxscores/2021-03-06-16-abilene-christian.html,"Sat, Mar 6, 2021",4:00p,REG,,/cbb/schools/incarnate-word/men/2021.html,Incarnate Word,/cbb/conferences/southland/men/2021.html,Southland,-15.91,W,85,60,21,4,W 2,Teague Special Events Center,/cbb/schools/abilene-christian/men/2021.html
25,/cbb/boxscores/2021-03-12-21-abilene-christian.html,"Fri, Mar 12, 2021",9:00p,CTOURN,N,/cbb/schools/lamar/men/2021.html,Lamar,/cbb/conferences/southland/men/2021.html,Southland,-13.10,W,93,71,22,4,W 3,Leonard E. Merrell Center,/cbb/schools/abilene-christian/men/2021.html
26,/cbb/boxscores/2021-03-13-21-nicholls-state.html,"Sat, Mar 13, 2021",9:30p,CTOURN,N,/cbb/schools/nicholls-state/men/2021.html,Nicholls State,/cbb/conferences/southland/men/2021.html,Southland,-5.21,W,79,45,23,4,W 4,Leonard E. Merrell Center,/cbb/schools/abilene-christian/men/2021.html
27,/cbb/boxscores/2021-03-20-22-texas.html,"Sat, Mar 20, 2021",10:13p,NCAA,N,/cbb/schools/texas/men/2021.html,Texas,/cbb/conferences/big-12/men/2021.html,Big 12,15.51,W,53,52,24,4,W 5,Lucas Oil Stadium,/cbb/schools/abilene-christian/men/2021.html
28,/cbb/boxscores/2021-03-22-17-ucla.html,"Mon, Mar 22, 2021",5:15p,NCAA,N,/cbb/schools/ucla/men/2021.html,UCLA,/cbb/conferences/pac-12/men/2021.html,Pac-12,16.30,L,47,67,24,5,L 1,Gainbridge Fieldhouse,/cbb/schools/abilene-christian/men/2021.html
