,oppLink,pts,opp_pts,homeLink,team1_srs,team1_sos,team1_pace,team1_off_rtg,team1_fta_per_fga_pct,team1_fg3a_per_fga_pct,team1_ts_pct,team1_trb_pct,team1_ast_pct,team1_stl_pct,team1_blk_pct,team1_efg_pct,team1_tov_pct,team1_orb_pct,team1_ft_rate,team1_opp_pace,team1_opp_off_rtg,team1_opp_fta_per_fga_pct,team1_opp_fg3a_per_fga_pct,team1_opp_ts_pct,team1_opp_trb_pct,team1_opp_ast_pct,team1_opp_stl_pct,team1_opp_blk_pct,team1_opp_efg_pct,team1_opp_tov_pct,team1_opp_orb_pct,team1_opp_ft_rate,team2_srs,team2_sos,team2_pace,team2_off_rtg,team2_fta_per_fga_pct,team2_fg3a_per_fga_pct,team2_ts_pct,team2_trb_pct,team2_ast_pct,team2_stl_pct,team2_blk_pct,team2_efg_pct,team2_tov_pct,team2_orb_pct,team2_ft_rate,team2_opp_pace,team2_opp_off_rtg,team2_opp_fta_per_fga_pct,team2_opp_fg3a_per_fga_pct,team2_opp_ts_pct,team2_opp_trb_pct,team2_opp_ast_pct,team2_opp_stl_pct,team2_opp_blk_pct,team2_opp_efg_pct,team2_opp_tov_pct,team2_opp_orb_pct,team2_opp_ft_rate,pts_diff
0,/cbb/schools/texas-am-corpus-christi/men/2023.html,96.0,75.0,/cbb/schools/alabama/men/2023.html,23.19,9.65,72.6,110.4,0.366,0.472,0.557,54.4,54.3,8.2,11.3,0.521,15.9,34.2,0.266,72.6,92.1,0.326,0.3,0.458,45.6,41.1,9.8,11.6,0.413,13.6,27.9,0.232,-2.57,-7.02,71.7,110.9,0.348,0.342,0.559,52.6,55.2,11.7,5.3,0.513,15.2,33.7,0.276,71.7,101.3,0.359,0.431,0.548,47.4,57.7,8.9,8.4,0.52,18.5,27.8,0.244,21.0
1,/cbb/schools/maryland/men/2023.html,73.0,51.0,/cbb/schools/alabama/men/2023.html,23.19,9.65,72.6,110.4,0.366,0.472,0.557,54.4,54.3,8.2,11.3,0.521,15.9,34.2,0.266,72.6,92.1,0.326,0.3,0.458,45.6,41.1,9.8,11.6,0.413,13.6,27.9,0.232,14.58,8.35,64.5,107.7,0.343,0.369,0.545,51.1,46.2,8.4,10.1,0.508,14.3,30.0,0.251,64.5,98.1,0.284,0.319,0.512,48.9,47.2,7.4,9.8,0.477,16.1,28.1,0.208,22.0
2,/cbb/schools/san-diego-state/men/2023.html,64.0,71.0,/cbb/schools/alabama/men/2023.html,23.19,9.65,72.6,110.4,0.366,0.472,0.557,54.4,54.3,8.2,11.3,0.521,15.9,34.2,0.266,72.6,92.1,0.326,0.3,0.458,45.6,41.1,9.8,11.6,0.413,13.6,27.9,0.232,15.81,8.92,66.6,106.1,0.327,0.346,0.533,53.0,51.1,10.0,11.7,0.498,14.8,31.9,0.236,66.6,94.6,0.295,0.399,0.506,47.0,47.0,9.3,7.9,0.466,17.1,25.8,0.222,-7.0
3,/cbb/schools/princeton/men/2023.html,55.0,59.0,/cbb/schools/arizona/men/2023.html,19.08,8.34,72.7,112.6,0.358,0.377,0.591,54.2,64.7,8.4,8.1,0.565,16.2,30.7,0.253,72.7,97.8,0.255,0.387,0.501,45.8,49.0,10.8,9.5,0.471,14.8,26.1,0.182,4.76,-0.97,69.0,108.1,0.302,0.418,0.554,54.2,49.6,7.0,8.3,0.526,15.0,29.1,0.215,69.0,98.1,0.28,0.332,0.508,45.8,43.7,8.8,9.5,0.479,13.5,22.2,0.193,-4.0
4,/cbb/schools/nevada/men/2023.html,98.0,73.0,/cbb/schools/arizona-state/men/2023.html,11.29,8.18,69.0,101.9,0.312,0.393,0.515,48.8,56.6,10.2,13.3,0.484,14.5,29.2,0.215,69.0,97.4,0.335,0.39,0.504,51.2,54.8,8.7,8.2,0.465,17.2,31.5,0.237,10.01,6.41,66.4,107.3,0.395,0.378,0.563,49.9,59.3,8.8,9.5,0.512,13.7,22.9,0.313,66.4,100.2,0.314,0.424,0.53,50.1,53.9,7.5,8.4,0.495,16.4,24.6,0.229,25.0
5,/cbb/schools/texas-christian/men/2023.html,70.0,72.0,/cbb/schools/arizona-state/men/2023.html,11.29,8.18,69.0,101.9,0.312,0.393,0.515,48.8,56.6,10.2,13.3,0.484,14.5,29.2,0.215,69.0,97.4,0.335,0.39,0.504,51.2,54.8,8.7,8.2,0.465,17.2,31.5,0.237,15.61,8.78,70.9,105.8,0.341,0.299,0.533,50.7,58.5,11.3,12.5,0.5,14.4,32.2,0.238,70.9,96.2,0.301,0.35,0.514,49.3,55.1,8.9,10.3,0.481,18.8,30.5,0.212,-2.0
6,/cbb/schools/illinois/men/2023.html,73.0,63.0,/cbb/schools/arkansas/men/2023.html,15.99,9.87,70.2,105.1,0.393,0.277,0.545,51.7,48.1,11.9,13.1,0.509,15.8,30.7,0.274,70.2,96.4,0.395,0.305,0.516,48.3,45.1,9.5,6.9,0.472,18.0,27.9,0.282,14.81,7.65,69.5,105.7,0.343,0.419,0.542,52.8,46.8,9.9,13.8,0.514,15.8,31.6,0.233,69.5,95.5,0.301,0.305,0.501,47.2,43.9,9.8,8.2,0.467,16.3,26.7,0.213,10.0
7,/cbb/schools/kansas/men/2023.html,72.0,71.0,/cbb/schools/arkansas/men/2023.html,15.99,9.87,70.2,105.1,0.393,0.277,0.545,51.7,48.1,11.9,13.1,0.509,15.8,30.7,0.274,70.2,96.4,0.395,0.305,0.516,48.3,45.1,9.5,6.9,0.472,18.0,27.9,0.282,19.2,11.84,70.2,106.8,0.298,0.338,0.555,50.8,58.9,12.5,10.2,0.526,15.4,28.7,0.215,70.2,96.3,0.311,0.353,0.508,49.2,46.5,8.7,7.1,0.47,17.6,28.7,0.225,1.0
8,/cbb/schools/connecticut/men/2023.html,65.0,88.0,/cbb/schools/arkansas/men/2023.html,15.99,9.87,70.2,105.1,0.393,0.277,0.545,51.7,48.1,11.9,13.1,0.509,15.8,30.7,0.274,70.2,96.4,0.395,0.305,0.516,48.3,45.1,9.5,6.9,0.472,18.0,27.9,0.282,22.95,8.51,68.4,114.9,0.308,0.417,0.573,56.7,63.2,9.2,12.7,0.539,15.8,38.4,0.234,68.4,93.8,0.378,0.304,0.494,43.3,41.7,9.7,7.7,0.444,16.3,26.0,0.277,-23.0
9,/cbb/schools/iowa/men/2023.html,83.0,75.0,/cbb/schools/auburn/men/2023.html,14.35,9.29,68.7,105.6,0.363,0.352,0.53,50.4,54.7,11.2,13.6,0.495,15.1,32.8,0.253,68.7,98.3,0.389,0.345,0.502,49.6,48.2,10.2,9.1,0.457,16.2,32.4,0.276,14.08,8.69,69.6,113.7,0.323,0.375,0.551,51.3,57.5,9.3,8.3,0.517,11.9,32.1,0.238,69.6,106.0,0.238,0.323,0.558,48.7,50.9,8.1,8.9,0.533,16.1,27.4,0.178,8.0
