,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2022-11-07-19-furman.html,"Mon, Nov 7, 2022",7:00p,REG,North Greenville,,W,91,55,1,0,W 1,Timmons Arena,/cbb/schools/furman/men/2023.html,,,,,
1,/cbb/boxscores/2022-11-11-19-furman.html,"Fri, Nov 11, 2022",7:00p,REG,Belmont,MVC,W,89,74,2,0,W 2,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/belmont/men/2023.html,/cbb/conferences/mvc/men/2023.html,1.88,,
2,/cbb/boxscores/2022-11-17-11-penn-state.html,"Thu, Nov 17, 2022",11:30a,REG,Penn State,Big Ten,L,68,73,2,1,L 1,TD Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/penn-state/men/2023.html,/cbb/conferences/big-ten/men/2023.html,13.04,N,
3,/cbb/boxscores/2022-11-18-14-old-dominion.html,"Fri, Nov 18, 2022",2:30p,REG,Old Dominion,Sun Belt,L,77,82,2,2,L 2,TD Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/old-dominion/men/2023.html,/cbb/conferences/sun-belt/men/2023.html,-0.41,N,
4,/cbb/boxscores/2022-11-20-10-south-carolina.html,"Sun, Nov 20, 2022",10:30a,REG,South Carolina,SEC,W,79,60,3,2,W 1,TD Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/south-carolina/men/2023.html,/cbb/conferences/sec/men/2023.html,-2.28,N,
5,/cbb/boxscores/2022-11-25-14-furman.html,"Fri, Nov 25, 2022",2:00p,REG,Tusculum,,W,102,74,4,2,W 2,Timmons Arena,/cbb/schools/furman/men/2023.html,,,,,
6,/cbb/boxscores/2022-11-29-18-appalachian-state.html,"Tue, Nov 29, 2022",6:30p,REG,Appalachian State,Sun Belt,W,65,61,5,2,W 3,George M. Holmes Convocation Center,/cbb/schools/furman/men/2023.html,/cbb/schools/appalachian-state/men/2023.html,/cbb/conferences/sun-belt/men/2023.html,-1.50,@,
7,/cbb/boxscores/2022-12-03-16-furman.html,"Sat, Dec 3, 2022",12:00p,REG,South Carolina State,MEAC,W,88,76,6,2,W 4,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/south-carolina-state/men/2023.html,/cbb/conferences/meac/men/2023.html,-16.73,,
8,/cbb/boxscores/2022-12-06-19-furman.html,"Tue, Dec 6, 2022",7:00p,REG,High Point,Big South,L,82,85,6,3,L 1,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/high-point/men/2023.html,/cbb/conferences/big-south/men/2023.html,-9.88,,
9,/cbb/boxscores/2022-12-10-16-furman.html,"Sat, Dec 10, 2022",4:00p,REG,Winthrop,Big South,W,82,67,7,3,W 1,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/winthrop/men/2023.html,/cbb/conferences/big-south/men/2023.html,-6.63,,
10,/cbb/boxscores/2022-12-13-18-north-carolina-state.html,"Tue, Dec 13, 2022",6:30p,REG,NC State,ACC,L,73,92,7,4,L 1,PNC Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/north-carolina-state/men/2023.html,/cbb/conferences/acc/men/2023.html,12.50,@,
11,/cbb/boxscores/2022-12-17-16-furman.html,"Sat, Dec 17, 2022",4:30p,REG,Stephen F. Austin,WAC,W,72,70,8,4,W 1,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/stephen-f-austin/men/2023.html,/cbb/conferences/wac/men/2023.html,0.73,N,
12,/cbb/boxscores/2022-12-19-19-furman.html,"Mon, Dec 19, 2022",7:00p,REG,Anderson (SC),,W,106,79,9,4,W 2,Timmons Arena,/cbb/schools/furman/men/2023.html,,,,,
13,/cbb/boxscores/2022-12-29-19-furman.html,"Thu, Dec 29, 2022",7:00p,REG,Virginia Military Institute,Southern,W,85,62,10,4,W 3,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/virginia-military-institute/men/2023.html,/cbb/conferences/southern/men/2023.html,-16.14,,
14,/cbb/boxscores/2022-12-31-16-western-carolina.html,"Sat, Dec 31, 2022",4:00p,REG,Western Carolina,Southern,L,67,79,10,5,L 1,Ramsey Center,/cbb/schools/furman/men/2023.html,/cbb/schools/western-carolina/men/2023.html,/cbb/conferences/southern/men/2023.html,-6.34,@,
15,/cbb/boxscores/2023-01-04-19-furman.html,"Wed, Jan 4, 2023",7:00p,REG,The Citadel,Southern,W,97,72,11,5,W 1,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/citadel/men/2023.html,/cbb/conferences/southern/men/2023.html,-12.13,,
16,/cbb/boxscores/2023-01-07-16-east-tennessee-state.html,"Sat, Jan 7, 2023",4:00p,REG,East Tennessee State,Southern,W,70,56,12,5,W 2,Freedom Hall Civic Center,/cbb/schools/furman/men/2023.html,/cbb/schools/east-tennessee-state/men/2023.html,/cbb/conferences/southern/men/2023.html,-6.00,@,
17,/cbb/boxscores/2023-01-11-00-mercer.html,"Wed, Jan 11, 2023",7:00p,REG,Mercer,Southern,W,84,66,13,5,W 3,University Center,/cbb/schools/furman/men/2023.html,/cbb/schools/mercer/men/2023.html,/cbb/conferences/southern/men/2023.html,-5.11,@,
18,/cbb/boxscores/2023-01-14-16-furman.html,"Sat, Jan 14, 2023",4:00p,REG,UNC Greensboro,Southern,L,80,88,13,6,L 1,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/north-carolina-greensboro/men/2023.html,/cbb/conferences/southern/men/2023.html,1.66,,OT
19,/cbb/boxscores/2023-01-18-00-chattanooga.html,"Wed, Jan 18, 2023",7:00p,REG,Chattanooga,Southern,W,77,69,14,6,W 1,McKenzie Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/chattanooga/men/2023.html,/cbb/conferences/southern/men/2023.html,-2.34,@,
20,/cbb/boxscores/2023-01-21-19-wofford.html,"Sun, Jan 22, 2023",4:00p,REG,Wofford,Southern,W,96,82,15,6,W 2,Richardson Indoor Stadium,/cbb/schools/furman/men/2023.html,/cbb/schools/wofford/men/2023.html,/cbb/conferences/southern/men/2023.html,-5.02,@,
21,/cbb/boxscores/2023-01-25-19-furman.html,"Wed, Jan 25, 2023",7:00p,REG,Samford,Southern,W,91,84,16,6,W 3,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/samford/men/2023.html,/cbb/conferences/southern/men/2023.html,0.50,,OT
22,/cbb/boxscores/2023-01-29-15-north-carolina-greensboro.html,"Sun, Jan 29, 2023",3:00p,REG,UNC Greensboro,Southern,W,69,57,17,6,W 4,Greensboro Coliseum,/cbb/schools/furman/men/2023.html,/cbb/schools/north-carolina-greensboro/men/2023.html,/cbb/conferences/southern/men/2023.html,1.66,@,
23,/cbb/boxscores/2023-02-01-19-furman.html,"Wed, Feb 1, 2023",7:00p,REG,Chattanooga,Southern,W,79,58,18,6,W 5,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/chattanooga/men/2023.html,/cbb/conferences/southern/men/2023.html,-2.34,,
24,/cbb/boxscores/2023-02-04-18-furman.html,"Sat, Feb 4, 2023",6:00p,REG,Wofford,Southern,W,80,67,19,6,W 6,Timmons Arena,/cbb/schools/furman/men/2023.html,/cbb/schools/wofford/men/2023.html,/cbb/conferences/southern/men/2023.html,-5.02,,
