,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2022-11-07-19-virginia-commonwealth.html,"Mon, Nov 7, 2022",7:00p,REG,/cbb/schools/manhattan/men/2023.html,Manhattan,/cbb/conferences/maac/men/2023.html,MAAC,-9.87,W,73,56,1,0,W 1,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
1,/cbb/boxscores/2022-11-12-00-virginia-commonwealth.html,"Sat, Nov 12, 2022",7:00p,REG,/cbb/schools/morgan-state/men/2023.html,Morgan State,/cbb/conferences/meac/men/2023.html,MEAC,-11.58,W,69,54,2,0,W 2,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
2,/cbb/boxscores/2022-11-16-20-arizona-state.html,"Wed, Nov 16, 2022",8:30p,REG,/cbb/schools/arizona-state/men/2023.html,Arizona State,/cbb/conferences/pac-12/men/2023.html,Pac-12,11.29,L,59,63,2,1,L 1,Barclays Center,/cbb/schools/virginia-commonwealth/men/2023.html,N
3,/cbb/boxscores/2022-11-17-19-pittsburgh.html,"Thu, Nov 17, 2022",7:00p,REG,/cbb/schools/pittsburgh/men/2023.html,Pittsburgh,/cbb/conferences/acc/men/2023.html,ACC,10.59,W,71,67,3,1,W 1,Barclays Center,/cbb/schools/virginia-commonwealth/men/2023.html,N
4,/cbb/boxscores/2022-11-20-17-memphis.html,"Sun, Nov 20, 2022",5:00p,REG,/cbb/schools/memphis/men/2023.html,Memphis,/cbb/conferences/aac/men/2023.html,AAC,14.50,L,47,62,3,2,L 1,FedExForum,/cbb/schools/virginia-commonwealth/men/2023.html,@
5,/cbb/boxscores/2022-11-26-00-virginia-commonwealth.html,"Sat, Nov 26, 2022",4:00p,REG,/cbb/schools/kennesaw-state/men/2023.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2023.html,A-Sun,0.60,W,64,61,4,2,W 1,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
6,/cbb/boxscores/2022-11-30-00-virginia-commonwealth.html,"Wed, Nov 30, 2022",7:00p,REG,/cbb/schools/vanderbilt/men/2023.html,Vanderbilt,/cbb/conferences/sec/men/2023.html,SEC,8.98,W,70,65,5,2,W 2,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
7,/cbb/boxscores/2022-12-03-13-temple.html,"Sat, Dec 3, 2022",1:00p,REG,/cbb/schools/temple/men/2023.html,Temple,/cbb/conferences/aac/men/2023.html,AAC,4.68,L,73,83,5,3,L 1,Liacouras Center,/cbb/schools/virginia-commonwealth/men/2023.html,@
8,/cbb/boxscores/2022-12-07-00-virginia-commonwealth.html,"Wed, Dec 7, 2022",7:00p,REG,/cbb/schools/jacksonville/men/2023.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2023.html,A-Sun,-6.19,L,62,73,5,4,L 2,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
9,/cbb/boxscores/2022-12-11-00-virginia-commonwealth.html,"Sun, Dec 11, 2022",7:00p,REG,/cbb/schools/howard/men/2023.html,Howard,/cbb/conferences/meac/men/2023.html,MEAC,-5.04,W,70,60,6,4,W 1,Stuart Siegel Center,/cbb/schools/virginia-commonwealth/men/2023.html,
