,oppLink,pts,opp_pts,homeLink,team1_srs,team1_sos,team1_pace,team1_off_rtg,team1_fta_per_fga_pct,team1_fg3a_per_fga_pct,team1_ts_pct,team1_trb_pct,team1_ast_pct,team1_stl_pct,team1_blk_pct,team1_efg_pct,team1_tov_pct,team1_orb_pct,team1_ft_rate,team1_opp_pace,team1_opp_off_rtg,team1_opp_fta_per_fga_pct,team1_opp_fg3a_per_fga_pct,team1_opp_ts_pct,team1_opp_trb_pct,team1_opp_ast_pct,team1_opp_stl_pct,team1_opp_blk_pct,team1_opp_efg_pct,team1_opp_tov_pct,team1_opp_orb_pct,team1_opp_ft_rate,team2_srs,team2_sos,team2_pace,team2_off_rtg,team2_fta_per_fga_pct,team2_fg3a_per_fga_pct,team2_ts_pct,team2_trb_pct,team2_ast_pct,team2_stl_pct,team2_blk_pct,team2_efg_pct,team2_tov_pct,team2_orb_pct,team2_ft_rate,team2_opp_pace,team2_opp_off_rtg,team2_opp_fta_per_fga_pct,team2_opp_fg3a_per_fga_pct,team2_opp_ts_pct,team2_opp_trb_pct,team2_opp_ast_pct,team2_opp_stl_pct,team2_opp_blk_pct,team2_opp_efg_pct,team2_opp_tov_pct,team2_opp_orb_pct,team2_opp_ft_rate,pts_diff
0,/cbb/schools/virginia-tech/men/2018.html,86,83,/cbb/schools/alabama/men/2018.html,12.34,10.64,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281,70.2,100.6,0.365,0.379,0.514,49.7,48.7,9.4,10.5,0.478,16.0,30.8,0.25,14.35,6.71,69.9,113.0,0.365,0.399,0.602,48.8,58.2,8.2,6.6,0.577,15.3,23.9,0.259,69.9,102.2,0.294,0.428,0.532,51.2,54.5,7.5,11.1,0.504,16.2,29.4,0.205,3
1,/cbb/schools/villanova/men/2018.html,58,81,/cbb/schools/alabama/men/2018.html,12.34,10.64,70.2,103.0,0.419,0.355,0.55,50.3,50.3,9.0,14.7,0.519,17.8,29.4,0.281,70.2,100.6,0.365,0.379,0.514,49.7,48.7,9.4,10.5,0.478,16.0,30.8,0.25,26.64,10.24,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,70.1,99.2,0.267,0.357,0.519,47.6,51.8,6.8,8.2,0.485,15.9,26.5,0.2,-23
2,/cbb/schools/buffalo/men/2018.html,68,89,/cbb/schools/arizona/men/2018.html,15.67,6.84,68.6,115.6,0.37,0.321,0.598,55.6,52.6,7.1,12.0,0.563,15.3,33.3,0.281,68.6,103.0,0.312,0.356,0.534,44.4,49.8,8.8,6.8,0.499,14.7,25.1,0.229,7.99,0.25,73.9,113.4,0.298,0.406,0.572,51.4,54.0,8.4,10.1,0.549,14.3,31.8,0.208,73.9,102.0,0.395,0.334,0.53,48.6,44.3,7.7,9.7,0.484,16.1,28.9,0.29,-21
3,/cbb/schools/syracuse/men/2018.html,56,60,/cbb/schools/arizona-state/men/2018.html,14.37,6.55,72.2,113.5,0.413,0.413,0.576,49.0,51.6,9.0,9.9,0.538,13.0,27.9,0.303,72.2,102.8,0.327,0.399,0.54,51.0,57.0,7.4,9.8,0.507,17.6,30.6,0.235,12.89,10.02,64.2,102.4,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.6,0.298,64.2,98.0,0.314,0.445,0.502,47.4,73.8,9.5,8.7,0.462,16.6,30.0,0.229,-4
4,/cbb/schools/butler/men/2018.html,62,79,/cbb/schools/arkansas/men/2018.html,14.76,9.85,71.3,111.8,0.374,0.321,0.565,48.9,49.9,8.6,13.8,0.538,13.2,28.7,0.255,71.3,105.0,0.408,0.416,0.547,51.1,54.7,6.6,8.7,0.504,16.8,31.5,0.297,16.92,10.55,69.6,111.0,0.261,0.374,0.57,51.3,47.9,9.3,8.2,0.54,13.9,27.4,0.202,69.6,102.1,0.353,0.376,0.557,48.7,50.2,7.2,8.9,0.519,17.5,24.1,0.262,-17
5,/cbb/schools/college-of-charleston/men/2018.html,62,58,/cbb/schools/auburn/men/2018.html,15.97,7.29,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308,73.4,99.6,0.381,0.396,0.537,48.3,52.4,8.3,9.3,0.497,18.2,27.9,0.275,1.83,-3.29,65.9,111.1,0.367,0.378,0.567,49.6,44.2,7.8,9.8,0.527,13.2,25.7,0.277,65.9,102.1,0.316,0.364,0.531,50.4,49.8,6.1,9.3,0.495,15.5,27.6,0.233,4
6,/cbb/schools/clemson/men/2018.html,53,84,/cbb/schools/auburn/men/2018.html,15.97,7.29,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32.0,0.308,73.4,99.6,0.381,0.396,0.537,48.3,52.4,8.3,9.3,0.497,18.2,27.9,0.275,17.16,9.25,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253,67.5,96.9,0.272,0.374,0.503,48.3,48.5,8.4,10.6,0.472,15.2,26.0,0.19,-31
7,/cbb/schools/michigan-state/men/2018.html,78,82,/cbb/schools/bucknell/men/2018.html,4.49,-3.46,72.4,110.3,0.425,0.392,0.576,50.8,52.3,7.5,10.4,0.539,15.1,27.0,0.306,72.4,99.5,0.345,0.317,0.514,49.2,49.2,9.0,9.3,0.478,15.0,27.4,0.24,22.41,7.1,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268,68.1,94.9,0.307,0.355,0.47,42.4,54.1,8.7,6.9,0.427,12.6,26.3,0.223,-4
8,/cbb/schools/kentucky/men/2018.html,75,95,/cbb/schools/buffalo/men/2018.html,7.99,0.25,73.9,113.4,0.298,0.406,0.572,51.4,54.0,8.4,10.1,0.549,14.3,31.8,0.208,73.9,102.0,0.395,0.334,0.53,48.6,44.3,7.7,9.7,0.484,16.1,28.9,0.29,17.24,10.73,69.8,109.6,0.44,0.258,0.555,53.6,49.0,8.0,13.7,0.518,15.8,35.5,0.307,69.8,100.3,0.323,0.426,0.502,46.4,52.2,8.2,8.5,0.468,14.4,30.6,0.224,-20
9,/cbb/schools/purdue/men/2018.html,73,76,/cbb/schools/butler/men/2018.html,16.92,10.55,69.6,111.0,0.261,0.374,0.57,51.3,47.9,9.3,8.2,0.54,13.9,27.4,0.202,69.6,102.1,0.353,0.376,0.557,48.7,50.2,7.2,8.9,0.519,17.5,24.1,0.262,23.41,8.74,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14.0,27.8,0.265,68.1,96.2,0.242,0.344,0.496,48.2,48.8,7.5,7.5,0.47,15.5,27.8,0.167,-3
