,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2017-11-10-12-cincinnati.html,"Fri, Nov 10, 2017",12:00p,REG,/cbb/schools/savannah-state/men/2018.html,Savannah State,/cbb/conferences/meac/men/2018.html,MEAC,-15.36,W,107,77,1,0,W 1,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
1,/cbb/boxscores/2017-11-13-19-cincinnati.html,"Mon, Nov 13, 2017",7:00p,REG,/cbb/schools/western-carolina/men/2018.html,Western Carolina,/cbb/conferences/southern/men/2018.html,Southern,-11.90,W,102,51,2,0,W 2,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
2,/cbb/boxscores/2017-11-16-19-cincinnati.html,"Thu, Nov 16, 2017",7:00p,REG,/cbb/schools/coppin-state/men/2018.html,Coppin State,/cbb/conferences/meac/men/2018.html,MEAC,-20.96,W,97,54,3,0,W 3,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
3,/cbb/boxscores/2017-11-20-19-buffalo.html,"Mon, Nov 20, 2017",7:30p,REG,/cbb/schools/buffalo/men/2018.html,Buffalo,/cbb/conferences/mac/men/2018.html,MAC,7.99,W,73,67,4,0,W 4,John Gray Gymnasium,/cbb/schools/cincinnati/men/2018.html,N
4,/cbb/boxscores/2017-11-21-19-cincinnati.html,"Tue, Nov 21, 2017",7:30p,REG,/cbb/schools/richmond/men/2018.html,Richmond,/cbb/conferences/atlantic-10/men/2018.html,A-10,-0.17,W,75,48,5,0,W 5,John Gray Gymnasium,/cbb/schools/cincinnati/men/2018.html,N
5,/cbb/boxscores/2017-11-22-19-cincinnati.html,"Wed, Nov 22, 2017",7:30p,REG,/cbb/schools/wyoming/men/2018.html,Wyoming,/cbb/conferences/mwc/men/2018.html,MWC,4.26,W,78,53,6,0,W 6,John Gray Gymnasium,/cbb/schools/cincinnati/men/2018.html,N
6,/cbb/boxscores/2017-11-27-19-cincinnati.html,"Mon, Nov 27, 2017",7:00p,REG,/cbb/schools/alabama-state/men/2018.html,Alabama State,/cbb/conferences/swac/men/2018.html,SWAC,-18.56,W,83,51,7,0,W 7,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
7,/cbb/boxscores/2017-12-02-12-xavier.html,"Sat, Dec 2, 2017",12:00p,REG,/cbb/schools/xavier/men/2018.html,Xavier,/cbb/conferences/big-east/men/2018.html,Big East,19.06,L,76,89,7,1,L 1,Cintas Center,/cbb/schools/cincinnati/men/2018.html,@
8,/cbb/boxscores/2017-12-09-18-cincinnati.html,"Sat, Dec 9, 2017",6:00p,REG,/cbb/schools/florida/men/2018.html,Florida,/cbb/conferences/sec/men/2018.html,SEC,16.66,L,60,66,7,2,L 2,Prudential Center,/cbb/schools/cincinnati/men/2018.html,N
9,/cbb/boxscores/2017-12-12-19-cincinnati.html,"Tue, Dec 12, 2017",7:00p,REG,/cbb/schools/mississippi-state/men/2018.html,Mississippi State,/cbb/conferences/sec/men/2018.html,SEC,11.71,W,65,50,8,2,W 1,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
10,/cbb/boxscores/2017-12-16-15-ucla.html,"Sat, Dec 16, 2017",3:30p,REG,/cbb/schools/ucla/men/2018.html,UCLA,/cbb/conferences/pac-12/men/2018.html,Pac-12,12.07,W,77,63,9,2,W 2,Pauley Pavilion,/cbb/schools/cincinnati/men/2018.html,@
11,/cbb/boxscores/2017-12-19-19-cincinnati.html,"Tue, Dec 19, 2017",7:00p,REG,/cbb/schools/arkansas-pine-bluff/men/2018.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2018.html,SWAC,-14.84,W,77,49,10,2,W 3,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
12,/cbb/boxscores/2017-12-21-19-cincinnati.html,"Thu, Dec 21, 2017",7:00p,REG,/cbb/schools/cleveland-state/men/2018.html,Cleveland State,/cbb/conferences/horizon/men/2018.html,Horizon,-10.82,W,81,62,11,2,W 4,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
13,/cbb/boxscores/2017-12-31-16-cincinnati.html,"Sun, Dec 31, 2017",4:00p,REG,/cbb/schools/memphis/men/2018.html,Memphis,/cbb/conferences/aac/men/2018.html,AAC,1.81,W,82,48,12,2,W 5,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
14,/cbb/boxscores/2018-01-04-21-temple.html,"Thu, Jan 4, 2018",9:00p,REG,/cbb/schools/temple/men/2018.html,Temple,/cbb/conferences/aac/men/2018.html,AAC,7.25,W,55,53,13,2,W 6,Liacouras Center,/cbb/schools/cincinnati/men/2018.html,@
15,/cbb/boxscores/2018-01-07-18-cincinnati.html,"Sun, Jan 7, 2018",6:00p,REG,/cbb/schools/southern-methodist/men/2018.html,Southern Methodist,/cbb/conferences/aac/men/2018.html,AAC,9.08,W,76,56,14,2,W 7,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
16,/cbb/boxscores/2018-01-13-19-south-florida.html,"Sat, Jan 13, 2018",7:00p,REG,/cbb/schools/south-florida/men/2018.html,South Florida,/cbb/conferences/aac/men/2018.html,AAC,-7.25,W,78,55,15,2,W 8,Sun Dome,/cbb/schools/cincinnati/men/2018.html,@
17,/cbb/boxscores/2018-01-16-19-central-florida.html,"Tue, Jan 16, 2018",7:00p,REG,/cbb/schools/central-florida/men/2018.html,UCF,/cbb/conferences/aac/men/2018.html,AAC,4.76,W,49,38,16,2,W 9,CFE Arena,/cbb/schools/cincinnati/men/2018.html,@
18,/cbb/boxscores/2018-01-20-16-cincinnati.html,"Sat, Jan 20, 2018",4:00p,REG,/cbb/schools/east-carolina/men/2018.html,East Carolina,/cbb/conferences/aac/men/2018.html,AAC,-8.72,W,86,60,17,2,W 10,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
19,/cbb/boxscores/2018-01-24-21-cincinnati.html,"Wed, Jan 24, 2018",9:00p,REG,/cbb/schools/temple/men/2018.html,Temple,/cbb/conferences/aac/men/2018.html,AAC,7.25,W,75,42,18,2,W 11,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
20,/cbb/boxscores/2018-01-27-18-memphis.html,"Sat, Jan 27, 2018",6:00p,REG,/cbb/schools/memphis/men/2018.html,Memphis,/cbb/conferences/aac/men/2018.html,AAC,1.81,W,62,48,19,2,W 12,FedExForum,/cbb/schools/cincinnati/men/2018.html,@
21,/cbb/boxscores/2018-01-31-19-cincinnati.html,"Wed, Jan 31, 2018",7:00p,REG,/cbb/schools/houston/men/2018.html,Houston,/cbb/conferences/aac/men/2018.html,AAC,15.99,W,80,70,20,2,W 13,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
22,/cbb/boxscores/2018-02-03-12-connecticut.html,"Sat, Feb 3, 2018",12:00p,REG,/cbb/schools/connecticut/men/2018.html,Connecticut,/cbb/conferences/aac/men/2018.html,AAC,1.08,W,65,57,21,2,W 14,Harry A. Gampel Pavilion,/cbb/schools/cincinnati/men/2018.html,@
23,/cbb/boxscores/2018-02-06-19-cincinnati.html,"Tue, Feb 6, 2018",7:00p,REG,/cbb/schools/central-florida/men/2018.html,UCF,/cbb/conferences/aac/men/2018.html,AAC,4.76,W,77,40,22,2,W 15,BB&T Arena,/cbb/schools/cincinnati/men/2018.html,
