,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2017-11-10-18-west-virginia.html,"Fri, Nov 10, 2017",6:00p,REG,N,/cbb/schools/west-virginia/men/2018.html,West Virginia,/cbb/conferences/big-12/men/2018.html,Big 12,19.89,W,88,65,1,0,W 1,Ramstein Air Force Base,/cbb/schools/texas-am/men/2018.html
1,/cbb/boxscores/2017-11-17-20-texas-am.html,"Fri, Nov 17, 2017",8:00p,REG,,/cbb/schools/california-santa-barbara/men/2018.html,UC Santa Barbara,/cbb/conferences/big-west/men/2018.html,Big West,2.10,W,84,65,2,0,W 2,Reed Arena,/cbb/schools/texas-am/men/2018.html
2,/cbb/boxscores/2017-11-20-19-oklahoma-state.html,"Mon, Nov 20, 2017",7:00p,REG,N,/cbb/schools/oklahoma-state/men/2018.html,Oklahoma State,/cbb/conferences/big-12/men/2018.html,Big 12,12.45,W,72,55,3,0,W 3,Barclays Center,/cbb/schools/texas-am/men/2018.html
3,/cbb/boxscores/2017-11-21-18-texas-am.html,"Tue, Nov 21, 2017",6:00p,REG,N,/cbb/schools/penn-state/men/2018.html,Penn State,/cbb/conferences/big-ten/men/2018.html,Big Ten,15.85,W,98,87,4,0,W 4,Barclays Center,/cbb/schools/texas-am/men/2018.html
4,/cbb/boxscores/2017-11-24-21-texas-am.html,"Fri, Nov 24, 2017",9:00p,REG,,/cbb/schools/pepperdine/men/2018.html,Pepperdine,/cbb/conferences/wcc/men/2018.html,WCC,-6.50,W,81,65,5,0,W 5,Reed Arena,/cbb/schools/texas-am/men/2018.html
5,/cbb/boxscores/2017-11-26-22-southern-california.html,"Sun, Nov 26, 2017",10:00p,REG,@,/cbb/schools/southern-california/men/2018.html,Southern California,/cbb/conferences/pac-12/men/2018.html,Pac-12,12.81,W,75,59,6,0,W 6,Galen Center,/cbb/schools/texas-am/men/2018.html
6,/cbb/boxscores/2017-11-30-20-texas-am.html,"Thu, Nov 30, 2017",8:00p,REG,,/cbb/schools/texas-pan-american/men/2018.html,Texas-Rio Grande Valley,/cbb/conferences/wac/men/2018.html,WAC,-7.73,W,78,60,7,0,W 7,Reed Arena,/cbb/schools/texas-am/men/2018.html
7,/cbb/boxscores/2017-12-05-21-arizona.html,"Tue, Dec 5, 2017",9:00p,REG,N,/cbb/schools/arizona/men/2018.html,Arizona,/cbb/conferences/pac-12/men/2018.html,Pac-12,15.67,L,64,67,7,1,L 1,Footprint Center,/cbb/schools/texas-am/men/2018.html
8,/cbb/boxscores/2017-12-09-16-texas-am.html,"Sat, Dec 9, 2017",4:30p,REG,,/cbb/schools/prairie-view/men/2018.html,Prairie View,/cbb/conferences/swac/men/2018.html,SWAC,-10.13,W,73,53,8,1,W 1,Reed Arena,/cbb/schools/texas-am/men/2018.html
9,/cbb/boxscores/2017-12-13-20-texas-am.html,"Wed, Dec 13, 2017",8:00p,REG,,/cbb/schools/savannah-state/men/2018.html,Savannah State,/cbb/conferences/meac/men/2018.html,MEAC,-15.36,W,113,66,9,1,W 2,Reed Arena,/cbb/schools/texas-am/men/2018.html
10,/cbb/boxscores/2017-12-19-20-texas-am.html,"Tue, Dec 19, 2017",8:00p,REG,,/cbb/schools/northern-kentucky/men/2018.html,Northern Kentucky,/cbb/conferences/horizon/men/2018.html,Horizon,4.83,W,64,58,10,1,W 3,Reed Arena,/cbb/schools/texas-am/men/2018.html
11,/cbb/boxscores/2017-12-21-21-texas-am.html,"Thu, Dec 21, 2017",9:00p,REG,,/cbb/schools/buffalo/men/2018.html,Buffalo,/cbb/conferences/mac/men/2018.html,MAC,7.99,W,89,73,11,1,W 4,Reed Arena,/cbb/schools/texas-am/men/2018.html
12,/cbb/boxscores/2017-12-30-18-alabama.html,"Sat, Dec 30, 2017",6:00p,REG,@,/cbb/schools/alabama/men/2018.html,Alabama,/cbb/conferences/sec/men/2018.html,SEC,12.34,L,57,79,11,2,L 1,Coleman Coliseum,/cbb/schools/texas-am/men/2018.html
13,/cbb/boxscores/2018-01-02-21-texas-am.html,"Tue, Jan 2, 2018",9:00p,REG,,/cbb/schools/florida/men/2018.html,Florida,/cbb/conferences/sec/men/2018.html,SEC,16.66,L,66,83,11,3,L 2,Reed Arena,/cbb/schools/texas-am/men/2018.html
14,/cbb/boxscores/2018-01-06-14-texas-am.html,"Sat, Jan 6, 2018",2:15p,REG,,/cbb/schools/louisiana-state/men/2018.html,Louisiana State,/cbb/conferences/sec/men/2018.html,SEC,10.93,L,68,69,11,4,L 3,Reed Arena,/cbb/schools/texas-am/men/2018.html
15,/cbb/boxscores/2018-01-09-19-kentucky.html,"Tue, Jan 9, 2018",7:00p,REG,@,/cbb/schools/kentucky/men/2018.html,Kentucky,/cbb/conferences/sec/men/2018.html,SEC,17.24,L,73,74,11,5,L 4,Rupp Arena,/cbb/schools/texas-am/men/2018.html
16,/cbb/boxscores/2018-01-13-18-tennessee.html,"Sat, Jan 13, 2018",6:00p,REG,@,/cbb/schools/tennessee/men/2018.html,Tennessee,/cbb/conferences/sec/men/2018.html,SEC,18.20,L,62,75,11,6,L 5,Thompson-Boling Arena,/cbb/schools/texas-am/men/2018.html
17,/cbb/boxscores/2018-01-16-21-texas-am.html,"Tue, Jan 16, 2018",9:00p,REG,,/cbb/schools/mississippi/men/2018.html,Mississippi,/cbb/conferences/sec/men/2018.html,SEC,6.85,W,71,69,12,6,W 1,Reed Arena,/cbb/schools/texas-am/men/2018.html
18,/cbb/boxscores/2018-01-20-16-texas-am.html,"Sat, Jan 20, 2018",4:00p,REG,,/cbb/schools/missouri/men/2018.html,Missouri,/cbb/conferences/sec/men/2018.html,SEC,13.81,W,60,49,13,6,W 2,Reed Arena,/cbb/schools/texas-am/men/2018.html
