,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2017-11-10-20-auburn.html,"Fri, Nov 10, 2017",8:00p,REG,/cbb/schools/norfolk-state/men/2018.html,Norfolk State,/cbb/conferences/meac/men/2018.html,MEAC,-12.99,W,102,74,1,0,W 1,Auburn Arena,/cbb/schools/auburn/men/2018.html,
1,/cbb/boxscores/2017-11-16-11-indiana-state.html,"Thu, Nov 16, 2017",11:30a,REG,/cbb/schools/indiana-state/men/2018.html,Indiana State,/cbb/conferences/mvc/men/2018.html,MVC,1.53,W,83,64,2,0,W 2,TD Arena,/cbb/schools/auburn/men/2018.html,N
2,/cbb/boxscores/2017-11-17-11-temple.html,"Fri, Nov 17, 2017",11:00a,REG,/cbb/schools/temple/men/2018.html,Temple,/cbb/conferences/aac/men/2018.html,AAC,7.25,L,74,88,2,1,L 1,TD Arena,/cbb/schools/auburn/men/2018.html,N
3,/cbb/boxscores/2017-11-19-19-hofstra.html,"Sun, Nov 19, 2017",7:00p,REG,/cbb/schools/hofstra/men/2018.html,Hofstra,/cbb/conferences/colonial/men/2018.html,CAA,-0.53,W,89,78,3,1,W 1,TD Arena,/cbb/schools/auburn/men/2018.html,N
4,/cbb/boxscores/2017-11-24-19-auburn.html,"Fri, Nov 24, 2017",7:00p,REG,/cbb/schools/winthrop/men/2018.html,Winthrop,/cbb/conferences/big-south/men/2018.html,Big South,-1.63,W,119,85,4,1,W 2,Auburn Arena,/cbb/schools/auburn/men/2018.html,
5,/cbb/boxscores/2017-11-29-19-dayton.html,"Wed, Nov 29, 2017",7:00p,REG,/cbb/schools/dayton/men/2018.html,Dayton,/cbb/conferences/atlantic-10/men/2018.html,A-10,1.64,W,73,60,5,1,W 3,University of Dayton Arena,/cbb/schools/auburn/men/2018.html,@
6,/cbb/boxscores/2017-12-03-15-auburn.html,"Sun, Dec 3, 2017",3:00p,REG,/cbb/schools/george-mason/men/2018.html,George Mason,/cbb/conferences/atlantic-10/men/2018.html,A-10,-2.97,W,79,63,6,1,W 4,Auburn Arena,/cbb/schools/auburn/men/2018.html,
7,/cbb/boxscores/2017-12-06-20-auburn.html,"Wed, Dec 6, 2017",8:00p,REG,/cbb/schools/gardner-webb/men/2018.html,Gardner-Webb,/cbb/conferences/big-south/men/2018.html,Big South,-9.70,W,80,55,7,1,W 5,Auburn Arena,/cbb/schools/auburn/men/2018.html,
8,/cbb/boxscores/2017-12-09-16-auburn.html,"Sat, Dec 9, 2017",4:30p,REG,/cbb/schools/alabama-birmingham/men/2018.html,UAB,/cbb/conferences/cusa/men/2018.html,CUSA,4.90,W,85,80,8,1,W 6,Auburn Arena,/cbb/schools/auburn/men/2018.html,
9,/cbb/boxscores/2017-12-16-18-auburn.html,"Sat, Dec 16, 2017",6:00p,REG,/cbb/schools/middle-tennessee/men/2018.html,Middle Tennessee,/cbb/conferences/cusa/men/2018.html,CUSA,10.29,W,76,70,9,1,W 7,Legacy Arena,/cbb/schools/auburn/men/2018.html,N
10,/cbb/boxscores/2017-12-19-20-murray-state.html,"Tue, Dec 19, 2017",8:00p,REG,/cbb/schools/murray-state/men/2018.html,Murray State,/cbb/conferences/ovc/men/2018.html,OVC,6.87,W,81,77,10,1,W 8,CFSB Center,/cbb/schools/auburn/men/2018.html,@
11,/cbb/boxscores/2017-12-23-14-auburn.html,"Sat, Dec 23, 2017",2:30p,REG,/cbb/schools/connecticut/men/2018.html,Connecticut,/cbb/conferences/aac/men/2018.html,AAC,1.08,W,89,64,11,1,W 9,Auburn Arena,/cbb/schools/auburn/men/2018.html,
12,/cbb/boxscores/2017-12-30-15-auburn.html,"Sat, Dec 30, 2017",3:30p,REG,/cbb/schools/cornell/men/2018.html,Cornell,/cbb/conferences/ivy/men/2018.html,Ivy,-8.80,W,98,77,12,1,W 10,Auburn Arena,/cbb/schools/auburn/men/2018.html,
13,/cbb/boxscores/2018-01-02-19-tennessee.html,"Tue, Jan 2, 2018",7:00p,REG,/cbb/schools/tennessee/men/2018.html,Tennessee,/cbb/conferences/sec/men/2018.html,SEC,18.20,W,94,84,13,1,W 11,Thompson-Boling Arena,/cbb/schools/auburn/men/2018.html,@
14,/cbb/boxscores/2018-01-06-18-auburn.html,"Sat, Jan 6, 2018",6:00p,REG,/cbb/schools/arkansas/men/2018.html,Arkansas,/cbb/conferences/sec/men/2018.html,SEC,14.76,W,88,77,14,1,W 12,Auburn Arena,/cbb/schools/auburn/men/2018.html,
15,/cbb/boxscores/2018-01-09-21-auburn.html,"Tue, Jan 9, 2018",9:00p,REG,/cbb/schools/mississippi/men/2018.html,Mississippi,/cbb/conferences/sec/men/2018.html,SEC,6.85,W,85,70,15,1,W 13,Auburn Arena,/cbb/schools/auburn/men/2018.html,
16,/cbb/boxscores/2018-01-13-15-mississippi-state.html,"Sat, Jan 13, 2018",3:30p,REG,/cbb/schools/mississippi-state/men/2018.html,Mississippi State,/cbb/conferences/sec/men/2018.html,SEC,11.71,W,76,68,16,1,W 14,Humphrey Coliseum,/cbb/schools/auburn/men/2018.html,@
17,/cbb/boxscores/2018-01-17-19-alabama.html,"Wed, Jan 17, 2018",7:00p,REG,/cbb/schools/alabama/men/2018.html,Alabama,/cbb/conferences/sec/men/2018.html,SEC,12.34,L,71,76,16,2,L 1,Coleman Coliseum,/cbb/schools/auburn/men/2018.html,@
18,/cbb/boxscores/2018-01-20-18-auburn.html,"Sat, Jan 20, 2018",6:00p,REG,/cbb/schools/georgia/men/2018.html,Georgia,/cbb/conferences/sec/men/2018.html,SEC,10.24,W,79,65,17,2,W 1,Auburn Arena,/cbb/schools/auburn/men/2018.html,
19,/cbb/boxscores/2018-01-24-21-missouri.html,"Wed, Jan 24, 2018",9:00p,REG,/cbb/schools/missouri/men/2018.html,Missouri,/cbb/conferences/sec/men/2018.html,SEC,13.81,W,91,73,18,2,W 2,Mizzou Arena,/cbb/schools/auburn/men/2018.html,@
20,/cbb/boxscores/2018-01-27-18-auburn.html,"Sat, Jan 27, 2018",6:00p,REG,/cbb/schools/louisiana-state/men/2018.html,Louisiana State,/cbb/conferences/sec/men/2018.html,SEC,10.93,W,95,70,19,2,W 3,Auburn Arena,/cbb/schools/auburn/men/2018.html,
21,/cbb/boxscores/2018-01-30-21-mississippi.html,"Tue, Jan 30, 2018",9:00p,REG,/cbb/schools/mississippi/men/2018.html,Mississippi,/cbb/conferences/sec/men/2018.html,SEC,6.85,W,79,70,20,2,W 4,The Pavilion at Ole Miss,/cbb/schools/auburn/men/2018.html,@
22,/cbb/boxscores/2018-02-03-20-auburn.html,"Sat, Feb 3, 2018",8:30p,REG,/cbb/schools/vanderbilt/men/2018.html,Vanderbilt,/cbb/conferences/sec/men/2018.html,SEC,8.52,W,93,81,21,2,W 5,Auburn Arena,/cbb/schools/auburn/men/2018.html,
23,/cbb/boxscores/2018-02-07-21-auburn.html,"Wed, Feb 7, 2018",9:00p,REG,/cbb/schools/texas-am/men/2018.html,Texas A&M,/cbb/conferences/sec/men/2018.html,SEC,15.30,L,80,81,21,3,L 1,Auburn Arena,/cbb/schools/auburn/men/2018.html,
24,/cbb/boxscores/2018-02-10-15-georgia.html,"Sat, Feb 10, 2018",3:30p,REG,/cbb/schools/georgia/men/2018.html,Georgia,/cbb/conferences/sec/men/2018.html,SEC,10.24,W,78,61,22,3,W 1,Stegeman Coliseum,/cbb/schools/auburn/men/2018.html,@
25,/cbb/boxscores/2018-02-14-21-auburn.html,"Wed, Feb 14, 2018",9:00p,REG,/cbb/schools/kentucky/men/2018.html,Kentucky,/cbb/conferences/sec/men/2018.html,SEC,17.24,W,76,66,23,3,W 2,Auburn Arena,/cbb/schools/auburn/men/2018.html,
26,/cbb/boxscores/2018-02-17-15-south-carolina.html,"Sat, Feb 17, 2018",3:30p,REG,/cbb/schools/south-carolina/men/2018.html,South Carolina,/cbb/conferences/sec/men/2018.html,SEC,9.45,L,75,84,23,4,L 1,Colonial Life Arena,/cbb/schools/auburn/men/2018.html,@
27,/cbb/boxscores/2018-02-21-20-auburn.html,"Wed, Feb 21, 2018",8:30p,REG,/cbb/schools/alabama/men/2018.html,Alabama,/cbb/conferences/sec/men/2018.html,SEC,12.34,W,90,71,24,4,W 1,Auburn Arena,/cbb/schools/auburn/men/2018.html,
28,/cbb/boxscores/2018-02-24-20-florida.html,"Sat, Feb 24, 2018",8:30p,REG,/cbb/schools/florida/men/2018.html,Florida,/cbb/conferences/sec/men/2018.html,SEC,16.66,L,66,72,24,5,L 1,Stephen C. O''Connell Center,/cbb/schools/auburn/men/2018.html,@
29,/cbb/boxscores/2018-02-27-21-arkansas.html,"Tue, Feb 27, 2018",9:00p,REG,/cbb/schools/arkansas/men/2018.html,Arkansas,/cbb/conferences/sec/men/2018.html,SEC,14.76,L,82,91,24,6,L 2,Bud Walton Arena,/cbb/schools/auburn/men/2018.html,@
30,/cbb/boxscores/2018-03-03-15-auburn.html,"Sat, Mar 3, 2018",3:30p,REG,/cbb/schools/south-carolina/men/2018.html,South Carolina,/cbb/conferences/sec/men/2018.html,SEC,9.45,W,79,70,25,6,W 1,Auburn Arena,/cbb/schools/auburn/men/2018.html,
31,/cbb/boxscores/2018-03-09-13-auburn.html,"Fri, Mar 9, 2018",1:00p,CTOURN,/cbb/schools/alabama/men/2018.html,Alabama,/cbb/conferences/sec/men/2018.html,SEC,12.34,L,63,81,25,7,L 1,Scottrade Center,/cbb/schools/auburn/men/2018.html,N
32,/cbb/boxscores/2018-03-16-19-auburn.html,"Fri, Mar 16, 2018",7:27p,NCAA,/cbb/schools/college-of-charleston/men/2018.html,College of Charleston,/cbb/conferences/colonial/men/2018.html,CAA,1.83,W,62,58,26,7,W 1,Viejas Arena,/cbb/schools/auburn/men/2018.html,N
33,/cbb/boxscores/2018-03-18-19-auburn.html,"Sun, Mar 18, 2018",7:10p,NCAA,/cbb/schools/clemson/men/2018.html,Clemson,/cbb/conferences/acc/men/2018.html,ACC,17.16,L,53,84,26,8,L 1,Viejas Arena,/cbb/schools/auburn/men/2018.html,N
