,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2017-11-10-21-montana.html,"Fri, Nov 10, 2017",9:00p,REG,Whitworth,,W,72,60,1,0,W 1,Dahlberg Arena,/cbb/schools/montana/men/2018.html,,,,,
1,/cbb/boxscores/2017-11-13-19-pittsburgh.html,"Mon, Nov 13, 2017",7:00p,REG,Pittsburgh,ACC,W,83,78,2,0,W 2,Petersen Events Center,/cbb/schools/montana/men/2018.html,@,/cbb/schools/pittsburgh/men/2018.html,/cbb/conferences/acc/men/2018.html,-1.87,OT
2,/cbb/boxscores/2017-11-15-19-penn-state.html,"Wed, Nov 15, 2017",7:00p,REG,Penn State,Big Ten,L,57,70,2,1,L 1,Bryce Jordan Center,/cbb/schools/montana/men/2018.html,@,/cbb/schools/penn-state/men/2018.html,/cbb/conferences/big-ten/men/2018.html,15.85,
3,/cbb/boxscores/2017-11-20-20-montana.html,"Mon, Nov 20, 2017",8:00p,REG,Oral Roberts,Summit,W,69,64,3,1,W 1,Firestone Fieldhouse,/cbb/schools/montana/men/2018.html,N,/cbb/schools/oral-roberts/men/2018.html,/cbb/conferences/summit/men/2018.html,-6.66,
4,/cbb/boxscores/2017-11-21-22-california-santa-barbara.html,"Tue, Nov 21, 2017",10:30p,REG,UC Santa Barbara,Big West,L,73,80,3,2,L 1,Firestone Fieldhouse,/cbb/schools/montana/men/2018.html,N,/cbb/schools/california-santa-barbara/men/2018.html,/cbb/conferences/big-west/men/2018.html,2.10,
5,/cbb/boxscores/2017-11-26-21-montana.html,"Sun, Nov 26, 2017",9:00p,REG,Carroll (MT),,W,86,75,4,2,W 1,Dahlberg Arena,/cbb/schools/montana/men/2018.html,,,,,
6,/cbb/boxscores/2017-11-29-22-stanford.html,"Wed, Nov 29, 2017",10:00p,REG,Stanford,Pac-12,L,54,70,4,3,L 1,Maples Pavilion,/cbb/schools/montana/men/2018.html,@,/cbb/schools/stanford/men/2018.html,/cbb/conferences/pac-12/men/2018.html,8.08,
7,/cbb/boxscores/2017-12-03-21-montana.html,"Sun, Dec 3, 2017",9:00p,REG,Cal State Northridge,Big West,W,86,68,5,3,W 1,Dahlberg Arena,/cbb/schools/montana/men/2018.html,,/cbb/schools/cal-state-northridge/men/2018.html,/cbb/conferences/big-west/men/2018.html,-13.50,
8,/cbb/boxscores/2017-12-09-14-georgia-state.html,"Sat, Dec 9, 2017",2:00p,REG,Georgia State,Sun Belt,L,68,71,5,4,L 1,GSU Sports Arena,/cbb/schools/montana/men/2018.html,@,/cbb/schools/georgia-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,3.22,
9,/cbb/boxscores/2017-12-17-15-montana.html,"Sun, Dec 17, 2017",3:00p,REG,UC Riverside,Big West,W,77,61,6,4,W 1,Dahlberg Arena,/cbb/schools/montana/men/2018.html,,/cbb/schools/california-riverside/men/2018.html,/cbb/conferences/big-west/men/2018.html,-8.50,
