,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,overtimes,wins,losses,game_streak,arena,homeLink
10,/cbb/boxscores/2016-12-18-kent-state.html,"Sun, Dec 18, 2016",4:00p,REG,,/cbb/schools/wright-state/men/2017.html,Wright State,/cbb/conferences/horizon/men/2017.html,Horizon,-1.02,L,63,68,,7,4,L 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
11,/cbb/boxscores/2016-12-21-oregon-state.html,"Wed, Dec 21, 2016",11:00p,REG,@,/cbb/schools/oregon-state/men/2017.html,Oregon State,/cbb/conferences/pac-12/men/2017.html,Pac-12,-4.59,L,50,69,,7,5,L 2,Gill Coliseum,/cbb/schools/kent-state/men/2017.html
12,/cbb/boxscores/2016-12-27-texas.html,"Tue, Dec 27, 2016",7:00p,REG,@,/cbb/schools/texas/men/2017.html,Texas,/cbb/conferences/big-12/men/2017.html,Big 12,10.99,W,63,58,,8,5,W 1,Frank Erwin Center,/cbb/schools/kent-state/men/2017.html
13,/cbb/boxscores/2017-01-03-kent-state.html,"Tue, Jan 3, 2017",7:00p,REG,,/cbb/schools/ball-state/men/2017.html,Ball State,/cbb/conferences/mac/men/2017.html,MAC,-1.45,W,100,90,,9,5,W 2,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
14,/cbb/boxscores/2017-01-06-ohio.html,"Fri, Jan 6, 2017",9:00p,REG,@,/cbb/schools/ohio/men/2017.html,Ohio,/cbb/conferences/mac/men/2017.html,MAC,3.90,L,67,85,,9,6,L 1,Convocation Center,/cbb/schools/kent-state/men/2017.html
15,/cbb/boxscores/2017-01-10-kent-state.html,"Tue, Jan 10, 2017",7:00p,REG,,/cbb/schools/northern-illinois/men/2017.html,Northern Illinois,/cbb/conferences/mac/men/2017.html,MAC,-3.29,L,70,74,OT,9,7,L 2,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
16,/cbb/boxscores/2017-01-14-western-michigan.html,"Sat, Jan 14, 2017",2:00p,REG,@,/cbb/schools/western-michigan/men/2017.html,Western Michigan,/cbb/conferences/mac/men/2017.html,MAC,-0.78,L,88,92,,9,8,L 3,University Arena,/cbb/schools/kent-state/men/2017.html
17,/cbb/boxscores/2017-01-17-kent-state.html,"Tue, Jan 17, 2017",7:00p,REG,,/cbb/schools/buffalo/men/2017.html,Buffalo,/cbb/conferences/mac/men/2017.html,MAC,0.92,L,69,82,,9,9,L 4,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
18,/cbb/boxscores/2017-01-21-kent-state.html,"Sat, Jan 21, 2017",7:00p,REG,,/cbb/schools/toledo/men/2017.html,Toledo,/cbb/conferences/mac/men/2017.html,MAC,1.16,W,85,61,,10,9,W 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
19,/cbb/boxscores/2017-01-24-northern-illinois.html,"Tue, Jan 24, 2017",8:00p,REG,@,/cbb/schools/northern-illinois/men/2017.html,Northern Illinois,/cbb/conferences/mac/men/2017.html,MAC,-3.29,W,73,66,,11,9,W 2,Convocation Center,/cbb/schools/kent-state/men/2017.html
20,/cbb/boxscores/2017-01-28-kent-state.html,"Sat, Jan 28, 2017",12:00p,REG,,/cbb/schools/central-michigan/men/2017.html,Central Michigan,/cbb/conferences/mac/men/2017.html,MAC,-5.76,L,98,105,OT,11,10,L 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
21,/cbb/boxscores/2017-01-31-eastern-michigan.html,"Tue, Jan 31, 2017",7:00p,REG,@,/cbb/schools/eastern-michigan/men/2017.html,Eastern Michigan,/cbb/conferences/mac/men/2017.html,MAC,-0.18,W,70,64,,12,10,W 1,Convocation Center,/cbb/schools/kent-state/men/2017.html
22,/cbb/boxscores/2017-02-04-miami-oh.html,"Sat, Feb 4, 2017",3:30p,REG,@,/cbb/schools/miami-oh/men/2017.html,Miami (OH),/cbb/conferences/mac/men/2017.html,MAC,-8.16,W,66,62,,13,10,W 2,Millett Hall,/cbb/schools/kent-state/men/2017.html
23,/cbb/boxscores/2017-02-07-kent-state.html,"Tue, Feb 7, 2017",7:00p,REG,,/cbb/schools/bowling-green-state/men/2017.html,Bowling Green State,/cbb/conferences/mac/men/2017.html,MAC,-6.00,L,83,84,OT,13,11,L 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
24,/cbb/boxscores/2017-02-11-toledo.html,"Sat, Feb 11, 2017",2:00p,REG,@,/cbb/schools/toledo/men/2017.html,Toledo,/cbb/conferences/mac/men/2017.html,MAC,1.16,L,58,78,,13,12,L 2,Savage Arena,/cbb/schools/kent-state/men/2017.html
25,/cbb/boxscores/2017-02-14-kent-state.html,"Tue, Feb 14, 2017",7:00p,REG,,/cbb/schools/miami-oh/men/2017.html,Miami (OH),/cbb/conferences/mac/men/2017.html,MAC,-8.16,W,76,72,,14,12,W 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
26,/cbb/boxscores/2017-02-17-akron.html,"Fri, Feb 17, 2017",7:00p,REG,@,/cbb/schools/akron/men/2017.html,Akron,/cbb/conferences/mac/men/2017.html,MAC,3.59,W,70,67,,15,12,W 2,James A. Rhodes Arena,/cbb/schools/kent-state/men/2017.html
27,/cbb/boxscores/2017-02-21-buffalo.html,"Tue, Feb 21, 2017",7:00p,REG,@,/cbb/schools/buffalo/men/2017.html,Buffalo,/cbb/conferences/mac/men/2017.html,MAC,0.92,W,77,69,,16,12,W 3,Alumni Arena,/cbb/schools/kent-state/men/2017.html
28,/cbb/boxscores/2017-02-25-kent-state.html,"Sat, Feb 25, 2017",7:00p,REG,,/cbb/schools/ohio/men/2017.html,Ohio,/cbb/conferences/mac/men/2017.html,MAC,3.90,W,70,67,,17,12,W 4,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
29,/cbb/boxscores/2017-02-28-bowling-green-state.html,"Tue, Feb 28, 2017",7:00p,REG,@,/cbb/schools/bowling-green-state/men/2017.html,Bowling Green State,/cbb/conferences/mac/men/2017.html,MAC,-6.00,W,74,67,,18,12,W 5,Stroh Center,/cbb/schools/kent-state/men/2017.html
30,/cbb/boxscores/2017-03-03-kent-state.html,"Fri, Mar 3, 2017",9:00p,REG,,/cbb/schools/akron/men/2017.html,Akron,/cbb/conferences/mac/men/2017.html,MAC,3.59,L,56,66,,18,13,L 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
31,/cbb/boxscores/2017-03-06-kent-state.html,"Mon, Mar 6, 2017",7:00p,CTOURN,,/cbb/schools/central-michigan/men/2017.html,Central Michigan,/cbb/conferences/mac/men/2017.html,MAC,-5.76,W,116,106,OT,19,13,W 1,Memorial Athletic & Convocation Center,/cbb/schools/kent-state/men/2017.html
32,/cbb/boxscores/2017-03-09-buffalo.html,"Thu, Mar 9, 2017",9:00p,CTOURN,N,/cbb/schools/buffalo/men/2017.html,Buffalo,/cbb/conferences/mac/men/2017.html,MAC,0.92,W,68,65,,20,13,W 2,Quicken Loans Arena,/cbb/schools/kent-state/men/2017.html
33,/cbb/boxscores/2017-03-10-ohio.html,"Fri, Mar 10, 2017",8:00p,CTOURN,N,/cbb/schools/ohio/men/2017.html,Ohio,/cbb/conferences/mac/men/2017.html,MAC,3.90,W,68,66,,21,13,W 3,Quicken Loans Arena,/cbb/schools/kent-state/men/2017.html
34,/cbb/boxscores/2017-03-11-akron.html,"Sat, Mar 11, 2017",7:30p,CTOURN,N,/cbb/schools/akron/men/2017.html,Akron,/cbb/conferences/mac/men/2017.html,MAC,3.59,W,70,65,,22,13,W 4,Quicken Loans Arena,/cbb/schools/kent-state/men/2017.html
35,/cbb/boxscores/2017-03-17-ucla.html,"Fri, Mar 17, 2017",9:57p,NCAA,N,/cbb/schools/ucla/men/2017.html,UCLA,/cbb/conferences/pac-12/men/2017.html,Pac-12,20.67,L,80,97,,22,14,L 1,Golden 1 Center,/cbb/schools/kent-state/men/2017.html
