,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2016-11-12-florida-state.html,"Sat, Nov 12, 2016",1:00p,REG,/cbb/schools/charleston-southern/men/2017.html,Charleston Southern,/cbb/conferences/big-south/men/2017.html,Big South,-12.28,W,88,67,1,0,W 1,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
1,/cbb/boxscores/2016-11-15-florida-state.html,"Tue, Nov 15, 2016",7:00p,REG,/cbb/schools/iona/men/2017.html,Iona,/cbb/conferences/maac/men/2017.html,MAAC,1.08,W,99,78,2,0,W 2,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
2,/cbb/boxscores/2016-11-18-florida-state.html,"Fri, Nov 18, 2016",7:00p,REG,/cbb/schools/winthrop/men/2017.html,Winthrop,/cbb/conferences/big-south/men/2017.html,Big South,1.34,W,100,86,3,0,W 3,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
3,/cbb/boxscores/2016-11-20-florida-state.html,"Sun, Nov 20, 2016",5:00p,REG,/cbb/schools/detroit-mercy/men/2017.html,Detroit Mercy,/cbb/conferences/horizon/men/2017.html,Horizon,-10.72,W,100,71,4,0,W 4,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
4,/cbb/boxscores/2016-11-24-florida-state.html,"Thu, Nov 24, 2016",12:30p,REG,/cbb/schools/temple/men/2017.html,Temple,/cbb/conferences/aac/men/2017.html,AAC,4.84,L,86,89,4,1,L 1,Barclays Center,/cbb/schools/florida-state/men/2017.html,N
5,/cbb/boxscores/2016-11-25-illinois.html,"Fri, Nov 25, 2016",12:30p,REG,/cbb/schools/illinois/men/2017.html,Illinois,/cbb/conferences/big-ten/men/2017.html,Big Ten,10.54,W,72,61,5,1,W 1,Barclays Center,/cbb/schools/florida-state/men/2017.html,N
6,/cbb/boxscores/2016-11-28-florida-state.html,"Mon, Nov 28, 2016",7:00p,REG,/cbb/schools/minnesota/men/2017.html,Minnesota,/cbb/conferences/big-ten/men/2017.html,Big Ten,14.56,W,75,67,6,1,W 2,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
7,/cbb/boxscores/2016-12-04-george-washington.html,"Sun, Dec 4, 2016",4:00p,REG,/cbb/schools/george-washington/men/2017.html,George Washington,/cbb/conferences/atlantic-10/men/2017.html,A-10,2.37,W,67,48,7,1,W 3,Verizon Center,/cbb/schools/florida-state/men/2017.html,N
8,/cbb/boxscores/2016-12-06-florida-state.html,"Tue, Dec 6, 2016",7:00p,REG,/cbb/schools/southern-mississippi/men/2017.html,Southern Mississippi,/cbb/conferences/cusa/men/2017.html,CUSA,-13.40,W,98,49,8,1,W 4,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
9,/cbb/boxscores/2016-12-08-florida-state.html,"Thu, Dec 8, 2016",9:00p,REG,/cbb/schools/nicholls-state/men/2017.html,Nicholls State,/cbb/conferences/southland/men/2017.html,Southland,-14.57,W,118,63,9,1,W 5,Donald L. Tucker Civic Center,/cbb/schools/florida-state/men/2017.html,
