,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2016-11-11-ucla.html,"Fri, Nov 11, 2016",9:00p,REG,/cbb/schools/pacific/men/2017.html,Pacific,/cbb/conferences/wcc/men/2017.html,WCC,-4.57,W,119,80,1,0,W 1,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
1,/cbb/boxscores/2016-11-13-ucla.html,"Sun, Nov 13, 2016",9:00p,REG,/cbb/schools/cal-state-northridge/men/2017.html,Cal State Northridge,/cbb/conferences/big-west/men/2017.html,Big West,-8.34,W,102,87,2,0,W 2,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
2,/cbb/boxscores/2016-11-17-ucla.html,"Thu, Nov 17, 2016",11:00p,REG,/cbb/schools/san-diego/men/2017.html,San Diego,/cbb/conferences/wcc/men/2017.html,WCC,-5.78,W,88,68,3,0,W 3,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
3,/cbb/boxscores/2016-11-20-ucla.html,"Sun, Nov 20, 2016",10:00p,REG,/cbb/schools/long-beach-state/men/2017.html,Long Beach State,/cbb/conferences/big-west/men/2017.html,Big West,-5.98,W,114,77,4,0,W 4,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
4,/cbb/boxscores/2016-11-24-ucla.html,"Thu, Nov 24, 2016",11:00p,REG,/cbb/schools/portland/men/2017.html,Portland,/cbb/conferences/wcc/men/2017.html,WCC,-5.81,W,99,77,5,0,W 5,Titan Gym,/cbb/schools/ucla/men/2017.html,N
5,/cbb/boxscores/2016-11-25-ucla.html,"Fri, Nov 25, 2016",11:59p,REG,/cbb/schools/nebraska/men/2017.html,Nebraska,/cbb/conferences/big-ten/men/2017.html,Big Ten,6.47,W,82,71,6,0,W 6,Titan Gym,/cbb/schools/ucla/men/2017.html,N
6,/cbb/boxscores/2016-11-27-ucla.html,"Sun, Nov 27, 2016",8:30p,REG,/cbb/schools/texas-am/men/2017.html,Texas A&M,/cbb/conferences/sec/men/2017.html,SEC,10.36,W,74,67,7,0,W 7,Titan Gym,/cbb/schools/ucla/men/2017.html,N
7,/cbb/boxscores/2016-11-30-ucla.html,"Wed, Nov 30, 2016",11:00p,REG,/cbb/schools/california-riverside/men/2017.html,UC Riverside,/cbb/conferences/big-west/men/2017.html,Big West,-11.39,W,98,56,8,0,W 8,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
8,/cbb/boxscores/2016-12-03-kentucky.html,"Sat, Dec 3, 2016",12:30p,REG,/cbb/schools/kentucky/men/2017.html,Kentucky,/cbb/conferences/sec/men/2017.html,SEC,23.88,W,97,92,9,0,W 9,Rupp Arena,/cbb/schools/ucla/men/2017.html,@
9,/cbb/boxscores/2016-12-10-ucla.html,"Sat, Dec 10, 2016",8:00p,REG,/cbb/schools/michigan/men/2017.html,Michigan,/cbb/conferences/big-ten/men/2017.html,Big Ten,18.80,W,102,84,10,0,W 10,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
10,/cbb/boxscores/2016-12-14-ucla.html,"Wed, Dec 14, 2016",10:30p,REG,/cbb/schools/california-santa-barbara/men/2017.html,UC Santa Barbara,/cbb/conferences/big-west/men/2017.html,Big West,-13.49,W,102,62,11,0,W 11,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
11,/cbb/boxscores/2016-12-17-ucla.html,"Sat, Dec 17, 2016",3:00p,REG,/cbb/schools/ohio-state/men/2017.html,Ohio State,/cbb/conferences/big-ten/men/2017.html,Big Ten,10.31,W,86,73,12,0,W 12,T-Mobile Arena,/cbb/schools/ucla/men/2017.html,N
12,/cbb/boxscores/2016-12-21-ucla.html,"Wed, Dec 21, 2016",11:00p,REG,/cbb/schools/western-michigan/men/2017.html,Western Michigan,/cbb/conferences/mac/men/2017.html,MAC,-0.78,W,82,68,13,0,W 13,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
13,/cbb/boxscores/2016-12-28-oregon.html,"Wed, Dec 28, 2016",9:00p,REG,/cbb/schools/oregon/men/2017.html,Oregon,/cbb/conferences/pac-12/men/2017.html,Pac-12,20.80,L,87,89,13,1,L 1,Matthew Knight Arena,/cbb/schools/ucla/men/2017.html,@
14,/cbb/boxscores/2016-12-30-oregon-state.html,"Fri, Dec 30, 2016",11:00p,REG,/cbb/schools/oregon-state/men/2017.html,Oregon State,/cbb/conferences/pac-12/men/2017.html,Pac-12,-4.59,W,76,63,14,1,W 1,Gill Coliseum,/cbb/schools/ucla/men/2017.html,@
15,/cbb/boxscores/2017-01-05-ucla.html,"Thu, Jan 5, 2017",9:00p,REG,/cbb/schools/california/men/2017.html,California,/cbb/conferences/pac-12/men/2017.html,Pac-12,11.11,W,81,71,15,1,W 2,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
16,/cbb/boxscores/2017-01-08-ucla.html,"Sun, Jan 8, 2017",8:00p,REG,/cbb/schools/stanford/men/2017.html,Stanford,/cbb/conferences/pac-12/men/2017.html,Pac-12,6.39,W,89,75,16,1,W 3,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
17,/cbb/boxscores/2017-01-12-colorado.html,"Thu, Jan 12, 2017",11:00p,REG,/cbb/schools/colorado/men/2017.html,Colorado,/cbb/conferences/pac-12/men/2017.html,Pac-12,9.12,W,104,89,17,1,W 4,CU Events Center,/cbb/schools/ucla/men/2017.html,@
18,/cbb/boxscores/2017-01-14-utah.html,"Sat, Jan 14, 2017",6:00p,REG,/cbb/schools/utah/men/2017.html,Utah,/cbb/conferences/pac-12/men/2017.html,Pac-12,12.45,W,83,82,18,1,W 5,Jon M. Huntsman Center,/cbb/schools/ucla/men/2017.html,@
19,/cbb/boxscores/2017-01-19-ucla.html,"Thu, Jan 19, 2017",11:00p,REG,/cbb/schools/arizona-state/men/2017.html,Arizona State,/cbb/conferences/pac-12/men/2017.html,Pac-12,4.02,W,102,80,19,1,W 6,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
20,/cbb/boxscores/2017-01-21-ucla.html,"Sat, Jan 21, 2017",4:00p,REG,/cbb/schools/arizona/men/2017.html,Arizona,/cbb/conferences/pac-12/men/2017.html,Pac-12,18.25,L,85,96,19,2,L 1,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
21,/cbb/boxscores/2017-01-25-southern-california.html,"Wed, Jan 25, 2017",11:00p,REG,/cbb/schools/southern-california/men/2017.html,Southern California,/cbb/conferences/pac-12/men/2017.html,Pac-12,11.48,L,76,84,19,3,L 2,Galen Center,/cbb/schools/ucla/men/2017.html,@
22,/cbb/boxscores/2017-02-01-washington-state.html,"Wed, Feb 1, 2017",9:00p,REG,/cbb/schools/washington-state/men/2017.html,Washington State,/cbb/conferences/pac-12/men/2017.html,Pac-12,0.13,W,95,79,20,3,W 1,Friel Court at Beasley Coliseum,/cbb/schools/ucla/men/2017.html,@
23,/cbb/boxscores/2017-02-04-washington.html,"Sat, Feb 4, 2017",10:30p,REG,/cbb/schools/washington/men/2017.html,Washington,/cbb/conferences/pac-12/men/2017.html,Pac-12,2.15,W,107,66,21,3,W 2,Alaska Airlines Arena,/cbb/schools/ucla/men/2017.html,@
24,/cbb/boxscores/2017-02-09-ucla.html,"Thu, Feb 9, 2017",10:00p,REG,/cbb/schools/oregon/men/2017.html,Oregon,/cbb/conferences/pac-12/men/2017.html,Pac-12,20.80,W,82,79,22,3,W 3,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
25,/cbb/boxscores/2017-02-12-ucla.html,"Sun, Feb 12, 2017",5:00p,REG,/cbb/schools/oregon-state/men/2017.html,Oregon State,/cbb/conferences/pac-12/men/2017.html,Pac-12,-4.59,W,78,60,23,3,W 4,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
26,/cbb/boxscores/2017-02-18-ucla.html,"Sat, Feb 18, 2017",10:00p,REG,/cbb/schools/southern-california/men/2017.html,Southern California,/cbb/conferences/pac-12/men/2017.html,Pac-12,11.48,W,102,70,24,3,W 5,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
27,/cbb/boxscores/2017-02-23-arizona-state.html,"Thu, Feb 23, 2017",9:00p,REG,/cbb/schools/arizona-state/men/2017.html,Arizona State,/cbb/conferences/pac-12/men/2017.html,Pac-12,4.02,W,87,75,25,3,W 6,Wells Fargo Arena,/cbb/schools/ucla/men/2017.html,@
28,/cbb/boxscores/2017-02-25-arizona.html,"Sat, Feb 25, 2017",8:15p,REG,/cbb/schools/arizona/men/2017.html,Arizona,/cbb/conferences/pac-12/men/2017.html,Pac-12,18.25,W,77,72,26,3,W 7,McKale Center,/cbb/schools/ucla/men/2017.html,@
29,/cbb/boxscores/2017-03-01-ucla.html,"Wed, Mar 1, 2017",11:00p,REG,/cbb/schools/washington/men/2017.html,Washington,/cbb/conferences/pac-12/men/2017.html,Pac-12,2.15,W,98,66,27,3,W 8,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
30,/cbb/boxscores/2017-03-04-ucla.html,"Sat, Mar 4, 2017",10:15p,REG,/cbb/schools/washington-state/men/2017.html,Washington State,/cbb/conferences/pac-12/men/2017.html,Pac-12,0.13,W,77,68,28,3,W 9,Pauley Pavilion,/cbb/schools/ucla/men/2017.html,
31,/cbb/boxscores/2017-03-09-ucla.html,"Thu, Mar 9, 2017",11:30p,CTOURN,/cbb/schools/southern-california/men/2017.html,Southern California,/cbb/conferences/pac-12/men/2017.html,Pac-12,11.48,W,76,74,29,3,W 10,T-Mobile Arena,/cbb/schools/ucla/men/2017.html,N
32,/cbb/boxscores/2017-03-10-arizona.html,"Fri, Mar 10, 2017",11:30p,CTOURN,/cbb/schools/arizona/men/2017.html,Arizona,/cbb/conferences/pac-12/men/2017.html,Pac-12,18.25,L,75,86,29,4,L 1,T-Mobile Arena,/cbb/schools/ucla/men/2017.html,N
33,/cbb/boxscores/2017-03-17-ucla.html,"Fri, Mar 17, 2017",9:57p,NCAA,/cbb/schools/kent-state/men/2017.html,Kent State,/cbb/conferences/mac/men/2017.html,MAC,0.88,W,97,80,30,4,W 1,Golden 1 Center,/cbb/schools/ucla/men/2017.html,N
34,/cbb/boxscores/2017-03-19-ucla.html,"Sun, Mar 19, 2017",9:40p,NCAA,/cbb/schools/cincinnati/men/2017.html,Cincinnati,/cbb/conferences/aac/men/2017.html,AAC,18.43,W,79,67,31,4,W 2,Golden 1 Center,/cbb/schools/ucla/men/2017.html,N
35,/cbb/boxscores/2017-03-24-kentucky.html,"Fri, Mar 24, 2017",9:39p,NCAA,/cbb/schools/kentucky/men/2017.html,Kentucky,/cbb/conferences/sec/men/2017.html,SEC,23.88,L,75,86,31,5,L 1,FedExForum,/cbb/schools/ucla/men/2017.html,N
