,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2016-11-11-new-orleans.html,"Fri, Nov 11, 2016",8:00p,REG,LaGrange,,W,103,67,1,0,W 1,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,,,,
1,/cbb/boxscores/2016-11-16-oklahoma-state.html,"Wed, Nov 16, 2016",8:00p,REG,Oklahoma State,Big 12,L,72,117,1,1,L 1,Gallagher-Iba Arena,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/oklahoma-state/men/2017.html,/cbb/conferences/big-12/men/2017.html,19.19,
2,/cbb/boxscores/2016-11-19-tulsa.html,"Sat, Nov 19, 2016",4:00p,REG,Tulsa,AAC,L,68,77,1,2,L 2,Donald W. Reynolds Center,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/tulsa/men/2017.html,/cbb/conferences/aac/men/2017.html,2.45,
3,/cbb/boxscores/2016-11-22-southern-california.html,"Tue, Nov 22, 2016",9:00p,REG,Southern California,Pac-12,L,54,88,1,3,L 3,Galen Center,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/southern-california/men/2017.html,/cbb/conferences/pac-12/men/2017.html,11.48,
4,/cbb/boxscores/2016-11-25-new-orleans.html,"Fri, Nov 25, 2016",8:00p,REG,Florida College,,W,90,63,2,3,W 1,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,,,,
5,/cbb/boxscores/2016-11-29-new-orleans.html,"Tue, Nov 29, 2016",8:00p,REG,Tulane,AAC,W,74,59,3,3,W 2,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,/cbb/schools/tulane/men/2017.html,/cbb/conferences/aac/men/2017.html,-3.98,
6,/cbb/boxscores/2016-12-03-washington-state.html,"Sat, Dec 3, 2016",6:00p,REG,Washington State,Pac-12,W,70,54,4,3,W 3,Friel Court at Beasley Coliseum,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/washington-state/men/2017.html,/cbb/conferences/pac-12/men/2017.html,0.13,
7,/cbb/boxscores/2016-12-11-northwestern.html,"Sun, Dec 11, 2016",7:00p,REG,Northwestern,Big Ten,L,49,83,4,4,L 1,Welsh-Ryan Arena,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/northwestern/men/2017.html,/cbb/conferences/big-ten/men/2017.html,14.02,
8,/cbb/boxscores/2016-12-17-new-orleans.html,"Sat, Dec 17, 2016",3:00p,REG,Louisiana,Sun Belt,L,71,76,4,5,L 2,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,/cbb/schools/louisiana-lafayette/men/2017.html,/cbb/conferences/sun-belt/men/2017.html,-0.64,
9,/cbb/boxscores/2016-12-19-utah-state.html,"Mon, Dec 19, 2016",9:00p,REG,Utah State,MWC,L,66,76,4,6,L 3,Dee Glen Smith Spectrum,/cbb/schools/new-orleans/men/2017.html,@,/cbb/schools/utah-state/men/2017.html,/cbb/conferences/mwc/men/2017.html,2.90,
10,/cbb/boxscores/2016-12-21-new-orleans.html,"Wed, Dec 21, 2016",8:00p,REG,Williams Baptist,,W,91,74,5,6,W 1,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,,,,
11,/cbb/boxscores/2016-12-29-new-orleans.html,"Thu, Dec 29, 2016",8:45p,REG,Abilene Christian,Southland,W,75,66,6,6,W 2,Kiefer Lakefront Arena,/cbb/schools/new-orleans/men/2017.html,,/cbb/schools/abilene-christian/men/2017.html,/cbb/conferences/southland/men/2017.html,-11.86,
