,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2016-11-11-tulane.html,"Fri, Nov 11, 2016",9:00p,REG,N,/cbb/schools/tulane/men/2017.html,Tulane,/cbb/conferences/aac/men/2017.html,AAC,-3.98,W,95,75,1,0,W 1,Smoothie King Center,/cbb/schools/north-carolina/men/2017.html,
1,/cbb/boxscores/2016-11-13-north-carolina.html,"Sun, Nov 13, 2016",4:00p,REG,,/cbb/schools/chattanooga/men/2017.html,Chattanooga,/cbb/conferences/southern/men/2017.html,Southern,1.10,W,97,57,2,0,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
2,/cbb/boxscores/2016-11-15-north-carolina.html,"Tue, Nov 15, 2016",8:00p,REG,,/cbb/schools/long-beach-state/men/2017.html,Long Beach State,/cbb/conferences/big-west/men/2017.html,Big West,-5.98,W,93,67,3,0,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
3,/cbb/boxscores/2016-11-18-hawaii.html,"Fri, Nov 18, 2016",11:59p,REG,@,/cbb/schools/hawaii/men/2017.html,Hawaii,/cbb/conferences/big-west/men/2017.html,Big West,-6.19,W,83,68,4,0,W 4,Stan Sheriff Center,/cbb/schools/north-carolina/men/2017.html,
4,/cbb/boxscores/2016-11-21-chaminade.html,"Mon, Nov 21, 2016",11:30p,REG,N,,Chaminade,,,,W,104,61,5,0,W 5,Lahaina Civic Center,/cbb/schools/north-carolina/men/2017.html,
5,/cbb/boxscores/2016-11-22-north-carolina.html,"Tue, Nov 22, 2016",10:30p,REG,N,/cbb/schools/oklahoma-state/men/2017.html,Oklahoma State,/cbb/conferences/big-12/men/2017.html,Big 12,19.19,W,107,75,6,0,W 6,Lahaina Civic Center,/cbb/schools/north-carolina/men/2017.html,
6,/cbb/boxscores/2016-11-23-north-carolina.html,"Wed, Nov 23, 2016",9:30p,REG,N,/cbb/schools/wisconsin/men/2017.html,Wisconsin,/cbb/conferences/big-ten/men/2017.html,Big Ten,19.40,W,71,56,7,0,W 7,Lahaina Civic Center,/cbb/schools/north-carolina/men/2017.html,
7,/cbb/boxscores/2016-11-30-indiana.html,"Wed, Nov 30, 2016",9:15p,REG,@,/cbb/schools/indiana/men/2017.html,Indiana,/cbb/conferences/big-ten/men/2017.html,Big Ten,14.63,L,67,76,7,1,L 1,Simon Skjodt Assembly Hall,/cbb/schools/north-carolina/men/2017.html,
8,/cbb/boxscores/2016-12-04-north-carolina.html,"Sun, Dec 4, 2016",2:00p,REG,,/cbb/schools/radford/men/2017.html,Radford,/cbb/conferences/big-south/men/2017.html,Big South,-11.34,W,95,50,8,1,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
9,/cbb/boxscores/2016-12-07-north-carolina.html,"Wed, Dec 7, 2016",9:00p,REG,,/cbb/schools/davidson/men/2017.html,Davidson,/cbb/conferences/atlantic-10/men/2017.html,A-10,6.45,W,83,74,9,1,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
10,/cbb/boxscores/2016-12-11-north-carolina.html,"Sun, Dec 11, 2016",5:00p,REG,,/cbb/schools/tennessee/men/2017.html,Tennessee,/cbb/conferences/sec/men/2017.html,SEC,11.28,W,73,71,10,1,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
11,/cbb/boxscores/2016-12-17-kentucky.html,"Sat, Dec 17, 2016",5:45p,REG,N,/cbb/schools/kentucky/men/2017.html,Kentucky,/cbb/conferences/sec/men/2017.html,SEC,23.88,L,100,103,10,2,L 1,T-Mobile Arena,/cbb/schools/north-carolina/men/2017.html,
12,/cbb/boxscores/2016-12-21-north-carolina.html,"Wed, Dec 21, 2016",8:00p,REG,,/cbb/schools/northern-iowa/men/2017.html,Northern Iowa,/cbb/conferences/mvc/men/2017.html,MVC,1.29,W,85,42,11,2,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
13,/cbb/boxscores/2016-12-28-north-carolina.html,"Wed, Dec 28, 2016",7:00p,REG,,/cbb/schools/monmouth/men/2017.html,Monmouth,/cbb/conferences/maac/men/2017.html,MAAC,4.94,W,102,74,12,2,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
14,/cbb/boxscores/2016-12-31-georgia-tech.html,"Sat, Dec 31, 2016",12:00p,REG,@,/cbb/schools/georgia-tech/men/2017.html,Georgia Tech,/cbb/conferences/acc/men/2017.html,ACC,7.82,L,63,75,12,3,L 1,McCamish Pavilion,/cbb/schools/north-carolina/men/2017.html,
15,/cbb/boxscores/2017-01-03-clemson.html,"Tue, Jan 3, 2017",7:00p,REG,@,/cbb/schools/clemson/men/2017.html,Clemson,/cbb/conferences/acc/men/2017.html,ACC,13.22,W,89,86,13,3,W 1,Littlejohn Coliseum,/cbb/schools/north-carolina/men/2017.html,OT
16,/cbb/boxscores/2017-01-08-north-carolina.html,"Sun, Jan 8, 2017",1:00p,REG,,/cbb/schools/north-carolina-state/men/2017.html,NC State,/cbb/conferences/acc/men/2017.html,ACC,6.09,W,107,56,14,3,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
17,/cbb/boxscores/2017-01-11-wake-forest.html,"Wed, Jan 11, 2017",8:00p,REG,@,/cbb/schools/wake-forest/men/2017.html,Wake Forest,/cbb/conferences/acc/men/2017.html,ACC,14.19,W,93,87,15,3,W 3,Lawrence Joel Veterans Memorial Coliseum,/cbb/schools/north-carolina/men/2017.html,
18,/cbb/boxscores/2017-01-14-north-carolina.html,"Sat, Jan 14, 2017",2:00p,REG,,/cbb/schools/florida-state/men/2017.html,Florida State,/cbb/conferences/acc/men/2017.html,ACC,18.87,W,96,83,16,3,W 4,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
19,/cbb/boxscores/2017-01-16-north-carolina.html,"Mon, Jan 16, 2017",7:00p,REG,,/cbb/schools/syracuse/men/2017.html,Syracuse,/cbb/conferences/acc/men/2017.html,ACC,13.70,W,85,68,17,3,W 5,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
20,/cbb/boxscores/2017-01-21-boston-college.html,"Sat, Jan 21, 2017",12:00p,REG,@,/cbb/schools/boston-college/men/2017.html,Boston College,/cbb/conferences/acc/men/2017.html,ACC,2.20,W,90,82,18,3,W 6,Silvio O. Conte Forum,/cbb/schools/north-carolina/men/2017.html,
21,/cbb/boxscores/2017-01-26-north-carolina.html,"Thu, Jan 26, 2017",8:00p,REG,,/cbb/schools/virginia-tech/men/2017.html,Virginia Tech,/cbb/conferences/acc/men/2017.html,ACC,12.77,W,91,72,19,3,W 7,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
22,/cbb/boxscores/2017-01-28-miami-fl.html,"Sat, Jan 28, 2017",1:00p,REG,@,/cbb/schools/miami-fl/men/2017.html,Miami (FL),/cbb/conferences/acc/men/2017.html,ACC,14.48,L,62,77,19,4,L 1,Watsco Center,/cbb/schools/north-carolina/men/2017.html,
23,/cbb/boxscores/2017-01-31-north-carolina.html,"Tue, Jan 31, 2017",7:00p,REG,,/cbb/schools/pittsburgh/men/2017.html,Pittsburgh,/cbb/conferences/acc/men/2017.html,ACC,9.25,W,80,78,20,4,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2017.html,
24,/cbb/boxscores/2017-02-05-north-carolina.html,"Sun, Feb 5, 2017",1:00p,REG,,/cbb/schools/notre-dame/men/2017.html,Notre Dame,/cbb/conferences/acc/men/2017.html,ACC,17.81,W,83,76,21,4,W 2,Greensboro Coliseum,/cbb/schools/north-carolina/men/2017.html,
