,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2016-11-11-wichita-state.html,"Fri, Nov 11, 2016",9:30p,REG,/cbb/schools/south-carolina-state/men/2017.html,South Carolina State,/cbb/conferences/meac/men/2017.html,MEAC,-18.37,W,85,39,1,0,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
1,/cbb/boxscores/2016-11-13-wichita-state.html,"Sun, Nov 13, 2016",8:00p,REG,/cbb/schools/long-beach-state/men/2017.html,Long Beach State,/cbb/conferences/big-west/men/2017.html,Big West,-5.98,W,92,55,2,0,W 2,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
2,/cbb/boxscores/2016-11-16-wichita-state.html,"Wed, Nov 16, 2016",8:00p,REG,/cbb/schools/tulsa/men/2017.html,Tulsa,/cbb/conferences/aac/men/2017.html,AAC,2.45,W,80,53,3,0,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
3,/cbb/boxscores/2016-11-20-wichita-state.html,"Sun, Nov 20, 2016",3:00p,REG,/cbb/schools/maryland-eastern-shore/men/2017.html,Maryland-Eastern Shore,/cbb/conferences/meac/men/2017.html,MEAC,-13.77,W,116,79,4,0,W 4,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
4,/cbb/boxscores/2016-11-23-louisiana-state.html,"Wed, Nov 23, 2016",12:00p,REG,/cbb/schools/louisiana-state/men/2017.html,Louisiana State,/cbb/conferences/sec/men/2017.html,SEC,0.53,W,82,47,5,0,W 5,Imperial Arena at Atlantis Resort,/cbb/schools/wichita-state/men/2017.html,N
5,/cbb/boxscores/2016-11-24-wichita-state.html,"Thu, Nov 24, 2016",2:30p,REG,/cbb/schools/louisville/men/2017.html,Louisville,/cbb/conferences/acc/men/2017.html,ACC,22.47,L,52,62,5,1,L 1,Imperial Arena at Atlantis Resort,/cbb/schools/wichita-state/men/2017.html,N
6,/cbb/boxscores/2016-11-25-wichita-state.html,"Fri, Nov 25, 2016",1:00p,REG,/cbb/schools/michigan-state/men/2017.html,Michigan State,/cbb/conferences/big-ten/men/2017.html,Big Ten,13.67,L,72,77,5,2,L 2,Imperial Arena at Atlantis Resort,/cbb/schools/wichita-state/men/2017.html,N
7,/cbb/boxscores/2016-11-29-wichita-state.html,"Tue, Nov 29, 2016",8:00p,REG,,Southern Nazarene,,,,W,87,57,6,2,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
8,/cbb/boxscores/2016-12-03-colorado-state.html,"Sat, Dec 3, 2016",5:00p,REG,/cbb/schools/colorado-state/men/2017.html,Colorado State,/cbb/conferences/mwc/men/2017.html,MWC,6.03,W,82,67,7,2,W 2,Moby Arena,/cbb/schools/wichita-state/men/2017.html,@
9,/cbb/boxscores/2016-12-06-wichita-state.html,"Tue, Dec 6, 2016",8:00p,REG,/cbb/schools/saint-louis/men/2017.html,Saint Louis,/cbb/conferences/atlantic-10/men/2017.html,A-10,-6.09,W,75,45,8,2,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
10,/cbb/boxscores/2016-12-10-oklahoma.html,"Sat, Dec 10, 2016",4:00p,REG,/cbb/schools/oklahoma/men/2017.html,Oklahoma,/cbb/conferences/big-12/men/2017.html,Big 12,11.42,W,76,73,9,2,W 4,Chesapeake Energy Arena,/cbb/schools/wichita-state/men/2017.html,N
11,/cbb/boxscores/2016-12-17-wichita-state.html,"Sat, Dec 17, 2016",7:00p,REG,/cbb/schools/oklahoma-state/men/2017.html,Oklahoma State,/cbb/conferences/big-12/men/2017.html,Big 12,19.19,L,76,93,9,3,L 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
12,/cbb/boxscores/2016-12-22-wichita-state.html,"Thu, Dec 22, 2016",8:00p,REG,/cbb/schools/south-dakota-state/men/2017.html,South Dakota State,/cbb/conferences/summit/men/2017.html,Summit,-2.30,W,89,67,10,3,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
13,/cbb/boxscores/2016-12-28-indiana-state.html,"Wed, Dec 28, 2016",7:00p,REG,/cbb/schools/indiana-state/men/2017.html,Indiana State,/cbb/conferences/mvc/men/2017.html,MVC,-1.02,W,80,72,11,3,W 2,Hulman Center,/cbb/schools/wichita-state/men/2017.html,@
14,/cbb/boxscores/2017-01-01-wichita-state.html,"Sun, Jan 1, 2017",2:00p,REG,/cbb/schools/bradley/men/2017.html,Bradley,/cbb/conferences/mvc/men/2017.html,MVC,-2.84,W,100,66,12,3,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
15,/cbb/boxscores/2017-01-04-wichita-state.html,"Wed, Jan 4, 2017",8:00p,REG,/cbb/schools/drake/men/2017.html,Drake,/cbb/conferences/mvc/men/2017.html,MVC,-4.71,W,90,65,13,3,W 4,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
16,/cbb/boxscores/2017-01-08-northern-iowa.html,"Sun, Jan 8, 2017",4:00p,REG,/cbb/schools/northern-iowa/men/2017.html,Northern Iowa,/cbb/conferences/mvc/men/2017.html,MVC,1.29,W,80,66,14,3,W 5,McLeod Center,/cbb/schools/wichita-state/men/2017.html,@
17,/cbb/boxscores/2017-01-11-wichita-state.html,"Wed, Jan 11, 2017",7:00p,REG,/cbb/schools/loyola-il/men/2017.html,Loyola (IL),/cbb/conferences/mvc/men/2017.html,MVC,5.15,W,87,75,15,3,W 6,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
18,/cbb/boxscores/2017-01-14-illinois-state.html,"Sat, Jan 14, 2017",8:00p,REG,/cbb/schools/illinois-state/men/2017.html,Illinois State,/cbb/conferences/mvc/men/2017.html,MVC,10.30,L,62,76,15,4,L 1,Redbird Arena,/cbb/schools/wichita-state/men/2017.html,@
19,/cbb/boxscores/2017-01-17-evansville.html,"Tue, Jan 17, 2017",9:00p,REG,/cbb/schools/evansville/men/2017.html,Evansville,/cbb/conferences/mvc/men/2017.html,MVC,1.45,W,82,65,16,4,W 1,Ford Center,/cbb/schools/wichita-state/men/2017.html,@
20,/cbb/boxscores/2017-01-21-wichita-state.html,"Sat, Jan 21, 2017",3:00p,REG,/cbb/schools/indiana-state/men/2017.html,Indiana State,/cbb/conferences/mvc/men/2017.html,MVC,-1.02,W,84,58,17,4,W 2,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
21,/cbb/boxscores/2017-01-24-wichita-state.html,"Tue, Jan 24, 2017",7:00p,REG,/cbb/schools/southern-illinois/men/2017.html,Southern Illinois,/cbb/conferences/mvc/men/2017.html,MVC,1.09,W,87,45,18,4,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
22,/cbb/boxscores/2017-01-29-bradley.html,"Sun, Jan 29, 2017",4:00p,REG,/cbb/schools/bradley/men/2017.html,Bradley,/cbb/conferences/mvc/men/2017.html,MVC,-2.84,W,64,49,19,4,W 4,Carver Arena,/cbb/schools/wichita-state/men/2017.html,@
23,/cbb/boxscores/2017-02-01-drake.html,"Wed, Feb 1, 2017",7:00p,REG,/cbb/schools/drake/men/2017.html,Drake,/cbb/conferences/mvc/men/2017.html,MVC,-4.71,W,77,69,20,4,W 5,Knapp Center,/cbb/schools/wichita-state/men/2017.html,@
24,/cbb/boxscores/2017-02-04-wichita-state.html,"Sat, Feb 4, 2017",8:00p,REG,/cbb/schools/illinois-state/men/2017.html,Illinois State,/cbb/conferences/mvc/men/2017.html,MVC,10.30,W,86,45,21,4,W 6,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
25,/cbb/boxscores/2017-02-09-wichita-state.html,"Thu, Feb 9, 2017",9:00p,REG,/cbb/schools/missouri-state/men/2017.html,Missouri State,/cbb/conferences/mvc/men/2017.html,MVC,2.84,W,80,62,22,4,W 7,Charles Koch Arena,/cbb/schools/wichita-state/men/2017.html,
26,/cbb/boxscores/2017-02-12-loyola-il.html,"Sun, Feb 12, 2017",4:00p,REG,/cbb/schools/loyola-il/men/2017.html,Loyola (IL),/cbb/conferences/mvc/men/2017.html,MVC,5.15,W,81,64,23,4,W 8,Joseph J. Gentile Arena,/cbb/schools/wichita-state/men/2017.html,@
27,/cbb/boxscores/2017-02-15-southern-illinois.html,"Wed, Feb 15, 2017",7:00p,REG,/cbb/schools/southern-illinois/men/2017.html,Southern Illinois,/cbb/conferences/mvc/men/2017.html,MVC,1.09,W,87,68,24,4,W 9,SIU Arena,/cbb/schools/wichita-state/men/2017.html,@
