,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2016-11-12-winthrop.html,"Sat, Nov 12, 2016",4:00p,REG,Ferrum,,W,66,47,1,0,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,,,,
1,/cbb/boxscores/2016-11-15-manhattan.html,"Tue, Nov 15, 2016",8:45a,REG,Manhattan,MAAC,W,94,81,2,0,W 2,Draddy Gymnasium,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/manhattan/men/2017.html,/cbb/conferences/maac/men/2017.html,-9.67,
2,/cbb/boxscores/2016-11-18-florida-state.html,"Fri, Nov 18, 2016",7:00p,REG,Florida State,ACC,L,86,100,2,1,L 1,Donald L. Tucker Civic Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/florida-state/men/2017.html,/cbb/conferences/acc/men/2017.html,18.87,
3,/cbb/boxscores/2016-11-21-illinois.html,"Mon, Nov 21, 2016",8:00p,REG,Illinois,Big Ten,W,84,80,3,1,W 1,State Farm Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/illinois/men/2017.html,/cbb/conferences/big-ten/men/2017.html,10.54,OT
4,/cbb/boxscores/2016-11-27-winthrop.html,"Sun, Nov 27, 2016",2:00p,REG,New Hampshire,AEC,L,60,65,3,2,L 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/new-hampshire/men/2017.html,/cbb/conferences/america-east/men/2017.html,-3.57,
5,/cbb/boxscores/2016-11-30-winthrop.html,"Wed, Nov 30, 2016",6:30p,REG,Furman,Southern,W,58,57,4,2,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/furman/men/2017.html,/cbb/conferences/southern/men/2017.html,1.46,OT
6,/cbb/boxscores/2016-12-03-dayton.html,"Sat, Dec 3, 2016",2:00p,REG,Dayton,A-10,L,67,83,4,3,L 1,University of Dayton Arena,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/dayton/men/2017.html,/cbb/conferences/atlantic-10/men/2017.html,12.98,
7,/cbb/boxscores/2016-12-06-winthrop.html,"Tue, Dec 6, 2016",6:30p,REG,Greensboro,,W,106,63,5,3,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,,,,
8,/cbb/boxscores/2016-12-17-hampton.html,"Sat, Dec 17, 2016",2:00p,REG,Hampton,MEAC,W,86,79,6,3,W 2,Hampton Convocation Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/hampton/men/2017.html,/cbb/conferences/meac/men/2017.html,-13.23,
9,/cbb/boxscores/2016-12-20-winthrop.html,"Tue, Dec 20, 2016",11:00a,REG,Georgia Southern,Sun Belt,W,86,84,7,3,W 3,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/georgia-southern/men/2017.html,/cbb/conferences/sun-belt/men/2017.html,-3.63,
10,/cbb/boxscores/2016-12-22-saint-louis.html,"Thu, Dec 22, 2016",8:00p,REG,Saint Louis,A-10,W,66,55,8,3,W 4,Chaifetz Arena,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/saint-louis/men/2017.html,/cbb/conferences/atlantic-10/men/2017.html,-6.09,
11,/cbb/boxscores/2016-12-29-charleston-southern.html,"Thu, Dec 29, 2016",7:30p,REG,Charleston Southern,Big South,W,84,68,9,3,W 5,Buccaneer Field House,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/charleston-southern/men/2017.html,/cbb/conferences/big-south/men/2017.html,-12.28,
12,/cbb/boxscores/2016-12-31-winthrop.html,"Sat, Dec 31, 2016",12:00p,REG,Radford,Big South,L,80,82,9,4,L 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/radford/men/2017.html,/cbb/conferences/big-south/men/2017.html,-11.34,
13,/cbb/boxscores/2017-01-04-high-point.html,"Wed, Jan 4, 2017",7:00p,REG,High Point,Big South,W,80,74,10,4,W 1,Millis Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/high-point/men/2017.html,/cbb/conferences/big-south/men/2017.html,-9.06,
14,/cbb/boxscores/2017-01-07-winthrop.html,"Sat, Jan 7, 2017",4:00p,REG,Longwood,Big South,W,83,65,11,4,W 2,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/longwood/men/2017.html,/cbb/conferences/big-south/men/2017.html,-21.23,
15,/cbb/boxscores/2017-01-11-winthrop.html,"Wed, Jan 11, 2017",6:30p,REG,Presbyterian,Big South,W,75,52,12,4,W 3,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/presbyterian/men/2017.html,/cbb/conferences/big-south/men/2017.html,-23.63,
16,/cbb/boxscores/2017-01-14-campbell.html,"Sat, Jan 14, 2017",2:00p,REG,Campbell,Big South,W,72,63,13,4,W 4,John W. Pope Jr. Convocation Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/campbell/men/2017.html,/cbb/conferences/big-south/men/2017.html,-9.68,
17,/cbb/boxscores/2017-01-19-winthrop.html,"Thu, Jan 19, 2017",9:00p,REG,UNC Asheville,Big South,W,76,73,14,4,W 5,Winthrop Coliseum,/cbb/schools/winthrop/men/2017.html,,/cbb/schools/north-carolina-asheville/men/2017.html,/cbb/conferences/big-south/men/2017.html,0.84,
18,/cbb/boxscores/2017-01-21-liberty.html,"Sat, Jan 21, 2017",7:00p,REG,Liberty,Big South,W,61,48,15,4,W 6,Vines Center,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/liberty/men/2017.html,/cbb/conferences/big-south/men/2017.html,-5.51,
19,/cbb/boxscores/2017-01-26-gardner-webb.html,"Thu, Jan 26, 2017",7:00p,REG,Gardner-Webb,Big South,W,72,70,16,4,W 7,Paul Porter Arena,/cbb/schools/winthrop/men/2017.html,@,/cbb/schools/gardner-webb/men/2017.html,/cbb/conferences/big-south/men/2017.html,-3.08,
