,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2016-11-11-california.html,"Fri, Nov 11, 2016",10:00p,REG,@,/cbb/schools/california/men/2017.html,California,/cbb/conferences/pac-12/men/2017.html,Pac-12,11.11,L,53,82,0,1,L 1,Haas Pavilion,/cbb/schools/south-dakota-state/men/2017.html,
1,/cbb/boxscores/2016-11-14-california-irvine.html,"Mon, Nov 14, 2016",10:00p,REG,@,/cbb/schools/california-irvine/men/2017.html,UC Irvine,/cbb/conferences/big-west/men/2017.html,Big West,0.18,L,58,73,0,2,L 2,Bren Events Center,/cbb/schools/south-dakota-state/men/2017.html,
2,/cbb/boxscores/2016-11-16-south-dakota-state.html,"Wed, Nov 16, 2016",8:00p,REG,,,Wayne State (NE),,,,W,80,72,1,2,W 1,Frost Arena,/cbb/schools/south-dakota-state/men/2017.html,
3,/cbb/boxscores/2016-11-19-wyoming.html,"Sat, Nov 19, 2016",9:00p,REG,@,/cbb/schools/wyoming/men/2017.html,Wyoming,/cbb/conferences/mwc/men/2017.html,MWC,2.83,L,67,77,1,3,L 1,Arena-Auditorium,/cbb/schools/south-dakota-state/men/2017.html,
4,/cbb/boxscores/2016-11-21-idaho.html,"Mon, Nov 21, 2016",10:00p,REG,@,/cbb/schools/idaho/men/2017.html,Idaho,/cbb/conferences/big-sky/men/2017.html,Big Sky,-5.34,L,89,96,1,4,L 2,Cowan Spectrum,/cbb/schools/south-dakota-state/men/2017.html,OT
5,/cbb/boxscores/2016-11-25-south-dakota-state.html,"Fri, Nov 25, 2016",9:00p,REG,N,/cbb/schools/california-irvine/men/2017.html,UC Irvine,/cbb/conferences/big-west/men/2017.html,Big West,0.18,L,52,63,1,5,L 3,Sanford Pentagon,/cbb/schools/south-dakota-state/men/2017.html,
6,/cbb/boxscores/2016-11-26-east-tennessee-state.html,"Sat, Nov 26, 2016",5:30p,REG,N,/cbb/schools/east-tennessee-state/men/2017.html,East Tennessee State,/cbb/conferences/southern/men/2017.html,Southern,7.31,L,59,71,1,6,L 4,Sanford Pentagon,/cbb/schools/south-dakota-state/men/2017.html,
7,/cbb/boxscores/2016-11-27-south-dakota-state.html,"Sun, Nov 27, 2016",3:30p,REG,N,/cbb/schools/milwaukee/men/2017.html,Milwaukee,/cbb/conferences/horizon/men/2017.html,Horizon,-7.37,W,81,58,2,6,W 1,Sanford Pentagon,/cbb/schools/south-dakota-state/men/2017.html,
8,/cbb/boxscores/2016-11-30-south-dakota-state.html,"Wed, Nov 30, 2016",8:00p,REG,,,Minnesota-Crookston,,,,W,90,58,3,6,W 2,Frost Arena,/cbb/schools/south-dakota-state/men/2017.html,
9,/cbb/boxscores/2016-12-03-south-dakota-state.html,"Sat, Dec 3, 2016",12:00p,REG,,/cbb/schools/missouri-kansas-city/men/2017.html,Kansas City,/cbb/conferences/wac/men/2017.html,WAC,-4.97,W,77,68,4,6,W 3,Frost Arena,/cbb/schools/south-dakota-state/men/2017.html,
