,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2016-11-11-bucknell.html,"Fri, Nov 11, 2016",7:00p,REG,/cbb/schools/manhattan/men/2017.html,Manhattan,/cbb/conferences/maac/men/2017.html,MAAC,-9.67,W,76,64,1,0,W 1,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
1,/cbb/boxscores/2016-11-13-wake-forest.html,"Sun, Nov 13, 2016",2:00p,REG,/cbb/schools/wake-forest/men/2017.html,Wake Forest,/cbb/conferences/acc/men/2017.html,ACC,14.19,L,74,94,1,1,L 1,Lawrence Joel Veterans Memorial Coliseum,/cbb/schools/bucknell/men/2017.html,@
2,/cbb/boxscores/2016-11-16-bucknell.html,"Wed, Nov 16, 2016",7:00p,REG,/cbb/schools/robert-morris/men/2017.html,Robert Morris,/cbb/conferences/northeast/men/2017.html,NEC,-8.56,W,75,62,2,1,W 1,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
3,/cbb/boxscores/2016-11-19-butler.html,"Sat, Nov 19, 2016",1:00p,REG,/cbb/schools/butler/men/2017.html,Butler,/cbb/conferences/big-east/men/2017.html,Big East,17.70,L,60,86,2,2,L 1,Hinkle Fieldhouse,/cbb/schools/bucknell/men/2017.html,@
4,/cbb/boxscores/2016-11-21-vanderbilt.html,"Mon, Nov 21, 2016",9:00p,REG,/cbb/schools/vanderbilt/men/2017.html,Vanderbilt,/cbb/conferences/sec/men/2017.html,SEC,13.69,W,75,72,3,2,W 1,Memorial Gymnasium,/cbb/schools/bucknell/men/2017.html,@
5,/cbb/boxscores/2016-11-24-bucknell.html,"Thu, Nov 24, 2016",2:30p,REG,/cbb/schools/norfolk-state/men/2017.html,Norfolk State,/cbb/conferences/meac/men/2017.html,MEAC,-12.07,W,84,58,4,2,W 2,Orleans Arena,/cbb/schools/bucknell/men/2017.html,N
6,/cbb/boxscores/2016-11-25-bucknell.html,"Fri, Nov 25, 2016",5:00p,REG,/cbb/schools/northern-colorado/men/2017.html,Northern Colorado,/cbb/conferences/big-sky/men/2017.html,Big Sky,-9.27,W,75,63,5,2,W 3,Orleans Arena,/cbb/schools/bucknell/men/2017.html,N
7,/cbb/boxscores/2016-11-30-bucknell.html,"Wed, Nov 30, 2016",7:00p,REG,/cbb/schools/richmond/men/2017.html,Richmond,/cbb/conferences/atlantic-10/men/2017.html,A-10,5.45,W,73,68,6,2,W 4,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
8,/cbb/boxscores/2016-12-03-la-salle.html,"Sat, Dec 3, 2016",2:00p,REG,/cbb/schools/la-salle/men/2017.html,La Salle,/cbb/conferences/atlantic-10/men/2017.html,A-10,1.91,L,73,83,6,3,L 1,Tom Gola Arena,/cbb/schools/bucknell/men/2017.html,@
9,/cbb/boxscores/2016-12-06-fairfield.html,"Tue, Dec 6, 2016",7:00p,REG,/cbb/schools/fairfield/men/2017.html,Fairfield,/cbb/conferences/maac/men/2017.html,MAAC,-4.75,W,75,64,7,3,W 1,Webster Bank Arena,/cbb/schools/bucknell/men/2017.html,@
10,/cbb/boxscores/2016-12-17-siena.html,"Sat, Dec 17, 2016",12:00p,REG,/cbb/schools/siena/men/2017.html,Siena,/cbb/conferences/maac/men/2017.html,MAAC,-2.00,L,68,71,7,4,L 1,Times Union Center,/cbb/schools/bucknell/men/2017.html,@
11,/cbb/boxscores/2016-12-19-bucknell.html,"Mon, Dec 19, 2016",7:00p,REG,/cbb/schools/mount-st-marys/men/2017.html,Mount St. Mary's,/cbb/conferences/northeast/men/2017.html,NEC,-4.29,W,81,65,8,4,W 1,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
12,/cbb/boxscores/2016-12-22-bucknell.html,"Thu, Dec 22, 2016",7:00p,REG,/cbb/schools/princeton/men/2017.html,Princeton,/cbb/conferences/ivy/men/2017.html,Ivy,6.57,L,70,72,8,5,L 1,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
13,/cbb/boxscores/2016-12-30-navy.html,"Fri, Dec 30, 2016",7:00p,REG,/cbb/schools/navy/men/2017.html,Navy,/cbb/conferences/patriot/men/2017.html,Patriot,-4.11,W,59,55,9,5,W 1,Alumni Hall,/cbb/schools/bucknell/men/2017.html,@
14,/cbb/boxscores/2017-01-02-bucknell.html,"Mon, Jan 2, 2017",7:00p,REG,/cbb/schools/army/men/2017.html,Army,/cbb/conferences/patriot/men/2017.html,Patriot,-5.84,W,84,76,10,5,W 2,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
15,/cbb/boxscores/2017-01-05-american.html,"Thu, Jan 5, 2017",7:30p,REG,/cbb/schools/american/men/2017.html,American,/cbb/conferences/patriot/men/2017.html,Patriot,-10.30,W,69,60,11,5,W 3,Bender Arena,/cbb/schools/bucknell/men/2017.html,@
16,/cbb/boxscores/2017-01-08-holy-cross.html,"Sun, Jan 8, 2017",1:00p,REG,/cbb/schools/holy-cross/men/2017.html,Holy Cross,/cbb/conferences/patriot/men/2017.html,Patriot,-5.26,W,68,49,12,5,W 4,Hart Recreation Center,/cbb/schools/bucknell/men/2017.html,@
17,/cbb/boxscores/2017-01-11-bucknell.html,"Wed, Jan 11, 2017",7:00p,REG,/cbb/schools/lehigh/men/2017.html,Lehigh,/cbb/conferences/patriot/men/2017.html,Patriot,1.54,L,71,82,12,6,L 1,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
18,/cbb/boxscores/2017-01-14-colgate.html,"Sat, Jan 14, 2017",2:00p,REG,/cbb/schools/colgate/men/2017.html,Colgate,/cbb/conferences/patriot/men/2017.html,Patriot,-8.47,W,83,69,13,6,W 1,Cotterell Court,/cbb/schools/bucknell/men/2017.html,@
19,/cbb/boxscores/2017-01-18-bucknell.html,"Wed, Jan 18, 2017",7:00p,REG,/cbb/schools/loyola-md/men/2017.html,Loyola (MD),/cbb/conferences/patriot/men/2017.html,Patriot,-6.32,W,76,63,14,6,W 2,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
20,/cbb/boxscores/2017-01-21-bucknell.html,"Sat, Jan 21, 2017",2:00p,REG,/cbb/schools/boston-university/men/2017.html,Boston University,/cbb/conferences/patriot/men/2017.html,Patriot,-2.43,W,70,59,15,6,W 3,Sojka Pavilion,/cbb/schools/bucknell/men/2017.html,
