,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
11,Arizona State,/cbb/schools/arizona-state/men/2019.html,True,34,23,11,.676,10.28,6.04,12,6,13,3,6,5,2638,2494,72.5,105.4,.438,.355,.543,52.6,51.1,8.5,9.6,.506,16.1,31.3,.298,72.5,99.6,.386,.435,.525,47.4,54.2,8.8,8.7,.485,16.7,26.5,.272
12,Arkansas,/cbb/schools/arkansas/men/2019.html,False,34,18,16,.529,11.75,8.78,8,10,12,6,5,8,2559,2458,71.7,104.2,.384,.375,.540,47.0,60.8,11.2,15.4,.510,16.0,28.3,.256,71.7,100.1,.417,.420,.532,53.0,54.0,8.6,9.0,.494,19.3,34.5,.287
13,Arkansas State,/cbb/schools/arkansas-state/men/2019.html,False,32,13,19,.406,-7.10,-1.23,7,11,10,4,2,13,2359,2475,70.2,102.6,.379,.372,.525,51.5,45.6,8.0,11.8,.480,16.6,33.2,.278,70.2,107.6,.426,.368,.553,48.5,50.9,8.4,9.5,.506,15.1,29.1,.316
14,Arkansas-Pine Bluff,/cbb/schools/arkansas-pine-bluff/men/2019.html,False,32,13,19,.406,-14.43,-8.18,10,8,8,2,4,17,2108,2269,67.3,96.4,.417,.341,.522,49.4,50.8,9.9,9.5,.484,19.1,29.1,.282,67.3,103.7,.441,.330,.548,50.6,55.7,11.0,9.5,.513,17.6,29.9,.298
15,Army,/cbb/schools/army/men/2019.html,False,32,13,19,.406,-7.57,-4.73,8,10,10,4,3,13,2268,2305,71.7,98.9,.241,.441,.520,48.9,59.6,8.6,4.6,.497,14.7,21.8,.165,71.7,100.5,.281,.407,.549,51.1,52.7,9.4,12.4,.527,17.2,22.1,.191
16,Auburn,/cbb/schools/auburn/men/2019.html,True,40,30,10,.750,20.84,10.92,11,7,15,2,4,6,3188,2750,69.2,114.1,.312,.494,.569,49.2,52.1,13.2,15.6,.543,14.3,31.6,.221,69.2,98.4,.359,.435,.545,50.8,52.2,8.1,11.7,.512,21.3,31.7,.254
17,Austin Peay,/cbb/schools/austin-peay/men/2019.html,False,33,22,11,.667,0.59,-4.41,13,5,10,2,8,7,2712,2413,71.8,113.1,.342,.341,.566,51.7,46.7,10.5,9.2,.537,14.1,33.1,.242,71.8,100.6,.337,.378,.544,48.3,51.9,7.8,7.9,.514,19.0,29.1,.234
18,Ball State,/cbb/schools/ball-state/men/2019.html,False,33,16,17,.485,3.39,1.21,6,12,7,7,8,7,2478,2362,71.7,103.1,.375,.328,.556,51.5,47.9,9.0,8.8,.523,17.7,27.7,.263,71.7,98.3,.299,.349,.504,48.5,45.4,9.3,8.7,.470,15.4,28.1,.210
19,Baylor,/cbb/schools/baylor/men/2019.html,True,34,20,14,.588,13.38,9.26,10,8,13,5,5,6,2442,2302,66.5,107.6,.323,.408,.538,54.1,54.4,9.2,13.8,.512,16.4,37.6,.219,66.5,101.4,.365,.382,.525,45.9,55.6,8.9,12.6,.491,16.1,28.9,.249
20,Belmont,/cbb/schools/belmont/men/2019.html,True,33,27,6,.818,9.12,-2.60,16,2,13,1,12,3,2868,2439,74.2,116.2,.286,.440,.603,52.2,61.9,8.9,9.1,.580,13.7,25.1,.211,74.2,98.8,.270,.352,.512,47.8,44.9,8.1,9.9,.484,14.5,24.1,.188
21,Bethune-Cookman,/cbb/schools/bethune-cookman/men/2019.html,False,31,14,17,.452,-11.98,-9.74,9,7,11,4,3,12,2290,2245,74.3,98.6,.363,.334,.514,52.1,53.3,10.1,8.8,.492,18.4,34.2,.221,74.3,96.7,.361,.357,.504,47.9,55.9,9.5,10.0,.467,17.6,30.2,.246
22,Binghamton,/cbb/schools/binghamton/men/2019.html,False,33,10,23,.303,-13.92,-4.69,5,11,5,11,5,12,2152,2376,67.3,96.9,.245,.428,.523,45.6,40.9,8.2,12.6,.505,16.6,21.4,.158,67.3,107.0,.246,.390,.538,54.4,61.6,10.2,9.0,.519,14.7,31.1,.163
23,Boise State,/cbb/schools/boise-state/men/2019.html,False,33,13,20,.394,3.61,1.08,7,11,8,7,3,10,2364,2263,66.5,106.9,.324,.397,.569,49.8,47.1,9.0,6.4,.539,15.4,23.7,.234,66.5,102.3,.328,.403,.554,50.2,51.8,7.2,8.3,.518,16.8,24.2,.243
24,Boston College,/cbb/schools/boston-college/men/2019.html,False,31,14,17,.452,5.83,7.76,5,13,10,8,2,8,2196,2256,68.4,101.9,.350,.380,.521,48.7,49.7,7.4,9.1,.485,15.2,28.6,.244,68.4,104.7,.294,.405,.521,51.3,54.2,8.4,8.6,.484,14.2,31.5,.219
25,Boston University,/cbb/schools/boston-university/men/2019.html,False,33,15,18,.455,-6.61,-5.39,7,11,7,7,8,10,2385,2387,68.1,105.8,.243,.332,.556,51.5,48.5,8.8,6.6,.537,16.5,28.7,.166,68.1,105.8,.318,.397,.569,48.5,52.4,8.8,8.3,.539,16.4,24.7,.232
26,Bowling Green State,/cbb/schools/bowling-green-state/men/2019.html,False,34,22,12,.647,4.24,0.86,12,6,14,2,5,8,2668,2496,72.8,106.9,.354,.357,.535,53.5,45.2,9.1,7.7,.507,14.2,31.1,.237,72.8,100.0,.301,.435,.529,46.5,47.0,8.9,7.2,.500,15.8,23.8,.209
27,Bradley,/cbb/schools/bradley/men/2019.html,True,35,20,15,.571,-0.08,-0.90,9,9,10,6,5,8,2329,2285,66.2,100.2,.359,.348,.531,50.7,52.1,8.0,11.6,.497,16.7,26.9,.248,66.2,98.3,.351,.398,.518,49.3,53.3,8.4,7.4,.477,16.4,26.2,.254
28,Brigham Young,/cbb/schools/brigham-young/men/2019.html,False,32,19,13,.594,6.15,3.31,11,5,13,3,5,8,2527,2436,71.9,108.5,.399,.364,.566,49.0,54.9,8.7,8.8,.528,13.7,23.6,.290,71.9,104.6,.354,.366,.545,51.0,51.1,7.9,7.2,.507,15.5,26.8,.260
29,Brown,/cbb/schools/brown/men/2019.html,False,32,20,12,.625,-0.62,-3.29,7,7,13,3,7,9,2355,2204,72.6,100.6,.377,.410,.549,50.0,51.9,10.3,11.0,.513,17.6,23.5,.270,72.6,94.2,.302,.409,.510,50.0,49.6,9.1,9.3,.479,18.3,25.6,.208
30,Bryant,/cbb/schools/bryant/men/2019.html,False,30,10,20,.333,-15.19,-7.66,7,11,8,6,2,13,2088,2314,69.2,100.6,.368,.421,.529,47.3,45.0,7.6,7.5,.490,16.3,26.7,.262,69.2,111.5,.354,.381,.581,52.7,54.8,8.5,11.9,.549,16.2,30.3,.261
31,Bucknell,/cbb/schools/bucknell/men/2019.html,False,33,21,12,.636,0.59,-2.93,13,5,12,3,7,8,2534,2418,71.4,107.2,.339,.459,.566,49.8,59.9,7.3,8.9,.530,15.5,25.5,.254,71.4,102.3,.324,.346,.525,50.2,49.8,9.5,9.2,.492,14.6,27.4,.228
32,Buffalo,/cbb/schools/buffalo/men/2019.html,True,36,32,4,.889,15.56,2.62,16,2,14,0,12,3,3037,2550,74.5,112.8,.327,.436,.561,52.4,55.3,9.8,10.1,.535,13.8,31.8,.225,74.5,94.7,.315,.363,.509,47.6,40.6,7.1,8.5,.474,18.1,26.3,.221
33,Butler,/cbb/schools/butler/men/2019.html,False,33,16,17,.485,9.22,8.10,7,11,12,4,2,10,2374,2337,67.1,106.4,.252,.428,.548,48.3,50.4,8.7,5.7,.521,14.2,25.5,.186,67.1,104.8,.363,.394,.559,51.7,49.7,7.8,10.7,.527,16.8,27.4,.256
34,Cal Poly,/cbb/schools/cal-poly/men/2019.html,False,29,6,23,.207,-13.95,-3.54,2,14,4,8,1,14,1930,2183,66.8,97.5,.264,.401,.500,46.8,42.6,7.4,8.9,.477,14.8,26.1,.171,66.8,110.3,.374,.332,.555,53.2,54.2,7.8,9.9,.522,13.8,30.6,.263
35,Cal State Bakersfield,/cbb/schools/cal-state-bakersfield/men/2019.html,False,34,18,16,.529,-5.12,-2.63,7,9,9,4,7,10,2412,2412,67.6,103.7,.296,.326,.505,53.3,42.7,9.4,10.4,.477,15.5,37.4,.199,67.6,103.7,.517,.415,.563,46.7,56.2,7.5,6.8,.512,18.1,27.8,.380
36,Cal State Fullerton,/cbb/schools/cal-state-fullerton/men/2019.html,False,34,16,18,.471,-3.29,-1.14,10,6,9,4,4,11,2437,2414,70.3,100.1,.380,.308,.540,50.3,46.9,8.2,8.7,.503,16.6,23.9,.269,70.3,99.1,.341,.333,.512,49.7,48.5,7.6,6.6,.478,14.9,25.7,.233
37,Cal State Northridge,/cbb/schools/cal-state-northridge/men/2019.html,False,34,13,21,.382,-6.54,-3.39,7,9,7,9,4,11,2601,2701,72.1,105.0,.321,.308,.536,47.9,52.9,9.1,11.3,.516,14.5,27.7,.205,72.1,109.0,.322,.358,.550,52.1,52.3,8.2,7.3,.516,14.7,31.9,.238
38,California,/cbb/schools/california/men/2019.html,False,31,8,23,.258,-3.16,5.42,3,15,7,9,1,10,2121,2387,68.5,99.5,.348,.341,.525,44.6,45.7,10.7,10.0,.486,14.8,23.3,.251,68.5,112.0,.361,.418,.596,55.4,55.3,7.2,8.7,.569,17.9,31.5,.259
39,California Baptist,/cbb/schools/california-baptist/men/2019.html,False,31,16,15,.516,-3.89,-4.12,7,9,8,7,8,6,2403,2241,70.1,108.9,.310,.430,.563,52.1,41.5,6.7,7.0,.524,15.1,28.2,.244,70.1,101.6,.370,.337,.521,47.9,44.7,7.9,7.0,.480,14.1,25.6,.264
40,Campbell,/cbb/schools/campbell/men/2019.html,False,33,20,13,.606,-3.62,-4.39,12,4,12,4,5,8,2495,2328,68.0,110.7,.310,.478,.571,47.8,55.6,9.7,9.9,.537,13.4,23.7,.235,68.0,103.3,.341,.414,.556,52.2,50.9,8.3,6.9,.522,17.6,27.1,.250
41,Canisius,/cbb/schools/canisius/men/2019.html,False,32,15,17,.469,-8.79,-4.85,11,7,5,8,9,5,2250,2376,68.5,101.5,.314,.431,.534,47.3,58.4,9.2,9.7,.505,16.4,27.1,.217,68.5,107.1,.369,.373,.567,52.7,48.6,7.8,9.3,.536,17.9,31.5,.262
42,Central Arkansas,/cbb/schools/central-arkansas/men/2019.html,False,33,14,19,.424,-11.37,-4.81,8,10,8,5,5,13,2383,2498,72.0,99.5,.350,.412,.537,48.2,57.2,8.4,10.1,.498,17.7,25.1,.256,72.0,104.3,.339,.403,.540,51.8,56.6,8.6,7.5,.508,15.9,29.3,.237
43,Central Connecticut State,/cbb/schools/central-connecticut-state/men/2019.html,False,31,11,20,.355,-14.02,-6.71,5,13,5,7,5,12,2205,2367,70.4,99.4,.348,.336,.520,50.1,46.8,7.8,10.9,.469,16.8,29.9,.272,70.4,106.7,.367,.445,.555,49.9,58.5,9.5,10.0,.521,16.1,29.5,.260
44,Central Michigan,/cbb/schools/central-michigan/men/2019.html,False,35,23,12,.657,2.79,-0.34,10,8,13,4,7,6,2896,2690,73.6,110.5,.417,.378,.555,49.6,47.1,10.2,7.4,.525,14.0,31.4,.280,73.6,102.7,.281,.357,.527,50.4,41.9,6.9,12.4,.501,16.6,32.3,.193
45,Charleston Southern,/cbb/schools/charleston-southern/men/2019.html,False,34,18,16,.529,-2.43,-4.19,9,7,12,4,4,11,2574,2369,71.9,104.5,.273,.438,.528,51.0,52.6,10.7,9.9,.505,15.3,30.9,.185,71.9,96.1,.310,.422,.535,49.0,55.2,9.4,8.8,.504,20.1,26.5,.220
46,Charlotte,/cbb/schools/charlotte/men/2019.html,False,29,8,21,.276,-8.34,-0.89,5,13,5,9,3,9,1776,1992,65.8,93.0,.363,.426,.525,48.3,48.2,7.2,11.1,.481,19.8,21.9,.270,65.8,104.3,.326,.423,.549,51.7,52.6,10.5,12.8,.513,15.8,26.1,.242
47,Chattanooga,/cbb/schools/chattanooga/men/2019.html,False,32,12,20,.375,-7.87,-0.76,7,11,8,6,4,11,2268,2376,69.5,101.6,.243,.423,.540,48.6,50.2,6.2,6.4,.520,16.3,24.4,.166,69.5,106.5,.306,.354,.546,51.4,46.3,9.5,8.5,.518,14.1,26.8,.215
48,Chicago State,/cbb/schools/chicago-state/men/2019.html,False,32,3,29,.094,-24.83,0.67,0,16,3,8,0,19,1970,2710,72.0,85.5,.332,.269,.486,44.4,52.4,8.4,6.4,.450,20.2,22.3,.224,72.0,117.6,.327,.437,.590,55.6,56.6,10.5,7.9,.568,14.6,33.1,.227
49,Cincinnati,/cbb/schools/cincinnati/men/2019.html,True,35,28,7,.800,14.53,5.50,14,4,16,2,7,4,2510,2194,65.0,109.5,.376,.333,.528,53.7,53.4,9.3,14.5,.490,13.3,36.9,.265,65.0,95.7,.305,.428,.513,46.3,50.7,5.8,9.4,.486,18.2,28.8,.202
50,Clemson,/cbb/schools/clemson/men/2019.html,False,34,20,14,.588,13.85,8.99,9,9,14,5,4,6,2339,2174,67.3,102.2,.335,.356,.543,52.5,49.2,9.7,13.7,.507,17.3,27.9,.246,67.3,95.0,.300,.396,.513,47.5,44.5,8.3,8.3,.476,17.6,24.5,.219
51,Cleveland State,/cbb/schools/cleveland-state/men/2019.html,False,31,10,21,.323,-7.96,-1.52,5,13,8,9,2,12,2300,2437,71.4,103.1,.319,.447,.545,47.5,57.6,7.8,8.3,.518,16.3,26.7,.218,71.4,109.3,.325,.399,.545,52.5,54.9,9.5,10.2,.511,14.6,32.3,.236
52,Coastal Carolina,/cbb/schools/coastal-carolina/men/2019.html,False,34,17,17,.500,-0.50,-1.94,9,9,10,4,6,11,2641,2520,71.2,108.3,.392,.386,.561,52.8,50.2,8.8,7.4,.524,16.7,32.1,.281,71.2,103.3,.408,.451,.546,47.2,53.5,9.0,9.2,.507,16.3,27.2,.290
53,Colgate,/cbb/schools/colgate/men/2019.html,True,35,24,11,.686,1.23,-3.83,13,5,15,1,9,9,2648,2458,67.8,110.3,.282,.409,.585,52.7,56.6,8.9,10.0,.559,16.8,29.1,.210,67.8,102.4,.285,.405,.532,47.3,51.4,10.4,9.5,.503,15.5,26.3,.203
54,College of Charleston,/cbb/schools/college-of-charleston/men/2019.html,False,33,24,9,.727,2.36,-2.95,12,6,13,2,8,5,2453,2265,66.3,111.3,.338,.367,.581,50.4,44.1,9.8,7.3,.545,14.1,25.4,.259,66.3,102.8,.265,.431,.548,49.6,51.6,7.8,8.2,.519,16.9,25.8,.195
55,Colorado,/cbb/schools/colorado/men/2019.html,False,36,23,13,.639,9.68,3.60,10,8,15,2,5,9,2648,2429,69.4,105.6,.372,.349,.553,54.6,51.7,7.2,8.3,.510,16.7,30.7,.280,69.4,96.9,.311,.375,.511,45.4,43.1,10.1,9.1,.484,15.5,23.6,.206
56,Colorado State,/cbb/schools/colorado-state/men/2019.html,False,32,12,20,.375,-0.11,1.41,7,11,8,9,3,8,2393,2406,68.9,108.1,.318,.397,.572,49.8,54.5,9.0,6.8,.548,15.1,24.5,.221,68.9,108.7,.294,.413,.557,50.2,53.1,8.4,6.6,.529,14.1,26.6,.211
57,Columbia,/cbb/schools/columbia/men/2019.html,False,28,10,18,.357,-5.18,-2.14,5,9,5,7,4,9,2059,2052,69.4,102.3,.219,.381,.542,49.7,56.9,10.8,8.3,.521,16.2,25.6,.155,69.4,102.0,.382,.409,.547,50.3,48.1,8.7,8.4,.511,17.4,26.0,.270
58,Connecticut,/cbb/schools/connecticut/men/2019.html,False,33,16,17,.485,6.81,4.32,6,12,13,5,1,8,2436,2354,69.7,105.5,.327,.374,.538,50.7,48.3,8.7,11.9,.510,15.9,32.3,.223,69.7,101.9,.392,.337,.539,49.3,52.9,8.9,8.7,.496,17.5,30.1,.287
59,Coppin State,/cbb/schools/coppin-state/men/2019.html,False,33,8,25,.242,-18.90,-7.11,7,9,3,7,4,16,2118,2507,71.9,88.5,.377,.460,.492,48.8,45.9,7.1,9.5,.454,20.5,25.5,.251,71.9,104.8,.336,.401,.534,51.2,55.3,10.3,8.5,.502,14.6,28.4,.234
60,Cornell,/cbb/schools/cornell/men/2019.html,False,31,15,16,.484,-6.12,-2.02,7,7,9,4,6,12,2149,2211,69.6,98.0,.323,.429,.546,46.7,60.1,8.3,8.6,.513,17.4,18.3,.233,69.6,100.8,.267,.339,.522,53.3,43.3,8.8,11.4,.494,15.5,27.3,.187
61,Creighton,/cbb/schools/creighton/men/2019.html,False,35,20,15,.571,12.00,8.59,9,9,13,6,4,8,2727,2561,70.2,109.4,.285,.470,.588,50.2,57.2,9.5,7.4,.570,16.7,24.9,.193,70.2,102.7,.273,.398,.549,49.8,51.9,8.9,10.8,.528,17.0,25.9,.186
62,Dartmouth,/cbb/schools/dartmouth/men/2019.html,False,30,11,19,.367,-5.75,-3.00,2,12,8,6,2,12,2160,2116,68.3,104.6,.249,.412,.552,50.4,53.9,7.6,8.7,.527,15.6,24.3,.179,68.3,102.4,.262,.339,.541,49.6,45.4,9.1,9.0,.516,14.9,23.5,.185
63,Davidson,/cbb/schools/davidson/men/2019.html,False,34,24,10,.706,6.38,1.96,14,4,14,2,7,5,2409,2229,66.1,106.8,.277,.466,.562,50.9,58.6,7.8,7.7,.532,15.0,23.8,.208,66.1,98.9,.294,.438,.513,49.1,54.8,7.7,7.4,.481,14.9,24.4,.209
64,Dayton,/cbb/schools/dayton/men/2019.html,False,33,21,12,.636,9.67,2.91,13,5,13,4,7,4,2406,2183,66.2,108.9,.321,.345,.583,52.0,60.0,7.4,7.0,.561,16.7,26.4,.222,66.2,98.8,.238,.405,.505,48.0,51.7,8.0,8.1,.479,14.6,27.1,.167
65,Delaware,/cbb/schools/delaware/men/2019.html,False,33,17,16,.515,-7.91,-4.82,8,10,9,7,7,8,2352,2380,64.7,106.9,.312,.413,.567,48.8,51.2,6.8,6.5,.537,15.4,23.7,.227,64.7,108.2,.277,.379,.543,51.2,50.9,8.1,8.9,.513,13.1,27.9,.202
66,Delaware State,/cbb/schools/delaware-state/men/2019.html,False,31,6,25,.194,-26.82,-10.13,2,14,3,9,2,15,1956,2371,72.6,86.9,.249,.402,.446,46.7,47.9,9.5,6.0,.414,16.5,28.1,.169,72.6,105.3,.377,.392,.553,53.3,58.2,9.5,10.9,.517,17.2,30.7,.270
67,Denver,/cbb/schools/denver/men/2019.html,False,30,8,22,.267,-11.84,-2.97,3,13,6,7,1,14,2086,2319,69.1,100.3,.267,.361,.537,51.5,46.9,6.8,7.9,.504,17.4,26.7,.203,69.1,111.5,.282,.435,.585,48.5,52.1,8.5,7.2,.561,14.3,22.9,.204
68,DePaul,/cbb/schools/depaul/men/2019.html,False,36,19,17,.528,6.00,4.05,7,11,16,7,3,9,2821,2751,71.7,108.6,.361,.328,.562,53.7,50.8,8.7,9.7,.527,16.3,31.8,.262,71.7,105.9,.309,.432,.563,46.3,52.2,9.4,7.6,.532,15.8,24.6,.226
69,Detroit Mercy,/cbb/schools/detroit-mercy/men/2019.html,False,31,11,20,.355,-6.33,-0.36,8,10,6,6,4,14,2279,2464,70.4,104.4,.310,.440,.530,45.7,40.7,10.9,7.0,.497,14.2,28.8,.223,70.4,112.9,.327,.410,.574,54.3,67.8,8.0,10.1,.544,16.8,35.8,.239
70,Drake,/cbb/schools/drake/men/2019.html,False,34,24,10,.706,2.52,-0.66,12,6,13,2,7,6,2563,2387,69.6,106.3,.318,.398,.573,51.1,57.0,7.5,10.0,.539,16.7,24.9,.241,69.6,99.0,.294,.364,.513,48.9,42.3,10.2,9.0,.482,14.9,25.5,.205
71,Drexel,/cbb/schools/drexel/men/2019.html,False,32,13,19,.406,-7.02,-2.93,7,11,9,7,3,11,2425,2475,70.0,108.3,.307,.352,.557,51.9,53.1,6.4,4.9,.522,14.8,29.0,.232,70.0,110.5,.302,.342,.567,48.1,47.2,8.7,9.4,.546,13.3,25.6,.204
72,Duke,/cbb/schools/duke/men/2019.html,True,38,32,6,.842,26.90,11.98,14,4,15,2,7,2,3143,2576,73.2,112.6,.332,.373,.561,53.8,52.4,12.4,16.4,.536,14.8,35.3,.228,73.2,92.3,.240,.349,.479,46.2,49.9,8.7,8.0,.450,16.7,29.1,.167
73,Duquesne,/cbb/schools/duquesne/men/2019.html,False,32,19,13,.594,0.53,-0.63,10,8,14,4,4,6,2351,2314,70.5,103.1,.350,.444,.532,48.2,54.6,11.0,12.1,.499,17.0,31.7,.243,70.5,101.4,.319,.346,.528,51.8,55.4,9.6,11.2,.499,18.3,34.7,.217
74,East Carolina,/cbb/schools/east-carolina/men/2019.html,False,31,10,21,.323,-5.49,1.31,3,15,8,9,1,11,2088,2299,69.9,95.2,.356,.304,.499,47.9,51.0,10.2,10.0,.461,16.6,27.9,.243,69.9,104.8,.418,.371,.547,52.1,54.3,9.4,9.7,.510,16.9,30.9,.292
75,East Tennessee State,/cbb/schools/east-tennessee-state/men/2019.html,False,34,24,10,.706,5.21,-1.79,13,5,13,3,8,6,2707,2371,70.2,112.2,.307,.367,.572,57.3,53.2,10.4,11.8,.552,16.9,37.7,.206,70.2,98.3,.304,.407,.539,42.7,51.8,9.5,8.9,.512,18.3,23.3,.210
76,Eastern Illinois,/cbb/schools/eastern-illinois/men/2019.html,False,32,14,18,.438,-11.81,-5.01,7,11,7,6,5,10,2299,2457,69.0,101.7,.285,.384,.530,49.2,52.5,8.8,10.7,.503,16.4,29.3,.196,69.0,108.7,.333,.406,.559,50.8,56.6,9.8,8.9,.531,16.2,30.3,.235
77,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2019.html,False,31,13,18,.419,-7.40,-2.47,6,12,9,5,3,11,2562,2577,79.9,101.3,.321,.392,.523,47.5,50.8,12.5,8.0,.488,15.4,27.7,.229,79.9,101.9,.397,.346,.561,52.5,51.9,8.3,9.0,.525,19.8,29.8,.285
78,Eastern Michigan,/cbb/schools/eastern-michigan/men/2019.html,False,32,15,17,.469,0.40,4.43,9,9,11,7,4,10,2203,2213,66.5,102.3,.331,.348,.522,51.0,45.1,11.0,13.6,.500,17.3,35.6,.208,66.5,102.7,.300,.424,.529,49.0,67.9,10.0,8.2,.502,17.6,33.7,.204
79,Eastern Washington,/cbb/schools/eastern-washington/men/2019.html,False,34,16,18,.471,-6.77,-4.17,12,8,9,4,4,13,2460,2527,69.5,102.6,.268,.434,.535,49.9,53.3,8.3,8.6,.505,14.8,24.4,.195,69.5,105.4,.346,.395,.559,50.1,51.5,8.5,8.8,.527,15.3,23.3,.248
80,Elon,/cbb/schools/elon/men/2019.html,False,32,11,21,.344,-11.53,-3.56,7,11,5,11,6,7,2266,2445,69.0,101.8,.238,.506,.547,48.0,57.6,6.1,5.3,.526,16.6,23.6,.165,69.0,109.9,.288,.398,.556,52.0,51.8,9.8,7.0,.527,13.5,27.6,.210
81,Evansville,/cbb/schools/evansville/men/2019.html,False,32,11,21,.344,-3.84,0.13,5,13,9,7,2,13,2234,2317,70.8,97.5,.372,.437,.535,47.3,52.7,8.1,7.1,.495,16.6,18.9,.268,70.8,101.1,.360,.325,.530,52.7,45.4,7.8,9.3,.498,15.5,25.2,.245
82,Fairfield,/cbb/schools/fairfield/men/2019.html,False,31,9,22,.290,-10.20,-7.14,6,12,5,7,3,13,2072,2167,68.1,98.1,.239,.422,.530,47.6,52.7,9.6,6.0,.507,18.2,25.8,.166,68.1,102.6,.401,.356,.560,52.4,51.5,9.5,10.7,.526,18.9,28.6,.282
