,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2018-11-06-20-iowa-state.html,"Tue, Nov 6, 2018",8:00p,REG,/cbb/schools/alabama-state/men/2019.html,Alabama State,/cbb/conferences/swac/men/2019.html,SWAC,-15.60,W,79,53,1,0,W 1,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
1,/cbb/boxscores/2018-11-09-19-iowa-state.html,"Fri, Nov 9, 2018",7:00p,REG,/cbb/schools/missouri/men/2019.html,Missouri,/cbb/conferences/sec/men/2019.html,SEC,8.60,W,76,59,2,0,W 2,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
2,/cbb/boxscores/2018-11-12-20-iowa-state.html,"Mon, Nov 12, 2018",8:00p,REG,/cbb/schools/texas-southern/men/2019.html,Texas Southern,/cbb/conferences/swac/men/2019.html,SWAC,-5.55,W,85,73,3,0,W 3,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
3,/cbb/boxscores/2018-11-19-21-iowa-state.html,"Mon, Nov 19, 2018",9:00p,REG,/cbb/schools/arizona/men/2019.html,Arizona,/cbb/conferences/pac-12/men/2019.html,Pac-12,8.32,L,66,71,3,1,L 1,Lahaina Civic Center,/cbb/schools/iowa-state/men/2019.html,N
4,/cbb/boxscores/2018-11-20-16-illinois.html,"Tue, Nov 20, 2018",4:30p,REG,/cbb/schools/illinois/men/2019.html,Illinois,/cbb/conferences/big-ten/men/2019.html,Big Ten,8.95,W,84,68,4,1,W 1,Lahaina Civic Center,/cbb/schools/iowa-state/men/2019.html,N
5,/cbb/boxscores/2018-11-21-14-iowa-state.html,"Wed, Nov 21, 2018",2:30p,REG,/cbb/schools/san-diego-state/men/2019.html,San Diego State,/cbb/conferences/mwc/men/2019.html,MWC,5.29,W,87,57,5,1,W 2,Lahaina Civic Center,/cbb/schools/iowa-state/men/2019.html,N
6,/cbb/boxscores/2018-11-26-20-iowa-state.html,"Mon, Nov 26, 2018",8:00p,REG,/cbb/schools/nebraska-omaha/men/2019.html,Omaha,/cbb/conferences/summit/men/2019.html,Summit,-2.32,W,82,55,6,1,W 3,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
7,/cbb/boxscores/2018-12-03-20-iowa-state.html,"Mon, Dec 3, 2018",8:00p,REG,/cbb/schools/north-dakota-state/men/2019.html,North Dakota State,/cbb/conferences/summit/men/2019.html,Summit,-4.01,W,81,59,7,1,W 4,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
8,/cbb/boxscores/2018-12-06-20-iowa.html,"Thu, Dec 6, 2018",8:00p,REG,/cbb/schools/iowa/men/2019.html,Iowa,/cbb/conferences/big-ten/men/2019.html,Big Ten,14.27,L,84,98,7,2,L 1,Carver-Hawkeye Arena,/cbb/schools/iowa-state/men/2019.html,@
9,/cbb/boxscores/2018-12-09-18-iowa-state.html,"Sun, Dec 9, 2018",6:00p,REG,/cbb/schools/southern/men/2019.html,Southern,/cbb/conferences/swac/men/2019.html,SWAC,-16.79,W,101,65,8,2,W 1,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2019.html,
10,/cbb/boxscores/2018-12-15-16-iowa-state.html,"Sat, Dec 15, 2018",4:30p,REG,/cbb/schools/drake/men/2019.html,Drake,/cbb/conferences/mvc/men/2019.html,MVC,2.52,W,77,68,9,2,W 2,Wells Fargo Arena,/cbb/schools/iowa-state/men/2019.html,N
