,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2018-11-09-19-boston-university.html,"Fri, Nov 9, 2018",7:00p,REG,@,/cbb/schools/boston-university/men/2019.html,Boston University,/cbb/conferences/patriot/men/2019.html,Patriot,-6.61,W,78,72,1,0,W 1,Case Gym,/cbb/schools/vermont/men/2019.html,
1,/cbb/boxscores/2018-11-12-21-kansas.html,"Mon, Nov 12, 2018",9:00p,REG,@,/cbb/schools/kansas/men/2019.html,Kansas,/cbb/conferences/big-12/men/2019.html,Big 12,18.35,L,68,84,1,1,L 1,Allen Fieldhouse,/cbb/schools/vermont/men/2019.html,
2,/cbb/boxscores/2018-11-14-19-vermont.html,"Wed, Nov 14, 2018",7:00p,REG,,,Vermont State–Lyndon,,,,W,122,56,2,1,W 1,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
3,/cbb/boxscores/2018-11-16-19-louisville.html,"Fri, Nov 16, 2018",7:00p,REG,@,/cbb/schools/louisville/men/2019.html,Louisville,/cbb/conferences/acc/men/2019.html,ACC,17.28,L,78,86,2,2,L 1,KFC Yum! Center,/cbb/schools/vermont/men/2019.html,
4,/cbb/boxscores/2018-11-21-19-vermont.html,"Wed, Nov 21, 2018",7:00p,REG,,/cbb/schools/yale/men/2019.html,Yale,/cbb/conferences/ivy/men/2019.html,Ivy,5.52,W,79,70,3,2,W 1,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
5,/cbb/boxscores/2018-11-25-14-vermont.html,"Sun, Nov 25, 2018",2:00p,REG,,/cbb/schools/bucknell/men/2019.html,Bucknell,/cbb/conferences/patriot/men/2019.html,Patriot,0.59,L,61,69,3,3,L 1,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
6,/cbb/boxscores/2018-11-28-19-george-washington.html,"Wed, Nov 28, 2018",7:00p,REG,@,/cbb/schools/george-washington/men/2019.html,George Washington,/cbb/conferences/atlantic-10/men/2019.html,A-10,-6.65,W,69,53,4,3,W 1,Charles E. Smith Center,/cbb/schools/vermont/men/2019.html,
7,/cbb/boxscores/2018-11-30-19-towson.html,"Fri, Nov 30, 2018",7:00p,REG,@,/cbb/schools/towson/men/2019.html,Towson,/cbb/conferences/colonial/men/2019.html,CAA,-8.44,W,70,64,5,3,W 2,SECU Arena,/cbb/schools/vermont/men/2019.html,
8,/cbb/boxscores/2018-12-03-19-george-mason.html,"Mon, Dec 3, 2018",7:00p,REG,@,/cbb/schools/george-mason/men/2019.html,George Mason,/cbb/conferences/atlantic-10/men/2019.html,A-10,0.84,W,72,67,6,3,W 3,EagleBank Arena,/cbb/schools/vermont/men/2019.html,
9,/cbb/boxscores/2018-12-08-19-vermont.html,"Sat, Dec 8, 2018",7:00p,REG,,/cbb/schools/harvard/men/2019.html,Harvard,/cbb/conferences/ivy/men/2019.html,Ivy,1.86,W,71,65,7,3,W 4,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
10,/cbb/boxscores/2018-12-16-14-vermont.html,"Sun, Dec 16, 2018",2:00p,REG,,/cbb/schools/northeastern/men/2019.html,Northeastern,/cbb/conferences/colonial/men/2019.html,CAA,3.95,W,75,70,8,3,W 5,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
11,/cbb/boxscores/2018-12-18-19-vermont.html,"Tue, Dec 18, 2018",7:00p,REG,,/cbb/schools/st-bonaventure/men/2019.html,St. Bonaventure,/cbb/conferences/atlantic-10/men/2019.html,A-10,3.34,W,83,76,9,3,W 6,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,2OT
12,/cbb/boxscores/2018-12-21-20-lipscomb.html,"Fri, Dec 21, 2018",8:15p,REG,@,/cbb/schools/lipscomb/men/2019.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2019.html,A-Sun,9.21,L,66,91,9,4,L 1,Allen Arena,/cbb/schools/vermont/men/2019.html,
13,/cbb/boxscores/2019-01-02-19-vermont.html,"Wed, Jan 2, 2019",7:00p,REG,,/cbb/schools/dartmouth/men/2019.html,Dartmouth,/cbb/conferences/ivy/men/2019.html,Ivy,-5.75,W,73,59,10,4,W 1,Roy L. Patrick Gymnasium,/cbb/schools/vermont/men/2019.html,
14,/cbb/boxscores/2019-01-05-19-albany-ny.html,"Sat, Jan 5, 2019",7:00p,REG,@,/cbb/schools/albany-ny/men/2019.html,Albany (NY),/cbb/conferences/america-east/men/2019.html,AEC,-9.38,W,80,51,11,4,W 2,SEFCU Arena,/cbb/schools/vermont/men/2019.html,
15,/cbb/boxscores/2019-01-09-19-maine.html,"Wed, Jan 9, 2019",7:00p,REG,@,/cbb/schools/maine/men/2019.html,Maine,/cbb/conferences/america-east/men/2019.html,AEC,-15.11,W,73,49,12,4,W 3,Cross Insurance Center,/cbb/schools/vermont/men/2019.html,
