,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2018-11-06-19-abilene-christian.html,"Tue, Nov 6, 2018",7:00p,REG,Arlington Baptist,,W,107,54,1,0,W 1,Moody Coliseum ,/cbb/schools/abilene-christian/men/2019.html,,,,,
1,/cbb/boxscores/2018-11-09-20-abilene-christian.html,"Fri, Nov 9, 2018",8:30p,REG,Arkansas State,Sun Belt,W,94,73,2,0,W 2,Moody Coliseum ,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/arkansas-state/men/2019.html,/cbb/conferences/sun-belt/men/2019.html,-7.10,,
2,/cbb/boxscores/2018-11-15-21-denver.html,"Thu, Nov 15, 2018",9:00p,REG,Denver,Summit,W,67,61,3,0,W 3,Magness Arena,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/denver/men/2019.html,/cbb/conferences/summit/men/2019.html,-11.84,@,
3,/cbb/boxscores/2018-11-22-18-abilene-christian.html,"Thu, Nov 22, 2018",6:00p,REG,Elon,CAA,W,72,56,4,0,W 4,Alex G. Spanos Center,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/elon/men/2019.html,/cbb/conferences/colonial/men/2019.html,-11.53,N,
4,/cbb/boxscores/2018-11-23-20-pacific.html,"Fri, Nov 23, 2018",8:30p,REG,Pacific,WCC,W,73,71,5,0,W 5,Alex G. Spanos Center,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/pacific/men/2019.html,/cbb/conferences/wcc/men/2019.html,-2.46,@,
5,/cbb/boxscores/2018-11-24-20-california-riverside.html,"Sat, Nov 24, 2018",8:30p,REG,UC Riverside,Big West,W,60,48,6,0,W 6,Alex G. Spanos Center,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/california-riverside/men/2019.html,/cbb/conferences/big-west/men/2019.html,-11.12,N,
6,/cbb/boxscores/2018-11-27-19-abilene-christian.html,"Tue, Nov 27, 2018",7:00p,REG,Howard Payne,,W,90,53,7,0,W 7,Moody Coliseum ,/cbb/schools/abilene-christian/men/2019.html,,,,,
7,/cbb/boxscores/2018-12-01-20-pepperdine.html,"Sat, Dec 1, 2018",8:00p,REG,Pepperdine,WCC,L,62,77,7,1,L 1,Firestone Fieldhouse,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/pepperdine/men/2019.html,/cbb/conferences/wcc/men/2019.html,0.90,@,
8,/cbb/boxscores/2018-12-04-20-abilene-christian.html,"Tue, Dec 4, 2018",8:00p,REG,Campbell,Big South,W,83,68,8,1,W 1,Moody Coliseum ,/cbb/schools/abilene-christian/men/2019.html,/cbb/schools/campbell/men/2019.html,/cbb/conferences/big-south/men/2019.html,-3.62,,
9,/cbb/boxscores/2018-12-08-11-abilene-christian.html,"Sat, Dec 8, 2018",11:30a,REG,Schreiner,,W,93,53,9,1,W 2,Moody Coliseum ,/cbb/schools/abilene-christian/men/2019.html,,,,,
