,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2018-11-09-22-santa-clara.html,"Fri, Nov 9, 2018",10:00p,REG,@,/cbb/schools/santa-clara/men/2019.html,Santa Clara,/cbb/conferences/wcc/men/2019.html,WCC,-1.91,W,81,64,1,0,W 1,Leavey Center,/cbb/schools/prairie-view/men/2019.html
1,/cbb/boxscores/2018-11-12-20-baylor.html,"Mon, Nov 12, 2018",8:00p,REG,@,/cbb/schools/baylor/men/2019.html,Baylor,/cbb/conferences/big-12/men/2019.html,Big 12,13.38,L,80,91,1,1,L 1,Ferrell Center,/cbb/schools/prairie-view/men/2019.html
2,/cbb/boxscores/2018-11-14-20-texas-pan-american.html,"Wed, Nov 14, 2018",8:00p,REG,@,/cbb/schools/texas-pan-american/men/2019.html,Texas-Rio Grande Valley,/cbb/conferences/wac/men/2019.html,WAC,-2.04,L,57,70,1,2,L 2,UTRGV Fieldhouse,/cbb/schools/prairie-view/men/2019.html
3,/cbb/boxscores/2018-11-17-15-lamar.html,"Sat, Nov 17, 2018",3:00p,REG,@,/cbb/schools/lamar/men/2019.html,Lamar,/cbb/conferences/southland/men/2019.html,Southland,-5.94,L,67,74,1,3,L 3,Montagne Center,/cbb/schools/prairie-view/men/2019.html
4,/cbb/boxscores/2018-11-19-19-north-carolina-greensboro.html,"Mon, Nov 19, 2018",7:00p,REG,@,/cbb/schools/north-carolina-greensboro/men/2019.html,UNC Greensboro,/cbb/conferences/southern/men/2019.html,Southern,4.08,L,66,74,1,4,L 4,Greensboro Coliseum,/cbb/schools/prairie-view/men/2019.html
5,/cbb/boxscores/2018-11-21-19-east-carolina.html,"Wed, Nov 21, 2018",7:00p,REG,@,/cbb/schools/east-carolina/men/2019.html,East Carolina,/cbb/conferences/aac/men/2019.html,AAC,-5.49,L,64,76,1,5,L 5,Williams Arena at Minges Coliseum,/cbb/schools/prairie-view/men/2019.html
6,/cbb/boxscores/2018-11-23-16-georgia-tech.html,"Fri, Nov 23, 2018",4:00p,REG,@,/cbb/schools/georgia-tech/men/2019.html,Georgia Tech,/cbb/conferences/acc/men/2019.html,ACC,6.93,L,54,65,1,6,L 6,McCamish Pavilion,/cbb/schools/prairie-view/men/2019.html
7,/cbb/boxscores/2018-12-01-20-murray-state.html,"Sat, Dec 1, 2018",8:00p,REG,@,/cbb/schools/murray-state/men/2019.html,Murray State,/cbb/conferences/ovc/men/2019.html,OVC,8.96,L,67,83,1,7,L 7,CFSB Center,/cbb/schools/prairie-view/men/2019.html
8,/cbb/boxscores/2018-12-04-19-louisiana-tech.html,"Tue, Dec 4, 2018",7:30p,REG,@,/cbb/schools/louisiana-tech/men/2019.html,Louisiana Tech,/cbb/conferences/cusa/men/2019.html,CUSA,0.95,L,68,82,1,8,L 8,Thomas Assembly Center,/cbb/schools/prairie-view/men/2019.html
9,/cbb/boxscores/2018-12-11-20-louisiana-lafayette.html,"Tue, Dec 11, 2018",8:00p,REG,@,/cbb/schools/louisiana-lafayette/men/2019.html,Louisiana,/cbb/conferences/sun-belt/men/2019.html,Sun Belt,-2.07,L,90,122,1,9,L 9,Cajundome,/cbb/schools/prairie-view/men/2019.html
10,/cbb/boxscores/2018-12-20-22-seattle.html,"Thu, Dec 20, 2018",10:00p,REG,@,/cbb/schools/seattle/men/2019.html,Seattle,/cbb/conferences/wac/men/2019.html,WAC,-1.47,L,64,102,1,10,L 10,Redhawk Center,/cbb/schools/prairie-view/men/2019.html
