,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2018-11-06-19-northern-kentucky.html,"Tue, Nov 6, 2018",7:00p,REG,Wilmington (OH),,W,102,38,1,0,W 1,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,,,,
1,/cbb/boxscores/2018-11-09-19-northern-illinois.html,"Fri, Nov 9, 2018",7:00p,REG,Northern Illinois,MAC,W,88,85,2,0,W 2,Convocation Center,/cbb/schools/northern-kentucky/men/2019.html,@,/cbb/schools/northern-illinois/men/2019.html,/cbb/conferences/mac/men/2019.html,2.58,2OT
2,/cbb/boxscores/2018-11-11-18-northern-kentucky.html,"Sun, Nov 11, 2018",6:00p,REG,Wabash,,W,99,59,3,0,W 3,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,,,,
3,/cbb/boxscores/2018-11-16-19-northern-kentucky.html,"Fri, Nov 16, 2018",7:00p,REG,UNC Asheville,Big South,W,77,50,4,0,W 4,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/north-carolina-asheville/men/2019.html,/cbb/conferences/big-south/men/2019.html,-19.81,
4,/cbb/boxscores/2018-11-17-19-northern-kentucky.html,"Sat, Nov 17, 2018",7:00p,REG,Manhattan,MAAC,W,59,53,5,0,W 5,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/manhattan/men/2019.html,/cbb/conferences/maac/men/2019.html,-12.89,
5,/cbb/boxscores/2018-11-18-18-northern-kentucky.html,"Sun, Nov 18, 2018",6:30p,REG,Coastal Carolina,Sun Belt,W,89,83,6,0,W 6,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/coastal-carolina/men/2019.html,/cbb/conferences/sun-belt/men/2019.html,-0.50,
6,/cbb/boxscores/2018-11-24-18-central-florida.html,"Sat, Nov 24, 2018",6:00p,REG,UCF,AAC,L,53,66,6,1,L 1,CFE Arena,/cbb/schools/northern-kentucky/men/2019.html,@,/cbb/schools/central-florida/men/2019.html,/cbb/conferences/aac/men/2019.html,13.37,
7,/cbb/boxscores/2018-11-27-19-morehead-state.html,"Tue, Nov 27, 2018",7:35p,REG,Morehead State,OVC,W,93,71,7,1,W 1,Ellis T. Johnson Arena,/cbb/schools/northern-kentucky/men/2019.html,@,/cbb/schools/morehead-state/men/2019.html,/cbb/conferences/ovc/men/2019.html,-7.73,
8,/cbb/boxscores/2018-11-30-19-northern-kentucky.html,"Fri, Nov 30, 2018",7:00p,REG,Maryland-Baltimore County,AEC,W,78,60,8,1,W 2,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/maryland-baltimore-county/men/2019.html,/cbb/conferences/america-east/men/2019.html,-5.85,
9,/cbb/boxscores/2018-12-04-19-cincinnati.html,"Tue, Dec 4, 2018",7:00p,REG,Cincinnati,AAC,L,65,78,8,2,L 1,Fifth Third Arena,/cbb/schools/northern-kentucky/men/2019.html,@,/cbb/schools/cincinnati/men/2019.html,/cbb/conferences/aac/men/2019.html,14.53,
10,/cbb/boxscores/2018-12-08-18-eastern-kentucky.html,"Sat, Dec 8, 2018",6:00p,REG,Eastern Kentucky,OVC,L,74,76,8,3,L 2,McBrayer Arena,/cbb/schools/northern-kentucky/men/2019.html,@,/cbb/schools/eastern-kentucky/men/2019.html,/cbb/conferences/ovc/men/2019.html,-7.40,
11,/cbb/boxscores/2018-12-16-19-northern-kentucky.html,"Sun, Dec 16, 2018",7:00p,REG,Miami (OH),MAC,W,72,66,9,3,W 1,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/miami-oh/men/2019.html,/cbb/conferences/mac/men/2019.html,0.77,
12,/cbb/boxscores/2018-12-20-19-northern-kentucky.html,"Thu, Dec 20, 2018",7:00p,REG,Northern Illinois,MAC,W,65,62,10,3,W 2,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/northern-illinois/men/2019.html,/cbb/conferences/mac/men/2019.html,2.58,
13,/cbb/boxscores/2018-12-28-19-northern-kentucky.html,"Fri, Dec 28, 2018",7:00p,REG,IUPUI,Horizon,W,92,77,11,3,W 3,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/iupui/men/2019.html,/cbb/conferences/horizon/men/2019.html,-2.72,
14,/cbb/boxscores/2018-12-30-18-northern-kentucky.html,"Sun, Dec 30, 2018",6:00p,REG,Illinois-Chicago,Horizon,W,73,58,12,3,W 4,BB&T Arena,/cbb/schools/northern-kentucky/men/2019.html,,/cbb/schools/illinois-chicago/men/2019.html,/cbb/conferences/horizon/men/2019.html,-3.15,
