,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2011-11-09-st-johns-ny.html,"Wed, Nov 9, 2011",REG,@,/cbb/schools/st-johns-ny/men/2012.html,St. John's (NY),/cbb/conferences/big-east/men/2012.html,Big East,2.63,L,73,78,0,1,L 1,Carnesecca Arena,/cbb/schools/lehigh/men/2012.html,
1,/cbb/boxscores/2011-11-12-iowa-state.html,"Sat, Nov 12, 2011",REG,@,/cbb/schools/iowa-state/men/2012.html,Iowa State,/cbb/conferences/big-12/men/2012.html,Big 12,13.32,L,77,86,0,2,L 2,James H. Hilton Coliseum,/cbb/schools/lehigh/men/2012.html,
2,/cbb/boxscores/2011-11-15-fairleigh-dickinson.html,"Tue, Nov 15, 2011",REG,@,/cbb/schools/fairleigh-dickinson/men/2012.html,FDU,/cbb/conferences/northeast/men/2012.html,NEC,-16.99,W,72,61,1,2,W 1,Rothman Center,/cbb/schools/lehigh/men/2012.html,
3,/cbb/boxscores/2011-11-18-lehigh.html,"Fri, Nov 18, 2011",REG,N,/cbb/schools/william-mary/men/2012.html,William & Mary,/cbb/conferences/colonial/men/2012.html,CAA,-10.79,W,82,57,2,2,W 2,Vines Center,/cbb/schools/lehigh/men/2012.html,
4,/cbb/boxscores/2011-11-19-liberty.html,"Sat, Nov 19, 2011",REG,@,/cbb/schools/liberty/men/2012.html,Liberty,/cbb/conferences/big-south/men/2012.html,Big South,-9.67,W,90,80,3,2,W 3,Vines Center,/cbb/schools/lehigh/men/2012.html,
5,/cbb/boxscores/2011-11-20-eastern-kentucky.html,"Sun, Nov 20, 2011",REG,N,/cbb/schools/eastern-kentucky/men/2012.html,Eastern Kentucky,/cbb/conferences/ovc/men/2012.html,OVC,-8.47,W,76,51,4,2,W 4,Vines Center,/cbb/schools/lehigh/men/2012.html,
6,/cbb/boxscores/2011-11-28-lehigh.html,"Mon, Nov 28, 2011",REG,,/cbb/schools/quinnipiac/men/2012.html,Quinnipiac,/cbb/conferences/northeast/men/2012.html,NEC,-2.01,W,86,75,5,2,W 5,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
7,/cbb/boxscores/2011-12-01-fordham.html,"Thu, Dec 1, 2011",REG,@,/cbb/schools/fordham/men/2012.html,Fordham,/cbb/conferences/atlantic-10/men/2012.html,A-10,-7.63,W,78,60,6,2,W 6,Rose Hill Gymnasium,/cbb/schools/lehigh/men/2012.html,
8,/cbb/boxscores/2011-12-03-cornell.html,"Sat, Dec 3, 2011",REG,@,/cbb/schools/cornell/men/2012.html,Cornell,/cbb/conferences/ivy/men/2012.html,Ivy,-4.05,L,79,81,6,3,L 1,Newman Arena,/cbb/schools/lehigh/men/2012.html,OT
9,/cbb/boxscores/2011-12-07-lehigh.html,"Wed, Dec 7, 2011",REG,,/cbb/schools/saint-francis-pa/men/2012.html,Saint Francis (PA),/cbb/conferences/northeast/men/2012.html,NEC,-13.18,W,71,50,7,3,W 1,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
10,/cbb/boxscores/2011-12-10-wagner.html,"Sat, Dec 10, 2011",REG,@,/cbb/schools/wagner/men/2012.html,Wagner,/cbb/conferences/northeast/men/2012.html,NEC,3.60,W,70,69,8,3,W 2,Spiro Sports Center,/cbb/schools/lehigh/men/2012.html,
11,/cbb/boxscores/2011-12-12-lehigh.html,"Mon, Dec 12, 2011",REG,,,Arcadia,,,,W,95,55,9,3,W 3,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
12,/cbb/boxscores/2011-12-22-michigan-state.html,"Thu, Dec 22, 2011",REG,@,/cbb/schools/michigan-state/men/2012.html,Michigan State,/cbb/conferences/big-ten/men/2012.html,Big Ten,21.32,L,81,90,9,4,L 1,Breslin Student Events Center,/cbb/schools/lehigh/men/2012.html,
13,/cbb/boxscores/2011-12-28-saint-peters.html,"Wed, Dec 28, 2011",REG,@,/cbb/schools/saint-peters/men/2012.html,Saint Peter's,/cbb/conferences/maac/men/2012.html,MAAC,-13.37,W,76,67,10,4,W 1,Yanitelli Center,/cbb/schools/lehigh/men/2012.html,
14,/cbb/boxscores/2011-12-31-bryant.html,"Sat, Dec 31, 2011",REG,@,/cbb/schools/bryant/men/2012.html,Bryant,/cbb/conferences/northeast/men/2012.html,NEC,-17.90,W,72,55,11,4,W 2,Chase Athletic Center,/cbb/schools/lehigh/men/2012.html,
15,/cbb/boxscores/2012-01-03-lehigh.html,"Tue, Jan 3, 2012",REG,,/cbb/schools/maryland-eastern-shore/men/2012.html,Maryland-Eastern Shore,/cbb/conferences/meac/men/2012.html,MEAC,-16.79,W,82,55,12,4,W 3,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
16,/cbb/boxscores/2012-01-07-holy-cross.html,"Sat, Jan 7, 2012",REG,@,/cbb/schools/holy-cross/men/2012.html,Holy Cross,/cbb/conferences/patriot/men/2012.html,Patriot,-6.02,L,78,84,12,5,L 1,Hart Recreation Center,/cbb/schools/lehigh/men/2012.html,
17,/cbb/boxscores/2012-01-11-lehigh.html,"Wed, Jan 11, 2012",REG,,/cbb/schools/american/men/2012.html,American,/cbb/conferences/patriot/men/2012.html,Patriot,-3.12,W,71,60,13,5,W 1,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
18,/cbb/boxscores/2012-01-14-colgate.html,"Sat, Jan 14, 2012",REG,@,/cbb/schools/colgate/men/2012.html,Colgate,/cbb/conferences/patriot/men/2012.html,Patriot,-14.91,W,78,56,14,5,W 2,Cotterell Court,/cbb/schools/lehigh/men/2012.html,
19,/cbb/boxscores/2012-01-18-lehigh.html,"Wed, Jan 18, 2012",REG,,/cbb/schools/bucknell/men/2012.html,Bucknell,/cbb/conferences/patriot/men/2012.html,Patriot,3.57,L,61,68,14,6,L 1,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
20,/cbb/boxscores/2012-01-22-lafayette.html,"Sun, Jan 22, 2012",REG,@,/cbb/schools/lafayette/men/2012.html,Lafayette,/cbb/conferences/patriot/men/2012.html,Patriot,-7.20,W,90,76,15,6,W 1,Kirby Sports Center,/cbb/schools/lehigh/men/2012.html,
21,/cbb/boxscores/2012-01-26-lehigh.html,"Thu, Jan 26, 2012",REG,,/cbb/schools/navy/men/2012.html,Navy,/cbb/conferences/patriot/men/2012.html,Patriot,-14.60,W,71,60,16,6,W 2,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
22,/cbb/boxscores/2012-01-29-lehigh.html,"Sun, Jan 29, 2012",REG,,/cbb/schools/army/men/2012.html,Army,/cbb/conferences/patriot/men/2012.html,Patriot,-11.26,W,83,64,17,6,W 3,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
23,/cbb/boxscores/2012-02-04-lehigh.html,"Sat, Feb 4, 2012",REG,,/cbb/schools/holy-cross/men/2012.html,Holy Cross,/cbb/conferences/patriot/men/2012.html,Patriot,-6.02,W,75,51,18,6,W 4,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
24,/cbb/boxscores/2012-02-09-american.html,"Thu, Feb 9, 2012",REG,@,/cbb/schools/american/men/2012.html,American,/cbb/conferences/patriot/men/2012.html,Patriot,-3.12,L,62,71,18,7,L 1,Bender Arena,/cbb/schools/lehigh/men/2012.html,
25,/cbb/boxscores/2012-02-11-lehigh.html,"Sat, Feb 11, 2012",REG,,/cbb/schools/colgate/men/2012.html,Colgate,/cbb/conferences/patriot/men/2012.html,Patriot,-14.91,W,89,69,19,7,W 1,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
26,/cbb/boxscores/2012-02-16-bucknell.html,"Thu, Feb 16, 2012",REG,@,/cbb/schools/bucknell/men/2012.html,Bucknell,/cbb/conferences/patriot/men/2012.html,Patriot,3.57,W,56,53,20,7,W 2,Sojka Pavilion,/cbb/schools/lehigh/men/2012.html,
27,/cbb/boxscores/2012-02-18-lehigh.html,"Sat, Feb 18, 2012",REG,,/cbb/schools/lafayette/men/2012.html,Lafayette,/cbb/conferences/patriot/men/2012.html,Patriot,-7.20,W,72,53,21,7,W 3,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
28,/cbb/boxscores/2012-02-22-navy.html,"Wed, Feb 22, 2012",REG,@,/cbb/schools/navy/men/2012.html,Navy,/cbb/conferences/patriot/men/2012.html,Patriot,-14.60,W,58,41,22,7,W 4,Alumni Hall,/cbb/schools/lehigh/men/2012.html,
29,/cbb/boxscores/2012-02-25-army.html,"Sat, Feb 25, 2012",REG,@,/cbb/schools/army/men/2012.html,Army,/cbb/conferences/patriot/men/2012.html,Patriot,-11.26,W,74,72,23,7,W 5,Christl Arena,/cbb/schools/lehigh/men/2012.html,OT
30,/cbb/boxscores/2012-02-29-lehigh.html,"Wed, Feb 29, 2012",CTOURN,,/cbb/schools/colgate/men/2012.html,Colgate,/cbb/conferences/patriot/men/2012.html,Patriot,-14.91,W,70,57,24,7,W 6,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
31,/cbb/boxscores/2012-03-03-lehigh.html,"Sat, Mar 3, 2012",CTOURN,,/cbb/schools/american/men/2012.html,American,/cbb/conferences/patriot/men/2012.html,Patriot,-3.12,W,85,66,25,7,W 7,Stabler Arena,/cbb/schools/lehigh/men/2012.html,
32,/cbb/boxscores/2012-03-07-bucknell.html,"Wed, Mar 7, 2012",CTOURN,@,/cbb/schools/bucknell/men/2012.html,Bucknell,/cbb/conferences/patriot/men/2012.html,Patriot,3.57,W,82,77,26,7,W 8,Sojka Pavilion,/cbb/schools/lehigh/men/2012.html,
33,/cbb/boxscores/2012-03-16-duke.html,"Fri, Mar 16, 2012",NCAA,N,/cbb/schools/duke/men/2012.html,Duke,/cbb/conferences/acc/men/2012.html,ACC,17.05,W,75,70,27,7,W 9,Greensboro Coliseum,/cbb/schools/lehigh/men/2012.html,
34,/cbb/boxscores/2012-03-18-lehigh.html,"Sun, Mar 18, 2012",NCAA,N,/cbb/schools/xavier/men/2012.html,Xavier,/cbb/conferences/atlantic-10/men/2012.html,A-10,9.59,L,58,70,27,8,L 1,Greensboro Coliseum,/cbb/schools/lehigh/men/2012.html,
