,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2011-11-11-marquette.html,"Fri, Nov 11, 2011",REG,/cbb/schools/mount-st-marys/men/2012.html,Mount St. Mary's,/cbb/conferences/northeast/men/2012.html,NEC,-11.72,W,91,37,1,0,W 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
1,/cbb/boxscores/2011-11-14-marquette.html,"Mon, Nov 14, 2011",REG,/cbb/schools/norfolk-state/men/2012.html,Norfolk State,/cbb/conferences/meac/men/2012.html,MEAC,-3.68,W,99,68,2,0,W 2,Bradley Center,/cbb/schools/marquette/men/2012.html,
2,/cbb/boxscores/2011-11-18-marquette.html,"Fri, Nov 18, 2011",REG,/cbb/schools/winthrop/men/2012.html,Winthrop,/cbb/conferences/big-south/men/2012.html,Big South,-7.64,W,95,73,3,0,W 3,Virgin Islands Sport & Fitness Center,/cbb/schools/marquette/men/2012.html,N
3,/cbb/boxscores/2011-11-20-marquette.html,"Sun, Nov 20, 2011",REG,/cbb/schools/mississippi/men/2012.html,Mississippi,/cbb/conferences/sec/men/2012.html,SEC,6.53,W,96,66,4,0,W 4,Virgin Islands Sport & Fitness Center,/cbb/schools/marquette/men/2012.html,N
4,/cbb/boxscores/2011-11-21-marquette.html,"Mon, Nov 21, 2011",REG,/cbb/schools/norfolk-state/men/2012.html,Norfolk State,/cbb/conferences/meac/men/2012.html,MEAC,-3.68,W,59,57,5,0,W 5,Virgin Islands Sport & Fitness Center,/cbb/schools/marquette/men/2012.html,N
5,/cbb/boxscores/2011-11-28-marquette.html,"Mon, Nov 28, 2011",REG,/cbb/schools/jacksonville/men/2012.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2012.html,A-Sun,-7.30,W,88,56,6,0,W 6,Bradley Center,/cbb/schools/marquette/men/2012.html,
6,/cbb/boxscores/2011-12-03-wisconsin.html,"Sat, Dec 3, 2011",REG,/cbb/schools/wisconsin/men/2012.html,Wisconsin,/cbb/conferences/big-ten/men/2012.html,Big Ten,19.04,W,61,54,7,0,W 7,Kohl Center,/cbb/schools/marquette/men/2012.html,@
7,/cbb/boxscores/2011-12-06-marquette.html,"Tue, Dec 6, 2011",REG,/cbb/schools/washington/men/2012.html,Washington,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.79,W,79,77,8,0,W 8,Madison Square Garden (IV),/cbb/schools/marquette/men/2012.html,N
8,/cbb/boxscores/2011-12-10-marquette.html,"Sat, Dec 10, 2011",REG,/cbb/schools/green-bay/men/2012.html,Green Bay,/cbb/conferences/horizon/men/2012.html,Horizon,-2.32,W,79,61,9,0,W 9,Bradley Center,/cbb/schools/marquette/men/2012.html,
9,/cbb/boxscores/2011-12-17-marquette.html,"Sat, Dec 17, 2011",REG,/cbb/schools/northern-colorado/men/2012.html,Northern Colorado,/cbb/conferences/big-sky/men/2012.html,Big Sky,-6.23,W,93,72,10,0,W 10,Bradley Center,/cbb/schools/marquette/men/2012.html,
10,/cbb/boxscores/2011-12-19-louisiana-state.html,"Mon, Dec 19, 2011",REG,/cbb/schools/louisiana-state/men/2012.html,Louisiana State,/cbb/conferences/sec/men/2012.html,SEC,6.66,L,59,67,10,1,L 1,Maravich Assembly Center,/cbb/schools/marquette/men/2012.html,@
11,/cbb/boxscores/2011-12-22-marquette.html,"Thu, Dec 22, 2011",REG,/cbb/schools/milwaukee/men/2012.html,Milwaukee,/cbb/conferences/horizon/men/2012.html,Horizon,0.53,W,64,50,11,1,W 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
12,/cbb/boxscores/2011-12-29-marquette.html,"Thu, Dec 29, 2011",REG,/cbb/schools/vanderbilt/men/2012.html,Vanderbilt,/cbb/conferences/sec/men/2012.html,SEC,15.71,L,57,74,11,2,L 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
13,/cbb/boxscores/2012-01-01-marquette.html,"Sun, Jan 1, 2012",REG,/cbb/schools/villanova/men/2012.html,Villanova,/cbb/conferences/big-east/men/2012.html,Big East,7.89,W,81,77,12,2,W 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
14,/cbb/boxscores/2012-01-04-georgetown.html,"Wed, Jan 4, 2012",REG,/cbb/schools/georgetown/men/2012.html,Georgetown,/cbb/conferences/big-east/men/2012.html,Big East,16.81,L,70,73,12,3,L 1,Verizon Center,/cbb/schools/marquette/men/2012.html,@
15,/cbb/boxscores/2012-01-07-syracuse.html,"Sat, Jan 7, 2012",REG,/cbb/schools/syracuse/men/2012.html,Syracuse,/cbb/conferences/big-east/men/2012.html,Big East,21.12,L,66,73,12,4,L 2,Carrier Dome,/cbb/schools/marquette/men/2012.html,@
16,/cbb/boxscores/2012-01-11-marquette.html,"Wed, Jan 11, 2012",REG,/cbb/schools/st-johns-ny/men/2012.html,St. John's (NY),/cbb/conferences/big-east/men/2012.html,Big East,2.63,W,83,64,13,4,W 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
17,/cbb/boxscores/2012-01-14-marquette.html,"Sat, Jan 14, 2012",REG,/cbb/schools/pittsburgh/men/2012.html,Pittsburgh,/cbb/conferences/big-east/men/2012.html,Big East,9.43,W,62,57,14,4,W 2,Bradley Center,/cbb/schools/marquette/men/2012.html,
18,/cbb/boxscores/2012-01-16-marquette.html,"Mon, Jan 16, 2012",REG,/cbb/schools/louisville/men/2012.html,Louisville,/cbb/conferences/big-east/men/2012.html,Big East,16.19,W,74,63,15,4,W 3,Bradley Center,/cbb/schools/marquette/men/2012.html,
19,/cbb/boxscores/2012-01-21-providence.html,"Sat, Jan 21, 2012",REG,/cbb/schools/providence/men/2012.html,Providence,/cbb/conferences/big-east/men/2012.html,Big East,4.16,W,79,72,16,4,W 4,Dunkin Donuts Center,/cbb/schools/marquette/men/2012.html,@
20,/cbb/boxscores/2012-01-24-marquette.html,"Tue, Jan 24, 2012",REG,/cbb/schools/south-florida/men/2012.html,South Florida,/cbb/conferences/big-east/men/2012.html,Big East,9.20,W,67,47,17,4,W 5,Bradley Center,/cbb/schools/marquette/men/2012.html,
21,/cbb/boxscores/2012-01-28-villanova.html,"Sat, Jan 28, 2012",REG,/cbb/schools/villanova/men/2012.html,Villanova,/cbb/conferences/big-east/men/2012.html,Big East,7.89,W,82,78,18,4,W 6,Wells Fargo Center,/cbb/schools/marquette/men/2012.html,@
22,/cbb/boxscores/2012-01-31-marquette.html,"Tue, Jan 31, 2012",REG,/cbb/schools/seton-hall/men/2012.html,Seton Hall,/cbb/conferences/big-east/men/2012.html,Big East,10.23,W,66,59,19,4,W 7,Bradley Center,/cbb/schools/marquette/men/2012.html,
23,/cbb/boxscores/2012-02-04-notre-dame.html,"Sat, Feb 4, 2012",REG,/cbb/schools/notre-dame/men/2012.html,Notre Dame,/cbb/conferences/big-east/men/2012.html,Big East,11.18,L,59,76,19,5,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/marquette/men/2012.html,@
24,/cbb/boxscores/2012-02-06-depaul.html,"Mon, Feb 6, 2012",REG,/cbb/schools/depaul/men/2012.html,DePaul,/cbb/conferences/big-east/men/2012.html,Big East,1.99,W,89,76,20,5,W 1,Allstate Arena,/cbb/schools/marquette/men/2012.html,@
25,/cbb/boxscores/2012-02-11-marquette.html,"Sat, Feb 11, 2012",REG,/cbb/schools/cincinnati/men/2012.html,Cincinnati,/cbb/conferences/big-east/men/2012.html,Big East,12.93,W,95,78,21,5,W 2,Bradley Center,/cbb/schools/marquette/men/2012.html,
26,/cbb/boxscores/2012-02-18-connecticut.html,"Sat, Feb 18, 2012",REG,/cbb/schools/connecticut/men/2012.html,Connecticut,/cbb/conferences/big-east/men/2012.html,Big East,12.27,W,79,64,22,5,W 3,XL Center,/cbb/schools/marquette/men/2012.html,@
27,/cbb/boxscores/2012-02-22-marquette.html,"Wed, Feb 22, 2012",REG,/cbb/schools/rutgers/men/2012.html,Rutgers,/cbb/conferences/big-east/men/2012.html,Big East,5.42,W,82,65,23,5,W 4,Bradley Center,/cbb/schools/marquette/men/2012.html,
28,/cbb/boxscores/2012-02-24-west-virginia.html,"Fri, Feb 24, 2012",REG,/cbb/schools/west-virginia/men/2012.html,West Virginia,/cbb/conferences/big-east/men/2012.html,Big East,12.13,W,61,60,24,5,W 5,WVU Coliseum,/cbb/schools/marquette/men/2012.html,@
29,/cbb/boxscores/2012-02-29-cincinnati.html,"Wed, Feb 29, 2012",REG,/cbb/schools/cincinnati/men/2012.html,Cincinnati,/cbb/conferences/big-east/men/2012.html,Big East,12.93,L,61,72,24,6,L 1,Fifth Third Arena,/cbb/schools/marquette/men/2012.html,@
30,/cbb/boxscores/2012-03-03-marquette.html,"Sat, Mar 3, 2012",REG,/cbb/schools/georgetown/men/2012.html,Georgetown,/cbb/conferences/big-east/men/2012.html,Big East,16.81,W,83,69,25,6,W 1,Bradley Center,/cbb/schools/marquette/men/2012.html,
31,/cbb/boxscores/2012-03-08-louisville.html,"Thu, Mar 8, 2012",CTOURN,/cbb/schools/louisville/men/2012.html,Louisville,/cbb/conferences/big-east/men/2012.html,Big East,16.19,L,71,84,25,7,L 1,,/cbb/schools/marquette/men/2012.html,N
32,/cbb/boxscores/2012-03-15-brigham-young.html,"Thu, Mar 15, 2012",NCAA,/cbb/schools/brigham-young/men/2012.html,Brigham Young,/cbb/conferences/wcc/men/2012.html,WCC,11.25,W,88,68,26,7,W 1,KFC Yum! Center,/cbb/schools/marquette/men/2012.html,N
33,/cbb/boxscores/2012-03-17-marquette.html,"Sat, Mar 17, 2012",NCAA,/cbb/schools/murray-state/men/2012.html,Murray State,/cbb/conferences/ovc/men/2012.html,OVC,8.74,W,62,53,27,7,W 2,KFC Yum! Center,/cbb/schools/marquette/men/2012.html,N
34,/cbb/boxscores/2012-03-22-florida.html,"Thu, Mar 22, 2012",NCAA,/cbb/schools/florida/men/2012.html,Florida,/cbb/conferences/sec/men/2012.html,SEC,18.25,L,58,68,27,8,L 1,US Airways Center,/cbb/schools/marquette/men/2012.html,N
