,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2011-11-11-michigan-state.html,"Fri, Nov 11, 2011",REG,N,/cbb/schools/north-carolina/men/2012.html,North Carolina,/cbb/conferences/acc/men/2012.html,ACC,21.34,L,55,67,0,1,L 1,USS Carl Vinson,/cbb/schools/michigan-state/men/2012.html,
1,/cbb/boxscores/2011-11-15-duke.html,"Tue, Nov 15, 2011",REG,N,/cbb/schools/duke/men/2012.html,Duke,/cbb/conferences/acc/men/2012.html,ACC,17.05,L,69,74,0,2,L 2,,/cbb/schools/michigan-state/men/2012.html,
2,/cbb/boxscores/2011-11-18-michigan-state.html,"Fri, Nov 18, 2011",REG,,/cbb/schools/texas-southern/men/2012.html,Texas Southern,/cbb/conferences/swac/men/2012.html,SWAC,-10.26,W,76,41,1,2,W 1,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
3,/cbb/boxscores/2011-11-20-michigan-state.html,"Sun, Nov 20, 2011",REG,,/cbb/schools/arkansas-little-rock/men/2012.html,Little Rock,/cbb/conferences/sun-belt/men/2012.html,Sun Belt,-1.94,W,69,47,2,2,W 2,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
4,/cbb/boxscores/2011-11-23-michigan-state.html,"Wed, Nov 23, 2011",REG,,/cbb/schools/milwaukee/men/2012.html,Milwaukee,/cbb/conferences/horizon/men/2012.html,Horizon,0.53,W,68,55,3,2,W 3,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
5,/cbb/boxscores/2011-11-27-eastern-michigan.html,"Sun, Nov 27, 2011",REG,@,/cbb/schools/eastern-michigan/men/2012.html,Eastern Michigan,/cbb/conferences/mac/men/2012.html,MAC,-7.90,W,72,40,4,2,W 4,Convocation Center,/cbb/schools/michigan-state/men/2012.html,
6,/cbb/boxscores/2011-11-30-michigan-state.html,"Wed, Nov 30, 2011",REG,,/cbb/schools/florida-state/men/2012.html,Florida State,/cbb/conferences/acc/men/2012.html,ACC,14.53,W,65,49,5,2,W 5,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
7,/cbb/boxscores/2011-12-04-michigan-state.html,"Sun, Dec 4, 2011",REG,,,Omaha,,,,W,110,68,6,2,W 6,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
8,/cbb/boxscores/2011-12-07-michigan-state.html,"Wed, Dec 7, 2011",REG,,/cbb/schools/central-connecticut-state/men/2012.html,Central Connecticut State,/cbb/conferences/northeast/men/2012.html,NEC,-5.36,W,89,69,7,2,W 7,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
9,/cbb/boxscores/2011-12-10-gonzaga.html,"Sat, Dec 10, 2011",REG,@,/cbb/schools/gonzaga/men/2012.html,Gonzaga,/cbb/conferences/wcc/men/2012.html,WCC,13.86,W,74,67,8,2,W 8,McCarthey Athletic Center,/cbb/schools/michigan-state/men/2012.html,
10,/cbb/boxscores/2011-12-17-michigan-state.html,"Sat, Dec 17, 2011",REG,,/cbb/schools/bowling-green-state/men/2012.html,Bowling Green State,/cbb/conferences/mac/men/2012.html,MAC,1.23,W,74,60,9,2,W 9,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
11,/cbb/boxscores/2011-12-19-michigan-state.html,"Mon, Dec 19, 2011",REG,,/cbb/schools/missouri-kansas-city/men/2012.html,Kansas City,/cbb/conferences/summit/men/2012.html,Summit,-8.82,W,89,54,10,2,W 10,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
12,/cbb/boxscores/2011-12-22-michigan-state.html,"Thu, Dec 22, 2011",REG,,/cbb/schools/lehigh/men/2012.html,Lehigh,/cbb/conferences/patriot/men/2012.html,Patriot,4.27,W,90,81,11,2,W 11,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
13,/cbb/boxscores/2011-12-28-michigan-state.html,"Wed, Dec 28, 2011",REG,,/cbb/schools/indiana/men/2012.html,Indiana,/cbb/conferences/big-ten/men/2012.html,Big Ten,18.63,W,80,65,12,2,W 12,Breslin Student Events Center,/cbb/schools/michigan-state/men/2012.html,
14,/cbb/boxscores/2011-12-31-nebraska.html,"Sat, Dec 31, 2011",REG,@,/cbb/schools/nebraska/men/2012.html,Nebraska,/cbb/conferences/big-ten/men/2012.html,Big Ten,3.52,W,68,55,13,2,W 13,Bob Devaney Sports Center,/cbb/schools/michigan-state/men/2012.html,
