,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2011-11-11-harvard.html,"Fri, Nov 11, 2011",REG,Massachusetts Institute of Technology,,W,76,49,1,0,W 1,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,,,,
1,/cbb/boxscores/2011-11-15-holy-cross.html,"Tue, Nov 15, 2011",REG,Holy Cross,Patriot,W,73,64,2,0,W 2,Hart Recreation Center,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/holy-cross/men/2012.html,/cbb/conferences/patriot/men/2012.html,-6.02,
2,/cbb/boxscores/2011-11-19-loyola-marymount.html,"Sat, Nov 19, 2011",REG,Loyola Marymount,WCC,W,77,67,3,0,W 3,Gersten Pavilion,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/loyola-marymount/men/2012.html,/cbb/conferences/wcc/men/2012.html,2.20,
3,/cbb/boxscores/2011-11-24-harvard.html,"Thu, Nov 24, 2011",REG,Utah,Pac-12,W,75,47,4,0,W 4,Imperial Arena at Atlantis Resort,/cbb/schools/harvard/men/2012.html,N,/cbb/schools/utah/men/2012.html,/cbb/conferences/pac-12/men/2012.html,-9.31,
4,/cbb/boxscores/2011-11-25-florida-state.html,"Fri, Nov 25, 2011",REG,Florida State,ACC,W,46,41,5,0,W 5,Imperial Arena at Atlantis Resort,/cbb/schools/harvard/men/2012.html,N,/cbb/schools/florida-state/men/2012.html,/cbb/conferences/acc/men/2012.html,14.53,
5,/cbb/boxscores/2011-11-26-central-florida.html,"Sat, Nov 26, 2011",REG,UCF,CUSA,W,59,49,6,0,W 6,Imperial Arena at Atlantis Resort,/cbb/schools/harvard/men/2012.html,N,/cbb/schools/central-florida/men/2012.html,/cbb/conferences/cusa/men/2012.html,4.33,
6,/cbb/boxscores/2011-12-01-vermont.html,"Thu, Dec 1, 2011",REG,Vermont,AEC,W,55,48,7,0,W 7,Roy L. Patrick Gymnasium,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/vermont/men/2012.html,/cbb/conferences/america-east/men/2012.html,0.98,
7,/cbb/boxscores/2011-12-04-harvard.html,"Sun, Dec 4, 2011",REG,Seattle,Ind,W,80,70,8,0,W 8,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/seattle/men/2012.html,/cbb/conferences/independent/men/2012.html,-4.18,
8,/cbb/boxscores/2011-12-08-connecticut.html,"Thu, Dec 8, 2011",REG,Connecticut,Big East,L,53,67,8,1,L 1,Harry A. Gampel Pavilion,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/connecticut/men/2012.html,/cbb/conferences/big-east/men/2012.html,12.27,
9,/cbb/boxscores/2011-12-10-boston-university.html,"Sat, Dec 10, 2011",REG,Boston University,AEC,W,76,52,9,1,W 1,Agganis Arena,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/boston-university/men/2012.html,/cbb/conferences/america-east/men/2012.html,-3.74,
10,/cbb/boxscores/2011-12-22-harvard.html,"Thu, Dec 22, 2011",REG,Florida Atlantic,Sun Belt,W,63,51,10,1,W 2,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/florida-atlantic/men/2012.html,/cbb/conferences/sun-belt/men/2012.html,-2.58,
11,/cbb/boxscores/2011-12-29-boston-college.html,"Thu, Dec 29, 2011",REG,Boston College,ACC,W,67,46,11,1,W 3,Silvio O. Conte Forum,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/boston-college/men/2012.html,/cbb/conferences/acc/men/2012.html,-4.54,
12,/cbb/boxscores/2011-12-31-harvard.html,"Sat, Dec 31, 2011",REG,Saint Joseph's,A-10,W,74,69,12,1,W 4,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/saint-josephs/men/2012.html,/cbb/conferences/atlantic-10/men/2012.html,8.25,
13,/cbb/boxscores/2012-01-03-fordham.html,"Tue, Jan 3, 2012",REG,Fordham,A-10,L,54,60,12,2,L 1,Rose Hill Gymnasium,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/fordham/men/2012.html,/cbb/conferences/atlantic-10/men/2012.html,-7.63,
14,/cbb/boxscores/2012-01-07-harvard.html,"Sat, Jan 7, 2012",REG,Dartmouth,Ivy,W,63,47,13,2,W 1,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/dartmouth/men/2012.html,/cbb/conferences/ivy/men/2012.html,-10.07,
15,/cbb/boxscores/2012-01-10-monmouth.html,"Tue, Jan 10, 2012",REG,Monmouth,NEC,W,70,61,14,2,W 2,Multipurpose Activity Center,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/monmouth/men/2012.html,/cbb/conferences/northeast/men/2012.html,-11.93,
16,/cbb/boxscores/2012-01-14-harvard.html,"Sat, Jan 14, 2012",REG,George Washington,A-10,W,69,48,15,2,W 3,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/george-washington/men/2012.html,/cbb/conferences/atlantic-10/men/2012.html,-0.63,
17,/cbb/boxscores/2012-01-21-dartmouth.html,"Sat, Jan 21, 2012",REG,Dartmouth,Ivy,W,54,38,16,2,W 4,Leede Arena,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/dartmouth/men/2012.html,/cbb/conferences/ivy/men/2012.html,-10.07,
18,/cbb/boxscores/2012-01-27-yale.html,"Fri, Jan 27, 2012",REG,Yale,Ivy,W,65,35,17,2,W 5,John J. Lee Amphitheater,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/yale/men/2012.html,/cbb/conferences/ivy/men/2012.html,-1.37,
19,/cbb/boxscores/2012-01-28-brown.html,"Sat, Jan 28, 2012",REG,Brown,Ivy,W,68,59,18,2,W 6,Pizzitola Sports Center,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/brown/men/2012.html,/cbb/conferences/ivy/men/2012.html,-12.52,
20,/cbb/boxscores/2012-02-03-harvard.html,"Fri, Feb 3, 2012",REG,Cornell,Ivy,W,71,60,19,2,W 7,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/cornell/men/2012.html,/cbb/conferences/ivy/men/2012.html,-4.05,
21,/cbb/boxscores/2012-02-04-harvard.html,"Sat, Feb 4, 2012",REG,Columbia,Ivy,W,57,52,20,2,W 8,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/columbia/men/2012.html,/cbb/conferences/ivy/men/2012.html,-2.90,
22,/cbb/boxscores/2012-02-10-pennsylvania.html,"Fri, Feb 10, 2012",REG,Pennsylvania,Ivy,W,56,50,21,2,W 9,The Palestra,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/pennsylvania/men/2012.html,/cbb/conferences/ivy/men/2012.html,1.12,
23,/cbb/boxscores/2012-02-11-princeton.html,"Sat, Feb 11, 2012",REG,Princeton,Ivy,L,62,70,21,3,L 1,Jadwin Gymnasium,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/princeton/men/2012.html,/cbb/conferences/ivy/men/2012.html,2.57,
24,/cbb/boxscores/2012-02-17-harvard.html,"Fri, Feb 17, 2012",REG,Brown,Ivy,W,69,42,22,3,W 1,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/brown/men/2012.html,/cbb/conferences/ivy/men/2012.html,-12.52,
25,/cbb/boxscores/2012-02-18-harvard.html,"Sat, Feb 18, 2012",REG,Yale,Ivy,W,66,51,23,3,W 2,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/yale/men/2012.html,/cbb/conferences/ivy/men/2012.html,-1.37,
26,/cbb/boxscores/2012-02-24-harvard.html,"Fri, Feb 24, 2012",REG,Princeton,Ivy,W,67,64,24,3,W 3,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/princeton/men/2012.html,/cbb/conferences/ivy/men/2012.html,2.57,
27,/cbb/boxscores/2012-02-25-harvard.html,"Sat, Feb 25, 2012",REG,Pennsylvania,Ivy,L,54,55,24,4,L 1,Lavietes Pavilion,/cbb/schools/harvard/men/2012.html,,/cbb/schools/pennsylvania/men/2012.html,/cbb/conferences/ivy/men/2012.html,1.12,
28,/cbb/boxscores/2012-03-02-columbia.html,"Fri, Mar 2, 2012",REG,Columbia,Ivy,W,77,70,25,4,W 1,Levien Gymnasium,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/columbia/men/2012.html,/cbb/conferences/ivy/men/2012.html,-2.90,OT
29,/cbb/boxscores/2012-03-03-cornell.html,"Sat, Mar 3, 2012",REG,Cornell,Ivy,W,67,63,26,4,W 2,Newman Arena,/cbb/schools/harvard/men/2012.html,@,/cbb/schools/cornell/men/2012.html,/cbb/conferences/ivy/men/2012.html,-4.05,
30,/cbb/boxscores/2012-03-15-harvard.html,"Thu, Mar 15, 2012",NCAA,Vanderbilt,SEC,L,70,79,26,5,L 1,University Arena,/cbb/schools/harvard/men/2012.html,N,/cbb/schools/vanderbilt/men/2012.html,/cbb/conferences/sec/men/2012.html,15.71,
