,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
10,/cbb/boxscores/2011-12-19-arizona-state.html,"Mon, Dec 19, 2011",REG,Arizona State,Pac-12,W,64,61,9,2,W 5,Wells Fargo Arena,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/arizona-state/men/2012.html,/cbb/conferences/pac-12/men/2012.html,-1.01,
11,/cbb/boxscores/2011-12-22-southern-mississippi.html,"Thu, Dec 22, 2011",REG,South Florida,Big East,W,53,51,10,2,W 6,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/south-florida/men/2012.html,/cbb/conferences/big-east/men/2012.html,9.20,
12,/cbb/boxscores/2011-12-27-southern-mississippi.html,"Tue, Dec 27, 2011",REG,Belhaven (MS),,W,93,48,11,2,W 7,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,,,,
13,/cbb/boxscores/2011-12-29-southern-mississippi.html,"Thu, Dec 29, 2011",REG,Alcorn State,SWAC,W,80,49,12,2,W 8,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/alcorn-state/men/2012.html,/cbb/conferences/swac/men/2012.html,-19.57,
14,/cbb/boxscores/2011-12-31-mcneese-state.html,"Sat, Dec 31, 2011",REG,McNeese State,Southland,W,65,56,13,2,W 9,Burton Coliseum,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/mcneese-state/men/2012.html,/cbb/conferences/southland/men/2012.html,-6.26,
15,/cbb/boxscores/2012-01-04-southern-mississippi.html,"Wed, Jan 4, 2012",REG,East Carolina,CUSA,W,78,76,14,2,W 10,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/east-carolina/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.42,
16,/cbb/boxscores/2012-01-07-tulane.html,"Sat, Jan 7, 2012",REG,Tulane,CUSA,W,71,66,15,2,W 11,Avron B. Fogelman Arena,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/tulane/men/2012.html,/cbb/conferences/cusa/men/2012.html,-0.12,OT
17,/cbb/boxscores/2012-01-11-memphis.html,"Wed, Jan 11, 2012",REG,Memphis,CUSA,L,58,60,15,3,L 1,FedExForum,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/memphis/men/2012.html,/cbb/conferences/cusa/men/2012.html,16.86,
18,/cbb/boxscores/2012-01-14-southern-mississippi.html,"Sat, Jan 14, 2012",REG,UAB,CUSA,W,59,55,16,3,W 1,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/alabama-birmingham/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.61,
19,/cbb/boxscores/2012-01-21-southern-mississippi.html,"Sat, Jan 21, 2012",REG,Marshall,CUSA,W,67,63,17,3,W 2,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/marshall/men/2012.html,/cbb/conferences/cusa/men/2012.html,7.00,
20,/cbb/boxscores/2012-01-25-east-carolina.html,"Wed, Jan 25, 2012",REG,East Carolina,CUSA,W,72,60,18,3,W 3,Williams Arena at Minges Coliseum,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/east-carolina/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.42,
21,/cbb/boxscores/2012-01-28-central-florida.html,"Sat, Jan 28, 2012",REG,UCF,CUSA,W,78,65,19,3,W 4,New UCF Arena,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/central-florida/men/2012.html,/cbb/conferences/cusa/men/2012.html,4.33,
22,/cbb/boxscores/2012-02-01-southern-mississippi.html,"Wed, Feb 1, 2012",REG,Memphis,CUSA,W,75,72,20,3,W 5,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/memphis/men/2012.html,/cbb/conferences/cusa/men/2012.html,16.86,
23,/cbb/boxscores/2012-02-08-alabama-birmingham.html,"Wed, Feb 8, 2012",REG,UAB,CUSA,L,61,71,20,4,L 1,Bartow Arena,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/alabama-birmingham/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.61,
24,/cbb/boxscores/2012-02-11-southern-mississippi.html,"Sat, Feb 11, 2012",REG,UCF,CUSA,W,78,74,21,4,W 1,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/central-florida/men/2012.html,/cbb/conferences/cusa/men/2012.html,4.33,
25,/cbb/boxscores/2012-02-15-southern-mississippi.html,"Wed, Feb 15, 2012",REG,Tulsa,CUSA,W,77,69,22,4,W 2,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/tulsa/men/2012.html,/cbb/conferences/cusa/men/2012.html,5.82,OT
26,/cbb/boxscores/2012-02-18-houston.html,"Sat, Feb 18, 2012",REG,Houston,CUSA,L,71,73,22,5,L 1,Hofheinz Pavilion,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/houston/men/2012.html,/cbb/conferences/cusa/men/2012.html,0.04,
27,/cbb/boxscores/2012-02-22-texas-el-paso.html,"Wed, Feb 22, 2012",REG,UTEP,CUSA,L,68,76,22,6,L 2,Don Haskins Center,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/texas-el-paso/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.92,2OT
28,/cbb/boxscores/2012-02-25-southern-mississippi.html,"Sat, Feb 25, 2012",REG,Rice,CUSA,W,58,56,23,6,W 1,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/rice/men/2012.html,/cbb/conferences/cusa/men/2012.html,1.42,
29,/cbb/boxscores/2012-02-29-southern-mississippi.html,"Wed, Feb 29, 2012",REG,Southern Methodist,CUSA,W,67,60,24,6,W 2,Reed Green Coliseum,/cbb/schools/southern-mississippi/men/2012.html,,/cbb/schools/southern-methodist/men/2012.html,/cbb/conferences/cusa/men/2012.html,-1.26,
30,/cbb/boxscores/2012-03-03-marshall.html,"Sat, Mar 3, 2012",REG,Marshall,CUSA,L,75,79,24,7,L 1,Cam Henderson Center,/cbb/schools/southern-mississippi/men/2012.html,@,/cbb/schools/marshall/men/2012.html,/cbb/conferences/cusa/men/2012.html,7.00,
31,/cbb/boxscores/2012-03-08-east-carolina.html,"Thu, Mar 8, 2012",CTOURN,East Carolina,CUSA,W,81,78,25,7,W 1,FedExForum,/cbb/schools/southern-mississippi/men/2012.html,N,/cbb/schools/east-carolina/men/2012.html,/cbb/conferences/cusa/men/2012.html,2.42,OT
32,/cbb/boxscores/2012-03-09-marshall.html,"Fri, Mar 9, 2012",CTOURN,Marshall,CUSA,L,62,73,25,8,L 1,FedExForum,/cbb/schools/southern-mississippi/men/2012.html,N,/cbb/schools/marshall/men/2012.html,/cbb/conferences/cusa/men/2012.html,7.00,
33,/cbb/boxscores/2012-03-15-kansas-state.html,"Thu, Mar 15, 2012",NCAA,Kansas State,Big 12,L,64,70,25,9,L 2,Consol Energy Center,/cbb/schools/southern-mississippi/men/2012.html,N,/cbb/schools/kansas-state/men/2012.html,/cbb/conferences/big-12/men/2012.html,14.47,
