,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
10,Arizona State,/cbb/schools/arizona-state/men/2012.html,False,31,10,21,.323,-1.01,4.31,6,12,7,10,2,7,1891,2056,63.4,96.3,.413,.345,.549,49.2,57.6,8.8,11.7,.517,22.7,29.6,.279,63.4,104.7,.383,.353,.535,50.8,60.1,11.7,8.5,.496,15.4,32.6,.272
11,Arkansas,/cbb/schools/arkansas/men/2012.html,False,32,18,14,.563,5.76,3.63,6,10,17,3,1,9,2299,2231,70.2,102.4,.372,.312,.525,44.6,53.6,11.8,12.8,.490,15.9,31.5,.257,70.2,99.4,.368,.320,.520,55.4,50.6,7.9,12.0,.486,19.5,40.6,.249
12,Arkansas State,/cbb/schools/arkansas-state/men/2012.html,False,34,14,20,.412,-3.18,-0.52,6,10,10,5,2,14,2198,2239,64.1,100.1,.416,.269,.518,49.1,43.0,9.6,6.0,.482,17.8,34.6,.278,64.1,101.9,.275,.295,.536,50.9,47.6,10.6,10.1,.511,17.5,33.9,.189
13,Arkansas-Pine Bluff,/cbb/schools/arkansas-pine-bluff/men/2012.html,False,33,11,22,.333,-16.77,-8.34,9,9,6,3,3,15,2013,2291,66.3,91.7,.421,.284,.491,45.7,52.1,10.5,11.3,.455,19.3,31.5,.268,66.3,104.4,.423,.345,.534,54.3,54.9,11.3,9.2,.507,18.0,38.7,.268
14,Army,/cbb/schools/army/men/2012.html,False,30,12,18,.400,-11.26,-7.16,5,9,9,6,3,11,2027,2091,69.4,96.1,.371,.417,.536,44.4,59.4,8.8,5.3,.496,19.8,24.3,.269,69.4,99.1,.357,.386,.540,55.6,54.3,9.2,9.2,.510,19.8,33.4,.243
15,Auburn,/cbb/schools/auburn/men/2012.html,False,31,15,16,.484,2.52,3.84,5,11,14,3,1,10,1942,1983,65.0,95.2,.364,.310,.496,47.4,55.5,9.8,14.0,.464,18.1,31.9,.236,65.0,97.2,.380,.354,.509,52.6,56.6,10.8,10.4,.470,18.4,35.7,.260
16,Austin Peay,/cbb/schools/austin-peay/men/2012.html,False,32,12,20,.375,-4.86,-0.66,8,8,8,5,4,12,2216,2324,68.2,100.7,.413,.243,.520,46.5,49.0,10.5,9.3,.484,17.9,34.4,.277,68.2,105.6,.349,.317,.553,53.5,52.2,10.2,7.5,.524,18.5,39.6,.239
17,Ball State,/cbb/schools/ball-state/men/2012.html,False,30,15,15,.500,-2.93,-4.45,6,10,10,5,5,9,1901,1822,62.5,101.4,.393,.378,.521,49.1,61.8,9.7,7.9,.483,17.5,34.4,.271,62.5,97.2,.327,.358,.507,50.9,57.6,9.3,9.6,.472,18.7,35.6,.228
18,Baylor,/cbb/schools/baylor/men/2012.html,True,38,30,8,.789,16.54,8.03,12,6,14,3,8,3,2839,2483,67.1,111.0,.353,.315,.566,52.0,56.8,11.2,12.5,.528,17.2,38.4,.266,67.1,97.1,.334,.328,.507,48.0,56.1,10.3,8.5,.473,17.9,34.6,.229
19,Belmont,/cbb/schools/belmont/men/2012.html,True,35,27,8,.771,11.81,-1.22,16,2,13,1,10,6,2831,2363,68.6,117.0,.385,.403,.591,49.7,62.2,10.5,5.7,.558,15.2,34.5,.282,68.6,97.7,.350,.308,.511,50.3,53.2,9.3,12.2,.481,18.0,34.9,.230
20,Bethune-Cookman,/cbb/schools/bethune-cookman/men/2012.html,False,35,18,17,.514,-9.11,-7.05,11,5,9,3,5,12,2276,2319,64.9,99.9,.371,.276,.512,45.5,50.9,10.6,7.6,.480,17.5,34.6,.244,64.9,101.8,.430,.290,.550,54.5,47.7,7.8,10.8,.513,20.8,40.9,.299
21,Binghamton,/cbb/schools/binghamton/men/2012.html,False,31,2,29,.065,-20.14,-6.24,1,15,1,13,0,15,1762,2193,65.1,86.9,.341,.277,.480,44.0,55.2,9.2,6.2,.439,20.1,26.8,.238,65.1,108.2,.377,.345,.565,56.0,50.6,11.4,6.7,.535,16.9,35.0,.263
22,Boise State,/cbb/schools/boise-state/men/2012.html,False,30,13,17,.433,3.52,3.14,3,11,11,5,1,11,2050,1988,65.2,104.3,.356,.402,.530,49.9,48.9,9.3,5.9,.497,15.9,32.2,.246,65.2,101.2,.392,.377,.555,50.1,55.0,7.9,9.3,.526,18.2,28.2,.264
23,Boston College,/cbb/schools/boston-college/men/2012.html,False,31,9,22,.290,-4.54,4.89,4,12,8,9,0,10,1833,2125,64.7,90.2,.337,.430,.512,42.9,56.3,7.5,7.6,.481,20.2,22.4,.227,64.7,104.6,.284,.340,.527,57.1,52.9,11.4,12.3,.495,15.3,35.7,.205
24,Boston University,/cbb/schools/boston-university/men/2012.html,False,32,16,16,.500,-3.74,-4.09,12,4,7,5,8,9,2045,2034,64.4,98.8,.340,.369,.513,47.7,51.2,9.0,8.7,.481,17.9,31.8,.229,64.4,98.3,.315,.354,.507,52.3,55.2,9.0,9.5,.473,17.2,35.1,.220
25,Bowling Green State,/cbb/schools/bowling-green-state/men/2012.html,False,32,16,16,.500,1.23,0.07,9,7,12,4,4,12,2125,2046,64.8,102.1,.264,.257,.526,48.7,53.2,11.9,9.0,.502,17.4,34.1,.180,64.8,98.3,.361,.311,.527,51.3,58.1,10.4,6.5,.498,19.8,35.2,.240
26,Bradley,/cbb/schools/bradley/men/2012.html,False,32,7,25,.219,-5.79,3.62,2,16,6,10,1,12,1955,2256,67.3,90.7,.363,.292,.485,45.3,49.8,9.5,8.2,.444,17.8,26.3,.248,67.3,104.7,.323,.335,.540,54.7,62.4,9.7,7.1,.514,16.5,33.6,.218
27,Brigham Young,/cbb/schools/brigham-young/men/2012.html,True,35,26,9,.743,11.25,1.55,12,4,13,3,8,3,2727,2358,73.0,106.7,.367,.323,.553,50.2,61.3,11.6,11.9,.521,16.1,30.6,.257,73.0,92.3,.331,.362,.502,49.8,57.6,8.7,6.6,.471,19.1,29.2,.220
28,Brown,/cbb/schools/brown/men/2012.html,False,31,8,23,.258,-12.52,-3.62,2,12,6,9,1,12,1907,2154,65.4,94.1,.285,.382,.495,44.4,60.3,8.0,6.7,.473,16.6,24.9,.179,65.4,106.3,.276,.327,.544,55.6,55.1,8.7,9.1,.518,15.5,32.8,.194
29,Bryant,/cbb/schools/bryant/men/2012.html,False,30,2,28,.067,-17.90,-4.27,1,17,1,10,0,17,1852,2261,66.4,92.6,.295,.424,.499,43.5,57.3,6.7,5.8,.468,19.2,27.6,.204,66.4,113.1,.335,.357,.568,56.5,60.7,11.2,7.6,.542,15.0,37.9,.233
30,Bucknell,/cbb/schools/bucknell/men/2012.html,False,35,25,10,.714,3.57,-3.08,12,2,14,3,11,7,2410,2147,64.0,107.6,.379,.290,.563,52.9,57.2,6.8,9.5,.518,16.3,30.0,.293,64.0,95.9,.352,.359,.500,47.1,52.5,8.8,6.6,.458,14.6,25.2,.251
31,Buffalo,/cbb/schools/buffalo/men/2012.html,False,31,20,11,.645,4.15,0.15,12,4,12,2,8,8,2262,2090,68.7,105.8,.384,.347,.552,52.2,63.4,8.1,13.1,.526,18.5,35.7,.253,68.7,97.8,.321,.354,.490,47.8,57.8,10.9,6.9,.452,14.4,32.2,.224
32,Butler,/cbb/schools/butler/men/2012.html,False,37,22,15,.595,2.86,1.14,11,7,13,6,7,9,2352,2245,64.5,97.5,.400,.323,.491,50.5,55.2,9.9,10.1,.454,16.8,35.7,.260,64.5,93.1,.442,.336,.506,49.5,52.1,9.0,8.1,.462,19.0,31.2,.299
33,Cal Poly,/cbb/schools/cal-poly/men/2012.html,False,33,18,15,.545,-0.58,-3.78,8,8,10,4,5,10,2136,1998,60.4,107.1,.291,.357,.521,51.9,54.0,9.4,4.8,.492,14.6,36.7,.203,60.4,100.2,.433,.322,.532,48.1,54.3,7.3,11.0,.491,16.6,28.9,.301
34,Cal State Bakersfield,/cbb/schools/cal-state-bakersfield/men/2012.html,False,31,16,15,.516,-7.15,-3.65,,,10,3,6,12,2121,2154,66.2,103.0,.350,.323,.543,47.9,57.7,12.0,11.0,.513,18.9,34.9,.239,66.2,104.6,.489,.365,.572,52.1,59.2,10.4,7.1,.528,20.3,36.3,.355
35,Cal State Fullerton,/cbb/schools/cal-state-fullerton/men/2012.html,False,31,21,10,.677,-1.18,-5.32,12,4,13,1,7,7,2417,2205,70.3,110.9,.396,.373,.577,51.5,55.7,8.0,7.1,.548,18.5,36.9,.275,70.3,101.2,.375,.325,.531,48.5,50.3,6.8,9.1,.497,17.1,33.3,.258
36,Cal State Northridge,/cbb/schools/cal-state-northridge/men/2012.html,False,28,7,21,.250,-12.65,-2.61,3,13,4,8,3,13,1908,2101,69.0,98.3,.361,.332,.487,46.3,58.5,9.0,7.5,.434,16.4,36.2,.273,69.0,108.2,.506,.393,.573,53.7,61.2,9.2,9.7,.534,18.8,40.0,.353
37,California,/cbb/schools/california/men/2012.html,True,34,24,10,.706,13.79,4.53,13,5,17,1,5,6,2419,2104,66.3,107.3,.341,.229,.554,51.4,60.5,7.1,8.0,.517,15.8,32.1,.254,66.3,93.3,.267,.300,.493,48.6,49.1,7.5,5.8,.464,17.0,29.5,.183
38,Campbell,/cbb/schools/campbell/men/2012.html,False,32,17,15,.531,-6.06,-4.80,11,7,11,2,6,12,2370,2361,69.6,106.0,.435,.259,.562,48.9,58.6,8.8,14.2,.532,17.7,31.5,.291,69.6,105.6,.425,.362,.532,51.1,58.3,9.9,7.3,.490,15.1,34.6,.299
39,Canisius,/cbb/schools/canisius/men/2012.html,False,30,5,25,.167,-14.73,-4.53,1,17,3,10,2,14,1965,2271,67.6,96.2,.291,.335,.499,45.8,46.4,9.4,6.8,.462,18.3,33.9,.211,67.6,111.1,.350,.368,.552,54.2,65.8,10.6,9.7,.517,15.4,40.6,.252
40,Central Arkansas,/cbb/schools/central-arkansas/men/2012.html,False,29,8,21,.276,-17.26,-4.83,3,13,6,7,2,14,2058,2371,74.2,94.0,.321,.260,.474,45.0,54.2,10.7,7.3,.457,17.0,33.9,.178,74.2,108.3,.425,.277,.564,55.0,60.2,11.1,8.5,.542,18.0,40.3,.271
41,Central Connecticut State,/cbb/schools/central-connecticut-state/men/2012.html,False,29,13,16,.448,-5.36,-5.05,10,8,10,3,3,12,2029,2038,68.9,100.2,.324,.310,.521,44.9,54.8,11.6,9.3,.478,17.9,33.3,.246,68.9,100.6,.337,.318,.539,55.1,55.9,8.9,9.1,.510,20.7,41.4,.231
42,Central Michigan,/cbb/schools/central-michigan/men/2012.html,False,32,11,21,.344,-6.74,-1.62,5,11,6,6,3,13,1980,2134,64.4,95.3,.335,.343,.482,45.2,47.0,10.3,10.1,.452,16.1,32.0,.213,64.4,102.8,.457,.364,.537,54.8,60.3,8.4,8.8,.498,19.0,38.3,.313
43,Charleston Southern,/cbb/schools/charleston-southern/men/2012.html,False,31,19,12,.613,-2.19,-4.33,11,7,12,2,5,10,2383,2242,70.9,108.0,.353,.365,.547,48.4,47.4,11.4,7.2,.517,16.0,34.3,.243,70.9,101.6,.346,.342,.555,51.6,44.5,7.7,9.7,.528,19.9,33.9,.236
44,Charlotte,/cbb/schools/charlotte/men/2012.html,False,30,13,17,.433,0.99,2.86,5,11,7,7,6,10,2010,2066,68.8,96.6,.390,.351,.504,47.1,56.6,11.7,8.0,.469,17.4,30.0,.257,68.8,99.3,.342,.372,.525,52.9,56.6,9.6,11.3,.489,18.1,33.4,.241
45,Chattanooga,/cbb/schools/chattanooga/men/2012.html,False,32,11,21,.344,-6.99,-3.54,5,13,11,6,0,14,2260,2204,69.5,100.5,.386,.391,.516,49.7,59.6,9.0,3.7,.479,16.8,31.5,.265,69.5,98.0,.293,.489,.510,50.3,60.2,10.5,10.1,.486,16.5,30.8,.191
46,Chicago State,/cbb/schools/chicago-state/men/2012.html,False,30,4,26,.133,-19.30,-3.13,2,8,3,9,1,17,1884,2313,71.4,87.6,.312,.304,.474,45.2,46.5,9.9,9.3,.442,20.3,30.1,.204,71.4,107.5,.412,.387,.559,54.8,64.9,11.3,7.9,.521,17.1,36.5,.295
47,Cincinnati,/cbb/schools/cincinnati/men/2012.html,True,37,26,11,.703,12.93,6.28,12,6,14,4,7,5,2522,2276,64.1,104.9,.293,.348,.505,48.1,51.8,12.4,12.0,.480,13.9,35.7,.189,64.1,94.7,.263,.311,.490,51.9,54.8,8.3,8.4,.462,18.2,37.6,.180
48,Clemson,/cbb/schools/clemson/men/2012.html,False,31,16,15,.516,7.31,3.41,8,8,11,5,4,7,2001,1880,63.3,101.2,.314,.313,.512,48.8,53.3,11.7,10.7,.483,16.1,33.0,.210,63.3,95.1,.302,.312,.519,51.2,51.8,9.3,7.2,.487,19.9,32.8,.212
49,Cleveland State,/cbb/schools/cleveland-state/men/2012.html,False,33,22,11,.667,5.27,0.12,12,6,10,4,11,5,2177,1983,64.3,102.7,.276,.333,.535,47.9,56.1,13.2,10.3,.508,18.4,35.1,.196,64.3,93.5,.512,.318,.510,52.1,53.7,10.8,10.6,.465,21.8,38.0,.338
50,Coastal Carolina,/cbb/schools/coastal-carolina/men/2012.html,False,31,19,12,.613,-2.64,-4.56,12,6,12,4,7,7,2248,2042,66.8,107.7,.332,.251,.554,52.3,47.7,9.7,10.4,.529,17.4,35.6,.224,66.8,97.8,.343,.343,.500,47.7,47.8,10.1,6.3,.463,15.7,32.3,.236
51,Colgate,/cbb/schools/colgate/men/2012.html,False,30,8,22,.267,-14.91,-4.38,2,12,5,8,3,14,1893,2209,65.7,95.3,.355,.336,.529,46.3,55.0,5.6,6.1,.495,19.7,26.0,.245,65.7,111.2,.366,.345,.554,53.7,49.7,11.6,8.1,.520,13.1,32.6,.261
52,College of Charleston,/cbb/schools/college-of-charleston/men/2012.html,False,31,19,12,.613,-0.16,-2.54,10,8,10,4,7,6,2191,2117,68.4,101.8,.386,.410,.523,45.0,49.1,10.6,9.0,.495,16.4,29.9,.248,68.4,98.3,.257,.327,.499,55.0,48.7,9.1,8.1,.472,17.4,38.9,.176
53,Colorado,/cbb/schools/colorado/men/2012.html,True,36,24,12,.667,7.91,5.73,11,7,14,2,4,7,2429,2269,66.0,101.9,.432,.305,.538,50.2,50.5,8.8,9.0,.499,17.2,30.1,.299,66.0,95.2,.320,.350,.490,49.8,48.3,9.5,10.5,.461,16.1,30.3,.207
54,Colorado State,/cbb/schools/colorado-state/men/2012.html,True,32,20,12,.625,6.58,5.23,8,6,14,1,3,9,2243,2177,64.5,107.4,.423,.292,.576,49.2,50.9,8.2,5.7,.530,17.3,28.7,.324,64.5,104.3,.394,.382,.541,50.8,53.7,8.0,9.2,.503,16.0,31.5,.278
55,Columbia,/cbb/schools/columbia/men/2012.html,False,30,15,15,.500,-2.90,-3.18,4,10,8,6,5,9,1955,1863,63.5,101.8,.321,.356,.535,49.6,55.6,9.5,6.3,.497,16.6,29.1,.238,63.5,97.0,.361,.286,.508,50.4,49.9,8.5,9.1,.468,16.6,28.6,.256
56,Connecticut,/cbb/schools/connecticut/men/2012.html,True,34,20,14,.588,12.27,8.07,8,10,13,4,3,7,2336,2193,64.1,106.0,.346,.293,.528,49.3,53.3,9.0,17.6,.500,15.9,36.3,.229,64.1,99.5,.253,.351,.481,50.7,52.0,10.0,6.7,.446,14.0,38.3,.186
57,Coppin State,/cbb/schools/coppin-state/men/2012.html,False,30,14,16,.467,-9.07,-5.96,9,7,7,5,6,9,2213,2257,69.5,105.7,.341,.453,.545,44.5,58.6,8.3,4.8,.515,16.0,30.1,.236,69.5,107.8,.282,.402,.539,55.5,58.1,8.5,10.7,.524,16.0,39.8,.176
58,Cornell,/cbb/schools/cornell/men/2012.html,False,28,12,16,.429,-4.05,-0.98,7,7,10,3,2,13,1833,1898,67.7,95.0,.315,.406,.509,43.8,59.3,11.3,8.9,.477,17.3,25.2,.216,67.7,98.4,.412,.371,.524,56.2,57.5,9.2,10.2,.475,19.3,34.9,.304
59,Creighton,/cbb/schools/creighton/men/2012.html,True,35,29,6,.829,12.92,3.41,14,4,14,2,10,3,2772,2439,67.3,116.9,.381,.350,.607,52.1,63.2,7.1,5.8,.578,15.6,30.8,.276,67.3,102.8,.293,.308,.522,47.9,51.1,9.4,8.7,.496,13.4,28.3,.198
60,Dartmouth,/cbb/schools/dartmouth/men/2012.html,False,30,5,25,.167,-10.07,-3.56,1,13,4,9,1,14,1727,1904,63.4,90.4,.367,.308,.489,48.0,49.2,8.5,7.1,.445,19.1,27.5,.259,63.4,99.7,.379,.325,.526,52.0,56.4,10.3,10.6,.483,16.8,29.4,.276
61,Davidson,/cbb/schools/davidson/men/2012.html,True,33,25,8,.758,7.26,-1.68,16,2,13,2,8,5,2571,2238,68.8,112.4,.371,.386,.555,52.1,51.8,8.0,8.7,.511,14.3,35.4,.283,68.8,97.9,.414,.272,.511,47.9,43.8,8.7,9.6,.473,15.7,29.5,.277
62,Dayton,/cbb/schools/dayton/men/2012.html,False,33,20,13,.606,8.48,4.30,9,7,14,4,3,8,2369,2231,65.0,108.7,.335,.403,.549,50.5,58.0,8.0,7.2,.507,16.6,36.3,.260,65.0,102.4,.373,.311,.531,49.5,53.8,8.1,10.4,.501,16.8,33.9,.248
63,Delaware,/cbb/schools/delaware/men/2012.html,False,32,18,14,.563,-1.61,-2.18,12,6,11,3,6,10,2206,2188,67.2,100.6,.434,.310,.523,46.6,40.5,6.8,11.3,.475,16.3,28.9,.311,67.2,99.8,.323,.284,.480,53.4,42.7,9.9,9.2,.439,13.0,36.6,.229
64,Delaware State,/cbb/schools/delaware-state/men/2012.html,False,29,15,14,.517,-8.07,-6.78,12,4,8,5,7,8,1917,1868,62.1,104.2,.312,.323,.523,42.0,49.3,12.4,17.1,.491,14.0,30.3,.219,62.1,101.5,.352,.283,.510,58.0,55.1,7.2,9.0,.477,18.2,44.8,.238
65,Denver,/cbb/schools/denver/men/2012.html,False,31,22,9,.710,6.14,-1.47,11,5,14,2,7,6,2112,1876,61.3,109.8,.352,.429,.606,44.1,66.5,11.6,12.4,.573,17.7,23.5,.268,61.3,97.6,.406,.258,.529,55.9,40.7,8.0,11.1,.484,20.4,35.5,.295
66,DePaul,/cbb/schools/depaul/men/2012.html,False,31,12,19,.387,1.99,4.57,3,15,7,9,3,8,2298,2378,71.8,102.9,.264,.342,.522,42.7,55.3,11.0,9.2,.495,15.8,31.4,.184,71.8,106.5,.409,.243,.552,57.3,49.1,10.4,9.9,.525,18.4,43.1,.270
67,Detroit Mercy,/cbb/schools/detroit-mercy/men/2012.html,True,36,22,14,.611,2.40,-0.01,11,7,13,4,6,8,2597,2432,67.1,107.1,.427,.275,.538,49.2,51.3,11.2,13.2,.491,15.7,35.8,.312,67.1,100.3,.375,.348,.539,50.8,56.1,8.6,6.6,.503,19.4,35.6,.263
68,Drake,/cbb/schools/drake/men/2012.html,False,34,18,16,.529,2.44,2.96,9,9,13,3,3,10,2279,2271,67.0,98.5,.418,.326,.530,46.2,44.4,10.2,8.3,.498,17.0,24.7,.274,67.0,98.2,.444,.307,.523,53.8,50.2,9.1,8.6,.477,17.7,30.4,.313
69,Drexel,/cbb/schools/drexel/men/2012.html,False,36,29,7,.806,7.37,-1.80,16,2,15,1,11,3,2350,2020,60.9,107.2,.390,.321,.544,52.5,57.7,7.9,9.5,.501,16.3,34.4,.289,60.9,92.1,.374,.307,.478,47.5,43.8,8.9,11.3,.437,16.0,29.1,.252
70,Duke,/cbb/schools/duke/men/2012.html,True,34,27,7,.794,17.05,8.40,13,3,13,3,8,1,2628,2334,68.3,112.3,.451,.386,.565,49.8,48.4,9.0,9.0,.528,15.1,34.7,.316,68.3,99.7,.329,.241,.506,50.2,44.0,8.3,7.6,.471,15.8,34.6,.227
71,Duquesne,/cbb/schools/duquesne/men/2012.html,False,31,16,15,.516,4.09,3.96,7,9,9,5,4,9,2252,2232,69.2,104.6,.370,.333,.536,41.7,58.7,11.1,9.4,.507,15.1,29.6,.247,69.2,103.6,.324,.320,.547,58.3,57.9,7.4,11.7,.516,20.7,44.2,.230
72,East Carolina,/cbb/schools/east-carolina/men/2012.html,False,31,15,16,.484,2.42,2.53,5,11,10,7,3,8,2136,2019,66.8,102.4,.346,.394,.535,47.8,60.5,11.5,11.1,.505,17.6,31.5,.237,66.8,96.8,.350,.299,.513,52.2,57.2,10.4,10.9,.482,18.8,34.4,.233
73,East Tennessee State,/cbb/schools/east-tennessee-state/men/2012.html,False,31,17,14,.548,-0.41,-1.78,10,8,10,3,6,10,2098,2017,66.7,101.5,.392,.236,.507,48.2,42.1,15.3,10.2,.477,16.8,36.8,.249,66.7,97.6,.342,.444,.539,51.8,58.9,8.8,8.7,.516,22.1,38.1,.222
74,Eastern Illinois,/cbb/schools/eastern-illinois/men/2012.html,False,29,12,17,.414,-11.48,-6.48,5,11,7,7,5,10,1896,1984,64.2,100.5,.312,.272,.523,46.0,55.7,8.7,6.3,.482,17.3,32.0,.236,64.2,105.2,.338,.321,.544,54.0,57.6,9.4,7.6,.514,17.7,38.7,.234
75,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2012.html,False,32,16,16,.500,-8.47,-5.93,7,9,11,3,4,11,2123,2117,62.8,104.0,.321,.397,.537,44.1,50.8,11.7,5.4,.501,14.9,27.9,.236,62.8,103.7,.422,.327,.545,55.9,57.1,8.4,10.3,.510,18.2,37.0,.288
76,Eastern Michigan,/cbb/schools/eastern-michigan/men/2012.html,False,32,14,18,.438,-7.90,-1.68,9,7,9,4,5,13,1704,1878,59.5,88.8,.358,.322,.468,44.7,53.2,11.8,10.5,.424,19.4,32.3,.248,59.5,97.9,.388,.401,.510,55.3,67.6,10.4,9.3,.476,19.7,40.9,.257
77,Eastern Washington,/cbb/schools/eastern-washington/men/2012.html,False,32,15,17,.469,-3.87,-3.23,8,8,9,4,6,13,2326,2284,69.1,104.7,.344,.414,.522,45.9,49.5,10.3,10.7,.486,14.5,31.4,.244,69.1,102.8,.572,.342,.555,54.1,59.2,8.7,12.1,.509,19.5,35.4,.395
78,Elon,/cbb/schools/elon/men/2012.html,False,31,15,16,.484,-7.41,-3.03,9,9,10,4,4,11,2175,2226,70.5,98.3,.322,.366,.515,46.0,52.9,6.7,6.5,.486,16.9,28.2,.217,70.5,100.6,.334,.323,.509,54.0,47.6,10.5,8.3,.479,15.5,35.1,.220
79,Evansville,/cbb/schools/evansville/men/2012.html,False,32,16,16,.500,3.46,3.56,9,9,11,7,4,8,2351,2327,67.4,106.1,.431,.261,.561,43.2,63.5,11.0,5.0,.512,16.2,26.9,.329,67.4,105.0,.434,.345,.581,56.8,61.5,8.3,9.7,.552,21.5,37.9,.296
80,Fairfield,/cbb/schools/fairfield/men/2012.html,False,37,22,15,.595,2.94,-1.34,12,6,12,4,5,8,2417,2259,65.2,100.2,.327,.336,.530,48.1,62.6,12.8,11.0,.506,19.2,34.2,.213,65.2,93.7,.377,.279,.501,51.9,47.7,10.4,9.2,.458,20.6,36.9,.266
81,FDU,/cbb/schools/fairleigh-dickinson/men/2012.html,False,29,3,26,.103,-16.99,-5.06,2,16,2,11,1,15,1762,2108,68.2,89.0,.327,.247,.480,45.1,49.2,8.4,10.1,.447,19.3,29.5,.216,68.2,106.5,.385,.338,.539,54.9,56.3,11.2,5.9,.497,16.0,37.5,.281
82,Florida,/cbb/schools/florida/men/2012.html,True,37,26,11,.703,18.25,7.33,10,6,14,2,4,7,2808,2404,65.1,115.4,.332,.446,.576,49.2,56.5,9.6,8.8,.548,14.4,33.5,.237,65.1,98.8,.299,.320,.509,50.8,51.5,7.8,9.4,.478,16.4,33.9,.207
