,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2011-11-11-north-carolina-state.html,"Fri, Nov 11, 2011",REG,@,/cbb/schools/north-carolina-state/men/2012.html,NC State,/cbb/conferences/acc/men/2012.html,ACC,12.10,L,75,84,0,1,L 1,RBC Center,/cbb/schools/north-carolina-asheville/men/2012.html,
1,/cbb/boxscores/2011-11-13-north-carolina-asheville.html,"Sun, Nov 13, 2011",REG,,/cbb/schools/north-carolina/men/2012.html,North Carolina,/cbb/conferences/acc/men/2012.html,ACC,21.34,L,75,91,0,2,L 2,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
2,/cbb/boxscores/2011-11-16-north-carolina-asheville.html,"Wed, Nov 16, 2011",REG,,,Mars Hill,,,,W,126,75,1,2,W 1,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
3,/cbb/boxscores/2011-11-21-north-carolina-asheville.html,"Mon, Nov 21, 2011",REG,,,Brevard,,,,W,89,48,2,2,W 2,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
4,/cbb/boxscores/2011-11-24-connecticut.html,"Thu, Nov 24, 2011",REG,N,/cbb/schools/connecticut/men/2012.html,Connecticut,/cbb/conferences/big-east/men/2012.html,Big East,12.27,L,63,73,2,3,L 1,Imperial Arena at Atlantis Resort,/cbb/schools/north-carolina-asheville/men/2012.html,
5,/cbb/boxscores/2011-11-25-college-of-charleston.html,"Fri, Nov 25, 2011",REG,N,/cbb/schools/college-of-charleston/men/2012.html,College of Charleston,/cbb/conferences/southern/men/2012.html,Southern,-0.16,L,66,68,2,4,L 2,Imperial Arena at Atlantis Resort,/cbb/schools/north-carolina-asheville/men/2012.html,
6,/cbb/boxscores/2011-11-26-north-carolina-asheville.html,"Sat, Nov 26, 2011",REG,N,/cbb/schools/utah/men/2012.html,Utah,/cbb/conferences/pac-12/men/2012.html,Pac-12,-9.31,W,87,65,3,4,W 1,Imperial Arena at Atlantis Resort,/cbb/schools/north-carolina-asheville/men/2012.html,
7,/cbb/boxscores/2011-12-01-gardner-webb.html,"Thu, Dec 1, 2011",REG,@,/cbb/schools/gardner-webb/men/2012.html,Gardner-Webb,/cbb/conferences/big-south/men/2012.html,Big South,-7.99,W,66,60,4,4,W 2,Paul Porter Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
8,/cbb/boxscores/2011-12-04-north-carolina-asheville.html,"Sun, Dec 4, 2011",REG,,/cbb/schools/south-carolina-upstate/men/2012.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2012.html,A-Sun,-0.16,W,88,81,5,4,W 3,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
9,/cbb/boxscores/2011-12-15-north-carolina-asheville.html,"Thu, Dec 15, 2011",REG,,,Montreat,,,,W,109,61,6,4,W 4,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
10,/cbb/boxscores/2011-12-20-tennessee.html,"Tue, Dec 20, 2011",REG,@,/cbb/schools/tennessee/men/2012.html,Tennessee,/cbb/conferences/sec/men/2012.html,SEC,9.49,L,68,72,6,5,L 1,Thompson-Boling Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
11,/cbb/boxscores/2011-12-28-western-carolina.html,"Wed, Dec 28, 2011",REG,@,/cbb/schools/western-carolina/men/2012.html,Western Carolina,/cbb/conferences/southern/men/2012.html,Southern,-6.57,L,67,86,6,6,L 2,Ramsey Center,/cbb/schools/north-carolina-asheville/men/2012.html,
12,/cbb/boxscores/2011-12-31-winthrop.html,"Sat, Dec 31, 2011",REG,@,/cbb/schools/winthrop/men/2012.html,Winthrop,/cbb/conferences/big-south/men/2012.html,Big South,-7.64,W,73,68,7,6,W 1,Winthrop Coliseum,/cbb/schools/north-carolina-asheville/men/2012.html,OT
13,/cbb/boxscores/2012-01-02-radford.html,"Mon, Jan 2, 2012",REG,@,/cbb/schools/radford/men/2012.html,Radford,/cbb/conferences/big-south/men/2012.html,Big South,-13.14,W,66,56,8,6,W 2,Donald N. Dedmon Center,/cbb/schools/north-carolina-asheville/men/2012.html,
14,/cbb/boxscores/2012-01-05-north-carolina-asheville.html,"Thu, Jan 5, 2012",REG,,/cbb/schools/virginia-military-institute/men/2012.html,Virginia Military Institute,/cbb/conferences/big-south/men/2012.html,Big South,-9.43,W,94,85,9,6,W 3,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
15,/cbb/boxscores/2012-01-07-north-carolina-asheville.html,"Sat, Jan 7, 2012",REG,,/cbb/schools/liberty/men/2012.html,Liberty,/cbb/conferences/big-south/men/2012.html,Big South,-9.67,W,98,75,10,6,W 4,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
16,/cbb/boxscores/2012-01-12-campbell.html,"Thu, Jan 12, 2012",REG,@,/cbb/schools/campbell/men/2012.html,Campbell,/cbb/conferences/big-south/men/2012.html,Big South,-6.06,W,89,82,11,6,W 5,John W. Pope Jr. Convocation Center,/cbb/schools/north-carolina-asheville/men/2012.html,
17,/cbb/boxscores/2012-01-14-high-point.html,"Sat, Jan 14, 2012",REG,@,/cbb/schools/high-point/men/2012.html,High Point,/cbb/conferences/big-south/men/2012.html,Big South,-5.92,W,86,79,12,6,W 6,Millis Center,/cbb/schools/north-carolina-asheville/men/2012.html,
18,/cbb/boxscores/2012-01-17-north-carolina-asheville.html,"Tue, Jan 17, 2012",REG,,/cbb/schools/coastal-carolina/men/2012.html,Coastal Carolina,/cbb/conferences/big-south/men/2012.html,Big South,-2.64,W,88,81,13,6,W 7,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
19,/cbb/boxscores/2012-01-19-north-carolina-asheville.html,"Thu, Jan 19, 2012",REG,,/cbb/schools/charleston-southern/men/2012.html,Charleston Southern,/cbb/conferences/big-south/men/2012.html,Big South,-2.19,L,88,93,13,7,L 1,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
20,/cbb/boxscores/2012-01-21-presbyterian.html,"Sat, Jan 21, 2012",REG,@,/cbb/schools/presbyterian/men/2012.html,Presbyterian,/cbb/conferences/big-south/men/2012.html,Big South,-6.76,W,66,58,14,7,W 1,Ross E. Templeton Center,/cbb/schools/north-carolina-asheville/men/2012.html,
21,/cbb/boxscores/2012-01-26-north-carolina-asheville.html,"Thu, Jan 26, 2012",REG,,/cbb/schools/high-point/men/2012.html,High Point,/cbb/conferences/big-south/men/2012.html,Big South,-5.92,W,90,70,15,7,W 2,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
22,/cbb/boxscores/2012-01-28-north-carolina-asheville.html,"Sat, Jan 28, 2012",REG,,/cbb/schools/campbell/men/2012.html,Campbell,/cbb/conferences/big-south/men/2012.html,Big South,-6.06,W,95,84,16,7,W 3,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
23,/cbb/boxscores/2012-02-02-virginia-military-institute.html,"Thu, Feb 2, 2012",REG,@,/cbb/schools/virginia-military-institute/men/2012.html,Virginia Military Institute,/cbb/conferences/big-south/men/2012.html,Big South,-9.43,W,89,86,17,7,W 4,Cameron Hall,/cbb/schools/north-carolina-asheville/men/2012.html,
24,/cbb/boxscores/2012-02-04-liberty.html,"Sat, Feb 4, 2012",REG,@,/cbb/schools/liberty/men/2012.html,Liberty,/cbb/conferences/big-south/men/2012.html,Big South,-9.67,W,65,51,18,7,W 5,Vines Center,/cbb/schools/north-carolina-asheville/men/2012.html,
25,/cbb/boxscores/2012-02-11-north-carolina-asheville.html,"Sat, Feb 11, 2012",REG,,/cbb/schools/radford/men/2012.html,Radford,/cbb/conferences/big-south/men/2012.html,Big South,-13.14,W,88,62,19,7,W 6,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
26,/cbb/boxscores/2012-02-14-coastal-carolina.html,"Tue, Feb 14, 2012",REG,@,/cbb/schools/coastal-carolina/men/2012.html,Coastal Carolina,/cbb/conferences/big-south/men/2012.html,Big South,-2.64,L,69,74,19,8,L 1,Kimbel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
27,/cbb/boxscores/2012-02-18-ohio.html,"Sat, Feb 18, 2012",REG,@,/cbb/schools/ohio/men/2012.html,Ohio,/cbb/conferences/mac/men/2012.html,MAC,7.17,L,62,81,19,9,L 2,Convocation Center,/cbb/schools/north-carolina-asheville/men/2012.html,
28,/cbb/boxscores/2012-02-23-north-carolina-asheville.html,"Thu, Feb 23, 2012",REG,,/cbb/schools/gardner-webb/men/2012.html,Gardner-Webb,/cbb/conferences/big-south/men/2012.html,Big South,-7.99,W,71,61,20,9,W 1,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
29,/cbb/boxscores/2012-02-25-north-carolina-asheville.html,"Sat, Feb 25, 2012",REG,,/cbb/schools/winthrop/men/2012.html,Winthrop,/cbb/conferences/big-south/men/2012.html,Big South,-7.64,W,67,55,21,9,W 2,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
30,/cbb/boxscores/2012-02-29-north-carolina-asheville.html,"Wed, Feb 29, 2012",CTOURN,,/cbb/schools/high-point/men/2012.html,High Point,/cbb/conferences/big-south/men/2012.html,Big South,-5.92,W,86,61,22,9,W 3,Kimmel Arena,/cbb/schools/north-carolina-asheville/men/2012.html,
