,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2011-11-11-kentucky.html,"Fri, Nov 11, 2011",REG,/cbb/schools/marist/men/2012.html,Marist,/cbb/conferences/maac/men/2012.html,MAAC,-8.20,W,108,58,1,0,W 1,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
1,/cbb/boxscores/2011-11-15-kansas.html,"Tue, Nov 15, 2011",REG,/cbb/schools/kansas/men/2012.html,Kansas,/cbb/conferences/big-12/men/2012.html,Big 12,21.72,W,75,65,2,0,W 2,Madison Square Garden (IV),/cbb/schools/kentucky/men/2012.html,N
2,/cbb/boxscores/2011-11-19-kentucky.html,"Sat, Nov 19, 2011",REG,/cbb/schools/penn-state/men/2012.html,Penn State,/cbb/conferences/big-ten/men/2012.html,Big Ten,3.72,W,85,47,3,0,W 3,Mohegan Sun Arena,/cbb/schools/kentucky/men/2012.html,N
3,/cbb/boxscores/2011-11-20-kentucky.html,"Sun, Nov 20, 2011",REG,/cbb/schools/old-dominion/men/2012.html,Old Dominion,/cbb/conferences/colonial/men/2012.html,CAA,4.08,W,62,52,4,0,W 4,Mohegan Sun Arena,/cbb/schools/kentucky/men/2012.html,N
4,/cbb/boxscores/2011-11-23-kentucky.html,"Wed, Nov 23, 2011",REG,/cbb/schools/radford/men/2012.html,Radford,/cbb/conferences/big-south/men/2012.html,Big South,-13.14,W,88,40,5,0,W 5,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
5,/cbb/boxscores/2011-11-26-kentucky.html,"Sat, Nov 26, 2011",REG,/cbb/schools/portland/men/2012.html,Portland,/cbb/conferences/wcc/men/2012.html,WCC,-7.88,W,87,63,6,0,W 6,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
6,/cbb/boxscores/2011-12-01-kentucky.html,"Thu, Dec 1, 2011",REG,/cbb/schools/st-johns-ny/men/2012.html,St. John's (NY),/cbb/conferences/big-east/men/2012.html,Big East,2.63,W,81,59,7,0,W 7,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
7,/cbb/boxscores/2011-12-03-kentucky.html,"Sat, Dec 3, 2011",REG,/cbb/schools/north-carolina/men/2012.html,North Carolina,/cbb/conferences/acc/men/2012.html,ACC,21.34,W,73,72,8,0,W 8,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
8,/cbb/boxscores/2011-12-10-indiana.html,"Sat, Dec 10, 2011",REG,/cbb/schools/indiana/men/2012.html,Indiana,/cbb/conferences/big-ten/men/2012.html,Big Ten,18.63,L,72,73,8,1,L 1,Assembly Hall,/cbb/schools/kentucky/men/2012.html,@
9,/cbb/boxscores/2011-12-17-kentucky.html,"Sat, Dec 17, 2011",REG,/cbb/schools/chattanooga/men/2012.html,Chattanooga,/cbb/conferences/southern/men/2012.html,Southern,-6.99,W,87,62,9,1,W 1,Rupp Arena,/cbb/schools/kentucky/men/2012.html,
