,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2011-11-12-notre-dame.html,"Sat, Nov 12, 2011",REG,@,/cbb/schools/notre-dame/men/2012.html,Notre Dame,/cbb/conferences/big-east/men/2012.html,Big East,11.18,L,67,80,0,1,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/mississippi-valley-state/men/2012.html,
1,/cbb/boxscores/2011-11-14-depaul.html,"Mon, Nov 14, 2011",REG,@,/cbb/schools/depaul/men/2012.html,DePaul,/cbb/conferences/big-east/men/2012.html,Big East,1.99,L,70,80,0,2,L 2,Allstate Arena,/cbb/schools/mississippi-valley-state/men/2012.html,
2,/cbb/boxscores/2011-11-20-north-carolina.html,"Sun, Nov 20, 2011",REG,@,/cbb/schools/north-carolina/men/2012.html,North Carolina,/cbb/conferences/acc/men/2012.html,ACC,21.34,L,75,101,0,3,L 3,Dean Smith Center,/cbb/schools/mississippi-valley-state/men/2012.html,
3,/cbb/boxscores/2011-11-22-south-carolina.html,"Tue, Nov 22, 2011",REG,@,/cbb/schools/south-carolina/men/2012.html,South Carolina,/cbb/conferences/sec/men/2012.html,SEC,2.65,L,57,61,0,4,L 4,Colonial Life Arena,/cbb/schools/mississippi-valley-state/men/2012.html,
4,/cbb/boxscores/2011-11-25-mississippi-valley-state.html,"Fri, Nov 25, 2011",REG,N,/cbb/schools/tennessee-state/men/2012.html,Tennessee State,/cbb/conferences/ovc/men/2012.html,OVC,-3.06,W,90,89,1,4,W 1,Orleans Arena,/cbb/schools/mississippi-valley-state/men/2012.html,2OT
5,/cbb/boxscores/2011-11-26-cal-poly.html,"Sat, Nov 26, 2011",REG,N,/cbb/schools/cal-poly/men/2012.html,Cal Poly,/cbb/conferences/big-west/men/2012.html,Big West,-0.58,L,55,72,1,5,L 1,Orleans Arena,/cbb/schools/mississippi-valley-state/men/2012.html,
6,/cbb/boxscores/2011-11-30-arkansas.html,"Wed, Nov 30, 2011",REG,@,/cbb/schools/arkansas/men/2012.html,Arkansas,/cbb/conferences/sec/men/2012.html,SEC,5.76,L,64,97,1,6,L 2,Bud Walton Arena,/cbb/schools/mississippi-valley-state/men/2012.html,
7,/cbb/boxscores/2011-12-02-northwestern.html,"Fri, Dec 2, 2011",REG,@,/cbb/schools/northwestern/men/2012.html,Northwestern,/cbb/conferences/big-ten/men/2012.html,Big Ten,8.87,L,67,92,1,7,L 3,Welsh-Ryan Arena,/cbb/schools/mississippi-valley-state/men/2012.html,
8,/cbb/boxscores/2011-12-10-mississippi.html,"Sat, Dec 10, 2011",REG,@,/cbb/schools/mississippi/men/2012.html,Mississippi,/cbb/conferences/sec/men/2012.html,SEC,6.53,L,56,80,1,8,L 4,C.M. Tad Smith Coliseum,/cbb/schools/mississippi-valley-state/men/2012.html,
9,/cbb/boxscores/2011-12-19-florida.html,"Mon, Dec 19, 2011",REG,@,/cbb/schools/florida/men/2012.html,Florida,/cbb/conferences/sec/men/2012.html,SEC,18.25,L,54,82,1,9,L 5,Stephen C. O''Connell Center,/cbb/schools/mississippi-valley-state/men/2012.html,
10,/cbb/boxscores/2011-12-23-wisconsin.html,"Fri, Dec 23, 2011",REG,@,/cbb/schools/wisconsin/men/2012.html,Wisconsin,/cbb/conferences/big-ten/men/2012.html,Big Ten,19.04,L,45,79,1,10,L 6,Kohl Center,/cbb/schools/mississippi-valley-state/men/2012.html,
11,/cbb/boxscores/2011-12-31-iowa-state.html,"Sat, Dec 31, 2011",REG,@,/cbb/schools/iowa-state/men/2012.html,Iowa State,/cbb/conferences/big-12/men/2012.html,Big 12,13.32,L,65,67,1,11,L 7,James H. Hilton Coliseum,/cbb/schools/mississippi-valley-state/men/2012.html,
12,/cbb/boxscores/2012-01-03-mississippi-valley-state.html,"Tue, Jan 3, 2012",REG,,/cbb/schools/arkansas-pine-bluff/men/2012.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2012.html,SWAC,-16.77,W,82,67,2,11,W 1,Harrison HPER Complex,/cbb/schools/mississippi-valley-state/men/2012.html,
13,/cbb/boxscores/2012-01-07-alabama-state.html,"Sat, Jan 7, 2012",REG,@,/cbb/schools/alabama-state/men/2012.html,Alabama State,/cbb/conferences/swac/men/2012.html,SWAC,-15.79,W,67,60,3,11,W 2,Dunn-Oliver Acadome,/cbb/schools/mississippi-valley-state/men/2012.html,
14,/cbb/boxscores/2012-01-09-alabama-am.html,"Mon, Jan 9, 2012",REG,@,/cbb/schools/alabama-am/men/2012.html,Alabama A&M,/cbb/conferences/swac/men/2012.html,SWAC,-19.33,W,81,69,4,11,W 3,Elmore Gymnasium,/cbb/schools/mississippi-valley-state/men/2012.html,
15,/cbb/boxscores/2012-01-14-mississippi-valley-state.html,"Sat, Jan 14, 2012",REG,,/cbb/schools/alcorn-state/men/2012.html,Alcorn State,/cbb/conferences/swac/men/2012.html,SWAC,-19.57,W,85,66,5,11,W 4,Harrison HPER Complex,/cbb/schools/mississippi-valley-state/men/2012.html,
16,/cbb/boxscores/2012-01-16-mississippi-valley-state.html,"Mon, Jan 16, 2012",REG,,/cbb/schools/southern/men/2012.html,Southern,/cbb/conferences/swac/men/2012.html,SWAC,-16.17,W,77,56,6,11,W 5,Harrison HPER Complex,/cbb/schools/mississippi-valley-state/men/2012.html,
17,/cbb/boxscores/2012-01-21-prairie-view.html,"Sat, Jan 21, 2012",REG,@,/cbb/schools/prairie-view/men/2012.html,Prairie View,/cbb/conferences/swac/men/2012.html,SWAC,-16.87,W,81,57,7,11,W 6,William J. Nicks Building,/cbb/schools/mississippi-valley-state/men/2012.html,
18,/cbb/boxscores/2012-01-23-texas-southern.html,"Mon, Jan 23, 2012",REG,@,/cbb/schools/texas-southern/men/2012.html,Texas Southern,/cbb/conferences/swac/men/2012.html,SWAC,-10.26,W,77,69,8,11,W 7,Health & Physical Education Arena,/cbb/schools/mississippi-valley-state/men/2012.html,OT
19,/cbb/boxscores/2012-01-28-mississippi-valley-state.html,"Sat, Jan 28, 2012",REG,,/cbb/schools/jackson-state/men/2012.html,Jackson State,/cbb/conferences/swac/men/2012.html,SWAC,-17.50,W,60,54,9,11,W 8,Harrison HPER Complex,/cbb/schools/mississippi-valley-state/men/2012.html,
20,/cbb/boxscores/2012-01-30-mississippi-valley-state.html,"Mon, Jan 30, 2012",REG,,/cbb/schools/grambling/men/2012.html,Grambling,/cbb/conferences/swac/men/2012.html,SWAC,-26.82,W,77,59,10,11,W 9,Harrison HPER Complex,/cbb/schools/mississippi-valley-state/men/2012.html,
