,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2015-11-13-vanderbilt.html,"Fri, Nov 13, 2015",8:00p,REG,@,/cbb/schools/vanderbilt/men/2016.html,Vanderbilt,/cbb/conferences/sec/men/2016.html,SEC,17.20,L,41,80,0,1,L 1,Memorial Gymnasium,/cbb/schools/austin-peay/men/2016.html,
1,/cbb/boxscores/2015-11-16-indiana.html,"Mon, Nov 16, 2015",7:00p,REG,@,/cbb/schools/indiana/men/2016.html,Indiana,/cbb/conferences/big-ten/men/2016.html,Big Ten,19.59,L,76,102,0,2,L 2,Assembly Hall,/cbb/schools/austin-peay/men/2016.html,
2,/cbb/boxscores/2015-11-18-austin-peay.html,"Wed, Nov 18, 2015",8:00p,REG,,/cbb/schools/ipfw/men/2016.html,Purdue Fort Wayne,/cbb/conferences/summit/men/2016.html,Summit,0.00,L,77,80,0,3,L 3,Winfield Dunn Center,/cbb/schools/austin-peay/men/2016.html,
3,/cbb/boxscores/2015-11-21-cal-poly.html,"Sat, Nov 21, 2015",4:30p,REG,N,/cbb/schools/cal-poly/men/2016.html,Cal Poly,/cbb/conferences/big-west/men/2016.html,Big West,-3.49,L,64,73,0,4,L 4,Bank of Colorado Arena,/cbb/schools/austin-peay/men/2016.html,
4,/cbb/boxscores/2015-11-22-northern-colorado.html,"Sun, Nov 22, 2015",4:30p,REG,@,/cbb/schools/northern-colorado/men/2016.html,Northern Colorado,/cbb/conferences/big-sky/men/2016.html,Big Sky,-12.22,W,91,76,1,4,W 1,Bank of Colorado Arena,/cbb/schools/austin-peay/men/2016.html,
5,/cbb/boxscores/2015-11-25-austin-peay.html,"Wed, Nov 25, 2015",8:00p,REG,,,Oakland City,,,,W,83,55,2,4,W 2,Winfield Dunn Center,/cbb/schools/austin-peay/men/2016.html,
6,/cbb/boxscores/2015-11-28-austin-peay.html,"Sat, Nov 28, 2015",8:00p,REG,,/cbb/schools/samford/men/2016.html,Samford,/cbb/conferences/southern/men/2016.html,Southern,-5.94,W,74,73,3,4,W 3,Winfield Dunn Center,/cbb/schools/austin-peay/men/2016.html,
7,/cbb/boxscores/2015-12-02-texas-am-corpus-christi.html,"Wed, Dec 2, 2015",8:00p,REG,@,/cbb/schools/texas-am-corpus-christi/men/2016.html,Texas A&M-Corpus Christi,/cbb/conferences/southland/men/2016.html,Southland,-3.18,L,48,61,3,5,L 1,American Bank Center,/cbb/schools/austin-peay/men/2016.html,
8,/cbb/boxscores/2015-12-05-troy.html,"Sat, Dec 5, 2015",1:00p,REG,@,/cbb/schools/troy/men/2016.html,Troy,/cbb/conferences/sun-belt/men/2016.html,Sun Belt,-9.21,W,80,71,4,5,W 1,Trojan Arena,/cbb/schools/austin-peay/men/2016.html,
9,/cbb/boxscores/2015-12-12-ipfw.html,"Sat, Dec 12, 2015",2:30p,REG,@,/cbb/schools/ipfw/men/2016.html,Purdue Fort Wayne,/cbb/conferences/summit/men/2016.html,Summit,0.00,L,68,85,4,6,L 1,Allen County War Memorial Coliseum,/cbb/schools/austin-peay/men/2016.html,
