,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2015-11-13-michigan.html,"Fri, Nov 13, 2015",7:00p,REG,Northern Michigan,,W,70,44,1,0,W 1,Crisler Center,/cbb/schools/michigan/men/2016.html,,,,,
1,/cbb/boxscores/2015-11-16-michigan.html,"Mon, Nov 16, 2015",7:00p,REG,Elon,CAA,W,88,68,2,0,W 2,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/elon/men/2016.html,/cbb/conferences/colonial/men/2016.html,-0.67,,
2,/cbb/boxscores/2015-11-20-michigan.html,"Fri, Nov 20, 2015",9:00p,REG,Xavier,Big East,L,70,86,2,1,L 1,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/xavier/men/2016.html,/cbb/conferences/big-east/men/2016.html,18.58,,
3,/cbb/boxscores/2015-11-25-michigan.html,"Wed, Nov 25, 2015",9:30p,REG,Connecticut,AAC,L,60,74,2,2,L 2,Imperial Arena at Atlantis Resort,/cbb/schools/michigan/men/2016.html,/cbb/schools/connecticut/men/2016.html,/cbb/conferences/aac/men/2016.html,15.89,N,
4,/cbb/boxscores/2015-11-26-michigan.html,"Thu, Nov 26, 2015",9:30p,REG,Charlotte,CUSA,W,102,47,3,2,W 1,Imperial Arena at Atlantis Resort,/cbb/schools/michigan/men/2016.html,/cbb/schools/charlotte/men/2016.html,/cbb/conferences/cusa/men/2016.html,-3.14,N,
5,/cbb/boxscores/2015-11-27-texas.html,"Fri, Nov 27, 2015",7:00p,REG,Texas,Big 12,W,78,72,4,2,W 2,Imperial Arena at Atlantis Resort,/cbb/schools/michigan/men/2016.html,/cbb/schools/texas/men/2016.html,/cbb/conferences/big-12/men/2016.html,14.80,N,
6,/cbb/boxscores/2015-12-01-north-carolina-state.html,"Tue, Dec 1, 2015",7:00p,REG,NC State,ACC,W,66,59,5,2,W 3,PNC Arena,/cbb/schools/michigan/men/2016.html,/cbb/schools/north-carolina-state/men/2016.html,/cbb/conferences/acc/men/2016.html,9.83,@,
7,/cbb/boxscores/2015-12-05-michigan.html,"Sat, Dec 5, 2015",2:00p,REG,Houston Christian,Southland,W,82,57,6,2,W 4,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/houston-baptist/men/2016.html,/cbb/conferences/southland/men/2016.html,-10.39,,
8,/cbb/boxscores/2015-12-08-southern-methodist.html,"Tue, Dec 8, 2015",9:00p,REG,Southern Methodist,AAC,L,58,82,6,3,L 1,Moody Coliseum,/cbb/schools/michigan/men/2016.html,/cbb/schools/southern-methodist/men/2016.html,/cbb/conferences/aac/men/2016.html,18.42,@,
9,/cbb/boxscores/2015-12-12-michigan.html,"Sat, Dec 12, 2015",12:00p,REG,Delaware State,MEAC,W,80,33,7,3,W 1,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/delaware-state/men/2016.html,/cbb/conferences/meac/men/2016.html,-20.88,,
10,/cbb/boxscores/2015-12-15-michigan.html,"Tue, Dec 15, 2015",7:00p,REG,Northern Kentucky,Horizon,W,77,62,8,3,W 2,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/northern-kentucky/men/2016.html,/cbb/conferences/horizon/men/2016.html,-6.87,,
11,/cbb/boxscores/2015-12-19-michigan.html,"Sat, Dec 19, 2015",6:00p,REG,Youngstown State,Horizon,W,105,46,9,3,W 3,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/youngstown-state/men/2016.html,/cbb/conferences/horizon/men/2016.html,-10.86,,
12,/cbb/boxscores/2015-12-23-michigan.html,"Wed, Dec 23, 2015",7:00p,REG,Bryant,NEC,W,96,60,10,3,W 4,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/bryant/men/2016.html,/cbb/conferences/northeast/men/2016.html,-18.58,,
13,/cbb/boxscores/2015-12-30-illinois.html,"Wed, Dec 30, 2015",3:00p,REG,Illinois,Big Ten,W,78,68,11,3,W 5,State Farm Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/illinois/men/2016.html,/cbb/conferences/big-ten/men/2016.html,4.39,@,
14,/cbb/boxscores/2016-01-02-michigan.html,"Sat, Jan 2, 2016",12:00p,REG,Penn State,Big Ten,W,79,56,12,3,W 6,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/penn-state/men/2016.html,/cbb/conferences/big-ten/men/2016.html,3.17,,
15,/cbb/boxscores/2016-01-07-purdue.html,"Thu, Jan 7, 2016",7:00p,REG,Purdue,Big Ten,L,70,87,12,4,L 1,Mackey Arena,/cbb/schools/michigan/men/2016.html,/cbb/schools/purdue/men/2016.html,/cbb/conferences/big-ten/men/2016.html,20.17,@,
16,/cbb/boxscores/2016-01-12-michigan.html,"Tue, Jan 12, 2016",9:00p,REG,Maryland,Big Ten,W,70,67,13,4,W 1,Crisler Center,/cbb/schools/michigan/men/2016.html,/cbb/schools/maryland/men/2016.html,/cbb/conferences/big-ten/men/2016.html,16.71,,
