,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2015-11-13-arkansas.html,"Fri, Nov 13, 2015",8:00p,REG,@,/cbb/schools/arkansas/men/2016.html,Arkansas,/cbb/conferences/sec/men/2016.html,SEC,10.23,L,68,86,0,1,L 1,Bud Walton Arena,/cbb/schools/southern/men/2016.html
1,/cbb/boxscores/2015-11-16-mississippi-state.html,"Mon, Nov 16, 2015",8:00p,REG,@,/cbb/schools/mississippi-state/men/2016.html,Mississippi State,/cbb/conferences/sec/men/2016.html,SEC,8.18,W,76,72,1,1,W 1,Humphrey Coliseum,/cbb/schools/southern/men/2016.html
2,/cbb/boxscores/2015-11-19-southern.html,"Thu, Nov 19, 2015",8:00p,REG,,/cbb/schools/tulane/men/2016.html,Tulane,/cbb/conferences/aac/men/2016.html,AAC,-0.85,W,90,82,2,1,W 2,F. G. Clark Center,/cbb/schools/southern/men/2016.html
3,/cbb/boxscores/2015-11-24-southern.html,"Tue, Nov 24, 2015",8:00p,REG,,,Dillard,,,,W,79,65,3,1,W 3,F. G. Clark Center,/cbb/schools/southern/men/2016.html
4,/cbb/boxscores/2015-11-30-southern.html,"Mon, Nov 30, 2015",8:00p,REG,,,Paul Quinn,,,,W,96,63,4,1,W 4,F. G. Clark Center,/cbb/schools/southern/men/2016.html
5,/cbb/boxscores/2015-12-04-southeastern-louisiana.html,"Fri, Dec 4, 2015",8:00p,REG,@,/cbb/schools/southeastern-louisiana/men/2016.html,Southeastern Louisiana,/cbb/conferences/southland/men/2016.html,Southland,-13.61,W,73,69,5,1,W 5,University Center,/cbb/schools/southern/men/2016.html
6,/cbb/boxscores/2015-12-08-grand-canyon.html,"Tue, Dec 8, 2015",9:00p,REG,@,/cbb/schools/grand-canyon/men/2016.html,Grand Canyon,/cbb/conferences/wac/men/2016.html,WAC,1.43,L,56,70,5,2,L 1,Grand Canyon University Arena,/cbb/schools/southern/men/2016.html
7,/cbb/boxscores/2015-12-10-wyoming.html,"Thu, Dec 10, 2015",9:00p,REG,@,/cbb/schools/wyoming/men/2016.html,Wyoming,/cbb/conferences/mwc/men/2016.html,MWC,0.09,W,68,58,6,2,W 1,Arena-Auditorium,/cbb/schools/southern/men/2016.html
8,/cbb/boxscores/2015-12-13-southern.html,"Sun, Dec 13, 2015",4:00p,REG,,,Ecclesia,,,,W,96,69,7,2,W 2,F. G. Clark Center,/cbb/schools/southern/men/2016.html
9,/cbb/boxscores/2015-12-15-memphis.html,"Tue, Dec 15, 2015",8:00p,REG,@,/cbb/schools/memphis/men/2016.html,Memphis,/cbb/conferences/aac/men/2016.html,AAC,9.84,L,67,72,7,3,L 1,FedExForum,/cbb/schools/southern/men/2016.html
10,/cbb/boxscores/2015-12-18-louisiana-tech.html,"Fri, Dec 18, 2015",7:30p,REG,@,/cbb/schools/louisiana-tech/men/2016.html,Louisiana Tech,/cbb/conferences/cusa/men/2016.html,CUSA,-0.07,L,76,83,7,4,L 2,Thomas Assembly Center,/cbb/schools/southern/men/2016.html
11,/cbb/boxscores/2015-12-21-north-carolina-central.html,"Mon, Dec 21, 2015",4:30p,REG,N,/cbb/schools/north-carolina-central/men/2016.html,North Carolina Central,/cbb/conferences/meac/men/2016.html,MEAC,-13.00,W,68,63,8,4,W 1,Cox Pavilion,/cbb/schools/southern/men/2016.html
