,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2015-11-17-pittsburgh.html,"Tue, Nov 17, 2015",7:00p,REG,Saint Joseph's (IN),,W,84,43,1,0,W 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,,,,,
1,/cbb/boxscores/2015-11-20-pittsburgh.html,"Fri, Nov 20, 2015",8:00p,REG,Detroit Mercy,Horizon,W,95,79,2,0,W 2,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/detroit-mercy/men/2016.html,/cbb/conferences/horizon/men/2016.html,-2.44,,
2,/cbb/boxscores/2015-11-25-pittsburgh.html,"Wed, Nov 25, 2015",7:00p,REG,Cornell,Ivy,W,93,49,3,0,W 3,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/cornell/men/2016.html,/cbb/conferences/ivy/men/2016.html,-9.55,,
3,/cbb/boxscores/2015-11-28-pittsburgh.html,"Sat, Nov 28, 2015",4:00p,REG,Kent State,MAC,W,85,76,4,0,W 4,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/kent-state/men/2016.html,/cbb/conferences/mac/men/2016.html,-1.53,,
4,/cbb/boxscores/2015-12-01-pittsburgh.html,"Tue, Dec 1, 2015",9:00p,REG,Purdue,Big Ten,L,59,72,4,1,L 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/purdue/men/2016.html,/cbb/conferences/big-ten/men/2016.html,20.17,,
5,/cbb/boxscores/2015-12-04-duquesne.html,"Fri, Dec 4, 2015",7:00p,REG,Duquesne,A-10,W,96,75,5,1,W 1,Consol Energy Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/duquesne/men/2016.html,/cbb/conferences/atlantic-10/men/2016.html,1.41,N,
6,/cbb/boxscores/2015-12-06-pittsburgh.html,"Sun, Dec 6, 2015",12:00p,REG,Central Arkansas,Southland,W,100,47,6,1,W 2,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/central-arkansas/men/2016.html,/cbb/conferences/southland/men/2016.html,-15.17,,
7,/cbb/boxscores/2015-12-11-pittsburgh.html,"Fri, Dec 11, 2015",7:00p,REG,Eastern Washington,Big Sky,W,84,51,7,1,W 3,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/eastern-washington/men/2016.html,/cbb/conferences/big-sky/men/2016.html,-4.47,,
8,/cbb/boxscores/2015-12-13-pittsburgh.html,"Sun, Dec 13, 2015",4:00p,REG,Morehead State,OVC,W,72,62,8,1,W 4,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/morehead-state/men/2016.html,/cbb/conferences/ovc/men/2016.html,1.04,,
9,/cbb/boxscores/2015-12-20-davidson.html,"Sun, Dec 20, 2015",12:00p,REG,Davidson,A-10,W,94,69,9,1,W 5,Madison Square Garden (IV),/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/davidson/men/2016.html,/cbb/conferences/atlantic-10/men/2016.html,5.74,N,
10,/cbb/boxscores/2015-12-23-pittsburgh.html,"Wed, Dec 23, 2015",7:00p,REG,Western Carolina,Southern,W,79,73,10,1,W 6,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/western-carolina/men/2016.html,/cbb/conferences/southern/men/2016.html,-4.98,,
11,/cbb/boxscores/2015-12-30-pittsburgh.html,"Wed, Dec 30, 2015",9:00p,REG,Syracuse,ACC,W,72,61,11,1,W 7,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/syracuse/men/2016.html,/cbb/conferences/acc/men/2016.html,14.62,,
12,/cbb/boxscores/2016-01-02-pittsburgh.html,"Sat, Jan 2, 2016",4:00p,REG,Maryland-Eastern Shore,MEAC,W,92,58,12,1,W 8,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/maryland-eastern-shore/men/2016.html,/cbb/conferences/meac/men/2016.html,-14.23,,
13,/cbb/boxscores/2016-01-06-pittsburgh.html,"Wed, Jan 6, 2016",7:00p,REG,Georgia Tech,ACC,W,89,84,13,1,W 9,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/georgia-tech/men/2016.html,/cbb/conferences/acc/men/2016.html,12.51,,
14,/cbb/boxscores/2016-01-09-notre-dame.html,"Sat, Jan 9, 2016",4:00p,REG,Notre Dame,ACC,W,86,82,14,1,W 10,Purcell Pavilion at the Joyce Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/notre-dame/men/2016.html,/cbb/conferences/acc/men/2016.html,14.10,@,
15,/cbb/boxscores/2016-01-14-louisville.html,"Thu, Jan 14, 2016",9:00p,REG,Louisville,ACC,L,41,59,14,2,L 1,KFC Yum! Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/louisville/men/2016.html,/cbb/conferences/acc/men/2016.html,21.57,@,
16,/cbb/boxscores/2016-01-16-pittsburgh.html,"Sat, Jan 16, 2016",2:00p,REG,Boston College,ACC,W,84,61,15,2,W 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/boston-college/men/2016.html,/cbb/conferences/acc/men/2016.html,-1.61,,
17,/cbb/boxscores/2016-01-19-pittsburgh.html,"Tue, Jan 19, 2016",8:00p,REG,NC State,ACC,L,61,78,15,3,L 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/north-carolina-state/men/2016.html,/cbb/conferences/acc/men/2016.html,9.83,,
18,/cbb/boxscores/2016-01-23-florida-state.html,"Sat, Jan 23, 2016",4:00p,REG,Florida State,ACC,W,74,72,16,3,W 1,Donald L. Tucker Civic Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/florida-state/men/2016.html,/cbb/conferences/acc/men/2016.html,12.16,@,
19,/cbb/boxscores/2016-01-27-clemson.html,"Wed, Jan 27, 2016",7:00p,REG,Clemson,ACC,L,60,73,16,4,L 1,Littlejohn Coliseum,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/clemson/men/2016.html,/cbb/conferences/acc/men/2016.html,12.03,@,
20,/cbb/boxscores/2016-01-31-pittsburgh.html,"Sun, Jan 31, 2016",6:30p,REG,Virginia Tech,ACC,W,90,71,17,4,W 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/virginia-tech/men/2016.html,/cbb/conferences/acc/men/2016.html,9.93,,
21,/cbb/boxscores/2016-02-06-pittsburgh.html,"Sat, Feb 6, 2016",12:00p,REG,Virginia,ACC,L,50,64,17,5,L 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/virginia/men/2016.html,/cbb/conferences/acc/men/2016.html,22.04,,
22,/cbb/boxscores/2016-02-09-miami-fl.html,"Tue, Feb 9, 2016",7:00p,REG,Miami (FL),ACC,L,63,65,17,6,L 2,BankUnited Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/miami-fl/men/2016.html,/cbb/conferences/acc/men/2016.html,18.52,@,
23,/cbb/boxscores/2016-02-14-north-carolina.html,"Sun, Feb 14, 2016",1:00p,REG,North Carolina,ACC,L,64,85,17,7,L 3,Dean Smith Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/north-carolina/men/2016.html,/cbb/conferences/acc/men/2016.html,23.44,@,
24,/cbb/boxscores/2016-02-16-pittsburgh.html,"Tue, Feb 16, 2016",7:00p,REG,Wake Forest,ACC,W,101,96,18,7,W 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/wake-forest/men/2016.html,/cbb/conferences/acc/men/2016.html,5.53,,2OT
25,/cbb/boxscores/2016-02-20-syracuse.html,"Sat, Feb 20, 2016",2:00p,REG,Syracuse,ACC,W,66,52,19,7,W 2,Carrier Dome,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/syracuse/men/2016.html,/cbb/conferences/acc/men/2016.html,14.62,@,
26,/cbb/boxscores/2016-02-24-pittsburgh.html,"Wed, Feb 24, 2016",8:00p,REG,Louisville,ACC,L,60,67,19,8,L 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/louisville/men/2016.html,/cbb/conferences/acc/men/2016.html,21.57,,
27,/cbb/boxscores/2016-02-28-pittsburgh.html,"Sun, Feb 28, 2016",2:00p,REG,Duke,ACC,W,76,62,20,8,W 1,Petersen Events Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/duke/men/2016.html,/cbb/conferences/acc/men/2016.html,19.23,,
28,/cbb/boxscores/2016-03-02-virginia-tech.html,"Wed, Mar 2, 2016",7:00p,REG,Virginia Tech,ACC,L,61,65,20,9,L 1,Cassell Coliseum,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/virginia-tech/men/2016.html,/cbb/conferences/acc/men/2016.html,9.93,@,
29,/cbb/boxscores/2016-03-05-georgia-tech.html,"Sat, Mar 5, 2016",2:00p,REG,Georgia Tech,ACC,L,59,63,20,10,L 2,McCamish Pavilion,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/georgia-tech/men/2016.html,/cbb/conferences/acc/men/2016.html,12.51,@,
30,/cbb/boxscores/2016-03-09-pittsburgh.html,"Wed, Mar 9, 2016",12:00p,CTOURN,Syracuse,ACC,W,72,71,21,10,W 1,Verizon Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/syracuse/men/2016.html,/cbb/conferences/acc/men/2016.html,14.62,N,
31,/cbb/boxscores/2016-03-10-north-carolina.html,"Thu, Mar 10, 2016",12:00p,CTOURN,North Carolina,ACC,L,71,88,21,11,L 1,Verizon Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/north-carolina/men/2016.html,/cbb/conferences/acc/men/2016.html,23.44,N,
32,/cbb/boxscores/2016-03-18-wisconsin.html,"Fri, Mar 18, 2016",6:50p,NCAA,Wisconsin,Big Ten,L,43,47,21,12,L 2,Scottrade Center,/cbb/schools/pittsburgh/men/2016.html,/cbb/schools/wisconsin/men/2016.html,/cbb/conferences/big-ten/men/2016.html,13.40,N,
