,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2015-11-13-temple.html,"Fri, Nov 13, 2015",7:00p,REG,N,/cbb/schools/temple/men/2016.html,Temple,/cbb/conferences/aac/men/2016.html,AAC,7.69,W,91,67,1,0,W 1,Alumni Hall,/cbb/schools/north-carolina/men/2016.html
1,/cbb/boxscores/2015-11-15-north-carolina.html,"Sun, Nov 15, 2015",4:00p,REG,,/cbb/schools/fairfield/men/2016.html,Fairfield,/cbb/conferences/maac/men/2016.html,MAAC,-3.84,W,92,65,2,0,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
2,/cbb/boxscores/2015-11-18-north-carolina.html,"Wed, Nov 18, 2015",7:00p,REG,,/cbb/schools/wofford/men/2016.html,Wofford,/cbb/conferences/southern/men/2016.html,Southern,-3.75,W,78,58,3,0,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
3,/cbb/boxscores/2015-11-21-northern-iowa.html,"Sat, Nov 21, 2015",2:00p,REG,@,/cbb/schools/northern-iowa/men/2016.html,Northern Iowa,/cbb/conferences/mvc/men/2016.html,MVC,8.78,L,67,71,3,1,L 1,McLeod Center,/cbb/schools/north-carolina/men/2016.html
4,/cbb/boxscores/2015-11-23-north-carolina.html,"Mon, Nov 23, 2015",9:30p,REG,N,/cbb/schools/northwestern/men/2016.html,Northwestern,/cbb/conferences/big-ten/men/2016.html,Big Ten,10.16,W,80,69,4,1,W 1,Sprint Center,/cbb/schools/north-carolina/men/2016.html
5,/cbb/boxscores/2015-11-24-north-carolina.html,"Tue, Nov 24, 2015",10:00p,REG,N,/cbb/schools/kansas-state/men/2016.html,Kansas State,/cbb/conferences/big-12/men/2016.html,Big 12,12.31,W,80,70,5,1,W 2,Sprint Center,/cbb/schools/north-carolina/men/2016.html
6,/cbb/boxscores/2015-12-01-north-carolina.html,"Tue, Dec 1, 2015",9:30p,REG,,/cbb/schools/maryland/men/2016.html,Maryland,/cbb/conferences/big-ten/men/2016.html,Big Ten,16.71,W,89,81,6,1,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
7,/cbb/boxscores/2015-12-06-north-carolina.html,"Sun, Dec 6, 2015",6:00p,REG,,/cbb/schools/davidson/men/2016.html,Davidson,/cbb/conferences/atlantic-10/men/2016.html,A-10,5.74,W,98,65,7,1,W 4,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
8,/cbb/boxscores/2015-12-12-texas.html,"Sat, Dec 12, 2015",5:15p,REG,@,/cbb/schools/texas/men/2016.html,Texas,/cbb/conferences/big-12/men/2016.html,Big 12,14.80,L,82,84,7,2,L 1,Frank Erwin Center,/cbb/schools/north-carolina/men/2016.html
9,/cbb/boxscores/2015-12-16-north-carolina.html,"Wed, Dec 16, 2015",7:00p,REG,,/cbb/schools/tulane/men/2016.html,Tulane,/cbb/conferences/aac/men/2016.html,AAC,-0.85,W,96,72,8,2,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
10,/cbb/boxscores/2015-12-19-ucla.html,"Sat, Dec 19, 2015",1:00p,REG,N,/cbb/schools/ucla/men/2016.html,UCLA,/cbb/conferences/pac-12/men/2016.html,Pac-12,10.48,W,89,76,9,2,W 2,Barclays Center,/cbb/schools/north-carolina/men/2016.html
11,/cbb/boxscores/2015-12-21-north-carolina.html,"Mon, Dec 21, 2015",7:00p,REG,,/cbb/schools/appalachian-state/men/2016.html,Appalachian State,/cbb/conferences/sun-belt/men/2016.html,Sun Belt,-7.91,W,94,70,10,2,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
12,/cbb/boxscores/2015-12-28-north-carolina.html,"Mon, Dec 28, 2015",6:00p,REG,,/cbb/schools/north-carolina-greensboro/men/2016.html,UNC Greensboro,/cbb/conferences/southern/men/2016.html,Southern,-6.01,W,96,63,11,2,W 4,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
13,/cbb/boxscores/2015-12-30-north-carolina.html,"Wed, Dec 30, 2015",7:00p,REG,,/cbb/schools/clemson/men/2016.html,Clemson,/cbb/conferences/acc/men/2016.html,ACC,12.03,W,80,69,12,2,W 5,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
14,/cbb/boxscores/2016-01-02-north-carolina.html,"Sat, Jan 2, 2016",12:00p,REG,,/cbb/schools/georgia-tech/men/2016.html,Georgia Tech,/cbb/conferences/acc/men/2016.html,ACC,12.51,W,86,78,13,2,W 6,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
15,/cbb/boxscores/2016-01-04-florida-state.html,"Mon, Jan 4, 2016",7:00p,REG,@,/cbb/schools/florida-state/men/2016.html,Florida State,/cbb/conferences/acc/men/2016.html,ACC,12.16,W,106,90,14,2,W 7,Donald L. Tucker Civic Center,/cbb/schools/north-carolina/men/2016.html
16,/cbb/boxscores/2016-01-09-syracuse.html,"Sat, Jan 9, 2016",8:00p,REG,@,/cbb/schools/syracuse/men/2016.html,Syracuse,/cbb/conferences/acc/men/2016.html,ACC,14.62,W,84,73,15,2,W 8,Carrier Dome,/cbb/schools/north-carolina/men/2016.html
17,/cbb/boxscores/2016-01-16-north-carolina.html,"Sat, Jan 16, 2016",12:00p,REG,,/cbb/schools/north-carolina-state/men/2016.html,NC State,/cbb/conferences/acc/men/2016.html,ACC,9.83,W,67,55,16,2,W 9,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
18,/cbb/boxscores/2016-01-20-north-carolina.html,"Wed, Jan 20, 2016",7:00p,REG,,/cbb/schools/wake-forest/men/2016.html,Wake Forest,/cbb/conferences/acc/men/2016.html,ACC,5.53,W,83,68,17,2,W 10,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
19,/cbb/boxscores/2016-01-24-virginia-tech.html,"Sun, Jan 24, 2016",3:00p,REG,@,/cbb/schools/virginia-tech/men/2016.html,Virginia Tech,/cbb/conferences/acc/men/2016.html,ACC,9.93,W,75,70,18,2,W 11,Cassell Coliseum,/cbb/schools/north-carolina/men/2016.html
20,/cbb/boxscores/2016-01-30-north-carolina.html,"Sat, Jan 30, 2016",4:00p,REG,,/cbb/schools/boston-college/men/2016.html,Boston College,/cbb/conferences/acc/men/2016.html,ACC,-1.61,W,89,62,19,2,W 12,Dean Smith Center,/cbb/schools/north-carolina/men/2016.html
