,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2014-11-14-texas.html,"Fri, Nov 14, 2014",8:30p,REG,@,/cbb/schools/texas/men/2015.html,Texas,/cbb/conferences/big-12/men/2015.html,Big 12,16.16,L,50,85,0,1,L 1,Frank Erwin Center,/cbb/schools/north-dakota-state/men/2015.html,
1,/cbb/boxscores/2014-11-17-iowa.html,"Mon, Nov 17, 2014",8:00p,REG,@,/cbb/schools/iowa/men/2015.html,Iowa,/cbb/conferences/big-ten/men/2015.html,Big Ten,15.83,L,56,87,0,2,L 2,Carver-Hawkeye Arena,/cbb/schools/north-dakota-state/men/2015.html,
2,/cbb/boxscores/2014-11-21-north-dakota-state.html,"Fri, Nov 21, 2014",8:00p,REG,,/cbb/schools/kennesaw-state/men/2015.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-17.33,W,68,55,1,2,W 1,Scheels Arena,/cbb/schools/north-dakota-state/men/2015.html,
3,/cbb/boxscores/2014-11-22-north-dakota-state.html,"Sat, Nov 22, 2014",8:00p,REG,,/cbb/schools/hampton/men/2015.html,Hampton,/cbb/conferences/meac/men/2015.html,MEAC,-8.25,W,74,66,2,2,W 2,Scheels Arena,/cbb/schools/north-dakota-state/men/2015.html,
4,/cbb/boxscores/2014-11-25-north-dakota-state.html,"Tue, Nov 25, 2014",8:00p,REG,,,Minnesota-Crookston,,,,W,64,63,3,2,W 3,Bison Sports Arena,/cbb/schools/north-dakota-state/men/2015.html,
5,/cbb/boxscores/2014-11-30-montana-state.html,"Sun, Nov 30, 2014",7:05p,REG,@,/cbb/schools/montana-state/men/2015.html,Montana State,/cbb/conferences/big-sky/men/2015.html,Big Sky,-12.91,W,72,51,4,2,W 4,Worthington Arena,/cbb/schools/north-dakota-state/men/2015.html,
6,/cbb/boxscores/2014-12-03-southern-mississippi.html,"Wed, Dec 3, 2014",8:30p,REG,@,/cbb/schools/southern-mississippi/men/2015.html,Southern Mississippi,/cbb/conferences/cusa/men/2015.html,CUSA,-10.03,L,65,78,4,3,L 1,Reed Green Coliseum,/cbb/schools/north-dakota-state/men/2015.html,
7,/cbb/boxscores/2014-12-07-montana.html,"Sun, Dec 7, 2014",9:00p,REG,@,/cbb/schools/montana/men/2015.html,Montana,/cbb/conferences/big-sky/men/2015.html,Big Sky,-1.75,L,57,69,4,4,L 2,Dahlberg Arena,/cbb/schools/north-dakota-state/men/2015.html,
8,/cbb/boxscores/2014-12-13-north-dakota-state.html,"Sat, Dec 13, 2014",8:00p,REG,,/cbb/schools/north-dakota/men/2015.html,North Dakota,/cbb/conferences/big-sky/men/2015.html,Big Sky,-12.16,W,71,42,5,4,W 1,Scheels Arena,/cbb/schools/north-dakota-state/men/2015.html,
9,/cbb/boxscores/2014-12-16-north-dakota-state.html,"Tue, Dec 16, 2014",8:00p,REG,,/cbb/schools/akron/men/2015.html,Akron,/cbb/conferences/mac/men/2015.html,MAC,3.65,W,55,46,6,4,W 2,Bison Sports Arena,/cbb/schools/north-dakota-state/men/2015.html,
10,/cbb/boxscores/2014-12-21-kent-state.html,"Sun, Dec 21, 2014",7:00p,REG,N,/cbb/schools/kent-state/men/2015.html,Kent State,/cbb/conferences/mac/men/2015.html,MAC,2.04,L,52,53,6,5,L 1,Don Haskins Center,/cbb/schools/north-dakota-state/men/2015.html,
11,/cbb/boxscores/2014-12-22-alcorn-state.html,"Mon, Dec 22, 2014",7:00p,REG,N,/cbb/schools/alcorn-state/men/2015.html,Alcorn State,/cbb/conferences/swac/men/2015.html,SWAC,-20.75,W,61,50,7,5,W 1,Don Haskins Center,/cbb/schools/north-dakota-state/men/2015.html,
12,/cbb/boxscores/2014-12-28-north-dakota-state.html,"Sun, Dec 28, 2014",3:00p,REG,,,Northland,,,,W,83,59,8,5,W 2,Bison Sports Arena,/cbb/schools/north-dakota-state/men/2015.html,
13,/cbb/boxscores/2015-01-02-north-dakota-state.html,"Fri, Jan 2, 2015",8:00p,REG,,/cbb/schools/oral-roberts/men/2015.html,Oral Roberts,/cbb/conferences/summit/men/2015.html,Summit,-3.83,W,72,66,9,5,W 3,Scheels Arena,/cbb/schools/north-dakota-state/men/2015.html,
14,/cbb/boxscores/2015-01-04-north-dakota-state.html,"Sun, Jan 4, 2015",5:00p,REG,,/cbb/schools/south-dakota-state/men/2015.html,South Dakota State,/cbb/conferences/summit/men/2015.html,Summit,3.32,W,72,69,10,5,W 4,Scheels Arena,/cbb/schools/north-dakota-state/men/2015.html,
15,/cbb/boxscores/2015-01-08-nebraska-omaha.html,"Thu, Jan 8, 2015",8:00p,REG,@,/cbb/schools/nebraska-omaha/men/2015.html,Omaha,/cbb/conferences/summit/men/2015.html,Summit,-7.18,W,75,72,11,5,W 5,Ralston Arena,/cbb/schools/north-dakota-state/men/2015.html,
16,/cbb/boxscores/2015-01-14-south-dakota.html,"Wed, Jan 14, 2015",8:00p,REG,@,/cbb/schools/south-dakota/men/2015.html,South Dakota,/cbb/conferences/summit/men/2015.html,Summit,-4.90,L,67,71,11,6,L 1,DakotaDome ,/cbb/schools/north-dakota-state/men/2015.html,
17,/cbb/boxscores/2015-01-16-north-dakota-state.html,"Fri, Jan 16, 2015",8:00p,REG,,/cbb/schools/western-illinois/men/2015.html,Western Illinois,/cbb/conferences/summit/men/2015.html,Summit,-13.81,W,61,48,12,6,W 1,Bison Sports Arena,/cbb/schools/north-dakota-state/men/2015.html,
18,/cbb/boxscores/2015-01-22-iupui.html,"Thu, Jan 22, 2015",8:00p,REG,@,/cbb/schools/iupui/men/2015.html,IUPUI,/cbb/conferences/summit/men/2015.html,Summit,-8.28,W,69,61,13,6,W 2,IUPUI Gymnasium,/cbb/schools/north-dakota-state/men/2015.html,OT
19,/cbb/boxscores/2015-01-24-ipfw.html,"Sat, Jan 24, 2015",7:00p,REG,@,/cbb/schools/ipfw/men/2015.html,Purdue Fort Wayne,/cbb/conferences/summit/men/2015.html,Summit,-3.13,L,71,77,13,7,L 1,Hilliard Gates Sports Center,/cbb/schools/north-dakota-state/men/2015.html,
