,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2014-11-14-iowa.html,"Fri, Nov 14, 2014",9:30p,REG,@,/cbb/schools/iowa/men/2015.html,Iowa,/cbb/conferences/big-ten/men/2015.html,Big Ten,15.83,L,56,90,0,1,L 1,Carver-Hawkeye Arena,/cbb/schools/hampton/men/2015.html,
1,/cbb/boxscores/2014-11-16-syracuse.html,"Sun, Nov 16, 2014",4:00p,REG,@,/cbb/schools/syracuse/men/2015.html,Syracuse,/cbb/conferences/acc/men/2015.html,ACC,11.91,L,47,65,0,2,L 2,Carrier Dome,/cbb/schools/hampton/men/2015.html,
2,/cbb/boxscores/2014-11-21-alcorn-state.html,"Fri, Nov 21, 2014",5:30p,REG,N,/cbb/schools/alcorn-state/men/2015.html,Alcorn State,/cbb/conferences/swac/men/2015.html,SWAC,-20.75,W,82,69,1,2,W 1,Scheels Arena,/cbb/schools/hampton/men/2015.html,
3,/cbb/boxscores/2014-11-22-north-dakota-state.html,"Sat, Nov 22, 2014",8:00p,REG,@,/cbb/schools/north-dakota-state/men/2015.html,North Dakota State,/cbb/conferences/summit/men/2015.html,Summit,-1.72,L,66,74,1,3,L 1,Scheels Arena,/cbb/schools/hampton/men/2015.html,
4,/cbb/boxscores/2014-11-24-appalachian-state.html,"Mon, Nov 24, 2014",7:00p,REG,@,/cbb/schools/appalachian-state/men/2015.html,Appalachian State,/cbb/conferences/sun-belt/men/2015.html,Sun Belt,-9.81,L,74,82,1,4,L 2,George M. Holmes Convocation Center,/cbb/schools/hampton/men/2015.html,
5,/cbb/boxscores/2014-11-26-hampton.html,"Wed, Nov 26, 2014",2:00p,REG,,/cbb/schools/american/men/2015.html,American,/cbb/conferences/patriot/men/2015.html,Patriot,-3.56,L,60,64,1,5,L 3,Hampton Convocation Center,/cbb/schools/hampton/men/2015.html,
6,/cbb/boxscores/2014-12-02-tennessee-state.html,"Tue, Dec 2, 2014",8:00p,REG,@,/cbb/schools/tennessee-state/men/2015.html,Tennessee State,/cbb/conferences/ovc/men/2015.html,OVC,-14.93,W,62,54,2,5,W 1,Gentry Center Complex,/cbb/schools/hampton/men/2015.html,
7,/cbb/boxscores/2014-12-06-hampton.html,"Sat, Dec 6, 2014",6:00p,REG,,/cbb/schools/coppin-state/men/2015.html,Coppin State,/cbb/conferences/meac/men/2015.html,MEAC,-17.84,W,71,52,3,5,W 2,Hampton Convocation Center,/cbb/schools/hampton/men/2015.html,
8,/cbb/boxscores/2014-12-08-hampton.html,"Mon, Dec 8, 2014",8:20p,REG,,/cbb/schools/morgan-state/men/2015.html,Morgan State,/cbb/conferences/meac/men/2015.html,MEAC,-16.19,W,62,58,4,5,W 3,Hampton Convocation Center,/cbb/schools/hampton/men/2015.html,
9,/cbb/boxscores/2014-12-17-illinois.html,"Wed, Dec 17, 2014",7:00p,REG,@,/cbb/schools/illinois/men/2015.html,Illinois,/cbb/conferences/big-ten/men/2015.html,Big Ten,12.42,L,55,73,4,6,L 1,State Farm Center,/cbb/schools/hampton/men/2015.html,
10,/cbb/boxscores/2014-12-19-hampton.html,"Fri, Dec 19, 2014",7:00p,REG,,/cbb/schools/tennessee-state/men/2015.html,Tennessee State,/cbb/conferences/ovc/men/2015.html,OVC,-14.93,W,66,54,5,6,W 1,Hampton Convocation Center,/cbb/schools/hampton/men/2015.html,
11,/cbb/boxscores/2014-12-21-hampton.html,"Sun, Dec 21, 2014",4:00p,REG,,/cbb/schools/northern-arizona/men/2015.html,Northern Arizona,/cbb/conferences/big-sky/men/2015.html,Big Sky,-3.48,W,75,66,6,6,W 2,Hampton Convocation Center,/cbb/schools/hampton/men/2015.html,
12,/cbb/boxscores/2014-12-29-northern-illinois.html,"Mon, Dec 29, 2014",8:00p,REG,@,/cbb/schools/northern-illinois/men/2015.html,Northern Illinois,/cbb/conferences/mac/men/2015.html,MAC,-1.79,L,51,83,6,7,L 1,Convocation Center,/cbb/schools/hampton/men/2015.html,
13,/cbb/boxscores/2015-01-03-south-carolina-upstate.html,"Sat, Jan 3, 2015",4:00p,REG,@,/cbb/schools/south-carolina-upstate/men/2015.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-2.28,L,54,68,6,8,L 2,G.B. Hodge Center,/cbb/schools/hampton/men/2015.html,
14,/cbb/boxscores/2015-01-10-bethune-cookman.html,"Sat, Jan 10, 2015",4:00p,REG,@,/cbb/schools/bethune-cookman/men/2015.html,Bethune-Cookman,/cbb/conferences/meac/men/2015.html,MEAC,-15.52,W,58,56,7,8,W 1,Moore Gymnasium,/cbb/schools/hampton/men/2015.html,
15,/cbb/boxscores/2015-01-12-florida-am.html,"Mon, Jan 12, 2015",8:10p,REG,@,/cbb/schools/florida-am/men/2015.html,Florida A&M,/cbb/conferences/meac/men/2015.html,MEAC,-26.04,W,78,63,8,8,W 2,Al Lawson Center,/cbb/schools/hampton/men/2015.html,
