,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
42,Central Connecticut State,/cbb/schools/central-connecticut-state/men/2015.html,False,31,5,26,.161,-16.56,-5.62,3,15,4,9,1,13,1834,2173,64.0,92.1,.286,.271,.482,48.9,50.4,7.7,9.3,.446,18.3,30.9,.203,64.0,109.2,.239,.353,.538,51.1,53.2,10.2,9.3,.514,13.5,32.8,.170
43,Central Michigan,/cbb/schools/central-michigan/men/2015.html,False,32,23,9,.719,5.56,-1.10,12,6,16,1,6,7,2504,2187,66.6,117.0,.369,.476,.587,50.0,52.7,10.6,7.5,.556,13.2,30.3,.268,66.6,102.2,.347,.365,.536,50.0,46.3,7.5,9.2,.508,17.4,30.1,.232
44,Charleston Southern,/cbb/schools/charleston-southern/men/2015.html,False,31,19,12,.613,-4.48,-5.23,13,5,13,2,6,9,2277,2130,66.5,108.8,.343,.458,.530,52.3,51.1,10.2,6.8,.499,14.2,34.1,.236,66.5,101.8,.336,.403,.542,47.7,51.2,8.0,12.0,.509,17.3,27.3,.238
45,Charlotte,/cbb/schools/charlotte/men/2015.html,False,32,14,18,.438,1.76,0.35,7,11,7,6,5,9,2362,2317,67.2,106.5,.370,.288,.542,51.4,50.9,9.3,6.8,.517,16.6,33.8,.240,67.2,104.4,.331,.367,.538,48.6,52.6,8.9,8.2,.506,15.9,31.2,.232
46,Chattanooga,/cbb/schools/chattanooga/men/2015.html,False,32,22,10,.688,-1.63,-4.06,15,3,15,2,7,7,2325,2141,66.2,107.7,.434,.354,.549,51.0,48.4,9.7,16.2,.514,16.5,33.9,.298,66.2,99.2,.419,.276,.516,49.0,44.7,8.7,11.7,.475,17.2,32.0,.287
47,Chicago State,/cbb/schools/chicago-state/men/2015.html,False,32,8,24,.250,-14.76,-2.48,4,10,7,5,1,16,1855,2115,64.5,89.5,.294,.369,.466,48.8,44.8,12.9,9.8,.433,19.1,33.4,.196,64.5,102.0,.497,.386,.555,51.2,58.7,11.0,10.0,.518,20.5,32.9,.335
48,Cincinnati,/cbb/schools/cincinnati/men/2015.html,True,34,23,11,.676,10.72,4.40,13,5,15,3,6,5,2113,1898,59.6,102.8,.371,.297,.527,53.5,51.8,10.8,15.4,.495,17.7,37.3,.249,59.6,92.3,.261,.333,.468,46.5,54.0,9.2,8.2,.441,16.8,32.3,.170
49,Clemson,/cbb/schools/clemson/men/2015.html,False,31,16,15,.516,7.73,7.18,8,10,11,6,3,7,1944,1927,62.8,99.1,.344,.339,.496,51.5,47.9,8.6,12.9,.460,15.7,34.1,.234,62.8,98.3,.312,.332,.491,48.5,52.4,9.9,8.3,.456,15.1,31.4,.215
50,Cleveland State,/cbb/schools/cleveland-state/men/2015.html,False,34,19,15,.559,3.07,-0.78,11,5,12,3,6,12,2296,2098,61.5,108.6,.316,.355,.548,50.9,54.3,12.6,10.7,.527,16.3,33.2,.217,61.5,99.3,.436,.358,.536,49.1,58.5,9.8,7.9,.487,18.6,31.2,.295
51,Coastal Carolina,/cbb/schools/coastal-carolina/men/2015.html,True,34,24,10,.706,-1.02,-6.18,12,6,14,2,8,7,2438,2121,65.2,110.0,.411,.333,.537,55.7,46.1,10.8,10.2,.500,15.0,37.5,.283,65.2,95.7,.336,.408,.499,44.3,53.0,8.8,7.0,.461,16.0,26.2,.235
52,Colgate,/cbb/schools/colgate/men/2015.html,False,33,16,17,.485,-2.91,-3.41,12,6,10,5,6,12,2177,2125,60.5,107.1,.273,.391,.580,49.3,55.5,8.4,7.6,.560,16.8,24.1,.190,60.5,104.5,.343,.323,.531,50.7,50.0,9.3,9.0,.503,14.5,28.1,.229
53,College of Charleston,/cbb/schools/college-of-charleston/men/2015.html,False,33,9,24,.273,-7.23,-1.26,3,15,5,9,2,12,1934,2131,61.7,94.2,.324,.337,.491,47.4,46.2,8.9,8.5,.459,16.8,27.6,.214,61.7,103.8,.474,.322,.525,52.6,50.7,8.8,10.6,.481,15.7,32.2,.323
54,Colorado,/cbb/schools/colorado/men/2015.html,False,34,16,18,.471,7.01,6.19,7,11,12,5,2,11,2345,2317,65.6,103.6,.408,.287,.528,53.6,49.3,8.6,11.1,.484,16.8,34.4,.291,65.6,102.3,.339,.370,.524,46.4,52.4,10.4,9.2,.489,14.8,28.0,.238
55,Colorado State,/cbb/schools/colorado-state/men/2015.html,False,34,27,7,.794,8.12,0.69,13,5,15,2,8,4,2454,2181,65.3,110.1,.418,.368,.539,54.3,59.6,8.5,9.8,.505,13.7,34.3,.281,65.3,97.9,.331,.355,.514,45.7,51.9,8.2,7.0,.487,16.1,25.3,.217
56,Columbia,/cbb/schools/columbia/men/2015.html,False,28,13,15,.464,-0.38,-1.49,5,9,9,7,4,7,1816,1737,60.6,107.0,.286,.461,.550,51.9,52.3,8.1,10.1,.522,16.6,32.5,.205,60.6,102.4,.378,.299,.520,48.1,47.1,9.2,12.3,.481,14.6,28.8,.264
57,Connecticut,/cbb/schools/connecticut/men/2015.html,False,35,20,15,.571,8.28,4.22,10,8,11,5,4,7,2243,2101,61.9,103.2,.323,.349,.533,50.8,52.0,7.6,14.8,.501,16.1,30.1,.229,61.9,96.7,.326,.338,.488,49.2,50.9,8.9,10.8,.452,15.3,30.6,.223
58,Coppin State,/cbb/schools/coppin-state/men/2015.html,False,31,8,23,.258,-17.84,-4.78,6,10,4,7,3,15,2219,2558,73.6,97.3,.310,.433,.507,42.8,51.5,9.1,7.6,.475,16.1,25.8,.214,73.6,112.2,.419,.305,.571,57.2,53.6,8.4,9.3,.538,16.6,37.7,.294
59,Cornell,/cbb/schools/cornell/men/2015.html,False,30,13,17,.433,-3.58,-1.92,5,9,8,5,5,9,1868,1838,64.4,95.9,.392,.372,.505,47.3,50.7,9.6,14.6,.453,16.3,24.2,.293,64.4,94.4,.407,.375,.495,52.7,55.2,8.1,8.7,.450,17.4,30.0,.281
60,Creighton,/cbb/schools/creighton/men/2015.html,False,33,14,19,.424,7.48,7.05,4,14,9,8,3,9,2221,2207,63.3,104.8,.363,.427,.533,51.5,60.2,6.9,6.7,.494,15.8,31.3,.263,63.3,104.1,.334,.357,.535,48.5,54.9,9.2,11.0,.505,14.9,28.1,.229
61,Dartmouth,/cbb/schools/dartmouth/men/2015.html,False,29,14,15,.483,-3.11,-3.32,7,7,8,4,6,11,1835,1829,62.9,99.8,.357,.331,.520,50.7,54.3,12.1,11.6,.492,17.4,30.9,.230,62.9,99.4,.428,.383,.537,49.3,55.7,9.4,8.4,.499,18.7,28.3,.294
62,Davidson,/cbb/schools/davidson/men/2015.html,True,32,24,8,.750,11.97,3.19,14,4,14,1,9,4,2529,2221,67.2,117.1,.287,.456,.578,50.3,60.9,7.9,7.5,.556,12.2,30.0,.203,67.2,102.9,.351,.325,.518,49.7,49.5,7.5,12.1,.492,14.7,30.3,.224
63,Dayton,/cbb/schools/dayton/men/2015.html,True,36,27,9,.750,10.98,4.06,13,5,16,0,5,6,2439,2190,64.2,105.1,.482,.382,.565,48.6,60.5,10.8,7.2,.530,16.1,23.3,.330,64.2,94.4,.306,.334,.503,51.4,54.3,8.2,11.4,.472,18.3,28.4,.207
64,Delaware,/cbb/schools/delaware/men/2015.html,False,30,10,20,.333,-7.76,-1.69,9,9,5,8,5,10,1979,2161,65.7,99.1,.381,.350,.509,48.7,55.7,6.4,9.8,.471,15.9,28.8,.261,65.7,108.2,.332,.375,.532,51.3,56.6,9.9,10.5,.500,13.3,31.5,.233
65,Delaware State,/cbb/schools/delaware-state/men/2015.html,False,36,18,18,.500,-10.78,-6.75,9,7,6,6,9,11,2533,2607,69.2,101.3,.317,.376,.519,50.7,48.4,7.2,10.3,.485,16.6,31.8,.224,69.2,104.2,.344,.368,.518,49.3,54.4,10.1,10.0,.485,14.2,31.0,.235
66,Denver,/cbb/schools/denver/men/2015.html,False,30,12,18,.400,-3.96,-3.13,6,10,9,7,3,10,1865,1890,58.2,105.5,.312,.430,.593,45.5,69.6,10.1,5.9,.562,17.7,19.3,.239,58.2,106.9,.512,.298,.572,54.5,48.5,8.8,8.5,.529,17.9,29.6,.365
67,DePaul,/cbb/schools/depaul/men/2015.html,False,32,12,20,.375,3.30,7.49,6,12,9,7,3,9,2220,2354,67.3,102.7,.365,.405,.544,45.9,52.2,9.8,10.3,.507,17.3,27.4,.263,67.3,108.9,.487,.310,.557,54.1,48.3,10.8,9.8,.508,16.1,35.4,.356
68,Detroit Mercy,/cbb/schools/detroit-mercy/men/2015.html,False,33,15,18,.455,-2.25,0.13,7,9,10,6,3,11,2334,2335,68.2,102.5,.328,.319,.535,49.8,52.9,11.2,10.9,.506,16.6,30.1,.224,68.2,102.5,.465,.402,.556,50.2,58.7,8.7,8.5,.517,19.1,29.4,.323
69,Drake,/cbb/schools/drake/men/2015.html,False,31,9,22,.290,-6.04,2.22,6,12,8,7,1,11,1844,2070,58.9,100.1,.345,.351,.567,47.1,58.1,7.5,6.0,.528,20.1,23.4,.265,58.9,112.4,.306,.363,.571,52.9,51.5,10.9,10.0,.547,14.7,31.4,.214
70,Drexel,/cbb/schools/drexel/men/2015.html,False,30,11,19,.367,-5.71,-0.85,9,9,5,9,5,6,1787,1930,61.4,96.6,.328,.344,.493,47.7,51.6,8.4,10.1,.447,14.7,28.0,.244,61.4,104.3,.358,.300,.530,52.3,52.7,8.8,9.9,.499,15.9,31.3,.242
71,Duke,/cbb/schools/duke/men/2015.html,True,39,35,4,.897,24.97,9.87,15,3,15,1,9,2,3091,2502,65.9,119.4,.398,.334,.593,53.9,53.5,10.7,9.0,.566,13.9,35.8,.278,65.9,96.7,.240,.278,.492,46.1,47.0,8.3,8.3,.465,15.9,30.2,.166
72,Duquesne,/cbb/schools/duquesne/men/2015.html,False,31,12,19,.387,-2.93,1.41,6,12,9,7,2,10,2213,2303,67.2,105.9,.323,.371,.537,50.0,58.0,7.6,9.4,.518,15.6,32.3,.202,67.2,110.2,.336,.401,.539,50.0,64.6,8.1,8.6,.511,13.6,33.2,.228
73,East Carolina,/cbb/schools/east-carolina/men/2015.html,False,33,14,19,.424,-2.84,1.00,6,12,11,5,1,11,2116,2176,63.1,101.3,.317,.373,.518,47.6,59.1,10.0,5.7,.488,15.6,29.8,.216,63.1,104.1,.338,.360,.530,52.4,56.9,9.4,12.5,.501,16.5,34.0,.229
74,East Tennessee State,/cbb/schools/east-tennessee-state/men/2015.html,False,30,16,14,.533,-4.80,-4.01,8,10,10,4,6,9,2201,2140,68.8,105.8,.386,.446,.543,49.3,52.9,11.3,9.1,.504,15.8,30.8,.279,68.8,102.9,.423,.443,.541,50.7,62.4,10.1,13.3,.501,18.3,31.9,.298
75,Eastern Illinois,/cbb/schools/eastern-illinois/men/2015.html,False,33,18,15,.545,-5.52,-2.42,9,7,9,5,7,8,2097,2136,63.2,99.8,.329,.379,.535,45.9,58.3,8.9,12.0,.511,16.8,24.3,.215,63.2,101.7,.311,.353,.512,54.1,51.4,10.1,8.9,.477,16.1,34.1,.222
76,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2015.html,False,33,21,12,.636,-0.03,-4.16,11,5,13,4,8,7,2373,2100,65.5,108.9,.319,.475,.584,44.3,60.5,14.7,10.1,.549,15.6,22.7,.248,65.5,96.4,.345,.404,.553,55.7,67.2,9.1,9.7,.527,24.4,33.9,.232
77,Eastern Michigan,/cbb/schools/eastern-michigan/men/2015.html,False,35,21,14,.600,1.96,-0.14,8,10,16,3,4,10,2429,2230,66.7,102.9,.416,.378,.517,49.4,46.0,12.9,13.5,.469,14.9,31.7,.299,66.7,94.5,.393,.392,.492,50.6,63.8,8.0,9.5,.449,18.9,33.2,.269
78,Eastern Washington,/cbb/schools/eastern-washington/men/2015.html,True,35,26,9,.743,0.79,-3.84,14,4,13,2,11,6,2820,2588,68.3,117.1,.352,.421,.591,50.0,46.5,9.1,13.0,.562,13.6,29.9,.255,68.3,107.5,.354,.360,.554,50.0,57.4,8.0,11.2,.520,15.6,30.4,.253
79,Elon,/cbb/schools/elon/men/2015.html,False,33,15,18,.455,-5.91,-2.69,6,12,8,6,5,10,2329,2329,69.4,100.5,.365,.359,.521,48.4,48.8,9.2,3.8,.486,16.4,28.8,.249,69.4,100.5,.430,.341,.535,51.6,48.6,9.0,9.6,.501,18.3,30.5,.287
80,Evansville,/cbb/schools/evansville/men/2015.html,False,36,24,12,.667,3.36,-0.07,9,9,14,5,8,5,2552,2361,66.1,106.1,.433,.232,.571,50.8,63.8,8.7,9.9,.526,16.9,26.5,.324,66.1,98.2,.307,.341,.523,49.2,51.5,9.6,9.8,.490,17.8,28.1,.219
81,Fairfield,/cbb/schools/fairfield/men/2015.html,False,31,7,24,.226,-8.63,-2.31,5,15,4,11,2,11,1845,2041,62.1,93.9,.371,.389,.497,46.7,52.8,7.8,9.1,.452,17.6,27.3,.266,62.1,103.9,.427,.265,.521,53.3,53.4,10.4,7.9,.483,15.5,33.9,.287
82,FDU,/cbb/schools/fairleigh-dickinson/men/2015.html,False,29,8,21,.276,-12.22,-4.54,3,15,4,9,4,12,1956,2130,67.7,98.3,.336,.379,.509,43.1,47.7,12.7,9.4,.473,16.2,28.1,.233,67.7,107.0,.506,.345,.560,56.9,55.5,9.5,11.3,.520,19.6,39.9,.350
