,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2014-11-14-iowa-state.html,"Fri, Nov 14, 2014",8:00p,REG,/cbb/schools/oakland/men/2015.html,Oakland,/cbb/conferences/horizon/men/2015.html,Horizon,-1.28,W,93,82,1,0,W 1,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
1,/cbb/boxscores/2014-11-17-iowa-state.html,"Mon, Nov 17, 2014",9:00p,REG,/cbb/schools/georgia-state/men/2015.html,Georgia State,/cbb/conferences/sun-belt/men/2015.html,Sun Belt,5.47,W,81,58,2,0,W 2,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
2,/cbb/boxscores/2014-11-24-alabama.html,"Mon, Nov 24, 2014",9:30p,REG,/cbb/schools/alabama/men/2015.html,Alabama,/cbb/conferences/sec/men/2015.html,SEC,10.52,W,84,74,3,0,W 3,Sprint Center,/cbb/schools/iowa-state/men/2015.html,N
3,/cbb/boxscores/2014-11-25-iowa-state.html,"Tue, Nov 25, 2014",9:30p,REG,/cbb/schools/maryland/men/2015.html,Maryland,/cbb/conferences/big-ten/men/2015.html,Big Ten,13.32,L,63,72,3,1,L 1,Sprint Center,/cbb/schools/iowa-state/men/2015.html,N
4,/cbb/boxscores/2014-12-02-iowa-state.html,"Tue, Dec 2, 2014",8:00p,REG,/cbb/schools/lamar/men/2015.html,Lamar,/cbb/conferences/southland/men/2015.html,Southland,-9.75,W,96,59,4,1,W 1,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
5,/cbb/boxscores/2014-12-04-iowa-state.html,"Thu, Dec 4, 2014",9:00p,REG,/cbb/schools/arkansas/men/2015.html,Arkansas,/cbb/conferences/sec/men/2015.html,SEC,14.07,W,95,77,5,1,W 2,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
6,/cbb/boxscores/2014-12-09-iowa-state.html,"Tue, Dec 9, 2014",7:00p,REG,/cbb/schools/missouri-kansas-city/men/2015.html,Kansas City,/cbb/conferences/wac/men/2015.html,WAC,-8.01,W,73,56,6,1,W 3,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
7,/cbb/boxscores/2014-12-12-iowa.html,"Fri, Dec 12, 2014",8:00p,REG,/cbb/schools/iowa/men/2015.html,Iowa,/cbb/conferences/big-ten/men/2015.html,Big Ten,15.83,W,90,75,7,1,W 4,Carver-Hawkeye Arena,/cbb/schools/iowa-state/men/2015.html,@
8,/cbb/boxscores/2014-12-14-iowa-state.html,"Sun, Dec 14, 2014",6:00p,REG,/cbb/schools/southern/men/2015.html,Southern,/cbb/conferences/swac/men/2015.html,SWAC,-9.95,W,88,78,8,1,W 5,James H. Hilton Coliseum,/cbb/schools/iowa-state/men/2015.html,
9,/cbb/boxscores/2014-12-20-drake.html,"Sat, Dec 20, 2014",5:00p,REG,/cbb/schools/drake/men/2015.html,Drake,/cbb/conferences/mvc/men/2015.html,MVC,-6.04,W,83,54,9,1,W 6,Wells Fargo Arena,/cbb/schools/iowa-state/men/2015.html,@
