,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2014-11-14-stanford.html,"Fri, Nov 14, 2014",11:59p,REG,@,/cbb/schools/stanford/men/2015.html,Stanford,/cbb/conferences/pac-12/men/2015.html,Pac-12,12.33,L,59,74,0,1,L 1,Maples Pavilion,/cbb/schools/wofford/men/2015.html
1,/cbb/boxscores/2014-11-18-wofford.html,"Tue, Nov 18, 2014",7:00a,REG,,/cbb/schools/iona/men/2015.html,Iona,/cbb/conferences/maac/men/2015.html,MAAC,3.71,W,86,73,1,1,W 1,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
2,/cbb/boxscores/2014-11-21-fairfield.html,"Fri, Nov 21, 2014",7:00p,REG,@,/cbb/schools/fairfield/men/2015.html,Fairfield,/cbb/conferences/maac/men/2015.html,MAAC,-8.63,W,54,36,2,1,W 2,Webster Bank Arena,/cbb/schools/wofford/men/2015.html
3,/cbb/boxscores/2014-11-22-south-dakota.html,"Sat, Nov 22, 2014",5:00p,REG,N,/cbb/schools/south-dakota/men/2015.html,South Dakota,/cbb/conferences/summit/men/2015.html,Summit,-4.90,W,72,68,3,1,W 3,Webster Bank Arena,/cbb/schools/wofford/men/2015.html
4,/cbb/boxscores/2014-11-23-sam-houston-state.html,"Sun, Nov 23, 2014",12:00p,REG,N,/cbb/schools/sam-houston-state/men/2015.html,Sam Houston,/cbb/conferences/southland/men/2015.html,Southland,2.97,W,64,53,4,1,W 4,Webster Bank Arena,/cbb/schools/wofford/men/2015.html
5,/cbb/boxscores/2014-11-25-wofford.html,"Tue, Nov 25, 2014",7:00p,REG,,,Ohio Valley,,,,W,82,54,5,1,W 5,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
6,/cbb/boxscores/2014-11-29-william-mary.html,"Sat, Nov 29, 2014",4:30p,REG,@,/cbb/schools/william-mary/men/2015.html,William & Mary,/cbb/conferences/colonial/men/2015.html,CAA,2.82,L,62,66,5,2,L 1,Kaplan Arena at William and Mary Hall,/cbb/schools/wofford/men/2015.html
7,/cbb/boxscores/2014-12-03-wofford.html,"Wed, Dec 3, 2014",7:00p,REG,,/cbb/schools/presbyterian/men/2015.html,Presbyterian,/cbb/conferences/big-south/men/2015.html,Big South,-16.26,W,66,45,6,2,W 1,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
8,/cbb/boxscores/2014-12-06-wofford.html,"Sat, Dec 6, 2014",2:30p,REG,,,Florida National University,,,,W,88,57,7,2,W 2,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
9,/cbb/boxscores/2014-12-14-north-carolina-state.html,"Sun, Dec 14, 2014",4:00p,REG,@,/cbb/schools/north-carolina-state/men/2015.html,NC State,/cbb/conferences/acc/men/2015.html,ACC,14.11,W,55,54,8,2,W 3,PNC Arena,/cbb/schools/wofford/men/2015.html
10,/cbb/boxscores/2014-12-17-wofford.html,"Wed, Dec 17, 2014",7:00p,REG,,/cbb/schools/charleston-southern/men/2015.html,Charleston Southern,/cbb/conferences/big-south/men/2015.html,Big South,-4.48,W,64,58,9,2,W 4,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
11,/cbb/boxscores/2014-12-22-west-virginia.html,"Mon, Dec 22, 2014",7:30p,REG,@,/cbb/schools/west-virginia/men/2015.html,West Virginia,/cbb/conferences/big-12/men/2015.html,Big 12,15.12,L,44,77,9,3,L 1,WVU Coliseum,/cbb/schools/wofford/men/2015.html
12,/cbb/boxscores/2014-12-31-duke.html,"Wed, Dec 31, 2014",3:00p,REG,@,/cbb/schools/duke/men/2015.html,Duke,/cbb/conferences/acc/men/2015.html,ACC,24.97,L,55,84,9,4,L 2,Cameron Indoor Stadium,/cbb/schools/wofford/men/2015.html
13,/cbb/boxscores/2015-01-03-samford.html,"Sat, Jan 3, 2015",3:00p,REG,@,/cbb/schools/samford/men/2015.html,Samford,/cbb/conferences/southern/men/2015.html,Southern,-9.41,W,68,65,10,4,W 1,Pete Hanna Center,/cbb/schools/wofford/men/2015.html
14,/cbb/boxscores/2015-01-05-chattanooga.html,"Mon, Jan 5, 2015",8:00p,REG,@,/cbb/schools/chattanooga/men/2015.html,Chattanooga,/cbb/conferences/southern/men/2015.html,Southern,-1.63,W,68,64,11,4,W 2,McKenzie Arena,/cbb/schools/wofford/men/2015.html
15,/cbb/boxscores/2015-01-08-wofford.html,"Thu, Jan 8, 2015",7:00p,REG,,/cbb/schools/virginia-military-institute/men/2015.html,Virginia Military Institute,/cbb/conferences/southern/men/2015.html,Southern,-9.85,W,75,70,12,4,W 3,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
16,/cbb/boxscores/2015-01-10-wofford.html,"Sat, Jan 10, 2015",7:00p,REG,,/cbb/schools/samford/men/2015.html,Samford,/cbb/conferences/southern/men/2015.html,Southern,-9.41,W,72,62,13,4,W 4,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
17,/cbb/boxscores/2015-01-15-citadel.html,"Thu, Jan 15, 2015",6:00p,REG,@,/cbb/schools/citadel/men/2015.html,The Citadel,/cbb/conferences/southern/men/2015.html,Southern,-12.91,L,66,69,13,5,L 1,McAlister Field House,/cbb/schools/wofford/men/2015.html
18,/cbb/boxscores/2015-01-17-wofford.html,"Sat, Jan 17, 2015",7:00p,REG,,/cbb/schools/western-carolina/men/2015.html,Western Carolina,/cbb/conferences/southern/men/2015.html,Southern,-5.83,W,62,43,14,5,W 1,Benjamin Johnson Arena,/cbb/schools/wofford/men/2015.html
