,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2014-11-14-south-carolina.html,"Fri, Nov 14, 2014",7:00p,REG,@,/cbb/schools/south-carolina/men/2015.html,South Carolina,/cbb/conferences/sec/men/2015.html,SEC,10.55,L,56,81,0,1,L 1,Colonial Life Arena,/cbb/schools/north-florida/men/2015.html
1,/cbb/boxscores/2014-11-17-north-florida.html,"Mon, Nov 17, 2014",7:00p,REG,,,Webber,,,,W,79,55,1,1,W 1,UNF Arena,/cbb/schools/north-florida/men/2015.html
2,/cbb/boxscores/2014-11-20-northwestern.html,"Thu, Nov 20, 2014",8:00p,REG,@,/cbb/schools/northwestern/men/2015.html,Northwestern,/cbb/conferences/big-ten/men/2015.html,Big Ten,6.11,L,67,69,1,2,L 1,Welsh-Ryan Arena,/cbb/schools/north-florida/men/2015.html
3,/cbb/boxscores/2014-11-22-northern-iowa.html,"Sat, Nov 22, 2014",2:00p,REG,@,/cbb/schools/northern-iowa/men/2015.html,Northern Iowa,/cbb/conferences/mvc/men/2015.html,MVC,12.54,L,49,66,1,3,L 2,McLeod Center,/cbb/schools/north-florida/men/2015.html
4,/cbb/boxscores/2014-11-25-liberty.html,"Tue, Nov 25, 2014",4:00p,REG,N,/cbb/schools/liberty/men/2015.html,Liberty,/cbb/conferences/big-south/men/2015.html,Big South,-16.01,W,77,57,2,3,W 1,Hard Rock Hotel Riviera Maya,/cbb/schools/north-florida/men/2015.html
5,/cbb/boxscores/2014-11-26-elon.html,"Wed, Nov 26, 2014",4:00p,REG,N,/cbb/schools/elon/men/2015.html,Elon,/cbb/conferences/colonial/men/2015.html,CAA,-5.91,W,72,65,3,3,W 2,Hard Rock Hotel Riviera Maya,/cbb/schools/north-florida/men/2015.html
6,/cbb/boxscores/2014-12-01-north-florida.html,"Mon, Dec 1, 2014",7:00p,REG,,,Edward Waters,,,,W,97,65,4,3,W 3,UNF Arena,/cbb/schools/north-florida/men/2015.html
7,/cbb/boxscores/2014-12-03-bethune-cookman.html,"Wed, Dec 3, 2014",8:00p,REG,@,/cbb/schools/bethune-cookman/men/2015.html,Bethune-Cookman,/cbb/conferences/meac/men/2015.html,MEAC,-15.52,W,63,56,5,3,W 4,Moore Gymnasium,/cbb/schools/north-florida/men/2015.html
8,/cbb/boxscores/2014-12-06-purdue.html,"Sat, Dec 6, 2014",2:00p,REG,@,/cbb/schools/purdue/men/2015.html,Purdue,/cbb/conferences/big-ten/men/2015.html,Big Ten,12.93,W,73,70,6,3,W 5,Mackey Arena,/cbb/schools/north-florida/men/2015.html
9,/cbb/boxscores/2014-12-15-north-florida.html,"Mon, Dec 15, 2014",7:00p,REG,,/cbb/schools/tennessee-tech/men/2015.html,Tennessee Tech,/cbb/conferences/ovc/men/2015.html,OVC,-6.49,L,80,82,6,4,L 1,UNF Arena,/cbb/schools/north-florida/men/2015.html
10,/cbb/boxscores/2014-12-17-florida-state.html,"Wed, Dec 17, 2014",7:00p,REG,@,/cbb/schools/florida-state/men/2015.html,Florida State,/cbb/conferences/acc/men/2015.html,ACC,6.69,L,77,93,6,5,L 2,Donald L. Tucker Civic Center,/cbb/schools/north-florida/men/2015.html
11,/cbb/boxscores/2014-12-19-florida-am.html,"Fri, Dec 19, 2014",7:00p,REG,@,/cbb/schools/florida-am/men/2015.html,Florida A&M,/cbb/conferences/meac/men/2015.html,MEAC,-26.04,W,83,65,7,5,W 1,Al Lawson Center,/cbb/schools/north-florida/men/2015.html
12,/cbb/boxscores/2014-12-22-iowa.html,"Mon, Dec 22, 2014",8:00p,REG,@,/cbb/schools/iowa/men/2015.html,Iowa,/cbb/conferences/big-ten/men/2015.html,Big Ten,15.83,L,70,80,7,6,L 1,Carver-Hawkeye Arena,/cbb/schools/north-florida/men/2015.html
13,/cbb/boxscores/2014-12-29-tennessee-tech.html,"Mon, Dec 29, 2014",7:00p,REG,@,/cbb/schools/tennessee-tech/men/2015.html,Tennessee Tech,/cbb/conferences/ovc/men/2015.html,OVC,-6.49,L,84,87,7,7,L 2,Eblen Center,/cbb/schools/north-florida/men/2015.html
14,/cbb/boxscores/2014-12-31-austin-peay.html,"Wed, Dec 31, 2014",3:00p,REG,@,/cbb/schools/austin-peay/men/2015.html,Austin Peay,/cbb/conferences/ovc/men/2015.html,OVC,-12.45,L,60,65,7,8,L 3,Winfield Dunn Center,/cbb/schools/north-florida/men/2015.html
15,/cbb/boxscores/2015-01-02-alabama.html,"Fri, Jan 2, 2015",7:00p,REG,@,/cbb/schools/alabama/men/2015.html,Alabama,/cbb/conferences/sec/men/2015.html,SEC,10.52,L,61,76,7,9,L 4,Coleman Coliseum,/cbb/schools/north-florida/men/2015.html
16,/cbb/boxscores/2015-01-06-north-florida.html,"Tue, Jan 6, 2015",7:00p,REG,,,Trinity Baptist,,,,W,106,60,8,9,W 1,UNF Arena,/cbb/schools/north-florida/men/2015.html
17,/cbb/boxscores/2015-01-10-jacksonville.html,"Sat, Jan 10, 2015",3:30p,REG,@,/cbb/schools/jacksonville/men/2015.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-16.70,W,86,63,9,9,W 2,Jacksonville Veteran's Memorial Arena,/cbb/schools/north-florida/men/2015.html
18,/cbb/boxscores/2015-01-14-north-florida.html,"Wed, Jan 14, 2015",7:00p,REG,,/cbb/schools/florida-gulf-coast/men/2015.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-1.81,W,80,64,10,9,W 3,UNF Arena,/cbb/schools/north-florida/men/2015.html
19,/cbb/boxscores/2015-01-17-stetson.html,"Sat, Jan 17, 2015",1:00p,REG,@,/cbb/schools/stetson/men/2015.html,Stetson,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-16.22,W,80,65,11,9,W 4,Edmunds Center,/cbb/schools/north-florida/men/2015.html
20,/cbb/boxscores/2015-01-22-northern-kentucky.html,"Thu, Jan 22, 2015",7:00p,REG,@,/cbb/schools/northern-kentucky/men/2015.html,Northern Kentucky,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-6.85,W,74,66,12,9,W 5,The Bank of Kentucky Center,/cbb/schools/north-florida/men/2015.html
21,/cbb/boxscores/2015-01-24-lipscomb.html,"Sat, Jan 24, 2015",5:00p,REG,@,/cbb/schools/lipscomb/men/2015.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-10.82,W,75,66,13,9,W 6,Allen Arena,/cbb/schools/north-florida/men/2015.html
22,/cbb/boxscores/2015-01-29-north-florida.html,"Thu, Jan 29, 2015",7:00p,REG,,/cbb/schools/kennesaw-state/men/2015.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-17.33,W,86,67,14,9,W 7,UNF Arena,/cbb/schools/north-florida/men/2015.html
23,/cbb/boxscores/2015-01-31-north-florida.html,"Sat, Jan 31, 2015",7:00p,REG,,/cbb/schools/south-carolina-upstate/men/2015.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-2.28,L,74,79,14,10,L 1,UNF Arena,/cbb/schools/north-florida/men/2015.html
24,/cbb/boxscores/2015-02-06-north-florida.html,"Fri, Feb 6, 2015",7:00p,REG,,/cbb/schools/jacksonville/men/2015.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-16.70,W,77,50,15,10,W 1,UNF Arena,/cbb/schools/north-florida/men/2015.html
25,/cbb/boxscores/2015-02-12-south-carolina-upstate.html,"Thu, Feb 12, 2015",7:00p,REG,@,/cbb/schools/south-carolina-upstate/men/2015.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-2.28,L,63,80,15,11,L 1,G.B. Hodge Center,/cbb/schools/north-florida/men/2015.html
26,/cbb/boxscores/2015-02-14-kennesaw-state.html,"Sat, Feb 14, 2015",2:00p,REG,@,/cbb/schools/kennesaw-state/men/2015.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2015.html,A-Sun,-17.33,W,67,51,16,11,W 1,KSU Convocation Center,/cbb/schools/north-florida/men/2015.html
