,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2014-11-15-davidson.html,"Sat, Nov 15, 2014",2:00p,REG,Catholic,,W,102,66,1,0,W 1,Belk Arena,/cbb/schools/davidson/men/2015.html,,,,,
1,/cbb/boxscores/2014-11-18-davidson.html,"Tue, Nov 18, 2014",7:00p,REG,Campbell,Big South,W,86,51,2,0,W 2,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/campbell/men/2015.html,/cbb/conferences/big-south/men/2015.html,-11.13,,
2,/cbb/boxscores/2014-11-22-davidson.html,"Sat, Nov 22, 2014",2:00p,REG,North Carolina,ACC,L,72,90,2,1,L 1,Times Warner Cable Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/north-carolina/men/2015.html,/cbb/conferences/acc/men/2015.html,20.63,N,
3,/cbb/boxscores/2014-11-26-central-florida.html,"Wed, Nov 26, 2014",7:00p,REG,UCF,AAC,W,95,69,3,1,W 1,CFE Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/central-florida/men/2015.html,/cbb/conferences/aac/men/2015.html,-5.73,@,
4,/cbb/boxscores/2014-11-29-davidson.html,"Sat, Nov 29, 2014",2:00p,REG,UNC Wilmington,CAA,W,72,49,4,1,W 2,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/north-carolina-wilmington/men/2015.html,/cbb/conferences/colonial/men/2015.html,-2.53,,
5,/cbb/boxscores/2014-12-03-davidson.html,"Wed, Dec 3, 2014",7:00p,REG,Charlotte,CUSA,W,92,86,5,1,W 3,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/charlotte/men/2015.html,/cbb/conferences/cusa/men/2015.html,1.76,,
6,/cbb/boxscores/2014-12-06-davidson.html,"Sat, Dec 6, 2014",4:00p,REG,Stetson,A-Sun,W,90,59,6,1,W 4,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/stetson/men/2015.html,/cbb/conferences/atlantic-sun/men/2015.html,-16.22,,
7,/cbb/boxscores/2014-12-10-montana.html,"Wed, Dec 10, 2014",9:00p,REG,Montana,Big Sky,W,110,99,7,1,W 5,Dahlberg Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/montana/men/2015.html,/cbb/conferences/big-sky/men/2015.html,-1.75,@,
8,/cbb/boxscores/2014-12-13-davidson.html,"Sat, Dec 13, 2014",7:00p,REG,Niagara,MAAC,W,78,58,8,1,W 6,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/niagara/men/2015.html,/cbb/conferences/maac/men/2015.html,-9.27,,
9,/cbb/boxscores/2014-12-20-college-of-charleston.html,"Sat, Dec 20, 2014",4:00p,REG,College of Charleston,CAA,W,80,68,9,1,W 7,TD Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/college-of-charleston/men/2015.html,/cbb/conferences/colonial/men/2015.html,-7.23,@,
10,/cbb/boxscores/2014-12-30-virginia.html,"Tue, Dec 30, 2014",6:00p,REG,Virginia,ACC,L,72,83,9,2,L 1,John Paul Jones Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/virginia/men/2015.html,/cbb/conferences/acc/men/2015.html,21.73,@,
11,/cbb/boxscores/2015-01-03-davidson.html,"Sat, Jan 3, 2015",5:00p,REG,Richmond,A-10,W,81,67,10,2,W 1,Belk Arena,/cbb/schools/davidson/men/2015.html,/cbb/schools/richmond/men/2015.html,/cbb/conferences/atlantic-10/men/2015.html,8.65,,
12,/cbb/boxscores/2015-01-07-virginia-commonwealth.html,"Wed, Jan 7, 2015",7:00p,REG,Virginia Commonwealth,A-10,L,65,71,10,3,L 1,Stuart Siegel Center,/cbb/schools/davidson/men/2015.html,/cbb/schools/virginia-commonwealth/men/2015.html,/cbb/conferences/atlantic-10/men/2015.html,12.79,@,
