,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2014-11-14-buffalo.html,"Fri, Nov 14, 2014",7:30p,REG,/cbb/schools/south-dakota-state/men/2015.html,South Dakota State,/cbb/conferences/summit/men/2015.html,Summit,3.32,W,69,67,1,0,W 1,Alumni Arena,/cbb/schools/buffalo/men/2015.html,
1,/cbb/boxscores/2014-11-16-kentucky.html,"Sun, Nov 16, 2014",12:00p,REG,/cbb/schools/kentucky/men/2015.html,Kentucky,/cbb/conferences/sec/men/2015.html,SEC,28.72,L,52,71,1,1,L 1,Rupp Arena,/cbb/schools/buffalo/men/2015.html,@
2,/cbb/boxscores/2014-11-18-texas-arlington.html,"Tue, Nov 18, 2014",8:00p,REG,/cbb/schools/texas-arlington/men/2015.html,UT Arlington,/cbb/conferences/sun-belt/men/2015.html,Sun Belt,-3.59,W,74,68,2,1,W 1,College Park Center,/cbb/schools/buffalo/men/2015.html,@
3,/cbb/boxscores/2014-11-25-grand-canyon.html,"Tue, Nov 25, 2014",9:00p,REG,/cbb/schools/grand-canyon/men/2015.html,Grand Canyon,/cbb/conferences/wac/men/2015.html,WAC,-6.62,W,80,64,3,1,W 2,Grand Canyon University Arena,/cbb/schools/buffalo/men/2015.html,@
4,/cbb/boxscores/2014-11-29-buffalo.html,"Sat, Nov 29, 2014",4:30p,REG,/cbb/schools/canisius/men/2015.html,Canisius,/cbb/conferences/maac/men/2015.html,MAAC,-0.04,W,72,57,4,1,W 3,First Niagara Center,/cbb/schools/buffalo/men/2015.html,N
5,/cbb/boxscores/2014-12-03-st-bonaventure.html,"Wed, Dec 3, 2014",7:00p,REG,/cbb/schools/st-bonaventure/men/2015.html,St. Bonaventure,/cbb/conferences/atlantic-10/men/2015.html,A-10,3.93,L,63,72,4,2,L 1,Reilly Center,/cbb/schools/buffalo/men/2015.html,@
6,/cbb/boxscores/2014-12-07-robert-morris.html,"Sun, Dec 7, 2014",1:00p,REG,/cbb/schools/robert-morris/men/2015.html,Robert Morris,/cbb/conferences/northeast/men/2015.html,NEC,-3.02,W,74,59,5,2,W 1,Charles L. Sewall Center,/cbb/schools/buffalo/men/2015.html,@
7,/cbb/boxscores/2014-12-16-buffalo.html,"Tue, Dec 16, 2014",7:00p,REG,/cbb/schools/drexel/men/2015.html,Drexel,/cbb/conferences/colonial/men/2015.html,CAA,-5.71,W,80,70,6,2,W 2,Alumni Arena,/cbb/schools/buffalo/men/2015.html,
8,/cbb/boxscores/2014-12-19-buffalo.html,"Fri, Dec 19, 2014",7:00p,REG,/cbb/schools/niagara/men/2015.html,Niagara,/cbb/conferences/maac/men/2015.html,MAAC,-9.27,W,88,62,7,2,W 3,Alumni Arena,/cbb/schools/buffalo/men/2015.html,
9,/cbb/boxscores/2014-12-28-wisconsin.html,"Sun, Dec 28, 2014",8:00p,REG,/cbb/schools/wisconsin/men/2015.html,Wisconsin,/cbb/conferences/big-ten/men/2015.html,Big Ten,24.61,L,56,68,7,3,L 1,Kohl Center,/cbb/schools/buffalo/men/2015.html,@
10,/cbb/boxscores/2014-12-30-binghamton.html,"Tue, Dec 30, 2014",7:00p,REG,/cbb/schools/binghamton/men/2015.html,Binghamton,/cbb/conferences/america-east/men/2015.html,AEC,-13.45,W,76,50,8,3,W 1,Binghamton University Events Center,/cbb/schools/buffalo/men/2015.html,@
11,/cbb/boxscores/2015-01-03-buffalo.html,"Sat, Jan 3, 2015",3:30p,REG,/cbb/schools/cornell/men/2015.html,Cornell,/cbb/conferences/ivy/men/2015.html,Ivy,-3.58,W,92,73,9,3,W 2,Alumni Arena,/cbb/schools/buffalo/men/2015.html,
