,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2009-11-14-nevada-las-vegas.html,"Sat, Nov 14, 2009",REG,Pittsburg State,,W,91,52,1,0,W 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,,,,,
1,/cbb/boxscores/2009-11-18-nevada-las-vegas.html,"Wed, Nov 18, 2009",REG,Nevada,WAC,W,88,75,2,0,W 2,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/nevada/men/2010.html,/cbb/conferences/wac/men/2010.html,6.50,,
2,/cbb/boxscores/2009-11-21-nevada-las-vegas.html,"Sat, Nov 21, 2009",REG,Southern Illinois,MVC,W,78,69,3,0,W 3,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/southern-illinois/men/2010.html,/cbb/conferences/mvc/men/2010.html,3.44,,
3,/cbb/boxscores/2009-11-25-nevada-las-vegas.html,"Wed, Nov 25, 2009",REG,Holy Cross,Patriot,W,80,59,4,0,W 4,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/holy-cross/men/2010.html,/cbb/conferences/patriot/men/2010.html,-8.03,,
4,/cbb/boxscores/2009-11-28-nevada-las-vegas.html,"Sat, Nov 28, 2009",REG,Louisville,Big East,W,76,71,5,0,W 5,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/louisville/men/2010.html,/cbb/conferences/big-east/men/2010.html,14.08,,
5,/cbb/boxscores/2009-12-02-arizona.html,"Wed, Dec 2, 2009",REG,Arizona,Pac-10,W,74,72,6,0,W 6,McKale Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/arizona/men/2010.html,/cbb/conferences/pac-10/men/2010.html,7.97,@,2OT
6,/cbb/boxscores/2009-12-05-santa-clara.html,"Sat, Dec 5, 2009",REG,Santa Clara,WCC,W,66,63,7,0,W 7,Leavey Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/santa-clara/men/2010.html,/cbb/conferences/wcc/men/2010.html,-5.84,@,
7,/cbb/boxscores/2009-12-12-nevada-las-vegas.html,"Sat, Dec 12, 2009",REG,Kansas State,Big 12,L,80,95,7,1,L 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/kansas-state/men/2010.html,/cbb/conferences/big-12/men/2010.html,19.88,,
8,/cbb/boxscores/2009-12-15-southern-utah.html,"Tue, Dec 15, 2009",REG,Southern Utah,Summit,W,77,59,8,1,W 1,Centrum Arena,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/southern-utah/men/2010.html,/cbb/conferences/summit/men/2010.html,-17.42,@,
9,/cbb/boxscores/2009-12-17-nevada-las-vegas.html,"Thu, Dec 17, 2009",REG,Weber State,Big Sky,W,72,63,9,1,W 2,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/weber-state/men/2010.html,/cbb/conferences/big-sky/men/2010.html,3.71,,
10,/cbb/boxscores/2009-12-19-nevada-las-vegas.html,"Sat, Dec 19, 2009",REG,South Carolina Upstate,A-Sun,W,88,58,10,1,W 3,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,,/cbb/conferences/atlantic-sun/men/2010.html,,,
11,/cbb/boxscores/2009-12-22-southern-methodist.html,"Tue, Dec 22, 2009",REG,Southern Methodist,CUSA,W,67,53,11,1,W 4,Stan Sheriff Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/southern-methodist/men/2010.html,/cbb/conferences/cusa/men/2010.html,2.39,N,
12,/cbb/boxscores/2009-12-23-hawaii.html,"Wed, Dec 23, 2009",REG,Hawaii,WAC,W,77,53,12,1,W 5,Stan Sheriff Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/hawaii/men/2010.html,/cbb/conferences/wac/men/2010.html,-4.91,@,
13,/cbb/boxscores/2009-12-25-nevada-las-vegas.html,"Fri, Dec 25, 2009",REG,Southern California,Pac-10,L,56,67,12,2,L 1,Stan Sheriff Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/southern-california/men/2010.html,/cbb/conferences/pac-10/men/2010.html,8.93,N,
14,/cbb/boxscores/2010-01-06-brigham-young.html,"Wed, Jan 6, 2010",REG,Brigham Young,MWC,L,73,77,12,3,L 2,Marriott Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/brigham-young/men/2010.html,/cbb/conferences/mwc/men/2010.html,18.82,@,
15,/cbb/boxscores/2010-01-09-new-mexico.html,"Sat, Jan 9, 2010",REG,New Mexico,MWC,W,74,62,13,3,W 1,University Arena,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/new-mexico/men/2010.html,/cbb/conferences/mwc/men/2010.html,12.49,@,
16,/cbb/boxscores/2010-01-13-nevada-las-vegas.html,"Wed, Jan 13, 2010",REG,San Diego State,MWC,W,76,66,14,3,W 2,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/san-diego-state/men/2010.html,/cbb/conferences/mwc/men/2010.html,11.34,,
17,/cbb/boxscores/2010-01-16-nevada-las-vegas.html,"Sat, Jan 16, 2010",REG,Utah,MWC,L,69,73,14,4,L 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/utah/men/2010.html,/cbb/conferences/mwc/men/2010.html,4.29,,
18,/cbb/boxscores/2010-01-20-colorado-state.html,"Wed, Jan 20, 2010",REG,Colorado State,MWC,W,80,72,15,4,W 1,Moby Arena,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/colorado-state/men/2010.html,/cbb/conferences/mwc/men/2010.html,1.35,@,
19,/cbb/boxscores/2010-01-23-texas-christian.html,"Sat, Jan 23, 2010",REG,TCU,MWC,W,79,70,16,4,W 2,Daniel-Meyer Coliseum,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/texas-christian/men/2010.html,/cbb/conferences/mwc/men/2010.html,-0.25,@,
20,/cbb/boxscores/2010-01-26-nevada-las-vegas.html,"Tue, Jan 26, 2010",REG,Air Force,MWC,W,60,50,17,4,W 3,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/air-force/men/2010.html,/cbb/conferences/mwc/men/2010.html,-4.90,,
21,/cbb/boxscores/2010-02-03-wyoming.html,"Wed, Feb 3, 2010",REG,Wyoming,MWC,W,78,50,18,4,W 4,Arena-Auditorium,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/wyoming/men/2010.html,/cbb/conferences/mwc/men/2010.html,-4.58,@,
22,/cbb/boxscores/2010-02-06-nevada-las-vegas.html,"Sat, Feb 6, 2010",REG,Brigham Young,MWC,W,88,74,19,4,W 5,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/brigham-young/men/2010.html,/cbb/conferences/mwc/men/2010.html,18.82,,
23,/cbb/boxscores/2010-02-10-nevada-las-vegas.html,"Wed, Feb 10, 2010",REG,New Mexico,MWC,L,66,76,19,5,L 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/new-mexico/men/2010.html,/cbb/conferences/mwc/men/2010.html,12.49,,
24,/cbb/boxscores/2010-02-13-san-diego-state.html,"Sat, Feb 13, 2010",REG,San Diego State,MWC,L,58,68,19,6,L 2,Viejas Arena,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/san-diego-state/men/2010.html,/cbb/conferences/mwc/men/2010.html,11.34,@,
25,/cbb/boxscores/2010-02-17-utah.html,"Wed, Feb 17, 2010",REG,Utah,MWC,L,61,66,19,7,L 3,Jon M. Huntsman Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/utah/men/2010.html,/cbb/conferences/mwc/men/2010.html,4.29,@,
26,/cbb/boxscores/2010-02-20-nevada-las-vegas.html,"Sat, Feb 20, 2010",REG,Colorado State,MWC,W,70,39,20,7,W 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/colorado-state/men/2010.html,/cbb/conferences/mwc/men/2010.html,1.35,,
27,/cbb/boxscores/2010-02-24-nevada-las-vegas.html,"Wed, Feb 24, 2010",REG,TCU,MWC,W,78,62,21,7,W 2,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/texas-christian/men/2010.html,/cbb/conferences/mwc/men/2010.html,-0.25,,
28,/cbb/boxscores/2010-02-27-air-force.html,"Sat, Feb 27, 2010",REG,Air Force,MWC,W,77,47,22,7,W 3,Clune Arena,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/air-force/men/2010.html,/cbb/conferences/mwc/men/2010.html,-4.90,@,
29,/cbb/boxscores/2010-03-06-nevada-las-vegas.html,"Sat, Mar 6, 2010",REG,Wyoming,MWC,W,74,56,23,7,W 4,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/wyoming/men/2010.html,/cbb/conferences/mwc/men/2010.html,-4.58,,
30,/cbb/boxscores/2010-03-11-nevada-las-vegas.html,"Thu, Mar 11, 2010",CTOURN,Utah,MWC,W,73,61,24,7,W 5,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/utah/men/2010.html,/cbb/conferences/mwc/men/2010.html,4.29,,
31,/cbb/boxscores/2010-03-12-nevada-las-vegas.html,"Fri, Mar 12, 2010",CTOURN,Brigham Young,MWC,W,70,66,25,7,W 6,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/brigham-young/men/2010.html,/cbb/conferences/mwc/men/2010.html,18.82,,
32,/cbb/boxscores/2010-03-13-nevada-las-vegas.html,"Sat, Mar 13, 2010",CTOURN,San Diego State,MWC,L,45,55,25,8,L 1,Thomas & Mack Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/san-diego-state/men/2010.html,/cbb/conferences/mwc/men/2010.html,11.34,,
33,/cbb/boxscores/2010-03-18-nevada-las-vegas.html,"Thu, Mar 18, 2010",NCAA,Northern Iowa,MVC,L,66,69,25,9,L 2,Ford Center,/cbb/schools/nevada-las-vegas/men/2010.html,/cbb/schools/northern-iowa/men/2010.html,/cbb/conferences/mvc/men/2010.html,12.03,N,
