,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2009-11-14-alabama.html,"Sat, Nov 14, 2009",REG,@,/cbb/schools/alabama/men/2010.html,Alabama,/cbb/conferences/sec/men/2010.html,SEC,10.34,W,71,67,1,0,W 1,Coleman Coliseum,/cbb/schools/cornell/men/2010.html,
1,/cbb/boxscores/2009-11-18-massachusetts.html,"Wed, Nov 18, 2009",REG,@,/cbb/schools/massachusetts/men/2010.html,Massachusetts,/cbb/conferences/atlantic-10/men/2010.html,A-10,-1.76,W,74,61,2,0,W 2,Mullins Center,/cbb/schools/cornell/men/2010.html,
2,/cbb/boxscores/2009-11-20-cornell.html,"Fri, Nov 20, 2009",REG,,/cbb/schools/seton-hall/men/2010.html,Seton Hall,/cbb/conferences/big-east/men/2010.html,Big East,10.43,L,79,89,2,1,L 1,Newman Arena,/cbb/schools/cornell/men/2010.html,
3,/cbb/boxscores/2009-11-24-syracuse.html,"Tue, Nov 24, 2009",REG,@,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,L,73,88,2,2,L 2,Carrier Dome,/cbb/schools/cornell/men/2010.html,
4,/cbb/boxscores/2009-11-27-toledo.html,"Fri, Nov 27, 2009",REG,N,/cbb/schools/toledo/men/2010.html,Toledo,/cbb/conferences/mac/men/2010.html,MAC,-14.39,W,78,60,3,2,W 1,The Palestra,/cbb/schools/cornell/men/2010.html,
5,/cbb/boxscores/2009-11-28-vermont.html,"Sat, Nov 28, 2009",REG,N,/cbb/schools/vermont/men/2010.html,Vermont,/cbb/conferences/america-east/men/2010.html,AEC,-1.26,W,67,59,4,2,W 2,The Palestra,/cbb/schools/cornell/men/2010.html,
6,/cbb/boxscores/2009-11-29-drexel.html,"Sun, Nov 29, 2009",REG,@,/cbb/schools/drexel/men/2010.html,Drexel,/cbb/conferences/colonial/men/2010.html,CAA,-0.03,W,61,54,5,2,W 3,Daskalakis Athletic Center,/cbb/schools/cornell/men/2010.html,
7,/cbb/boxscores/2009-12-02-bucknell.html,"Wed, Dec 2, 2009",REG,@,/cbb/schools/bucknell/men/2010.html,Bucknell,/cbb/conferences/patriot/men/2010.html,Patriot,-7.94,W,104,98,6,2,W 4,Sojka Pavilion,/cbb/schools/cornell/men/2010.html,OT
8,/cbb/boxscores/2009-12-06-cornell.html,"Sun, Dec 6, 2009",REG,,/cbb/schools/saint-josephs/men/2010.html,Saint Joseph's,/cbb/conferences/atlantic-10/men/2010.html,A-10,-2.13,W,78,66,7,2,W 5,Newman Arena,/cbb/schools/cornell/men/2010.html,
9,/cbb/boxscores/2009-12-20-davidson.html,"Sun, Dec 20, 2009",REG,N,/cbb/schools/davidson/men/2010.html,Davidson,/cbb/conferences/southern/men/2010.html,Southern,-2.26,W,91,88,8,2,W 6,Madison Square Garden (IV),/cbb/schools/cornell/men/2010.html,OT
10,/cbb/boxscores/2009-12-21-st-johns-ny.html,"Mon, Dec 21, 2009",REG,@,/cbb/schools/st-johns-ny/men/2010.html,St. John's (NY),/cbb/conferences/big-east/men/2010.html,Big East,9.23,W,71,66,9,2,W 7,Madison Square Garden (IV),/cbb/schools/cornell/men/2010.html,
11,/cbb/boxscores/2009-12-29-la-salle.html,"Tue, Dec 29, 2009",REG,@,/cbb/schools/la-salle/men/2010.html,La Salle,/cbb/conferences/atlantic-10/men/2010.html,A-10,-0.28,W,78,75,10,2,W 8,Tom Gola Arena,/cbb/schools/cornell/men/2010.html,
12,/cbb/boxscores/2009-12-31-cornell.html,"Thu, Dec 31, 2009",REG,,,Penn State-Behrend,,,,W,73,49,11,2,W 9,Newman Arena,/cbb/schools/cornell/men/2010.html,
13,/cbb/boxscores/2010-01-02-cornell.html,"Sat, Jan 2, 2010",REG,,,Bryant,/cbb/conferences/northeast/men/2010.html,NEC,,W,75,49,12,2,W 10,Newman Arena,/cbb/schools/cornell/men/2010.html,
14,/cbb/boxscores/2010-01-06-kansas.html,"Wed, Jan 6, 2010",REG,@,/cbb/schools/kansas/men/2010.html,Kansas,/cbb/conferences/big-12/men/2010.html,Big 12,24.68,L,66,71,12,3,L 1,Allen Fieldhouse,/cbb/schools/cornell/men/2010.html,
15,/cbb/boxscores/2010-01-08-south-dakota.html,"Fri, Jan 8, 2010",REG,@,,South Dakota,/cbb/conferences/great-west/men/2010.html,GWC,,W,71,65,13,3,W 1,DakotaDome ,/cbb/schools/cornell/men/2010.html,
16,/cbb/boxscores/2010-01-11-cornell.html,"Mon, Jan 11, 2010",REG,,,Clarkson,,,,W,82,37,14,3,W 2,Newman Arena,/cbb/schools/cornell/men/2010.html,
17,/cbb/boxscores/2010-01-16-cornell.html,"Sat, Jan 16, 2010",REG,,/cbb/schools/columbia/men/2010.html,Columbia,/cbb/conferences/ivy/men/2010.html,Ivy,-11.75,W,74,53,15,3,W 3,Newman Arena,/cbb/schools/cornell/men/2010.html,
18,/cbb/boxscores/2010-01-23-columbia.html,"Sat, Jan 23, 2010",REG,@,/cbb/schools/columbia/men/2010.html,Columbia,/cbb/conferences/ivy/men/2010.html,Ivy,-11.75,W,77,51,16,3,W 4,Levien Gymnasium,/cbb/schools/cornell/men/2010.html,
19,/cbb/boxscores/2010-01-29-cornell.html,"Fri, Jan 29, 2010",REG,,/cbb/schools/dartmouth/men/2010.html,Dartmouth,/cbb/conferences/ivy/men/2010.html,Ivy,-18.46,W,71,37,17,3,W 5,Newman Arena,/cbb/schools/cornell/men/2010.html,
20,/cbb/boxscores/2010-01-30-cornell.html,"Sat, Jan 30, 2010",REG,,/cbb/schools/harvard/men/2010.html,Harvard,/cbb/conferences/ivy/men/2010.html,Ivy,1.59,W,86,50,18,3,W 6,Newman Arena,/cbb/schools/cornell/men/2010.html,
21,/cbb/boxscores/2010-02-05-cornell.html,"Fri, Feb 5, 2010",REG,,/cbb/schools/yale/men/2010.html,Yale,/cbb/conferences/ivy/men/2010.html,Ivy,-9.94,W,90,71,19,3,W 7,Newman Arena,/cbb/schools/cornell/men/2010.html,
22,/cbb/boxscores/2010-02-06-cornell.html,"Sat, Feb 6, 2010",REG,,/cbb/schools/brown/men/2010.html,Brown,/cbb/conferences/ivy/men/2010.html,Ivy,-10.68,W,74,60,20,3,W 8,Newman Arena,/cbb/schools/cornell/men/2010.html,
23,/cbb/boxscores/2010-02-12-pennsylvania.html,"Fri, Feb 12, 2010",REG,@,/cbb/schools/pennsylvania/men/2010.html,Pennsylvania,/cbb/conferences/ivy/men/2010.html,Ivy,-13.31,L,64,79,20,4,L 1,The Palestra,/cbb/schools/cornell/men/2010.html,
