,oppLink,pts,opp_pts,homeLink,team1_srs,team1_sos,team1_pace,team1_off_rtg,team1_fta_per_fga_pct,team1_fg3a_per_fga_pct,team1_ts_pct,team1_trb_pct,team1_ast_pct,team1_stl_pct,team1_blk_pct,team1_efg_pct,team1_tov_pct,team1_orb_pct,team1_ft_rate,team1_opp_pace,team1_opp_off_rtg,team1_opp_fta_per_fga_pct,team1_opp_fg3a_per_fga_pct,team1_opp_ts_pct,team1_opp_trb_pct,team1_opp_ast_pct,team1_opp_stl_pct,team1_opp_blk_pct,team1_opp_efg_pct,team1_opp_tov_pct,team1_opp_orb_pct,team1_opp_ft_rate,team2_srs,team2_sos,team2_pace,team2_off_rtg,team2_fta_per_fga_pct,team2_fg3a_per_fga_pct,team2_ts_pct,team2_trb_pct,team2_ast_pct,team2_stl_pct,team2_blk_pct,team2_efg_pct,team2_tov_pct,team2_orb_pct,team2_ft_rate,team2_opp_pace,team2_opp_off_rtg,team2_opp_fta_per_fga_pct,team2_opp_fg3a_per_fga_pct,team2_opp_ts_pct,team2_opp_trb_pct,team2_opp_ast_pct,team2_opp_stl_pct,team2_opp_blk_pct,team2_opp_efg_pct,team2_opp_tov_pct,team2_opp_orb_pct,team2_opp_ft_rate,pts_diff
0,/cbb/schools/winthrop/men/2010.html,61,44,/cbb/schools/arkansas-pine-bluff/men/2010.html,-8.29,-7.68,67.4,93.1,0.484,0.262,0.495,54.2,58.1,9.8,10.2,0.447,20.6,35.6,0.323,67.4,94.0,0.545,0.307,0.505,45.8,56.2,11.2,11.4,0.455,17.9,27.1,0.361,-8.68,-7.31,66.7,92.0,0.36,0.259,0.451,51.0,47.1,12.8,11.8,0.412,15.1,34.1,0.232,66.7,91.3,0.387,0.347,0.489,49.0,56.4,9.3,8.5,0.449,19.7,30.2,0.26,17
1,/cbb/schools/duke/men/2010.html,44,73,/cbb/schools/arkansas-pine-bluff/men/2010.html,-8.29,-7.68,67.4,93.1,0.484,0.262,0.495,54.2,58.1,9.8,10.2,0.447,20.6,35.6,0.323,67.4,94.0,0.545,0.307,0.505,45.8,56.2,11.2,11.4,0.455,17.9,27.1,0.361,25.21,9.21,66.5,115.7,0.379,0.329,0.549,54.4,52.9,10.0,9.8,0.505,13.3,40.3,0.287,66.5,91.7,0.34,0.254,0.477,45.6,49.0,7.9,9.7,0.437,18.2,32.1,0.234,-29
2,/cbb/schools/sam-houston-state/men/2010.html,68,59,/cbb/schools/baylor/men/2010.html,17.97,8.03,67.2,113.7,0.358,0.325,0.58,54.4,51.2,9.7,17.4,0.549,17.1,38.5,0.26,67.2,97.0,0.331,0.351,0.478,45.6,57.7,8.9,6.2,0.44,15.0,32.8,0.225,3.71,-3.37,70.6,111.5,0.37,0.395,0.567,53.0,74.0,11.0,7.0,0.536,16.1,34.9,0.26,70.6,97.3,0.402,0.338,0.523,47.0,68.9,9.0,7.9,0.486,18.9,29.0,0.274,9
3,/cbb/schools/old-dominion/men/2010.html,76,68,/cbb/schools/baylor/men/2010.html,17.97,8.03,67.2,113.7,0.358,0.325,0.58,54.4,51.2,9.7,17.4,0.549,17.1,38.5,0.26,67.2,97.0,0.331,0.351,0.478,45.6,57.7,8.9,6.2,0.44,15.0,32.8,0.225,11.39,1.78,62.9,106.3,0.303,0.254,0.512,55.8,60.1,12.4,8.6,0.488,16.2,42.4,0.197,62.9,91.0,0.297,0.35,0.486,44.2,53.5,10.2,8.4,0.455,19.3,30.2,0.198,8
4,/cbb/schools/saint-marys-ca/men/2010.html,72,49,/cbb/schools/baylor/men/2010.html,17.97,8.03,67.2,113.7,0.358,0.325,0.58,54.4,51.2,9.7,17.4,0.549,17.1,38.5,0.26,67.2,97.0,0.331,0.351,0.478,45.6,57.7,8.9,6.2,0.44,15.0,32.8,0.225,13.38,2.2,67.0,116.7,0.334,0.358,0.59,53.2,57.5,7.3,11.4,0.557,14.8,34.4,0.254,67.0,98.7,0.3,0.236,0.489,46.8,38.8,8.4,6.3,0.459,13.8,30.9,0.199,23
5,/cbb/schools/duke/men/2010.html,71,78,/cbb/schools/baylor/men/2010.html,17.97,8.03,67.2,113.7,0.358,0.325,0.58,54.4,51.2,9.7,17.4,0.549,17.1,38.5,0.26,67.2,97.0,0.331,0.351,0.478,45.6,57.7,8.9,6.2,0.44,15.0,32.8,0.225,25.21,9.21,66.5,115.7,0.379,0.329,0.549,54.4,52.9,10.0,9.8,0.505,13.3,40.3,0.287,66.5,91.7,0.34,0.254,0.477,45.6,49.0,7.9,9.7,0.437,18.2,32.1,0.234,-7
6,/cbb/schools/florida/men/2010.html,99,92,/cbb/schools/brigham-young/men/2010.html,18.82,3.0,71.0,116.2,0.388,0.33,0.596,53.0,55.3,11.9,9.1,0.552,14.2,31.2,0.307,71.0,92.9,0.358,0.323,0.499,47.0,53.2,8.4,7.4,0.462,19.1,27.8,0.244,11.89,7.16,66.5,107.4,0.334,0.323,0.528,52.0,53.8,10.6,7.2,0.494,15.4,37.0,0.235,66.5,98.8,0.277,0.329,0.511,48.0,52.2,9.9,9.9,0.484,17.4,32.8,0.188,7
7,/cbb/schools/kansas-state/men/2010.html,72,84,/cbb/schools/brigham-young/men/2010.html,18.82,3.0,71.0,116.2,0.388,0.33,0.596,53.0,55.3,11.9,9.1,0.552,14.2,31.2,0.307,71.0,92.9,0.358,0.323,0.499,47.0,53.2,8.4,7.4,0.462,19.1,27.8,0.244,19.88,10.28,71.2,110.5,0.503,0.322,0.545,52.9,55.1,10.3,13.2,0.508,16.4,40.4,0.336,71.2,96.8,0.469,0.302,0.519,47.1,51.6,9.6,8.4,0.47,20.0,33.9,0.328,-12
8,/cbb/schools/texas-el-paso/men/2010.html,77,59,/cbb/schools/butler/men/2010.html,14.37,5.08,64.1,106.8,0.469,0.398,0.559,52.1,54.9,10.9,6.5,0.51,16.3,30.4,0.346,64.1,92.4,0.346,0.316,0.501,47.9,50.6,8.2,10.4,0.466,19.0,27.4,0.235,12.66,1.96,69.8,106.6,0.396,0.312,0.556,50.5,54.8,12.4,10.2,0.528,16.3,28.9,0.267,69.8,91.4,0.432,0.348,0.49,49.5,53.5,8.2,6.0,0.446,19.3,30.2,0.289,18
9,/cbb/schools/murray-state/men/2010.html,54,52,/cbb/schools/butler/men/2010.html,14.37,5.08,64.1,106.8,0.469,0.398,0.559,52.1,54.9,10.9,6.5,0.51,16.3,30.4,0.346,64.1,92.4,0.346,0.316,0.501,47.9,50.6,8.2,10.4,0.466,19.0,27.4,0.235,8.69,-3.89,68.0,112.4,0.419,0.305,0.586,54.7,56.9,14.2,14.2,0.556,18.3,39.7,0.291,68.0,88.8,0.336,0.298,0.477,45.3,52.6,9.6,7.2,0.436,20.9,32.5,0.233,2
