,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2009-11-13-duke.html,"Fri, Nov 13, 2009",REG,/cbb/schools/north-carolina-greensboro/men/2010.html,UNC Greensboro,/cbb/conferences/southern/men/2010.html,Southern,-8.24,W,96,62,1,0,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
1,/cbb/boxscores/2009-11-16-duke.html,"Mon, Nov 16, 2009",REG,/cbb/schools/coastal-carolina/men/2010.html,Coastal Carolina,/cbb/conferences/big-south/men/2010.html,Big South,-0.78,W,74,49,2,0,W 2,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
2,/cbb/boxscores/2009-11-17-duke.html,"Tue, Nov 17, 2009",REG,/cbb/schools/charlotte/men/2010.html,Charlotte,/cbb/conferences/atlantic-10/men/2010.html,A-10,3.96,W,101,59,3,0,W 3,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
3,/cbb/boxscores/2009-11-21-duke.html,"Sat, Nov 21, 2009",REG,/cbb/schools/radford/men/2010.html,Radford,/cbb/conferences/big-south/men/2010.html,Big South,-6.42,W,104,67,4,0,W 4,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
4,/cbb/boxscores/2009-11-25-arizona-state.html,"Wed, Nov 25, 2009",REG,/cbb/schools/arizona-state/men/2010.html,Arizona State,/cbb/conferences/pac-10/men/2010.html,Pac-10,13.80,W,64,53,5,0,W 5,Madison Square Garden (IV),/cbb/schools/duke/men/2010.html,N
5,/cbb/boxscores/2009-11-27-connecticut.html,"Fri, Nov 27, 2009",REG,/cbb/schools/connecticut/men/2010.html,Connecticut,/cbb/conferences/big-east/men/2010.html,Big East,12.50,W,68,59,6,0,W 6,Madison Square Garden (IV),/cbb/schools/duke/men/2010.html,N
6,/cbb/boxscores/2009-12-02-wisconsin.html,"Wed, Dec 2, 2009",REG,/cbb/schools/wisconsin/men/2010.html,Wisconsin,/cbb/conferences/big-ten/men/2010.html,Big Ten,17.84,L,69,73,6,1,L 1,Kohl Center,/cbb/schools/duke/men/2010.html,@
7,/cbb/boxscores/2009-12-05-duke.html,"Sat, Dec 5, 2009",REG,/cbb/schools/st-johns-ny/men/2010.html,St. John's (NY),/cbb/conferences/big-east/men/2010.html,Big East,9.23,W,80,71,7,1,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
8,/cbb/boxscores/2009-12-15-duke.html,"Tue, Dec 15, 2009",REG,/cbb/schools/gardner-webb/men/2010.html,Gardner-Webb,/cbb/conferences/big-south/men/2010.html,Big South,-20.32,W,113,68,8,1,W 2,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
9,/cbb/boxscores/2009-12-19-gonzaga.html,"Sat, Dec 19, 2009",REG,/cbb/schools/gonzaga/men/2010.html,Gonzaga,/cbb/conferences/wcc/men/2010.html,WCC,12.11,W,76,41,9,1,W 3,Madison Square Garden (IV),/cbb/schools/duke/men/2010.html,N
10,/cbb/boxscores/2009-12-29-duke.html,"Tue, Dec 29, 2009",REG,/cbb/schools/long-beach-state/men/2010.html,Long Beach State,/cbb/conferences/big-west/men/2010.html,Big West,-0.42,W,84,63,10,1,W 4,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
11,/cbb/boxscores/2009-12-31-duke.html,"Thu, Dec 31, 2009",REG,/cbb/schools/pennsylvania/men/2010.html,Pennsylvania,/cbb/conferences/ivy/men/2010.html,Ivy,-13.31,W,114,55,11,1,W 5,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
12,/cbb/boxscores/2010-01-03-duke.html,"Sun, Jan 3, 2010",REG,/cbb/schools/clemson/men/2010.html,Clemson,/cbb/conferences/acc/men/2010.html,ACC,15.71,W,74,53,12,1,W 6,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
13,/cbb/boxscores/2010-01-06-iowa-state.html,"Wed, Jan 6, 2010",REG,/cbb/schools/iowa-state/men/2010.html,Iowa State,/cbb/conferences/big-12/men/2010.html,Big 12,9.60,W,86,65,13,1,W 7,United Center,/cbb/schools/duke/men/2010.html,N
14,/cbb/boxscores/2010-01-09-georgia-tech.html,"Sat, Jan 9, 2010",REG,/cbb/schools/georgia-tech/men/2010.html,Georgia Tech,/cbb/conferences/acc/men/2010.html,ACC,14.11,L,67,71,13,2,L 1,Alexander Memorial Coliseum,/cbb/schools/duke/men/2010.html,@
15,/cbb/boxscores/2010-01-13-duke.html,"Wed, Jan 13, 2010",REG,/cbb/schools/boston-college/men/2010.html,Boston College,/cbb/conferences/acc/men/2010.html,ACC,9.58,W,79,59,14,2,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
16,/cbb/boxscores/2010-01-17-duke.html,"Sun, Jan 17, 2010",REG,/cbb/schools/wake-forest/men/2010.html,Wake Forest,/cbb/conferences/acc/men/2010.html,ACC,11.45,W,90,70,15,2,W 2,Cameron Indoor Stadium,/cbb/schools/duke/men/2010.html,
17,/cbb/boxscores/2010-01-20-north-carolina-state.html,"Wed, Jan 20, 2010",REG,/cbb/schools/north-carolina-state/men/2010.html,NC State,/cbb/conferences/acc/men/2010.html,ACC,8.47,L,74,88,15,3,L 1,RBC Center,/cbb/schools/duke/men/2010.html,@
