,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
10,/cbb/boxscores/2009-12-17-seattle.html,"Thu, Dec 17, 2009",REG,,Seattle,/cbb/conferences/independent/men/2010.html,Ind,,W,77,68,6,5,W 2,KeyArena,/cbb/schools/oakland/men/2010.html,@
11,/cbb/boxscores/2009-12-19-oregon.html,"Sat, Dec 19, 2009",REG,/cbb/schools/oregon/men/2010.html,Oregon,/cbb/conferences/pac-10/men/2010.html,Pac-10,4.00,L,60,72,6,6,L 1,McArthur Court,/cbb/schools/oakland/men/2010.html,@
12,/cbb/boxscores/2009-12-22-syracuse.html,"Tue, Dec 22, 2009",REG,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,L,60,92,6,7,L 2,Carrier Dome,/cbb/schools/oakland/men/2010.html,@
13,/cbb/boxscores/2009-12-28-oakland.html,"Mon, Dec 28, 2009",REG,,Alma,,,,W,106,57,7,7,W 1,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
14,/cbb/boxscores/2009-12-31-oakland.html,"Thu, Dec 31, 2009",REG,/cbb/schools/western-illinois/men/2010.html,Western Illinois,/cbb/conferences/summit/men/2010.html,Summit,-11.84,W,75,63,8,7,W 2,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
15,/cbb/boxscores/2010-01-02-oakland.html,"Sat, Jan 2, 2010",REG,/cbb/schools/iupui/men/2010.html,IUPUI,/cbb/conferences/summit/men/2010.html,Summit,1.63,W,85,82,9,7,W 3,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
16,/cbb/boxscores/2010-01-07-oral-roberts.html,"Thu, Jan 7, 2010",REG,/cbb/schools/oral-roberts/men/2010.html,Oral Roberts,/cbb/conferences/summit/men/2010.html,Summit,-0.88,W,67,64,10,7,W 4,Mabee Center,/cbb/schools/oakland/men/2010.html,@
17,/cbb/boxscores/2010-01-09-centenary-la.html,"Sat, Jan 9, 2010",REG,/cbb/schools/centenary-la/men/2010.html,Centenary (LA),/cbb/conferences/summit/men/2010.html,Summit,-17.16,W,88,50,11,7,W 5,Gold Dome,/cbb/schools/oakland/men/2010.html,@
18,/cbb/boxscores/2010-01-14-oakland.html,"Thu, Jan 14, 2010",REG,/cbb/schools/missouri-kansas-city/men/2010.html,Kansas City,/cbb/conferences/summit/men/2010.html,Summit,-13.88,W,87,73,12,7,W 6,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
19,/cbb/boxscores/2010-01-16-oakland.html,"Sat, Jan 16, 2010",REG,/cbb/schools/southern-utah/men/2010.html,Southern Utah,/cbb/conferences/summit/men/2010.html,Summit,-17.42,W,99,53,13,7,W 7,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
20,/cbb/boxscores/2010-01-21-north-dakota-state.html,"Thu, Jan 21, 2010",REG,/cbb/schools/north-dakota-state/men/2010.html,North Dakota State,/cbb/conferences/summit/men/2010.html,Summit,-8.53,W,85,79,14,7,W 8,Bison Sports Arena,/cbb/schools/oakland/men/2010.html,@
21,/cbb/boxscores/2010-01-23-south-dakota-state.html,"Sat, Jan 23, 2010",REG,/cbb/schools/south-dakota-state/men/2010.html,South Dakota State,/cbb/conferences/summit/men/2010.html,Summit,-6.05,W,85,82,15,7,W 9,Frost Arena,/cbb/schools/oakland/men/2010.html,@
22,/cbb/boxscores/2010-01-28-iupui.html,"Thu, Jan 28, 2010",REG,/cbb/schools/iupui/men/2010.html,IUPUI,/cbb/conferences/summit/men/2010.html,Summit,1.63,L,54,78,15,8,L 1,The Jungle,/cbb/schools/oakland/men/2010.html,@
23,/cbb/boxscores/2010-01-30-western-illinois.html,"Sat, Jan 30, 2010",REG,/cbb/schools/western-illinois/men/2010.html,Western Illinois,/cbb/conferences/summit/men/2010.html,Summit,-11.84,W,68,64,16,8,W 1,Western Hall,/cbb/schools/oakland/men/2010.html,@
24,/cbb/boxscores/2010-02-04-oakland.html,"Thu, Feb 4, 2010",REG,/cbb/schools/centenary-la/men/2010.html,Centenary (LA),/cbb/conferences/summit/men/2010.html,Summit,-17.16,W,75,64,17,8,W 2,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
25,/cbb/boxscores/2010-02-06-oakland.html,"Sat, Feb 6, 2010",REG,/cbb/schools/oral-roberts/men/2010.html,Oral Roberts,/cbb/conferences/summit/men/2010.html,Summit,-0.88,W,79,77,18,8,W 3,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
26,/cbb/boxscores/2010-02-11-southern-utah.html,"Thu, Feb 11, 2010",REG,/cbb/schools/southern-utah/men/2010.html,Southern Utah,/cbb/conferences/summit/men/2010.html,Summit,-17.42,W,85,72,19,8,W 4,Centrum Arena,/cbb/schools/oakland/men/2010.html,@
27,/cbb/boxscores/2010-02-13-missouri-kansas-city.html,"Sat, Feb 13, 2010",REG,/cbb/schools/missouri-kansas-city/men/2010.html,Kansas City,/cbb/conferences/summit/men/2010.html,Summit,-13.88,W,83,71,20,8,W 5,Municipal Auditorium,/cbb/schools/oakland/men/2010.html,@
28,/cbb/boxscores/2010-02-18-oakland.html,"Thu, Feb 18, 2010",REG,/cbb/schools/south-dakota-state/men/2010.html,South Dakota State,/cbb/conferences/summit/men/2010.html,Summit,-6.05,W,88,83,21,8,W 6,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
29,/cbb/boxscores/2010-02-20-oakland.html,"Sat, Feb 20, 2010",REG,/cbb/schools/north-dakota-state/men/2010.html,North Dakota State,/cbb/conferences/summit/men/2010.html,Summit,-8.53,W,88,81,22,8,W 7,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
30,/cbb/boxscores/2010-02-27-oakland.html,"Sat, Feb 27, 2010",REG,/cbb/schools/ipfw/men/2010.html,Purdue Fort Wayne,/cbb/conferences/summit/men/2010.html,Summit,-9.42,W,86,83,23,8,W 8,Athletics Center O''rena,/cbb/schools/oakland/men/2010.html,
31,/cbb/boxscores/2010-03-06-missouri-kansas-city.html,"Sat, Mar 6, 2010",CTOURN,/cbb/schools/missouri-kansas-city/men/2010.html,Kansas City,/cbb/conferences/summit/men/2010.html,Summit,-13.88,W,85,70,24,8,W 9,Sioux Falls Arena,/cbb/schools/oakland/men/2010.html,N
32,/cbb/boxscores/2010-03-08-ipfw.html,"Mon, Mar 8, 2010",CTOURN,/cbb/schools/ipfw/men/2010.html,Purdue Fort Wayne,/cbb/conferences/summit/men/2010.html,Summit,-9.42,W,71,58,25,8,W 10,Sioux Falls Arena,/cbb/schools/oakland/men/2010.html,N
33,,"['Tue, Mar 9, 2010']",CTOURN,/cbb/schools/iupui/men/2010.html,IUPUI,/cbb/conferences/summit/men/2010.html,Summit,1.63,W,76,64,26,8,W 11,Sioux Falls Arena,/cbb/schools/oakland/men/2010.html,N
34,/cbb/boxscores/2010-03-19-oakland.html,"Fri, Mar 19, 2010",NCAA,/cbb/schools/pittsburgh/men/2010.html,Pittsburgh,/cbb/conferences/big-east/men/2010.html,Big East,14.30,L,66,89,26,9,L 1,Bradley Center,/cbb/schools/oakland/men/2010.html,N
