,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2009-11-17-arkansas.html,"Tue, Nov 17, 2009",REG,N,/cbb/schools/arkansas/men/2010.html,Arkansas,/cbb/conferences/sec/men/2010.html,SEC,5.87,W,96,66,1,0,W 1,Scottrade Center,/cbb/schools/louisville/men/2010.html,
1,/cbb/boxscores/2009-11-21-louisville.html,"Sat, Nov 21, 2009",REG,,/cbb/schools/east-tennessee-state/men/2010.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2010.html,A-Sun,-0.83,W,69,56,2,0,W 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,
2,/cbb/boxscores/2009-11-22-louisville.html,"Sun, Nov 22, 2009",REG,,/cbb/schools/morgan-state/men/2010.html,Morgan State,/cbb/conferences/meac/men/2010.html,MEAC,-1.18,W,90,81,3,0,W 3,Freedom Hall,/cbb/schools/louisville/men/2010.html,
3,/cbb/boxscores/2009-11-23-louisville.html,"Mon, Nov 23, 2009",REG,,/cbb/schools/appalachian-state/men/2010.html,Appalachian State,/cbb/conferences/southern/men/2010.html,Southern,1.80,W,80,53,4,0,W 4,Freedom Hall,/cbb/schools/louisville/men/2010.html,
4,/cbb/boxscores/2009-11-28-nevada-las-vegas.html,"Sat, Nov 28, 2009",REG,@,/cbb/schools/nevada-las-vegas/men/2010.html,Nevada-Las Vegas,/cbb/conferences/mwc/men/2010.html,MWC,12.57,L,71,76,4,1,L 1,Thomas & Mack Center,/cbb/schools/louisville/men/2010.html,
5,/cbb/boxscores/2009-12-02-louisville.html,"Wed, Dec 2, 2009",REG,,/cbb/schools/stetson/men/2010.html,Stetson,/cbb/conferences/atlantic-sun/men/2010.html,A-Sun,-17.62,W,80,48,5,1,W 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
6,/cbb/boxscores/2009-12-05-louisville.html,"Sat, Dec 5, 2009",REG,,/cbb/schools/charlotte/men/2010.html,Charlotte,/cbb/conferences/atlantic-10/men/2010.html,A-10,3.96,L,65,87,5,2,L 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
7,/cbb/boxscores/2009-12-12-louisville.html,"Sat, Dec 12, 2009",REG,,/cbb/schools/western-carolina/men/2010.html,Western Carolina,/cbb/conferences/southern/men/2010.html,Southern,-1.24,L,83,91,5,3,L 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,
8,/cbb/boxscores/2009-12-16-louisville.html,"Wed, Dec 16, 2009",REG,,/cbb/schools/oral-roberts/men/2010.html,Oral Roberts,/cbb/conferences/summit/men/2010.html,Summit,-0.88,W,94,57,6,3,W 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
9,/cbb/boxscores/2009-12-19-louisville.html,"Sat, Dec 19, 2009",REG,,/cbb/schools/western-kentucky/men/2010.html,Western Kentucky,/cbb/conferences/sun-belt/men/2010.html,Sun Belt,2.32,W,102,75,7,3,W 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,
10,/cbb/boxscores/2009-12-23-louisville.html,"Wed, Dec 23, 2009",REG,,/cbb/schools/louisiana-lafayette/men/2010.html,Louisiana,/cbb/conferences/sun-belt/men/2010.html,Sun Belt,-4.74,W,84,69,8,3,W 3,Freedom Hall,/cbb/schools/louisville/men/2010.html,
11,/cbb/boxscores/2009-12-27-louisville.html,"Sun, Dec 27, 2009",REG,,/cbb/schools/radford/men/2010.html,Radford,/cbb/conferences/big-south/men/2010.html,Big South,-6.42,W,79,53,9,3,W 4,Freedom Hall,/cbb/schools/louisville/men/2010.html,
12,/cbb/boxscores/2009-12-30-louisville.html,"Wed, Dec 30, 2009",REG,,/cbb/schools/south-florida/men/2010.html,South Florida,/cbb/conferences/big-east/men/2010.html,Big East,8.72,W,73,52,10,3,W 5,Freedom Hall,/cbb/schools/louisville/men/2010.html,
13,/cbb/boxscores/2010-01-02-kentucky.html,"Sat, Jan 2, 2010",REG,@,/cbb/schools/kentucky/men/2010.html,Kentucky,/cbb/conferences/sec/men/2010.html,SEC,21.13,L,62,71,10,4,L 1,Rupp Arena,/cbb/schools/louisville/men/2010.html,
14,/cbb/boxscores/2010-01-06-providence.html,"Wed, Jan 6, 2010",REG,@,/cbb/schools/providence/men/2010.html,Providence,/cbb/conferences/big-east/men/2010.html,Big East,7.04,W,92,70,11,4,W 1,Dunkin Donuts Center,/cbb/schools/louisville/men/2010.html,
15,/cbb/boxscores/2010-01-09-louisville.html,"Sat, Jan 9, 2010",REG,,/cbb/schools/st-johns-ny/men/2010.html,St. John's (NY),/cbb/conferences/big-east/men/2010.html,Big East,9.23,W,75,68,12,4,W 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,
16,/cbb/boxscores/2010-01-11-louisville.html,"Mon, Jan 11, 2010",REG,,/cbb/schools/villanova/men/2010.html,Villanova,/cbb/conferences/big-east/men/2010.html,Big East,16.72,L,84,92,12,5,L 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
17,/cbb/boxscores/2010-01-16-pittsburgh.html,"Sat, Jan 16, 2010",REG,@,/cbb/schools/pittsburgh/men/2010.html,Pittsburgh,/cbb/conferences/big-east/men/2010.html,Big East,14.30,L,77,82,12,6,L 2,Petersen Events Center,/cbb/schools/louisville/men/2010.html,OT
18,/cbb/boxscores/2010-01-21-seton-hall.html,"Thu, Jan 21, 2010",REG,@,/cbb/schools/seton-hall/men/2010.html,Seton Hall,/cbb/conferences/big-east/men/2010.html,Big East,10.43,L,77,80,12,7,L 3,Prudential Center,/cbb/schools/louisville/men/2010.html,
19,/cbb/boxscores/2010-01-24-louisville.html,"Sun, Jan 24, 2010",REG,,/cbb/schools/cincinnati/men/2010.html,Cincinnati,/cbb/conferences/big-east/men/2010.html,Big East,9.98,W,68,60,13,7,W 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
20,/cbb/boxscores/2010-01-30-west-virginia.html,"Sat, Jan 30, 2010",REG,@,/cbb/schools/west-virginia/men/2010.html,West Virginia,/cbb/conferences/big-east/men/2010.html,Big East,19.16,L,74,77,13,8,L 1,WVU Coliseum,/cbb/schools/louisville/men/2010.html,
21,/cbb/boxscores/2010-02-01-louisville.html,"Mon, Feb 1, 2010",REG,,/cbb/schools/connecticut/men/2010.html,Connecticut,/cbb/conferences/big-east/men/2010.html,Big East,12.50,W,82,69,14,8,W 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
22,/cbb/boxscores/2010-02-06-louisville.html,"Sat, Feb 6, 2010",REG,,/cbb/schools/rutgers/men/2010.html,Rutgers,/cbb/conferences/big-east/men/2010.html,Big East,1.29,W,76,60,15,8,W 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,
23,/cbb/boxscores/2010-02-11-st-johns-ny.html,"Thu, Feb 11, 2010",REG,@,/cbb/schools/st-johns-ny/men/2010.html,St. John's (NY),/cbb/conferences/big-east/men/2010.html,Big East,9.23,L,55,74,15,9,L 1,Madison Square Garden (IV),/cbb/schools/louisville/men/2010.html,
24,/cbb/boxscores/2010-02-14-syracuse.html,"Sun, Feb 14, 2010",REG,@,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,W,66,60,16,9,W 1,Carrier Dome,/cbb/schools/louisville/men/2010.html,
25,/cbb/boxscores/2010-02-17-louisville.html,"Wed, Feb 17, 2010",REG,,/cbb/schools/notre-dame/men/2010.html,Notre Dame,/cbb/conferences/big-east/men/2010.html,Big East,13.14,W,91,89,17,9,W 2,Freedom Hall,/cbb/schools/louisville/men/2010.html,2OT
26,/cbb/boxscores/2010-02-20-depaul.html,"Sat, Feb 20, 2010",REG,@,/cbb/schools/depaul/men/2010.html,DePaul,/cbb/conferences/big-east/men/2010.html,Big East,1.61,W,68,59,18,9,W 3,Allstate Arena,/cbb/schools/louisville/men/2010.html,
27,/cbb/boxscores/2010-02-23-louisville.html,"Tue, Feb 23, 2010",REG,,/cbb/schools/georgetown/men/2010.html,Georgetown,/cbb/conferences/big-east/men/2010.html,Big East,17.03,L,60,70,18,10,L 1,Freedom Hall,/cbb/schools/louisville/men/2010.html,
