,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2009-11-13-colorado.html,"Fri, Nov 13, 2009",REG,@,/cbb/schools/colorado/men/2010.html,Colorado,/cbb/conferences/big-12/men/2010.html,Big 12,7.01,L,72,88,0,1,L 1,CU Events Center,/cbb/schools/arkansas-pine-bluff/men/2010.html,
1,/cbb/boxscores/2009-11-15-denver.html,"Sun, Nov 15, 2009",REG,@,/cbb/schools/denver/men/2010.html,Denver,/cbb/conferences/sun-belt/men/2010.html,Sun Belt,-2.76,L,56,75,0,2,L 2,Magness Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
2,/cbb/boxscores/2009-11-18-texas-el-paso.html,"Wed, Nov 18, 2009",REG,@,/cbb/schools/texas-el-paso/men/2010.html,UTEP,/cbb/conferences/cusa/men/2010.html,CUSA,12.66,L,52,70,0,3,L 3,Don Haskins Center,/cbb/schools/arkansas-pine-bluff/men/2010.html,
3,/cbb/boxscores/2009-11-27-akron.html,"Fri, Nov 27, 2009",REG,@,/cbb/schools/akron/men/2010.html,Akron,/cbb/conferences/mac/men/2010.html,MAC,2.82,L,65,68,0,4,L 4,James A. Rhodes Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
4,/cbb/boxscores/2009-11-30-arizona-state.html,"Mon, Nov 30, 2009",REG,@,/cbb/schools/arizona-state/men/2010.html,Arizona State,/cbb/conferences/pac-10/men/2010.html,Pac-10,13.80,L,57,74,0,5,L 5,Wells Fargo Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
5,/cbb/boxscores/2009-12-05-michigan.html,"Sat, Dec 5, 2009",REG,@,/cbb/schools/michigan/men/2010.html,Michigan,/cbb/conferences/big-ten/men/2010.html,Big Ten,10.04,L,53,67,0,6,L 6,Crisler Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
6,/cbb/boxscores/2009-12-13-oklahoma-state.html,"Sun, Dec 13, 2009",REG,@,/cbb/schools/oklahoma-state/men/2010.html,Oklahoma State,/cbb/conferences/big-12/men/2010.html,Big 12,12.34,L,66,81,0,7,L 7,Gallagher-Iba Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
7,/cbb/boxscores/2009-12-16-georgia-tech.html,"Wed, Dec 16, 2009",REG,@,/cbb/schools/georgia-tech/men/2010.html,Georgia Tech,/cbb/conferences/acc/men/2010.html,ACC,14.11,L,53,65,0,8,L 8,Alexander Memorial Coliseum,/cbb/schools/arkansas-pine-bluff/men/2010.html,
8,/cbb/boxscores/2009-12-19-missouri.html,"Sat, Dec 19, 2009",REG,@,/cbb/schools/missouri/men/2010.html,Missouri,/cbb/conferences/big-12/men/2010.html,Big 12,17.39,L,70,88,0,9,L 9,Mizzou Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
9,/cbb/boxscores/2009-12-21-kansas-state.html,"Mon, Dec 21, 2009",REG,@,/cbb/schools/kansas-state/men/2010.html,Kansas State,/cbb/conferences/big-12/men/2010.html,Big 12,19.88,L,76,90,0,10,L 10,Bramlage Coliseum,/cbb/schools/arkansas-pine-bluff/men/2010.html,
10,/cbb/boxscores/2009-12-28-oregon.html,"Mon, Dec 28, 2009",REG,@,/cbb/schools/oregon/men/2010.html,Oregon,/cbb/conferences/pac-10/men/2010.html,Pac-10,4.00,L,53,73,0,11,L 11,McArthur Court,/cbb/schools/arkansas-pine-bluff/men/2010.html,
11,/cbb/boxscores/2010-01-04-mississippi-valley-state.html,"Mon, Jan 4, 2010",REG,N,/cbb/schools/mississippi-valley-state/men/2010.html,Mississippi Valley State,/cbb/conferences/swac/men/2010.html,SWAC,-19.69,W,69,68,1,11,W 1,Washington County Convention Center,/cbb/schools/arkansas-pine-bluff/men/2010.html,OT
12,/cbb/boxscores/2010-01-09-alabama-am.html,"Sat, Jan 9, 2010",REG,@,/cbb/schools/alabama-am/men/2010.html,Alabama A&M,/cbb/conferences/swac/men/2010.html,SWAC,-20.19,W,82,72,2,11,W 2,Elmore Gymnasium,/cbb/schools/arkansas-pine-bluff/men/2010.html,
13,,"['Mon, Jan 11, 2010']",REG,@,/cbb/schools/alabama-state/men/2010.html,Alabama State,/cbb/conferences/swac/men/2010.html,SWAC,-14.41,L,73,75,2,12,L 1,Dunn-Oliver Acadome,/cbb/schools/arkansas-pine-bluff/men/2010.html,OT
14,/cbb/boxscores/2010-01-16-arkansas-pine-bluff.html,"Sat, Jan 16, 2010",REG,,/cbb/schools/southern/men/2010.html,Southern,/cbb/conferences/swac/men/2010.html,SWAC,-23.96,W,64,51,3,12,W 1,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
15,/cbb/boxscores/2010-01-18-arkansas-pine-bluff.html,"Mon, Jan 18, 2010",REG,,/cbb/schools/alcorn-state/men/2010.html,Alcorn State,/cbb/conferences/swac/men/2010.html,SWAC,-30.36,W,93,59,4,12,W 2,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
16,/cbb/boxscores/2010-01-23-prairie-view.html,"Sat, Jan 23, 2010",REG,@,/cbb/schools/prairie-view/men/2010.html,Prairie View,/cbb/conferences/swac/men/2010.html,SWAC,-15.79,W,62,54,5,12,W 3,William J. Nicks Building,/cbb/schools/arkansas-pine-bluff/men/2010.html,
17,/cbb/boxscores/2010-01-25-texas-southern.html,"Mon, Jan 25, 2010",REG,@,/cbb/schools/texas-southern/men/2010.html,Texas Southern,/cbb/conferences/swac/men/2010.html,SWAC,-11.12,L,67,70,5,13,L 1,Health & Physical Education Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
18,/cbb/boxscores/2010-01-30-arkansas-pine-bluff.html,"Sat, Jan 30, 2010",REG,,/cbb/schools/grambling/men/2010.html,Grambling,/cbb/conferences/swac/men/2010.html,SWAC,-23.05,W,92,69,6,13,W 1,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
19,/cbb/boxscores/2010-02-01-arkansas-pine-bluff.html,"Mon, Feb 1, 2010",REG,,/cbb/schools/jackson-state/men/2010.html,Jackson State,/cbb/conferences/swac/men/2010.html,SWAC,-13.21,L,67,72,6,14,L 1,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
20,,"['Sat, Feb 6, 2010']",REG,,/cbb/schools/alabama-am/men/2010.html,Alabama A&M,/cbb/conferences/swac/men/2010.html,SWAC,-20.19,W,62,55,7,14,W 1,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
21,/cbb/boxscores/2010-02-08-arkansas-pine-bluff.html,"Mon, Feb 8, 2010",REG,,/cbb/schools/alabama-state/men/2010.html,Alabama State,/cbb/conferences/swac/men/2010.html,SWAC,-14.41,W,47,42,8,14,W 2,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
22,/cbb/boxscores/2010-02-13-southern.html,"Sat, Feb 13, 2010",REG,@,/cbb/schools/southern/men/2010.html,Southern,/cbb/conferences/swac/men/2010.html,SWAC,-23.96,W,66,62,9,14,W 3,F. G. Clark Center,/cbb/schools/arkansas-pine-bluff/men/2010.html,
23,/cbb/boxscores/2010-02-15-alcorn-state.html,"Mon, Feb 15, 2010",REG,@,/cbb/schools/alcorn-state/men/2010.html,Alcorn State,/cbb/conferences/swac/men/2010.html,SWAC,-30.36,W,59,45,10,14,W 4,Davey Whitney Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
24,/cbb/boxscores/2010-02-20-arkansas-pine-bluff.html,"Sat, Feb 20, 2010",REG,,/cbb/schools/prairie-view/men/2010.html,Prairie View,/cbb/conferences/swac/men/2010.html,SWAC,-15.79,W,57,55,11,14,W 5,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,OT
25,/cbb/boxscores/2010-02-22-arkansas-pine-bluff.html,"Mon, Feb 22, 2010",REG,,/cbb/schools/texas-southern/men/2010.html,Texas Southern,/cbb/conferences/swac/men/2010.html,SWAC,-11.12,W,57,53,12,14,W 6,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,OT
26,/cbb/boxscores/2010-02-27-grambling.html,"Sat, Feb 27, 2010",REG,@,/cbb/schools/grambling/men/2010.html,Grambling,/cbb/conferences/swac/men/2010.html,SWAC,-23.05,W,68,56,13,14,W 7,HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
27,/cbb/boxscores/2010-03-01-jackson-state.html,"Mon, Mar 1, 2010",REG,@,/cbb/schools/jackson-state/men/2010.html,Jackson State,/cbb/conferences/swac/men/2010.html,SWAC,-13.21,L,54,57,13,15,L 1,Lee E. Williams Athletics and Assembly Center,/cbb/schools/arkansas-pine-bluff/men/2010.html,
28,/cbb/boxscores/2010-03-04-arkansas-pine-bluff.html,"Thu, Mar 4, 2010",REG,,/cbb/schools/mississippi-valley-state/men/2010.html,Mississippi Valley State,/cbb/conferences/swac/men/2010.html,SWAC,-19.69,W,84,68,14,15,W 1,K.L. Johnson HPER Complex,/cbb/schools/arkansas-pine-bluff/men/2010.html,
29,/cbb/boxscores/2010-03-10-mississippi-valley-state.html,"Wed, Mar 10, 2010",CTOURN,N,/cbb/schools/mississippi-valley-state/men/2010.html,Mississippi Valley State,/cbb/conferences/swac/men/2010.html,SWAC,-19.69,W,69,66,15,15,W 2,Brookshire Grocery Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
30,/cbb/boxscores/2010-03-12-alabama-state.html,"Fri, Mar 12, 2010",CTOURN,N,/cbb/schools/alabama-state/men/2010.html,Alabama State,/cbb/conferences/swac/men/2010.html,SWAC,-14.41,W,46,44,16,15,W 3,Brookshire Grocery Arena,/cbb/schools/arkansas-pine-bluff/men/2010.html,
