,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2023-11-07-21-baylor.html,"Tue, Nov 7, 2023",9:00p,REG,N,/cbb/schools/baylor/men/2024.html,Baylor,/cbb/conferences/big-12/men/2024.html,Big 12,20.09,L,82,88,0,1,L 1,Sanford Pentagon,/cbb/schools/auburn/men/2024.html
1,/cbb/boxscores/2023-11-10-20-auburn.html,"Fri, Nov 10, 2023",8:00p,REG,,/cbb/schools/southeastern-louisiana/men/2024.html,Southeastern Louisiana,/cbb/conferences/southland/men/2024.html,Southland,-10.94,W,86,71,1,1,W 1,Neville Arena,/cbb/schools/auburn/men/2024.html
2,/cbb/boxscores/2023-11-16-21-auburn.html,"Thu, Nov 16, 2023",9:00p,REG,N,/cbb/schools/notre-dame/men/2024.html,Notre Dame,/cbb/conferences/acc/men/2024.html,ACC,4.89,W,83,59,2,1,W 2,Barclays Center,/cbb/schools/auburn/men/2024.html
3,/cbb/boxscores/2023-11-17-19-st-bonaventure.html,"Fri, Nov 17, 2023",7:00p,REG,N,/cbb/schools/st-bonaventure/men/2024.html,St. Bonaventure,/cbb/conferences/atlantic-10/men/2024.html,A-10,7.01,W,77,60,3,1,W 3,Barclays Center,/cbb/schools/auburn/men/2024.html
4,/cbb/boxscores/2023-11-21-20-auburn.html,"Tue, Nov 21, 2023",8:00p,REG,,/cbb/schools/alabama-am/men/2024.html,Alabama A&M,/cbb/conferences/swac/men/2024.html,SWAC,-14.02,W,84,54,4,1,W 4,Neville Arena,/cbb/schools/auburn/men/2024.html
5,/cbb/boxscores/2023-11-29-21-auburn.html,"Wed, Nov 29, 2023",9:15p,REG,,/cbb/schools/virginia-tech/men/2024.html,Virginia Tech,/cbb/conferences/acc/men/2024.html,ACC,12.10,W,74,57,5,1,W 5,Neville Arena,/cbb/schools/auburn/men/2024.html
6,/cbb/boxscores/2023-12-03-13-appalachian-state.html,"Sun, Dec 3, 2023",1:00p,REG,@,/cbb/schools/appalachian-state/men/2024.html,Appalachian State,/cbb/conferences/sun-belt/men/2024.html,Sun Belt,6.31,L,64,69,5,2,L 1,George M. Holmes Convocation Center,/cbb/schools/auburn/men/2024.html
7,/cbb/boxscores/2023-12-09-14-auburn.html,"Sat, Dec 9, 2023",2:00p,REG,N,/cbb/schools/indiana/men/2024.html,Indiana,/cbb/conferences/big-ten/men/2024.html,Big Ten,7.98,W,104,76,6,2,W 1,State Farm Arena,/cbb/schools/auburn/men/2024.html
8,/cbb/boxscores/2023-12-13-20-auburn.html,"Wed, Dec 13, 2023",8:00p,REG,N,/cbb/schools/north-carolina-asheville/men/2024.html,UNC Asheville,/cbb/conferences/big-south/men/2024.html,Big South,-1.71,W,87,62,7,2,W 2,,/cbb/schools/auburn/men/2024.html
9,/cbb/boxscores/2023-12-17-13-auburn.html,"Sun, Dec 17, 2023",1:00p,REG,,/cbb/schools/southern-california/men/2024.html,Southern California,/cbb/conferences/pac-12/men/2024.html,Pac-12,9.59,W,91,75,8,2,W 3,Neville Arena,/cbb/schools/auburn/men/2024.html
10,/cbb/boxscores/2023-12-22-20-auburn.html,"Fri, Dec 22, 2023",8:00p,REG,,/cbb/schools/alabama-state/men/2024.html,Alabama State,/cbb/conferences/swac/men/2024.html,SWAC,-11.57,W,82,62,9,2,W 4,Neville Arena,/cbb/schools/auburn/men/2024.html
11,/cbb/boxscores/2023-12-30-17-auburn.html,"Sat, Dec 30, 2023",9:00p,REG,,/cbb/schools/chattanooga/men/2024.html,Chattanooga,/cbb/conferences/southern/men/2024.html,Southern,-0.03,W,101,66,10,2,W 5,Neville Arena,/cbb/schools/auburn/men/2024.html
12,/cbb/boxscores/2024-01-02-21-auburn.html,"Tue, Jan 2, 2024",9:00p,REG,,/cbb/schools/pennsylvania/men/2024.html,Pennsylvania,/cbb/conferences/ivy/men/2024.html,Ivy,-3.14,W,88,68,11,2,W 6,Neville Arena,/cbb/schools/auburn/men/2024.html
13,/cbb/boxscores/2024-01-06-01-arkansas.html,"Sat, Jan 6, 2024",2:00p,REG,@,/cbb/schools/arkansas/men/2024.html,Arkansas,/cbb/conferences/sec/men/2024.html,SEC,6.34,W,83,51,12,2,W 7,Bud Walton Arena,/cbb/schools/auburn/men/2024.html
14,/cbb/boxscores/2024-01-09-21-auburn.html,"Tue, Jan 9, 2024",9:00p,REG,,/cbb/schools/texas-am/men/2024.html,Texas A&M,/cbb/conferences/sec/men/2024.html,SEC,12.97,W,66,55,13,2,W 8,Neville Arena,/cbb/schools/auburn/men/2024.html
15,/cbb/boxscores/2024-01-13-18-auburn.html,"Sat, Jan 13, 2024",6:00p,REG,,/cbb/schools/louisiana-state/men/2024.html,Louisiana State,/cbb/conferences/sec/men/2024.html,SEC,8.41,W,93,78,14,2,W 9,Neville Arena,/cbb/schools/auburn/men/2024.html
