,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2023-11-06-19-duquesne.html,"Mon, Nov 6, 2023",7:00p,REG,/cbb/schools/cleveland-state/men/2024.html,Cleveland State,/cbb/conferences/horizon/men/2024.html,Horizon,-2.91,W,79,77,1,0,W 1,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
1,/cbb/boxscores/2023-11-10-18-duquesne.html,"Fri, Nov 10, 2023",6:00p,REG,/cbb/schools/college-of-charleston/men/2024.html,College of Charleston,/cbb/conferences/coastal/men/2024.html,CAA,4.16,W,90,72,2,0,W 2,Alumni Hall,/cbb/schools/duquesne/men/2024.html,N
2,/cbb/boxscores/2023-11-13-19-duquesne.html,"Mon, Nov 13, 2023",7:00p,REG,/cbb/schools/stony-brook/men/2024.html,Stony Brook,/cbb/conferences/coastal/men/2024.html,CAA,-2.49,W,85,63,3,0,W 3,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
3,/cbb/boxscores/2023-11-15-19-duquesne.html,"Wed, Nov 15, 2023",7:00p,REG,/cbb/schools/princeton/men/2024.html,Princeton,/cbb/conferences/ivy/men/2024.html,Ivy,6.72,L,67,70,3,1,L 1,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
4,/cbb/boxscores/2023-11-17-00-duquesne.html,"Fri, Nov 17, 2023",7:00p,REG,/cbb/schools/rider/men/2024.html,Rider,/cbb/conferences/maac/men/2024.html,MAAC,-5.50,W,77,58,4,1,W 1,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
5,/cbb/boxscores/2023-11-22-20-nebraska.html,"Wed, Nov 22, 2023",8:00p,REG,/cbb/schools/nebraska/men/2024.html,Nebraska,/cbb/conferences/big-ten/men/2024.html,Big Ten,15.08,L,79,89,4,2,L 1,Pinnacle Bank Arena,/cbb/schools/duquesne/men/2024.html,@
6,/cbb/boxscores/2023-11-29-00-duquesne.html,"Wed, Nov 29, 2023",7:00p,REG,/cbb/schools/california-irvine/men/2024.html,UC Irvine,/cbb/conferences/big-west/men/2024.html,Big West,7.26,W,66,62,5,2,W 1,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
7,/cbb/boxscores/2023-12-06-19-marshall.html,"Wed, Dec 6, 2023",7:00p,REG,/cbb/schools/marshall/men/2024.html,Marshall,/cbb/conferences/sun-belt/men/2024.html,Sun Belt,-5.16,W,85,72,6,2,W 2,Cam Henderson Center,/cbb/schools/duquesne/men/2024.html,@
8,/cbb/boxscores/2023-12-08-00-duquesne.html,"Fri, Dec 8, 2023",7:00p,REG,/cbb/schools/saint-peters/men/2024.html,Saint Peter's,/cbb/conferences/maac/men/2024.html,MAAC,-4.17,W,68,59,7,2,W 3,UMPC Cooper Fieldhouse,/cbb/schools/duquesne/men/2024.html,
9,/cbb/boxscores/2023-12-18-01-bradley.html,"Mon, Dec 18, 2023",7:00p,REG,/cbb/schools/bradley/men/2024.html,Bradley,/cbb/conferences/mvc/men/2024.html,MVC,10.03,W,69,67,8,2,W 4,LeBron James Arena,/cbb/schools/duquesne/men/2024.html,N
